PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 26, filenames: A:[26]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[27]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.312322617,0.3519237041,1
47,65,0.9974879026,-3.657677174,1
47,97,0.2658983469,-3.723333597,1
47,129,-0.8027604818,-2.091423035,1
47,161,-0.4648874402,-2.670650005,1
47,193,-0.01391035318,-4.679626465,1
47,225,-0.8990594149,-5.861351013,1
47,257,-0.9215358496,-5.425195694,1
47,289,0.1477805376,-4.268455982,1
47,321,0.1664631367,-2.373733521,1
47,353,1.16163969,-1.574936867,1
47,385,0.1449648738,-1.524619818,1
47,417,-1.197590113,-1.358912706,1
47,449,-2.5474298,-1.974623203,1
47,481,-1.373241901,-3.245349407,1
47,513,-1.140232444,-3.814052105,1
47,545,-1.812264085,-3.488204956,1
47,577,-2.106051445,-4.003180027,1
47,609,-2.161830425,-5.10981369,1
47,641,-1.883917689,-6.907519817,1
47,673,-1.434289217,-6.368924141,1
47,705,-2.250251293,-5.659935951,1
47,737,-2.720111132,-5.876595974,1
47,769,-2.594373941,-5.409598351,1
47,801,-3.066367865,-5.456240654,1
47,833,-3.001001835,-5.546295166,1
47,865,-1.76649189,-4.925705433,1
47,897,-0.463336587,-4.078117371,1
47,929,-0.2093294859,-2.898056984,1
47,961,-0.8514631987,-3.160479307,1
47,993,-1.643824339,-3.814372778,1
47,1025,-1.413200617,-3.400577545,1
47,1057,-2.332412243,-3.584216595,1
47,1089,-3.123120308,-4.086751938,1
47,1121,-2.184295654,-3.770044327,1
47,1153,0.2690851092,-2.30335331,1
47,1185,0.9075853229,-0.9734251499,1
47,1217,-1.168296695,-0.3945174217,1
47,1249,-2.806821346,0.2815869153,1
47,1281,-2.023581028,0.8843134642,1
47,1313,-3.248467684,-1.06547451,1
47,1345,-2.813993692,-3.550415993,1
47,1377,-1.50908947,-3.549295425,1
47,1409,-2.459520817,-3.304014683,1
47,1441,-2.113260031,-1.409526587,1
47,1473,0.2540894747,0.4071348906,1
47,1505,1.159759402,-0.5950320959,1
47,1537,0.1756677628,-1.650960684,1
47,1569,-0.4280413389,-1.242516041,1
47,1601,-1.06555748,-0.5753936172,1
47,1633,-1.464573503,-0.3037992716,1
47,1665,-1.614472508,-0.4050433636,1
47,1697,-1.942407012,-1.30506897,1
47,1729,-2.243360043,-1.744606972,1
47,1761,-3.540066242,-1.928056002,1
47,1793,-4.558341026,-0.01730430126,1
47,1825,-3.720823288,3.4981637,1
47,1857,-3.976941586,4.107804298,1
47,1889,-1.808121443,1.167206049,1
47,1921,0.7586858273,-1.62943387,1
47,1953,2.038489819,-1.776338816,1
47,1985,0.3971761465,-0.5458414555,1
47,2017,-5.861550331,0.3922567368,1
79,33,-0.9114285707,0.7057962418,1
79,65,-0.7168441415,-2.979100943,1
79,97,-0.9988671541,-2.607517481,1
79,129,-0.4694569409,-3.140553713,1
79,161,-0.2862727046,-3.694302797,1
79,193,-0.1258944869,-4.106122494,1
79,225,-0.4173285961,-4.091187477,1
79,257,-0.5763684511,-3.89854908,1
79,289,-0.5937322974,-3.414975643,1
79,321,0.1219916344,-2.659373283,1
79,353,1.849046469,-1.636008501,1
79,385,2.786756277,-1.605046391,1
79,417,-0.5551650524,-2.646076441,1
79,449,-1.26402843,-4.48634243,1
79,481,0.308144033,-5.108419418,1
79,513,-0.3919506073,-8.248802185,1
79,545,-2.065018892,-5.446173668,1
79,577,-2.885009527,-4.268173695,1
79,609,-2.802628994,-4.104263783,1
79,641,-1.679394484,-4.607248783,1
79,673,-1.569687128,-5.116064072,1
79,705,-2.512277365,-5.523464203,1
79,737,-3.30096674,-5.458295345,1
79,769,-3.008347511,-5.399081707,1
79,801,-3.145684958,-6.269146919,1
79,833,-2.7186203,-4.977483273,1
79,865,-1.404072642,-4.574130535,1
79,897,-0.5291031599,-4.291312218,1
79,929,-1.014754772,-2.699929237,1
79,961,-1.558026433,-3.087789774,1
79,993,-2.370402813,-4.952207088,1
79,1025,-2.955495596,-4.913088322,1
79,1057,-2.504924536,-4.09960556,1
79,1089,-2.453418493,-3.539118528,1
79,1121,-1.726740599,-2.81107831,1
79,1153,-0.05511844158,-1.797969341,1
79,1185,0.9054808617,-0.3126870394,1
79,1217,-2.796535015,-0.7633063197,1
79,1249,-3.24359417,-0.5060549974,1
79,1281,-3.266442776,0.544880271,1
79,1313,-3.190455198,-0.9324740171,1
79,1345,-2.837680817,-1.785627127,1
79,1377,-2.195198298,-1.813204408,1
79,1409,-0.965927124,-1.545370817,1
79,1441,-1.19584024,-0.7029158473,1
79,1473,0.04246509075,0.5974002481,1
79,1505,1.574432731,-0.2889923453,1
79,1537,1.291725039,-1.073872447,1
79,1569,0.4211996198,-0.5198538303,1
79,1601,-0.2038990259,1.134645462,1
79,1633,-0.6243548393,1.298998952,1
79,1665,-0.976641655,0.3021882772,1
79,1697,-1.578014255,0.004791527987,1
79,1729,-1.956617355,-0.3071681857,1
79,1761,-1.979284525,-0.5616889596,1
79,1793,-2.237253904,0.7828326225,1
79,1825,-2.390124321,2.145381451,1
79,1857,-2.592942953,1.830913782,1
79,1889,-1.315812826,1.122074127,1
79,1921,0.7959522009,-0.326264143,1
79,1953,0.1070350409,-1.242810607,1
79,1985,-0.4235364795,-0.1203551888,1
79,2017,-1.74573493,-1.109388828,1
111,33,-1.527633309,2.948590279,1
111,65,-0.9997515082,-1.85421741,1
111,97,-0.5099529028,-2.631943226,1
111,129,0.09974595159,-3.780069113,1
111,161,-0.008793927729,-3.904417038,1
111,193,0.05954198539,-3.751026869,1
111,225,-0.1932491809,-3.372515202,1
111,257,0.1470360458,-3.066144466,1
111,289,1.286664248,-3.126705885,1
111,321,4.454918861,-1.22192812,1
111,353,2.000766754,-2.610148668,1
111,385,1.106987119,-1.323455334,1
111,417,-0.5524194241,-2.535332441,1
111,449,-0.9108920693,-4.451341629,1
111,481,-1.595507622,-9.273485184,1
111,513,-0.4197944403,-9.631402969,1
111,545,0.09276437759,-5.514624596,1
111,577,-2.100078106,-4.043448448,1
111,609,-2.123014927,-3.536686659,1
111,641,-1.397421718,-3.895987988,1
111,673,-1.417627335,-4.341252804,1
111,705,-1.708126426,-5.513494015,1
111,737,-2.129253864,-5.774085999,1
111,769,-2.653239012,-5.32946682,1
111,801,-3.124429703,-5.40071249,1
111,833,-2.509099483,-4.585284233,1
111,865,-1.069129944,-4.48285532,1
111,897,-0.8801150322,-4.23267889,1
111,929,-1.056204796,-3.642263889,1
111,961,-2.360118628,-3.320817947,1
111,993,-3.010399103,-4.588420868,1
111,1025,-3.351813793,-5.271787167,1
111,1057,-3.206302166,-5.10700655,1
111,1089,-2.32385397,-3.195955992,1
111,1121,-1.632576466,-1.936658382,1
111,1153,-0.3357002735,-1.662713528,1
111,1185,0.4841281772,0.4331635237,1
111,1217,-0.9526131153,-0.614571631,1
111,1249,-1.914337873,-0.5910404921,1
111,1281,-3.661381721,-0.9209142923,1
111,1313,-2.919820309,-1.307093143,1
111,1345,-2.504778624,-0.7235683203,1
111,1377,-2.311543465,-0.3658110499,1
111,1409,-1.899110317,-0.2588097453,1
111,1441,-1.531320214,-0.391373992,1
111,1473,-1.088291764,0.5172570348,1
111,1505,0.3052684069,-0.1640859395,1
111,1537,0.8091640472,-0.8435853124,1
111,1569,0.632255435,0.2582774758,1
111,1601,-0.1136925817,1.409830689,1
111,1633,-0.5831876993,1.126375198,1
111,1665,-1.07114923,0.9184905291,1
111,1697,-1.540631652,0.9111799002,1
111,1729,-1.892156839,0.5125384331,1
111,1761,-1.809823275,0.1587582231,1
111,1793,-1.280963898,0.1908401847,1
111,1825,-0.9831359386,0.02406162024,1
111,1857,-0.6113722324,-1.019947767,1
111,1889,-0.7213591337,1.042651057,1
111,1921,-0.02339783311,0.9256762266,1
111,1953,-0.7022635937,-0.005019962788,1
111,1985,-0.95665133,0.3832549155,1
111,2017,-0.555175662,-0.6864001751,1
143,33,18.34387398,4.269461155,1
143,65,0.5995176435,-3.011183739,1
143,97,0.8474618196,-3.752339125,1
143,129,0.5027326345,-4.61195755,1
143,161,0.1814518273,-4.108912468,1
143,193,0.1625563949,-3.500470161,1
143,225,0.2158889174,-3.366982698,1
143,257,0.6795905828,-3.018286228,1
143,289,1.772636771,-3.177587986,1
143,321,3.021517038,-2.979421854,1
143,353,1.028019547,-2.682268143,1
143,385,-0.02840954065,-1.732260942,1
143,417,-1.097243905,-1.599688053,1
143,449,-0.8604892492,-2.980184793,1
143,481,0.09199288487,-4.163565159,1
143,513,0.03377068043,-4.133137703,1
143,545,-1.93106842,-3.821816444,1
143,577,-1.91377759,-3.309837341,1
143,609,-1.676661372,-3.314107895,1
143,641,-1.381779909,-4.237756729,1
143,673,-1.431091905,-4.632426739,1
143,705,-1.198196888,-5.510477543,1
143,737,-1.306760788,-5.805342197,1
143,769,-3.152297735,-5.20494318,1
143,801,-3.17771244,-4.808774948,1
143,833,-3.10133791,-5.151606083,1
143,865,-3.032454967,-4.686647415,1
143,897,-2.510960579,-4.31498003,1
143,929,-2.631289721,-4.242800713,1
143,961,-3.233123064,-4.207885265,1
143,993,-3.247770786,-4.514565945,1
143,1025,-2.941451073,-4.957690716,1
143,1057,-2.846456528,-4.254256725,1
143,1089,-2.68750906,-3.503226757,1
143,1121,-1.528209686,-3.113394737,1
143,1153,-1.341515541,-2.087347507,1
143,1185,-1.305811524,-0.1267875433,1
143,1217,-1.290040135,-0.9616940022,1
143,1249,-1.715273142,-1.10754621,1
143,1281,-1.608151913,-2.053477764,1
143,1313,-2.206915379,-1.00109756,1
143,1345,-2.115184307,0.07356786728,1
143,1377,-2.10146904,0.8162822723,1
143,1409,-2.577430248,1.058526278,1
143,1441,-2.533859253,-0.03454956412,1
143,1473,-1.773247719,-0.04521691799,1
143,1505,-0.9621049166,0.04332670569,1
