PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 45, filenames: A:[45]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[46]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,2.543844938,-0.3498439789,1
47,65,0.6441683173,-1.666298389,1
47,97,-0.8571673632,-0.4408900738,1
47,129,-1.633038759,-0.74660182,1
47,161,-1.788990498,-2.093600512,1
47,193,-1.66287756,-2.467264414,1
47,225,-1.829940677,-2.536782503,1
47,257,-3.039542675,-2.156881094,1
47,289,-1.197934628,-1.837679625,1
47,321,-0.1074968576,-2.663028717,1
47,353,-0.01418280602,-3.359176159,1
47,385,-0.6678546667,-4.900177002,1
47,417,-2.067840099,-4.654125214,1
47,449,-2.771730423,-1.76466465,1
47,481,-1.684832811,-2.338696241,1
47,513,-1.135786414,-3.852617979,1
47,545,-1.291869164,-4.022680283,1
47,577,-1.776216984,-4.019750595,1
47,609,-2.120230198,-4.486657143,1
47,641,-2.394362211,-3.425318718,1
47,673,-2.308493853,-2.579246283,1
47,705,-2.396602631,-2.225786924,1
47,737,-2.672151327,-2.461489201,1
47,769,-2.747353792,-3.643404961,1
47,801,-2.094207287,-4.300472736,1
47,833,-1.973130941,-2.706041813,1
47,865,-2.583522081,-2.020833969,1
47,897,-2.245933533,-1.956207871,1
47,929,-0.8676320314,-1.082047701,1
47,961,-1.278220415,-1.898978949,1
47,993,-1.955978036,-2.615310907,1
47,1025,-1.847609997,-3.765471458,1
47,1057,-1.796009541,-4.117249489,1
47,1089,-2.304563999,-4.245093822,1
47,1121,-2.435197353,-4.339657784,1
47,1153,-2.410889864,-3.481240034,1
47,1185,-1.577035666,-2.941987038,1
47,1217,-1.568450689,-3.473655701,1
47,1249,-1.25797534,-4.453033447,1
47,1281,-1.401163101,-3.764471531,1
47,1313,-2.098197937,-3.635118008,1
47,1345,-2.23811245,-2.922874212,1
47,1377,-2.602934599,-3.177796841,1
47,1409,-2.306218147,-4.891548157,1
47,1441,-0.4362095594,-3.546308994,1
47,1473,2.228737354,-0.5093097687,1
47,1505,2.424016714,-0.3415514231,1
47,1537,0.401291728,-1.245487213,1
47,1569,-1.058947086,-2.675135136,1
47,1601,-1.968841314,-3.575651169,1
47,1633,-2.198212624,-3.60152626,1
47,1665,-0.9072685242,-2.641920567,1
47,1697,-0.9727561474,-2.916964769,1
47,1729,-1.269793034,-3.31137085,1
47,1761,-1.482394099,-3.353803158,1
47,1793,-1.76261282,-2.570855618,1
47,1825,-2.115654707,-2.7414217,1
47,1857,-2.386962891,-3.384928465,1
47,1889,-1.338939905,-2.89302969,1
47,1921,0.1674042344,-0.5322524309,1
47,1953,0.2684139013,0.690928936,1
47,1985,-0.1106898785,-0.1019459963,1
47,2017,-0.3148366213,-1.213459373,1
79,33,1.717846155,-0.3161469698,1
79,65,-0.0241483748,-1.626245141,1
79,97,-1.088721156,-0.9573266506,1
79,129,-1.406914592,-1.34780705,1
79,161,-1.291598439,-2.752668142,1
79,193,-0.8761088848,-2.665473223,1
79,225,-0.919715941,-2.453177452,1
