PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 4, filenames: A:[4]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[5]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
79,609,-0.5044717789,-5.689147949,1
79,641,-11.78388119,-17.0982933,1
79,673,-14.31513977,-13.61359406,1
79,705,-12.24137974,-12.77853012,1
79,737,-10.95262623,-13.94316578,1
79,769,-8.586696625,-14.54897976,1
79,801,-5.148782253,-14.57090187,1
79,833,-6.073356628,-14.50554466,1
79,865,-5.178331852,-14.62239742,1
79,897,-6.251736641,-14.42030525,1
79,929,-13.23239803,-5.254221916,1
79,961,-9.525718689,-13.57282257,1
79,993,0.7868554592,-16.48462677,1
79,1025,2.509001732,-20.12715912,1
79,1057,-7.734422207,-16.11461067,1
79,1089,-6.383667469,-11.85062885,1
79,1121,-5.631491661,-11.93152142,1
79,1153,-2.202826023,-12.29170227,1
79,1185,3.296717882,-9.429327965,1
79,1217,3.919223309,-9.130345345,1
79,1249,2.200231791,-10.01872635,1
79,1281,1.669394493,-11.56951523,1
79,1313,2.453217745,-9.525938988,1
79,1345,2.336891174,-7.943531036,1
79,1377,1.645076036,-9.032800674,1
79,1409,1.329019189,-11.20538521,1
79,1441,1.322644949,-11.69983673,1
79,1473,0.1296201944,-12.20319462,1
79,1505,-0.9123827219,-12.46700096,1
79,1537,-1.792209148,-11.9813385,1
79,1569,-0.1621956825,-11.40748882,1
79,1601,-1.222631454,-11.03334999,1
79,1633,-0.4062411189,-9.321621895,1
79,1665,0.7671610713,-6.343617439,1
79,1697,2.19065237,-3.674051285,1
79,1729,1.296969175,-4.529001236,1
79,1761,0.2535462976,-7.422291279,1
79,1793,-16.89189911,-5.884773254,1
79,1825,-4.424542427,-2.493754148,1
79,1857,-8.050635338,-1.02884078,1
79,1889,-5.582824707,0.01469957829,1
79,1921,-3.435231209,2.181721449,1
79,1953,-2.916432858,1.628373027,1
79,1985,-6.420999527,2.957042694,1
79,2017,-0.1916004419,-7.124966621,1
111,33,-14.36872387,-2.008460999,1
111,65,-17.02709198,-27.92297554,1
111,97,-15.13606739,-28.98414421,1
111,129,-14.28684521,-26.72231674,1
111,161,-15.90679741,-28.93317413,1
111,193,-15.87034988,-23.49149132,1
111,225,-15.84561157,-24.68917274,1
111,257,-15.96402836,-24.88148117,1
111,289,-16.32049561,-25.16782951,1
111,321,-16.48818588,-25.29661751,1
111,353,-16.8611145,-24.70057487,1
111,385,-15.42120743,-23.75984001,1
111,417,-14.26530647,-21.68762589,1
111,449,-11.05503654,-18.8819046,1
111,481,-9.239963531,-17.07476044,1
111,513,-7.126899719,-16.87673759,1
111,545,-5.799999714,-15.73228073,1
111,577,-5.899913788,-14.89171505,1
111,609,-24.7265873,-15.47217083,1
111,641,-13.5728302,-14.96653271,1
111,673,4.253221512,-33.17745972,1
111,705,-7.351934433,-13.28782272,1
111,737,-10.00533581,-14.50377846,1
111,769,-7.370167255,-13.99351788,1
111,801,-5.071736336,-13.71107483,1
111,833,-4.175010681,-13.96023941,1
111,865,-2.35665369,-14.00750923,1
111,897,-0.5210573673,-13.62730694,1
111,929,-1.036367536,-13.70752716,1
111,961,-1.395482183,-14.02131367,1
111,993,-1.466793299,-14.1649971,1
111,1025,-1.609361529,-12.86804008,1
111,1057,-5.660294056,-10.64002419,1
111,1089,-2.76544714,-10.93587399,1
111,1121,0.05168223381,-11.91514492,1
111,1153,2.868373156,-10.64154911,1
111,1185,3.935332298,-10.21622849,1
111,1217,4.10648489,-10.10221577,1
111,1249,3.474415779,-9.718357086,1
111,1281,2.844789267,-9.987306595,1
111,1313,3.29618454,-8.298266411,1
111,1345,2.248148918,-7.24663353,1
111,1377,1.47555685,-9.017004967,1
111,1409,1.377929926,-11.84450912,1
111,1441,0.9286632538,-13.82283497,1
111,1473,0.1612765789,-14.20757961,1
111,1505,-1.556208134,-13.52815056,1
111,1537,-1.864090204,-12.56656647,1
111,1569,-0.2389012277,-13.53680038,1
111,1601,-0.3900873065,-12.31595993,1
111,1633,0.06656432152,-9.402009964,1
111,1665,1.664456367,-6.885305405,1
111,1697,2.492476702,-6.232586861,1
111,1729,1.224066138,-7.03949976,1
111,1761,-0.8266408443,-8.332796097,1
111,1793,-2.304840565,-8.908558846,1
111,1825,-3.638318062,-4.441140652,1
111,1857,-6.190629959,-3.049256325,1
111,1889,-4.226706982,-1.130841613,1
111,1921,-3.386351585,0.2091410905,1
111,1953,-3.358539343,0.8678513765,1
111,1985,-5.466872692,2.356530905,1
111,2017,-6.503109455,-3.627253532,1
143,33,-16.38983154,1.226629257,1
143,65,-15.58680153,-25.66694641,1
143,97,-14.00799656,-28.05264854,1
143,129,-14.66258621,-24.79856682,1
143,161,-14.27854252,-28.62426949,1
143,193,-24.13841248,-23.38593102,1
143,225,-14.67851925,-24.33290672,1
143,257,-14.4776907,-24.34457588,1
143,289,-15.15632915,-23.72681999,1
143,321,-15.19872952,-23.54659653,1
143,353,-15.95369244,-23.45502663,1
143,385,-14.38435555,-22.52183723,1
143,417,-12.75889683,-20.5286808,1
143,449,-11.94116879,-19.5157547,1
143,481,-19.759655,-20.60873604,1
143,513,-16.9899025,-17.5826683,1
143,545,-5.566457748,-14.13500404,1
143,577,-5.285393238,-14.58125687,1
143,609,-4.725326061,-16.20903778,1
143,641,-5.691626072,-18.3163414,1
143,673,-3.739791393,-15.46736145,1
143,705,-3.973390341,-15.13331604,1
143,737,-5.240264893,-18.75273132,1
143,769,-4.677545071,-14.31008053,1
143,801,-3.684008121,-12.50579834,1
143,833,-2.466684103,-13.14225769,1
143,865,-0.4227831364,-13.74874401,1
143,897,1.181246042,-14.05946255,1
143,929,1.755556822,-14.31645489,1
143,961,1.599087119,-14.02589226,1
143,993,0.6875016689,-13.20846748,1
143,1025,-0.3376270533,-12.40512085,1
143,1057,-1.0770123,-12.29590893,1
143,1089,-0.7914664745,-11.32678509,1
143,1121,2.144928217,-7.321296692,1
143,1153,3.860143185,-9.142516136,1
143,1185,4.560070038,-10.9907856,1
143,1217,4.447134972,-10.84963417,1
143,1249,3.753846169,-9.743865013,1
143,1281,2.428256512,-10.08382607,1
143,1313,1.246342182,-9.622291565,1
143,1345,1.027728558,-8.795067787,1
143,1377,0.5169539452,-9.735248566,1
143,1409,1.334367752,-13.80836678,1
143,1441,0.5317265987,-15.25077724,1
143,1473,-1.368675232,-15.40216827,1
143,1505,0.9486877918,-15.77066422,1
143,1537,0.6261507273,-14.91067696,1
143,1569,-0.2087211013,-13.58719063,1
143,1601,-0.6254315972,-12.02130222,1
143,1633,0.6231319904,-8.871470451,1
143,1665,1.585841656,-7.183797836,1
143,1697,0.9285026789,-7.27518034,1
143,1729,1.479090691,-8.682151794,1
143,1761,13.03026867,4.872235775,1
143,1793,-1.846878171,-7.666303158,1
143,1825,-3.335908651,-4.672492027,1
143,1857,-3.571974039,-2.91507411,1
143,1889,-3.792356491,-1.537414551,1
143,1921,-4.120492935,-0.005022197962,1
143,1953,-3.233901739,-7.294892311,1
143,1985,-4.943666458,-15.54106236,1
143,2017,-5.033867836,-3.793134689,1
175,33,-15.94803047,3.124121189,1
175,65,2.543847084,-10.50852585,1
175,97,-14.95834446,-26.05497742,1
175,129,-17.54392242,-30.54289246,1
175,161,-13.9376688,-26.66852188,1
175,193,-13.88192463,-26.81367302,1
175,225,-21.1486702,-9.847314835,1
175,257,-12.75875282,-23.58325005,1
175,289,-13.45929813,-22.63485527,1
175,321,-13.04426098,-22.57226563,1
175,353,-13.21133137,-22.927145,1
175,385,-12.35483265,-23.24018669,1
175,417,-9.174608231,-22.5219841,1
175,449,-7.270085335,-21.32719994,1
175,481,-8.76905632,-16.51783371,1
175,513,-7.425367355,-15.83153725,1
175,545,-4.998783112,-13.43564987,1
175,577,-3.593515396,-14.28032589,1
175,609,-2.793464422,-16.51580238,1
175,641,-2.874911308,-16.78887939,1
175,673,-2.846822739,-15.8423624,1
175,705,-2.685265303,-19.15029907,1
175,737,-3.065896511,-19.1721611,1
175,769,-2.800744772,-13.5757494,1
175,801,-2.303861618,-11.73977184,1
175,833,-1.274111271,-12.84220982,1
175,865,0.5337125063,-13.75739288,1
175,897,5.146480083,-14.74629879,1
175,929,6.863812923,-15.52526855,1
175,961,4.72461319,-15.37388897,1
175,993,2.011871338,-13.31088352,1
175,1025,1.66442132,-12.45613766,1
175,1057,2.79959631,-11.36672878,1
175,1089,-1.379727125,-21.67822266,1
175,1121,1.722387791,-5.161154747,1
175,1153,4.226349354,-8.231154442,1
175,1185,3.984239578,-10.6967926,1
175,1217,4.429363728,-11.68455219,1
175,1249,4.572860718,-11.95349598,1
175,1281,4.191831112,-10.92957687,1
175,1313,3.037549019,-9.93458271,1
175,1345,1.699147463,-10.04173946,1
175,1377,2.011203527,-11.69975567,1
175,1409,3.125422716,-14.49405479,1
175,1441,1.239010096,-15.42761326,1
175,1473,2.267656088,-15.6899519,1
175,1505,2.8000319,-17.61778641,1
175,1537,1.687891126,-16.45811081,1
175,1569,1.018881679,-13.54235077,1
175,1601,0.5792760849,-10.39706135,1
175,1633,0.651570797,-7.434248924,1
175,1665,0.3158389926,-7.187907219,1
175,1697,-0.4469645023,-7.283152103,1
175,1729,0.8196943998,-8.345887184,1
175,1761,4.5542202,7.425093651,1
175,1793,-0.6862668991,-8.936847687,1
175,1825,-2.501128674,-4.897469521,1
175,1857,-2.603619099,-1.820862055,1
175,1889,-2.94036746,0.7701799273,1
175,1921,-4.400212765,2.806902647,1
175,1953,-5.954082489,-7.071782589,1
175,1985,-0.5512439013,2.843105078,1
175,2017,0.6942977905,-0.5909445286,1
207,33,10.53130817,5.304430008,1
207,65,6.336197853,12.32626152,1
207,97,-14.51893616,-24.89781189,1
207,129,-19.91011429,-15.86258793,1
207,161,-13.4687748,-23.52589417,1
207,193,-13.33835697,-25.6227417,1
207,225,-11.82655716,-24.98464394,1
207,257,-10.96470261,-22.49730301,1
207,289,-10.87002563,-21.53924561,1
207,321,-10.61693764,-21.34549332,1
207,353,-6.340167999,-22.08834648,1
207,385,-4.935045242,-22.4620533,1
207,417,-5.806531906,-23.89712524,1
207,449,-4.960272789,-22.91135597,1
207,481,-12.58629131,-4.625526428,1
207,513,-7.583242893,-15.25186157,1
207,545,-5.466942787,-13.80867481,1
207,577,-21.34038162,-9.01325798,1
207,609,-2.839385271,-18.26815605,1
207,641,-2.108724117,-16.57050323,1
207,673,-1.469309211,-16.21413422,1
207,705,-2.965748549,-18.87866974,1
207,737,-1.857116222,-14.92841053,1
207,769,-1.065067053,-12.85216522,1
207,801,-0.5447955132,-12.07696152,1
207,833,-0.1533831358,-12.98864651,1
207,865,1.191995978,-14.27025509,1
207,897,4.132806301,-14.29878998,1
207,929,4.077789307,-19.48430252,1
207,961,4.718772888,-18.57326889,1
207,993,4.227878571,-14.5647831,1
207,1025,3.296195984,-12.6523447,1
207,1057,4.754060268,-9.718419075,1
207,1089,13.35603237,-27.55831528,1
207,1121,2.282529354,-5.912096977,1
207,1153,2.196827412,-8.62757206,1
207,1185,4.501289845,-11.17284107,1
207,1217,5.336992264,-13.14392662,1
207,1249,5.896659374,-14.72973347,1
207,1281,5.848501205,-12.47683716,1
207,1313,4.86376667,-11.72146416,1
207,1345,4.182542801,-12.54235649,1
207,1377,3.814926147,-13.09894657,1
207,1409,3.857242584,-13.83130932,1
207,1441,3.012403488,-14.25307751,1
207,1473,4.13840723,-14.79290199,1
207,1505,4.386343002,-16.76364899,1
207,1537,2.711935997,-16.12595367,1
207,1569,1.834966183,-13.36735725,1
207,1601,0.4361046553,-10.0705595,1
207,1633,-0.4787937999,-7.470093727,1
207,1665,-0.813002944,-7.002375126,1
207,1697,-2.285412788,-6.555506706,1
207,1729,-1.887531281,-7.214080811,1
207,1761,-0.6756951809,-9.280658722,1
207,1793,-1.657755733,-7.832897186,1
207,1825,-1.599392295,-4.767913342,1
207,1857,-1.754604459,-0.168366909,1
207,1889,-1.027717113,5.646471024,1
207,1921,-1.539128304,4.05286026,1
207,1953,-1.806738615,1.604962111,1
207,1985,-1.074271679,1.875183105,1
207,2017,18.93782616,0.001831769943,1
239,33,11.03851891,2.908929825,1
239,65,-15.29837132,5.545651436,1
239,97,-1.879681587,-10.52543163,1
239,129,-2.266769409,-15.95669746,1
239,161,-13.24829102,-22.8576622,1
239,193,-12.06549549,-23.34560013,1
239,225,-10.79703236,-22.65505791,1
239,257,-8.850276947,-20.67440987,1
239,289,-8.07119751,-19.68510437,1
239,321,-7.830893517,-19.40917015,1
239,353,-3.830265999,-21.08395386,1
239,385,-1.584236622,-22.71143341,1
239,417,-4.692056179,-25.63355064,1
239,449,-3.596828222,-24.17315483,1
239,481,-4.060161114,-18.22454453,1
239,513,-10.53934669,-15.84762764,1
239,545,12.71227455,-15.69789124,1
239,577,2.29723978,-7.568118095,1
239,609,3.224408865,-16.47048759,1
239,641,0.6589938998,-16.36171722,1
239,673,0.6120347977,-16.793293,1
239,705,-0.6382337809,-18.016716,1
239,737,-0.8613212705,-14.69575787,1
239,769,0.06612801552,-12.7361021,1
239,801,0.4261897206,-12.45832539,1
239,833,1.222139359,-13.02406979,1
239,865,3.505942822,-14.3341074,1
239,897,4.211917877,-14.72046566,1
239,929,4.902447701,-17.06020355,1
239,961,5.264204025,-18.38130188,1
239,993,4.804729462,-13.61896229,1
239,1025,4.528026104,-11.70407009,1
239,1057,5.53422451,-10.58890629,1
239,1089,6.423228741,-10.94406796,1
239,1121,5.413018703,-8.948013306,1
239,1153,7.469389915,-12.55961037,1
239,1185,6.115564823,-12.11791611,1
239,1217,5.916779518,-13.50944901,1
239,1249,6.11523962,-16.05931854,1
239,1281,6.243397236,-16.4457016,1
239,1313,6.138664722,-14.16104794,1
239,1345,5.699313164,-13.23911667,1
239,1377,5.078892231,-13.25897789,1
239,1409,4.4789958,-13.61184406,1
239,1441,4.34318161,-13.1731329,1
239,1473,4.698628902,-13.82933426,1
239,1505,4.56580019,-16.04661179,1
239,1537,2.890752792,-16.34023857,1
239,1569,2.140129805,-13.41748428,1
239,1601,0.4296947122,-9.586432457,1
239,1633,-1.806985736,-6.380846977,1
239,1665,-1.921647072,-4.15538311,1
239,1697,-3.094022751,-4.017779827,1
239,1729,-2.101672649,-5.156184196,1
239,1761,-1.502550602,-7.003548145,1
239,1793,-1.993661761,-4.342907906,1
239,1825,3.521061897,-4.053890228,1
239,1857,1.874254465,1.07356596,1
239,1889,-2.340805531,6.928372383,1
239,1921,-1.749752402,5.59833622,1
239,1953,-1.149473906,3.661307096,1
239,1985,-1.76384747,3.291330338,1
239,2017,0.2321305275,0.2355616093,1
271,33,-4.824521065,0.3211503029,1
271,65,-9.427414894,-23.66898346,1
271,97,-11.42927074,-24.17061234,1
271,129,-14.14753437,-25.26920891,1
271,161,-13.58013344,-24.48875809,1
271,193,-10.82415676,-23.65040016,1
271,225,-9.191614151,-21.21652794,1
271,257,-7.11591053,-19.00977516,1
271,289,-6.371477127,-18.50935936,1
271,321,-6.189891338,-18.57644844,1
271,353,-4.396828175,-23.38669395,1
271,385,-3.00455904,-26.38608742,1
271,417,-2.556933403,-27.29842567,1
271,449,13.41608047,-13.24147034,1
271,481,-2.122835159,-19.03870392,1
271,513,-3.266024113,-17.05160522,1
271,545,-5.391357899,-15.7510376,1
271,577,0.3810276985,-15.52023411,1
271,609,2.132493019,-15.26473522,1
271,641,2.069855213,-15.01147175,1
271,673,3.297978401,-15.35880375,1
271,705,1.816353559,-18.01565361,1
271,737,1.036659718,-15.32007694,1
271,769,1.851938248,-13.02704144,1
271,801,1.966396332,-12.67723083,1
271,833,2.62046361,-11.60920143,1
271,865,3.984966993,-12.11222172,1
271,897,4.255613804,-14.18193913,1
271,929,4.508139133,-15.97900486,1
271,961,4.846761703,-17.82273865,1
271,993,5.239525795,-13.22174835,1
271,1025,6.425579071,-11.40815449,1
271,1057,6.341536045,-11.31466389,1
271,1089,5.537102699,-11.34695244,1
271,1121,5.899026394,-10.79111862,1
271,1153,5.998446465,-10.20678329,1
271,1185,5.694571972,-10.94613266,1
271,1217,6.003342628,-12.55447388,1
271,1249,6.317677498,-14.73888969,1
271,1281,4.338230133,-17.53885651,1
271,1313,-0.8573846817,-14.5115118,1
271,1345,6.875508308,-13.24388027,1
271,1377,6.574183464,-13.70676708,1
271,1409,5.349090099,-14.04092216,1
271,1441,4.562064171,-14.02406502,1
271,1473,4.953361034,-15.02379417,1
271,1505,3.570820332,-16.24836349,1
271,1537,2.186213255,-17.01725388,1
271,1569,1.724493265,-13.79403591,1
271,1601,1.136120081,-9.804979324,1
271,1633,-1.283543825,-5.268382072,1
271,1665,-2.749282837,-2.493415833,1
271,1697,-2.733640671,-3.814875126,1
271,1729,-2.792905807,-4.910616398,1
271,1761,-2.619289637,-3.581486702,1
271,1793,-8.312041283,2.689404011,1
271,1825,-2.011614084,1.805469513,1
271,1857,-2.048235416,9.244853973,1
271,1889,-2.927608967,8.338819504,1
271,1921,-2.303640842,6.904667377,1
271,1953,-1.351068258,4.519657135,1
271,1985,-0.9641748667,2.611946106,1
271,2017,-18.73007011,-1.615317345,1
303,33,-19.80901337,1.408781052,1
303,65,-7.300539017,-26.19495201,1
303,97,-8.307209969,-26.81866074,1
303,129,-9.031989098,-26.28939438,1
303,161,-9.590284348,-21.73458672,1
303,193,-9.308722496,-23.77049446,1
303,225,-8.269319534,-20.87242126,1
303,257,-6.925047874,-18.73500824,1
303,289,-5.871107578,-17.65120697,1
303,321,-5.635056973,-18.77033806,1
303,353,-6.101102829,-22.99730492,1
303,385,-6.044863701,-1.055719376,1
303,417,-2.173342705,-28.3262291,1
303,449,-1.409703255,-27.86704636,1
303,481,-3.084281921,-25.402565,1
303,513,-3.088903666,-20.2495575,1
303,545,-4.801190376,-11.84877396,1
303,577,-10.57409668,-14.68587494,1
303,609,-9.517687798,-13.37133217,1
303,641,0.4245760441,-13.87210655,1
303,673,11.51135349,-14.98616505,1
303,705,4.480634212,-14.3123045,1
303,737,4.093689919,-14.76786423,1
303,769,4.186161041,-13.97941017,1
303,801,4.554736614,-13.29843426,1
303,833,5.128973007,-11.74896622,1
303,865,3.665597439,-10.93849468,1
303,897,3.887794495,-13.41044998,1
303,929,3.881989002,-16.1758213,1
303,961,4.122758389,-18.23631287,1
303,993,8.868057251,-13.53072262,1
303,1025,8.432722092,-11.79558182,1
303,1057,8.081424713,-12.25508118,1
303,1089,6.056801796,-11.28741837,1
303,1121,5.945258617,-10.56077194,1
303,1153,5.061749935,-10.17233276,1
303,1185,5.18538332,-11.01946354,1
303,1217,5.892393589,-11.7576046,1
303,1249,6.249172688,-13.56673622,1
303,1281,5.876247406,-16.86866379,1
303,1313,4.362187386,-15.69758034,1
303,1345,7.322964191,-14.18838692,1
303,1377,7.478733063,-14.34243202,1
303,1409,6.65148592,-14.46449089,1
303,1441,4.244019032,-14.84268284,1
303,1473,2.768469334,-15.24542522,1
303,1505,3.08550024,-17.1641655,1
303,1537,2.607142925,-16.13992691,1
303,1569,2.716790199,-12.84117413,1
303,1601,3.608170271,-12.74953365,1
303,1633,2.234526873,-7.340785503,1
303,1665,-1.307673335,-4.772571087,1
303,1697,-1.94433105,-7.054306507,1
303,1729,-2.784819603,-6.752705097,1
303,1761,-1.363168359,-2.180532455,1
303,1793,-0.9553674459,1.658829451,1
303,1825,-1.675561905,5.365241051,1
303,1857,-1.995525479,9.011936188,1
303,1889,-2.688153982,10.55989265,1
303,1921,-3.028732777,5.004603386,1
303,1953,-1.519197583,4.918390751,1
303,1985,-0.1890796125,3.015693903,1
303,2017,13.75484753,-5.022690773,1
335,33,-2.264910698,0.833278656,1
335,65,-6.864560127,-27.80800819,1
335,97,-7.177995682,-27.7309742,1
335,129,-7.829527855,-29.16354752,1
335,161,-9.521773338,-23.47644234,1
335,193,-8.644521713,-23.41440773,1
335,225,-7.881079674,-20.89661407,1
335,257,-6.818484783,-18.90157127,1
335,289,-5.754520416,-17.66059113,1
335,321,-5.323322773,-19.08586693,1
335,353,-6.320724964,-21.44909477,1
335,385,-5.778017998,-21.03452682,1
335,417,-4.41296339,-22.60474586,1
335,449,-4.228230476,-26.23519516,1
335,481,-3.583353043,-23.92334175,1
335,513,-2.549509048,-21.57641983,1
335,545,-2.428476572,-16.60322762,1
335,577,-9.937084198,-14.71430016,1
335,609,0.7909379005,-13.48994923,1
335,641,4.119147301,-14.91307259,1
335,673,7.568730831,-13.99065113,1
335,705,6.987682343,-14.53783226,1
335,737,5.72842598,-15.53277397,1
335,769,6.310573578,-15.29282475,1
335,801,6.699947357,-14.31045723,1
335,833,6.97042942,-13.59004211,1
335,865,4.496285439,-13.09358788,1
335,897,4.169808865,-13.57479095,1
335,929,4.835809231,-14.65218735,1
335,961,4.766120911,-18.14960098,1
335,993,8.748116493,-14.3156786,1
335,1025,9.730536461,-12.71310711,1
335,1057,9.812046051,-13.12309074,1
335,1089,7.48772049,-9.92835331,1
335,1121,8.570199013,-10.98876667,1
335,1153,7.963857651,-11.12275887,1
335,1185,8.179844856,-9.763670921,1
335,1217,8.43864727,-11.63811874,1
335,1249,8.394405365,-15.13525295,1
335,1281,8.603308678,-17.72161865,1
335,1313,10.68770027,-17.62260437,1
335,1345,12.74549198,-19.24426651,1
335,1377,8.937011719,-16.58464432,1
335,1409,6.886168957,-15.84559631,1
335,1441,3.355640411,-15.7848959,1
335,1473,2.37103796,-15.85307217,1
335,1505,3.916947365,-16.73686218,1
335,1537,4.247330189,-16.04168129,1
335,1569,6.860777855,-13.05114079,1
335,1601,6.900700092,-7.799594879,1
335,1633,3.00201273,-6.825405121,1
335,1665,1.043789506,-5.691066265,1
335,1697,-0.177115798,-6.359742165,1
335,1729,-1.055047035,-8.35118866,1
335,1761,1.3032552,-0.4504034519,1
335,1793,-0.1924314499,3.27177,1
335,1825,-1.160894394,5.959581852,1
335,1857,-2.051315784,7.324482918,1
335,1889,-4.558947563,9.865102768,1
335,1921,-5.114501476,7.77228117,1
335,1953,-3.828866005,6.921268463,1
335,1985,-2.352561474,5.089064121,1
335,2017,5.576076031,-6.897238731,1
367,33,-4.647050858,0.1965942383,1
367,65,0.4444961548,-19.40833473,1
367,97,-8.268514633,-28.58917046,1
367,129,-8.048243523,-28.66279793,1
367,161,-8.106393814,-26.78413963,1
367,193,-8.414230347,-24.13489532,1
367,225,-7.075053215,-20.60689163,1
367,257,-5.299868107,-18.18039513,1
367,289,-5.018223763,-18.25958061,1
367,321,-4.392482758,-19.47989464,1
367,353,-4.723052025,-19.99508667,1
367,385,-1.133453369,-9.818359375,1
367,417,-18.83851624,-5.189447403,1
367,449,-4.313984871,-23.77065849,1
367,481,-3.10778904,-25.55670547,1
367,513,-1.901094675,-21.12079048,1
367,545,-0.5636562705,-16.67882919,1
367,577,0.968739152,-13.57066917,1
367,609,3.858217716,-13.09600449,1
367,641,5.220244884,-13.91396427,1
367,673,7.213589668,-13.80343533,1
367,705,7.267677307,-15.34253883,1
367,737,6.620145798,-16.89842224,1
367,769,7.700186729,-16.63038254,1
367,801,8.768180847,-16.84375954,1
367,833,8.671077728,-14.50374031,1
367,865,7.485081196,-14.14355659,1
367,897,6.104046345,-13.95789909,1
367,929,7.551917076,-14.97253799,1
367,961,10.40354252,-17.85570145,1
367,993,10.41034794,-14.96572495,1
367,1025,11.50290298,-13.7247057,1
367,1057,11.72496605,-13.549716,1
367,1089,10.7666626,-12.7484951,1
367,1121,9.733681679,-11.8457737,1
367,1153,9.125228882,-11.93978786,1
367,1185,9.637489319,-11.40582085,1
367,1217,10.35732365,-12.74311447,1
367,1249,11.56867409,-14.13038635,1
367,1281,9.32367897,-17.90605354,1
367,1313,11.13015366,-18.52859116,1
367,1345,13.20434761,-18.52636909,1
367,1377,8.233727455,-17.71775818,1
367,1409,6.065216064,-17.29607391,1
367,1441,2.013731956,-18.8795929,1
367,1473,2.468137264,-18.07371521,1
367,1505,4.349484921,-16.54250717,1
367,1537,4.765947342,-14.4318924,1
367,1569,8.302837372,-8.145129204,1
367,1601,5.86958313,-5.514025688,1
367,1633,2.13493371,-5.844120502,1
