PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 48, filenames: A:[48]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[49]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,3.560045242,-0.07562494278,1
47,65,-1.455496788,-8.658829689,1
47,97,-3.133004665,-7.545554161,1
47,129,-4.858327866,-7.598760605,1
47,161,-3.608468056,-6.929002762,1
47,193,-2.627198219,-6.123864174,1
47,225,-1.864201307,-7.244689941,1
47,257,-1.637856364,-6.128668785,1
47,289,-2.194825172,-4.562180996,1
47,321,-2.156094074,-4.557793617,1
47,353,-1.491756678,-5.998527527,1
47,385,-1.259521723,-3.777975559,1
47,417,-0.451832056,-3.244154692,1
47,449,-0.4171623588,-4.256237984,1
47,481,-2.342964649,-4.548594952,1
47,513,-4.437243938,-4.384235382,1
47,545,-4.747027874,-3.621364117,1
47,577,-3.282792807,-3.22984457,1
47,609,-2.654715776,-3.739559889,1
47,641,-1.485023737,-4.188390732,1
47,673,0.5426117182,-4.678145409,1
47,705,0.8216639757,-4.380381107,1
47,737,-0.6426900625,-2.360586643,1
47,769,-1.431210756,-2.304759502,1
47,801,-1.020645022,-2.433125019,1
47,833,-0.725112319,-2.452374935,1
47,865,-0.4716186523,-1.862794399,1
47,897,-0.4308823347,-0.8075894117,1
47,929,-0.5912252665,-0.8884298801,1
47,961,-2.240139961,-1.410827398,1
47,993,-1.916618586,-0.7791029215,1
47,1025,-1.426047564,-1.808846831,1
47,1057,-1.964842081,-3.797512054,1
47,1089,-2.585916042,-4.910471916,1
47,1121,-0.3281546831,-1.528659821,1
47,1153,-0.2611781955,-1.677844167,1
47,1185,-1.749956131,-5.556134224,1
47,1217,-3.520521164,-4.426861763,1
47,1249,-2.492794752,-2.70172143,1
47,1281,-0.7327555418,-0.02926278114,1
47,1313,-0.6314149499,0.8229129314,1
47,1345,-0.2539981604,0.2656556368,1
47,1377,0.003563821316,-0.1586756706,1
47,1409,-0.8062146306,0.1489300728,1
47,1441,-2.107494593,-1.397815943,1
47,1473,-0.615309,-0.585906148,1
47,1505,-0.6991324425,0.368033886,1
47,1537,-1.020190358,0.734972477,1
47,1569,0.4910023212,0.3738601208,1
47,1601,1.522240639,0.2893356383,1
47,1633,1.857299089,0.1296091378,1
47,1665,1.391412973,0.1927446574,1
47,1697,2.939595938,0.3423321247,1
47,1729,3.818780899,-1.091659188,1
47,1761,3.998179913,-2.7029531,1
47,1793,2.678375006,-1.673133373,1
47,1825,1.747672319,-2.07783699,1
47,1857,0.8581354618,-1.451011896,1
47,1889,-0.5411165953,-0.5770515203,1
47,1921,-0.3623669147,-0.3337203264,1
47,1953,1.061253786,0.1896964312,1
47,1985,2.255976677,0.2736160755,1
47,2017,0.6933307648,-1.998001575,1
79,33,16.54879761,0.06282567978,1
79,65,-2.311338663,-7.256293774,1
79,97,-2.45204854,-7.088394165,1
79,129,-2.607968092,-7.156829834,1
79,161,-2.361840963,-7.304120064,1
79,193,-1.666385889,-6.958107471,1
79,225,-1.791601658,-6.932321072,1
79,257,-1.420398116,-6.161799431,1
79,289,-1.259247065,-5.709139347,1
79,321,-1.612526655,-5.381676674,1
79,353,-2.022121906,-6.505439758,1
79,385,-2.099763393,-4.050536633,1
79,417,-1.651197433,-2.979154825,1
79,449,-1.058936596,-3.357625484,1
79,481,-1.370164514,-4.472460747,1
79,513,-2.385088682,-4.464268684,1
79,545,-2.977144241,-3.698358536,1
79,577,-2.72757268,-3.84552002,1
79,609,-2.55632019,-3.698696136,1
79,641,-2.085754871,-3.442615509,1
79,673,0.007554292679,-3.554395914,1
79,705,0.348934412,-3.204425573,1
79,737,-1.496891618,-2.903149605,1
79,769,-2.142936945,-2.797041655,1
79,801,-1.512260318,-2.089118242,1
79,833,-1.002370119,-1.714769244,1
79,865,-0.697896719,-1.667625904,1
79,897,-1.775590897,-1.350342751,1
79,929,-1.920841694,-2.056143761,1
79,961,-1.668910146,-1.357868671,1
79,993,-1.805750608,-0.6128234863,1
79,1025,-1.962157488,-1.208137989,1
79,1057,-2.321798325,-2.103514194,1
79,1089,-1.186780334,-2.375112534,1
79,1121,0.2261527777,-1.889224768,1
79,1153,-0.2591497898,-2.08124876,1
79,1185,-1.643249989,-3.968025923,1
