PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 46, filenames: A:[46]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[47]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.4415464401,1.122334719,1
47,65,0.2084721923,-3.707530022,1
47,97,0.113819778,-3.819870949,1
47,129,-0.6317685843,-2.878025532,1
47,161,0.5843206644,-1.866910815,1
47,193,1.103208899,-1.837702274,1
47,225,0.7915316224,-2.797405481,1
47,257,-0.5830126405,-3.049583435,1
47,289,-0.6099164486,-0.3922696114,1
47,321,-1.25596714,0.283346653,1
47,353,-1.638471127,0.138835907,1
47,385,-0.4537665248,-0.6692770123,1
47,417,-0.184352994,-2.030396938,1
47,449,0.9687182903,-1.577163339,1
47,481,1.987701893,-2.176869869,1
47,513,1.871509552,-3.036535263,1
47,545,1.406855941,-2.663273811,1
47,577,0.7698823214,-3.925627708,1
47,609,-0.1771868467,-2.252108335,1
47,641,-1.010501027,-0.8642375469,1
47,673,-0.587109983,-2.226680994,1
47,705,-1.108780622,-4.706244946,1
47,737,-2.530211687,-4.182994843,1
47,769,-1.230204344,-2.915182352,1
47,801,-0.5920721292,-2.94174099,1
47,833,-1.010221004,-2.613203526,1
47,865,-1.100284815,-2.288209438,1
47,897,-0.9353226423,-3.598427296,1
47,929,-0.127027601,-5.209540367,1
47,961,-0.1415018141,-3.98511982,1
47,993,-0.4021075368,-3.196994066,1
47,1025,-0.5460422039,-2.285857677,1
47,1057,-0.4555678964,-2.399773121,1
47,1089,0.3739095926,-2.377399445,1
47,1121,-0.3810875416,-1.095178843,1
47,1153,-0.6984755397,-0.08387184143,1
47,1185,0.05550414324,0.01773750782,1
47,1217,0.2388963699,-0.003332197666,1
47,1249,0.8884396553,-0.341294229,1
47,1281,0.2783532143,0.2952333689,1
47,1313,-1.044778109,0.4769619107,1
47,1345,-2.035699844,-0.01114708185,1
47,1377,-1.661484003,0.05717480183,1
47,1409,-0.4224784374,-0.3515275717,1
47,1441,-0.02539420128,-2.803247929,1
47,1473,0.6944910884,-0.5368535519,1
47,1505,1.153338194,0.5560919046,1
47,1537,0.2635614872,0.7472705841,1
47,1569,-0.2804160118,0.2561116219,1
47,1601,-1.046857595,-0.0006068348885,1
47,1633,-1.843536615,0.09147417545,1
47,1665,0.1426539421,0.6635918021,1
47,1697,-0.08963274956,1.180521727,1
47,1729,0.6449640989,0.2843389511,1
47,1761,0.6305646896,-1.391553879,1
47,1793,-0.1654548645,-2.740508318,1
47,1825,1.952825069,-1.005021095,1
47,1857,2.883693695,-2.21987009,1
47,1889,2.508580446,-3.446769238,1
47,1921,0.6538367271,-1.786040306,1
47,1953,0.5345020294,0.2079014778,1
47,1985,1.23570621,1.416718245,1
47,2017,0.6996490955,0.08037823439,1
79,33,1.217836857,-1.002593517,1
79,65,1.10492146,-3.276799917,1
79,97,0.8157892227,-2.096367359,1
79,129,0.6179213524,-1.933080912,1
79,161,0.9014536142,-1.816632271,1
79,193,1.30733037,-1.800072193,1
79,225,0.4642988443,-2.156017065,1
79,257,-0.6047765017,-2.303428888,1
79,289,-0.8990126252,-1.150719881,1
79,321,-0.6765602827,0.5547238588,1
79,353,-0.4283202887,0.7414753437,1
79,385,0.1413427293,-0.5262579322,1
79,417,0.2247793972,-3.789714336,1
79,449,-0.7686550617,-2.088550568,1
79,481,-0.5378298163,-3.402225256,1
79,513,-0.1104451418,-3.131644249,1
79,545,-0.2457302064,-1.066996336,1
79,577,-0.5170536041,-1.302132249,1
79,609,-0.2898789644,-1.243623972,1
79,641,-0.5422611833,-1.150420189,1
79,673,-0.8355432749,-2.086312532,1
