PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 57, filenames: A:[57]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[58]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-2.153306723,3.346013308,1
47,65,-0.2258487791,-4.169320107,1
47,97,0.09740424156,-3.751528978,1
47,129,0.07313621044,-4.485617161,1
47,161,0.3873354197,-4.995116711,1
47,193,-0.08382108808,-4.399163246,1
47,225,-0.4740395546,-0.9668498039,1
47,257,-0.2512893081,-3.525286913,1
47,289,-1.855307698,-3.135207176,1
47,321,-1.273708582,-3.034557819,1
47,353,-0.7596445084,-2.546040058,1
47,385,-1.547173738,-4.128321171,1
47,417,-0.28822577,-3.044532537,1
47,449,-0.8938450813,-2.954761505,1
47,481,-1.616832018,-3.105143547,1
47,513,-1.393341422,-3.698870182,1
47,545,0.05984425545,-3.44094038,1
47,577,0.1973381639,-2.18185854,1
47,609,0.7982093096,-2.419612646,1
47,641,0.3896993399,-3.339242697,1
47,673,0.3493298292,-3.258107901,1
47,705,1.094782948,-2.856832027,1
47,737,1.223917961,-2.874403,1
47,769,1.176484108,-3.085356236,1
47,801,0.4306459427,-2.756808519,1
47,833,-0.1674158573,-2.124434471,1
47,865,0.1893308163,-0.989715457,1
47,897,0.4085330963,-0.3810863495,1
47,929,0.09847831726,-0.6915735006,1
47,961,0.0350189805,-1.460810184,1
47,993,-0.6361761093,-2.486682653,1
47,1025,-1.698665619,-2.716812611,1
47,1057,-1.730006814,-3.068259954,1
47,1089,-0.3384360075,-4.406992435,1
47,1121,-1.040524125,-3.928449631,1
47,1153,-1.96985507,-2.630017281,1
47,1185,-1.104318857,-2.063563824,1
47,1217,-3.789154053,-2.222207069,1
47,1249,-4.613876343,-2.712715864,1
47,1281,-5.604279518,-2.720085144,1
47,1313,-3.942588806,-1.530276537,1
47,1345,-3.436197758,-0.1580471992,1
47,1377,-1.924246311,0.1572295427,1
47,1409,-1.206186056,-0.9093507528,1
47,1441,-2.680934429,-2.151545048,1
47,1473,-3.176054001,-2.737033129,1
47,1505,-3.859107018,-3.226078987,1
47,1537,-3.684558868,-3.245826721,1
47,1569,-3.609843254,-1.594688892,1
47,1601,-2.702874422,-0.917807579,1
47,1633,-2.031223059,-1.1697402,1
47,1665,-2.131385326,-1.342712879,1
47,1697,-1.653770566,-1.763357997,1
47,1729,-0.6542043686,-1.882207751,1
47,1761,0.4332717657,-1.439348221,1
47,1793,2.353845358,-1.646020174,1
47,1825,1.330079794,-1.36867094,1
47,1857,0.8341629505,-0.9202854633,1
47,1889,1.355746508,-1.147941113,1
47,1921,0.04095810652,-0.3935735226,1
47,1953,-0.8124629259,-0.02383232117,1
47,1985,-0.6155936718,-0.9687428474,1
47,2017,5.150888443,-5.767621994,1
79,33,0.009212732315,1.228358507,1
79,65,-0.01349258423,-3.746465683,1
79,97,-0.02566692233,-4.615777969,1
79,129,-0.2555848658,-4.002328873,1
79,161,-0.509847939,-3.801517963,1
79,193,-0.7531996965,-3.793188095,1
79,225,-0.4086076915,-0.3668746948,1
79,257,-0.1190383434,-1.574352503,1
79,289,-2.554446697,-2.718771935,1
79,321,-1.465449691,-1.661711931,1
79,353,-0.462511003,-2.690018177,1
79,385,-1.033412695,-3.49392271,1
79,417,-0.1851845086,-2.259339333,1
79,449,-0.5881683826,-3.216939926,1
79,481,-0.6891279817,-4.16356945,1
79,513,0.2029562593,-3.986799479,1
79,545,0.07093952596,-3.181780338,1
79,577,0.3206362724,-3.051759005,1
79,609,1.117075682,-3.081591129,1
79,641,1.252074003,-2.896105766,1
79,673,1.066751003,-2.552624464,1
79,705,1.272917271,-2.698759556,1
79,737,0.3329128921,-2.393871307,1
79,769,0.2561679482,-2.595957994,1
79,801,0.113053441,-2.811194897,1
79,833,-0.3199240267,-2.378486872,1
79,865,0.02619495988,-1.749421597,1
79,897,0.5925519466,-1.581674457,1
79,929,-0.8138825893,-1.140794516,1
79,961,-0.7780295014,-2.129968643,1
79,993,-0.7598110437,-3.290997505,1
79,1025,-0.9139079452,-3.172910929,1
79,1057,-1.28274107,-2.651929379,1
79,1089,-1.788508892,-2.697227001,1
79,1121,-1.506442785,-2.973111629,1
79,1153,-1.802645683,-3.644508839,1
79,1185,-2.612926722,-2.274728775,1
79,1217,-2.175950527,-2.202279806,1
79,1249,-1.528266668,-3.398299217,1
79,1281,-1.866288662,-4.677786827,1
79,1313,-2.070684195,-2.431492805,1
79,1345,-1.862361193,-1.364305496,1
79,1377,-1.132840276,-1.102706671,1
79,1409,-1.13914299,-1.6445117,1
79,1441,-2.128693342,-2.092640877,1
79,1473,-2.578794956,-4.470377922,1
79,1505,-2.876900196,-3.87438035,1
79,1537,-2.90255928,-2.771450758,1
79,1569,-2.903586149,-1.788980722,1
79,1601,-2.475748777,-1.348071456,1
79,1633,-2.367721081,-1.036625624,1
79,1665,-2.029514074,-0.813680768,1
79,1697,-1.308106661,-1.22949779,1
79,1729,-0.7456421852,-1.224366546,1
79,1761,-0.05610094965,-1.787201405,1
79,1793,0.8647209406,-3.731141806,1
79,1825,-0.5585869551,-1.122650385,1
79,1857,-0.5739601851,-1.388560534,1
79,1889,-0.4281066954,-3.580622911,1
79,1921,-0.6863387227,-2.987511873,1
79,1953,-0.7999030948,-1.864084959,1
79,1985,-0.6595544219,-1.506283402,1
79,2017,0.2858426571,-1.240246177,1
111,33,0.2662786841,-0.8817251325,1
111,65,-0.1120642126,-3.970357656,1
111,97,-0.3352261484,-4.186758518,1
111,129,-0.6119769216,-3.835691452,1
