PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 56, filenames: A:[56]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[57]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.112781048,0.04187870026,1
47,65,1.535420656,-4.668715477,1
47,97,0.5046662688,-5.819579601,1
47,129,-0.02977526188,-5.102106571,1
47,161,0.5146245956,-4.890834808,1
47,193,1.039980888,-5.834171772,1
47,225,-0.03561466932,-6.295325279,1
47,257,-1.151475549,-5.559542656,1
47,289,-1.833210945,-7.004733086,1
47,321,-1.893532038,-7.993695259,1
47,353,0.3683955669,-5.444033623,1
47,385,1.124657869,-1.979124069,1
47,417,-1.781014204,-2.788146734,1
47,449,-2.059819937,-4.44529295,1
47,481,-2.421062946,-4.581240654,1
47,513,-3.066814899,-4.293552876,1
47,545,-3.015350342,-3.696351767,1
47,577,-2.360095024,-3.027716875,1
47,609,-1.467354774,-3.125533581,1
47,641,-1.721513987,-4.052627563,1
47,673,-1.350458741,-3.898608923,1
47,705,-1.933014989,-3.847255707,1
47,737,-0.3569880724,-5.103729248,1
47,769,-0.5291193724,-4.35057497,1
47,801,-1.764060736,-4.065739632,1
47,833,-2.470618725,-4.114362717,1
47,865,-2.8368361,-3.6080966,1
47,897,-2.038495064,-3.526115656,1
47,929,-2.020606279,-3.115540028,1
47,961,-2.455198765,-3.623360157,1
47,993,-2.01439333,-3.769035816,1
47,1025,-2.777191162,-3.533538818,1
47,1057,-4.376129627,-4.306376934,1
47,1089,-3.683743477,-3.78886795,1
47,1121,-2.856098175,-1.513260841,1
47,1153,-2.215840816,-0.4080305099,1
47,1185,-2.078901291,-2.523968697,1
47,1217,0.1106119156,-2.222030878,1
47,1249,0.8517323732,-1.210762501,1
47,1281,-0.2995193005,-1.641005516,1
47,1313,-0.6565601826,-1.301298738,1
47,1345,-0.2334489822,-2.085327625,1
47,1377,-0.02640244365,-1.978728414,1
47,1409,-0.2486130893,-0.7993381023,1
