PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 55, filenames: A:[55]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[56]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,3.026705027,7.715240479,1
47,65,-0.07673251629,-5.911391258,1
47,97,-1.056937933,-4.40103817,1
47,129,-0.7563339472,-2.918470383,1
47,161,0.2432820797,-2.236675739,1
47,193,0.7911358476,-2.309556961,1
47,225,0.4532257318,-2.409478664,1
47,257,-0.5053731203,-6.455729485,1
47,289,-0.7350432873,-7.789347649,1
47,321,1.258353233,-6.932739258,1
47,353,0.07802963257,-4.798146248,1
47,385,0.9938133955,-5.125749588,1
47,417,1.27796638,-4.810245514,1
47,449,-1.097284794,-3.831864834,1
47,481,-2.816536903,-4.878418446,1
47,513,-2.519053936,-6.7581563,1
47,545,-1.03808248,-7.376525879,1
47,577,-0.1965544522,-6.25532198,1
47,609,-0.06245109439,-5.574761868,1
47,641,-0.2190479636,-4.523208618,1
47,673,-0.8300726414,-4.419578552,1
47,705,-1.141357422,-4.107616425,1
47,737,0.2457839251,-4.179897308,1
47,769,-0.1249763966,-5.286887646,1
47,801,-1.437265158,-5.154083252,1
47,833,-0.8333451748,-5.046921253,1
47,865,-0.3670092821,-4.306153297,1
47,897,-0.423224926,-4.595271111,1
47,929,-1.034576535,-4.44925499,1
47,961,-0.8381621838,-4.642700195,1
47,993,0.8174980879,-5.687026978,1
47,1025,-0.7946730852,-4.801202297,1
47,1057,-2.640717506,-3.288870573,1
47,1089,-2.810226202,-2.210916042,1
47,1121,-2.724925518,-1.48715353,1
47,1153,-4.078914642,-1.661752224,1
47,1185,-4.905962944,-1.988342643,1
47,1217,-5.133463383,-2.588871479,1
47,1249,-2.947821617,-2.838981628,1
47,1281,-3.030024767,-3.55876255,1
47,1313,-2.304373741,-3.114225149,1
47,1345,-1.816048861,-2.340656042,1
47,1377,-2.631840944,-1.92946291,1
47,1409,-3.158204079,-2.409460545,1
47,1441,-3.601144791,-3.610635519,1
47,1473,-2.708871126,-3.378277779,1
47,1505,-1.95464468,-2.534247875,1
47,1537,-1.796316266,-2.006820202,1
47,1569,-0.8814890385,-1.612868786,1
47,1601,-0.321175456,-1.779339552,1
47,1633,-0.05370593071,-1.319903374,1
47,1665,-0.3458750248,-2.089310408,1
47,1697,-1.960365057,-1.774809957,1
47,1729,-4.248274803,-0.4748454094,1
47,1761,-2.051064968,-1.096193194,1
47,1793,-2.112696409,-1.322262526,1
47,1825,-1.487320542,-0.7380312681,1
47,1857,-1.112022519,-0.2590074539,1
47,1889,-0.8353818655,1.70479846,1
47,1921,-0.5811288357,2.546869278,1
47,1953,0.4572030306,2.134870052,1
47,1985,0.5304630995,2.044093609,1
47,2017,-0.9858475924,-2.433826447,1
79,33,0.5444777608,3.661399841,1
79,65,-0.4319152832,-4.995800972,1
79,97,-0.6783854961,-3.271942377,1
79,129,-0.4451087415,-2.442176819,1
79,161,0.1532061398,-2.800337076,1
79,193,0.3751719892,-3.404122591,1
79,225,-0.1179264784,-4.593170166,1
79,257,-0.7761900425,-5.98749733,1
79,289,-1.164793491,-5.943728447,1
79,321,-0.3854673505,-6.996907234,1
79,353,0.173022747,-6.664207935,1
79,385,-0.221939832,-4.638107777,1
79,417,0.924182415,-4.911869049,1
79,449,0.4353996515,-4.278971672,1
79,481,-1.464074016,-4.460055828,1
79,513,-1.333473086,-4.621064186,1
79,545,-0.3777706623,-6.090493202,1
79,577,-0.03928309679,-6.485343933,1
79,609,-0.06977696717,-6.284607887,1
79,641,-0.1114903688,-6.42199707,1
79,673,-0.137986809,-6.275280952,1
79,705,-0.3246850967,-5.406666279,1
79,737,-0.7586216927,-5.776848793,1
79,769,-1.120090961,-6.037149906,1
79,801,-1.046419263,-6.029728889,1
79,833,-0.6765381098,-6.063963413,1
79,865,-0.2893738747,-5.566655636,1
79,897,-0.7710506916,-5.164232254,1
79,929,-1.613843441,-4.846620083,1
79,961,-1.224340677,-4.96614933,1
79,993,0.1817282438,-5.333415031,1
79,1025,0.30534482,-4.723528385,1
79,1057,-1.974408031,-4.244919777,1
79,1089,-2.199572325,-3.498165131,1
79,1121,-1.04446435,-1.78979516,1
79,1153,-2.764039993,-3.836243153,1
79,1185,-3.424170732,-3.528402567,1
79,1217,-3.364195347,-2.416667461,1
79,1249,-2.849826336,-2.081340551,1
79,1281,-2.791300774,-1.992988586,1
79,1313,-2.273821354,-1.283574104,1
79,1345,-1.992085934,-0.4951016903,1
79,1377,-1.66119194,-1.115274668,1
79,1409,-3.238298416,-2.950903416,1
79,1441,-3.379608631,-3.446390152,1
79,1473,-2.812417507,-3.419954538,1
79,1505,-2.204030275,-2.532645941,1
79,1537,-1.910811067,-2.665013313,1
79,1569,-1.297496557,-2.337668896,1
79,1601,-1.374020457,-2.160811901,1
79,1633,-2.112222672,-1.274570465,1
79,1665,-3.667921543,-1.19722271,1
79,1697,-4.231220245,-0.7171272635,1
79,1729,-2.672747135,-0.4674088955,1
79,1761,-1.613337159,-0.8152442575,1
79,1793,-0.6548790932,-1.33522439,1
79,1825,-0.1201817989,-0.983101368,1
79,1857,-0.3574629426,-0.8613162041,1
79,1889,-0.3158825636,2.093997717,1
79,1921,-0.2631819844,2.739877701,1
