PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 52, filenames: A:[52]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[53]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-9.044854164,6.756928444,1
47,65,-1.243053436,-3.370350361,1
47,97,-0.08512863517,-4.613185883,1
47,129,0.7253334522,-4.65891552,1
47,161,0.9046618342,-4.076318741,1
47,193,1.206951857,-3.47088027,1
47,225,2.047069311,-3.229564667,1
47,257,2.766438007,-3.275459766,1
47,289,3.337932825,-2.595179796,1
47,321,3.08182621,-1.677539825,1
47,353,1.45649147,-2.278149843,1
47,385,2.102658749,-5.031208038,1
47,417,1.199767828,-3.112956047,1
47,449,-0.6864518523,-4.165457249,1
47,481,-1.248531938,-5.010117531,1
47,513,-1.491752744,-4.769069672,1
47,545,-1.172497392,-3.101504803,1
47,577,-0.1854450703,-1.754707098,1
47,609,-0.1454322338,-1.594807148,1
47,641,-0.7320429683,-2.51935935,1
47,673,-0.7000032663,-1.366435528,1
47,705,-0.7922450304,-0.5129125118,1
47,737,-0.6559622288,-1.152336359,1
47,769,-1.40908289,-1.16890502,1
47,801,-1.390072346,-2.785288095,1
47,833,-1.224112749,-3.221365929,1
47,865,-1.576221704,-2.848980188,1
47,897,-1.605747223,-3.662261486,1
47,929,-1.483298302,-4.636284828,1
47,961,-2.196116924,-4.904943466,1
47,993,-1.974656343,-3.372272015,1
47,1025,-0.9567511082,-1.846125841,1
47,1057,0.1638550758,-1.096025467,1
47,1089,-0.9451487064,-2.565338373,1
47,1121,-1.054863214,-4.079190254,1
47,1153,-0.9443224669,-3.886407375,1
47,1185,-0.5386769772,-1.931598902,1
47,1217,0.3920631409,-0.3279098272,1
47,1249,-0.1895844936,-0.1695817709,1
47,1281,-1.78703177,-1.460357428,1
47,1313,-2.583661079,-1.643071651,1
47,1345,-2.342382431,-0.5587543249,1
47,1377,-1.636491776,-1.003613234,1
47,1409,-1.107179165,-1.268164039,1
47,1441,-0.579423666,-0.4987566471,1
47,1473,-0.09356629848,-1.21034801,1
