PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 10, filenames: A:[10]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[11]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.01216673851,0.9617350101,1
47,65,-0.5012070537,-2.702703476,1
47,97,0.007113218307,-4.936898232,1
47,129,0.9678077698,-4.820067883,1
47,161,0.9137108326,-1.384922981,1
47,193,1.141968727,-1.697554469,1
47,225,1.702224016,-2.510844707,1
47,257,0.9879063368,-2.024714708,1
47,289,0.4551373124,-2.481753349,1
47,321,0.7285065651,-3.402930498,1
47,353,0.383318603,-3.529563665,1
47,385,0.5533761978,-0.4355258346,1
47,417,2.428638697,-0.5216197968,1
47,449,1.944851875,-1.083237767,1
47,481,2.718211651,-0.4335942566,1
47,513,2.992540836,0.1011176109,1
47,545,3.907304287,-0.1438531876,1
47,577,2.721161366,-2.133042336,1
47,609,1.690499783,-2.69611311,1
47,641,1.473941088,-1.03384769,1
47,673,2.018376112,-0.2792091966,1
47,705,3.496482849,-1.061166048,1
47,737,5.34677124,-1.229174376,1
47,769,7.818881035,-0.5367752314,1
47,801,7.175031662,-0.7129126787,1
47,833,4.732423306,-1.774129987,1
47,865,3.93168354,-2.35866642,1
47,897,6.423316002,-1.401653767,1
47,929,9.923542976,-2.899465561,1
47,961,9.667817116,-5.007429123,1
47,993,9.418714523,-4.910283566,1
47,1025,8.283987045,-2.280058622,1
47,1057,6.208011627,-2.772678852,1
47,1089,5.996661186,-3.216726065,1
47,1121,7.652956963,-2.916906357,1
47,1153,8.652553558,-2.467601061,1
47,1185,9.634441376,-2.99699831,1
47,1217,9.051515579,-5.379290104,1
47,1249,7.970842361,-3.616712809,1
47,1281,7.764585495,-2.431059837,1
47,1313,8.676524162,-3.727599382,1
47,1345,9.715581894,-4.770206451,1
47,1377,11.17374134,-6.951062679,1
47,1409,10.98259926,-6.364461899,1
47,1441,10.1388092,-5.06287241,1
47,1473,11.15548706,-4.756263256,1
47,1505,14.36369419,-7.230497837,1
47,1537,13.78360367,-8.256749153,1
47,1569,9.942155838,-9.081118584,1
47,1601,8.351183891,-10.87244892,1
47,1633,8.073515892,-10.49593925,1
47,1665,9.286337852,-9.059075356,1
47,1697,8.981518745,-7.212576866,1
47,1729,7.26957798,-6.825896263,1
47,1761,5.94469595,-7.458813667,1
47,1793,5.454267502,-7.775233269,1
47,1825,5.286703587,-7.916491508,1
47,1857,4.278249264,-9.26444912,1
47,1889,2.724848509,-9.307254791,1
47,1921,2.895280838,-8.773706436,1
47,1953,3.561907768,-6.118611813,1
47,1985,3.271884441,-3.090080261,1
47,2017,4.538483143,-7.588641644,1
79,33,-11.82205963,3.48968339,1
79,65,0.3191456199,-5.252358437,1
79,97,0.7192008495,-5.722385406,1
79,129,1.28888011,-4.547213078,1
79,161,1.951371431,-2.2529006,1
79,193,0.4863657951,-2.380725622,1
79,225,0.005265235901,-2.473401546,1
79,257,0.2031689286,-2.24282527,1
79,289,0.3117784262,-2.381489992,1
79,321,0.4224207997,-2.774972916,1
79,353,0.1031922698,-2.290367842,1
79,385,0.08431631327,-0.5656636953,1
79,417,0.5683408976,-0.7804400921,1
79,449,-1.198932886,-0.3153998852,1
79,481,-1.048358917,-0.2806599736,1
79,513,1.363748312,0.2004790902,1
79,545,2.36705637,0.04078257084,1
79,577,1.038684368,-0.724373579,1
79,609,1.283400059,-0.5883561373,1
79,641,3.468029022,-0.4025964737,1
79,673,4.195022583,-0.892781496,1
79,705,4.990283489,-1.314982653,1
79,737,5.831003189,-1.304362655,1
79,769,7.034841537,-1.012410402,1
79,801,7.239467621,-1.010539889,1
79,833,6.987178326,-1.349013925,1
79,865,5.729748726,-1.526549459,1
79,897,8.236526489,-1.333191395,1
79,929,9.078612328,-2.461691618,1
79,961,7.919742584,-3.862565279,1
79,993,7.50776577,-5.696805477,1
79,1025,8.015108109,-3.452320099,1
79,1057,7.698778152,-3.584710121,1
79,1089,8.20494175,-2.730787754,1
79,1121,8.575275421,-2.544561863,1
79,1153,9.325157166,-1.85555172,1
79,1185,9.992349625,-2.99238801,1
79,1217,9.704096794,-6.982195854,1
79,1249,9.854030609,-5.653004169,1
79,1281,9.060326576,-4.894986629,1
79,1313,9.410086632,-6.168688297,1
79,1345,11.10878372,-6.475913048,1
79,1377,10.94189167,-7.594201088,1
79,1409,10.13319588,-7.012529373,1
79,1441,10.29154778,-6.530609131,1
79,1473,11.10849762,-6.788132191,1
79,1505,13.88500404,-8.557090759,1
79,1537,14.87756443,-10.39586926,1
79,1569,11.26365376,-11.62512779,1
79,1601,9.477957726,-11.56754398,1
79,1633,8.723608971,-10.06543636,1
79,1665,7.975363731,-7.835863113,1
79,1697,8.189243317,-6.656414032,1
79,1729,8.0272789,-6.268420696,1
79,1761,6.927311897,-7.345264912,1
79,1793,6.059063435,-7.318487167,1
79,1825,5.648283005,-7.802221298,1
79,1857,5.179903507,-8.120914459,1
79,1889,4.219958305,-8.383280754,1
79,1921,3.808898687,-8.182308197,1
79,1953,4.179737091,-5.504159927,1
79,1985,4.238609314,-4.64812851,1
79,2017,6.366380215,-8.417369843,1
111,33,17.22134399,3.752052307,1
111,65,0.3430994749,-4.665724277,1
111,97,0.9965854883,-3.80802536,1
111,129,2.967330694,-2.836500406,1
111,161,2.413537025,-2.611368418,1
111,193,0.3376028538,-2.63288784,1
111,225,-0.296374321,-2.717054129,1
111,257,-0.1156776249,-2.068844795,1
111,289,0.6974508762,-2.270746469,1
111,321,0.9363185763,-2.176520348,1
111,353,0.3763502836,-1.847563982,1
111,385,0.3511111736,-1.64999342,1
111,417,-0.4452293813,-0.7436900139,1
111,449,-1.63542819,0.3643894196,1
111,481,-0.8009011745,-0.04629698396,1
111,513,0.6586728096,-0.2299171686,1
111,545,1.90983057,-0.8499078751,1
111,577,1.164600372,-1.077433825,1
111,609,1.877460957,0.3047441542,1
111,641,3.771243572,1.604913473,1
111,673,5.003058434,-1.483889341,1
111,705,6.122578144,-2.094431877,1
111,737,6.575148582,-2.230682135,1
111,769,6.719727516,-1.709054351,1
111,801,7.328650475,-1.306962848,1
111,833,7.393318176,-1.43704772,1
111,865,7.336270332,-1.816271424,1
111,897,8.679709435,-2.11378336,1
111,929,8.888250351,-2.670295,1
111,961,8.725139618,-3.612919569,1
111,993,8.356844902,-4.629637718,1
111,1025,8.504040718,-4.739955425,1
111,1057,8.502352715,-3.995703697,1
111,1089,8.07186985,-2.472189903,1
111,1121,8.440333366,-2.407060146,1
111,1153,9.563511848,-2.842285395,1
111,1185,11.10434437,-3.920228243,1
111,1217,11.45610428,-5.100230217,1
111,1249,10.99637032,-6.259264946,1
111,1281,9.600754738,-6.323079586,1
111,1313,9.046544075,-6.416901588,1
111,1345,9.592207909,-7.360512733,1
111,1377,10.08221817,-7.473880291,1
111,1409,10.14793491,-7.52351284,1
111,1441,10.61228657,-8.097117424,1
111,1473,11.30312252,-8.425743103,1
111,1505,15.47183895,-8.676588058,1
111,1537,15.97256088,-7.529523849,1
111,1569,10.23064232,-11.56351852,1
111,1601,9.990462303,-11.21114159,1
111,1633,9.754961967,-9.583021164,1
111,1665,8.455815315,-8.428786278,1
111,1697,8.335243225,-8.087270737,1
111,1729,8.461544037,-7.347456932,1
111,1761,8.092237473,-7.462536812,1
111,1793,7.341300488,-7.180642128,1
111,1825,5.884863377,-7.586028576,1
111,1857,5.533651352,-7.656215191,1
111,1889,5.185119152,-7.059913635,1
111,1921,4.464767456,-5.399486542,1
111,1953,3.585513115,-5.819419861,1
111,1985,4.351278782,-5.752147198,1
111,2017,5.894411087,-8.778227806,1
143,33,19.12854767,3.769346237,1
143,65,0.4548164606,-5.351088524,1
