PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 43, filenames: A:[43]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[44]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.516600251,4.929999828,1
47,65,-0.5259198546,-4.704447746,1
47,97,-1.345752239,-1.682669163,1
47,129,-2.016042948,-3.593298435,1
47,161,-1.090753078,-3.24432373,1
47,193,-0.7177011967,-3.740066051,1
47,225,-0.5350317955,-4.552451134,1
47,257,0.05659008026,-4.515514374,1
47,289,-1.314646244,-2.382488251,1
47,321,-0.6903529167,-4.316529274,1
47,353,-7.671318054,-6.980724335,1
47,385,-1.329326272,-4.387938499,1
47,417,-1.819303751,-5.506089687,1
47,449,-3.552012682,-7.43195343,1
47,481,-3.884567738,-3.954900742,1
47,513,-3.937683582,-3.678528309,1
47,545,-2.868958473,-4.69618845,1
47,577,-1.724162936,-6.368073463,1
47,609,-2.566350937,-6.028715134,1
47,641,-2.170471668,-3.751354694,1
47,673,-1.975870371,-3.515898705,1
47,705,-2.269873142,-4.664167881,1
47,737,-1.984048605,-5.9532094,1
47,769,-1.940680265,-2.712033033,1
47,801,-3.209112644,-4.04245615,1
47,833,-4.386825562,-5.544175148,1
47,865,-3.538196802,-5.364936829,1
47,897,-2.092981339,-5.023923874,1
47,929,-2.656552792,-6.256922722,1
47,961,-3.371915817,-6.229318619,1
47,993,-3.66130209,-5.103214741,1
47,1025,-3.549130917,-4.81910038,1
47,1057,-2.331707001,-4.617016792,1
47,1089,-1.391856194,-3.867414474,1
47,1121,-1.248263121,-3.261131287,1
47,1153,-1.027782202,-2.360239029,1
47,1185,0.1176166534,-4.643296719,1
47,1217,-0.5813389421,-4.951934338,1
47,1249,-1.559345484,-3.816543579,1
47,1281,-2.109023333,-3.265220642,1
47,1313,-2.223802567,-3.025882483,1
47,1345,-0.9485058784,-1.671891212,1
47,1377,0.1823325157,-0.5238561034,1
47,1409,0.2446353436,-1.512994647,1
47,1441,0.3645533919,-3.133422375,1
47,1473,0.743287921,-2.967523575,1
47,1505,1.16093564,-2.776973724,1
47,1537,0.6219493151,-1.895691395,1
47,1569,0.5997409821,-1.791854858,1
47,1601,-0.1290321946,-2.937528133,1
47,1633,-0.8667527437,-4.184101105,1
47,1665,-0.4084333181,-3.381401062,1
47,1697,0.8473195434,-2.235330343,1
47,1729,0.5665223598,-0.3689441681,1
47,1761,-0.4202032685,1.433363438,1
47,1793,0.5828998089,-0.2887399793,1
47,1825,-0.03388786316,-2.688793182,1
47,1857,-0.3194307685,-2.99481678,1
47,1889,-0.6572370529,-2.30916214,1
47,1921,-2.105995655,-2.092682123,1
47,1953,-0.2070330381,-0.6082155704,1
47,1985,-0.1933193207,-0.02765965462,1
47,2017,0.6007773876,-4.630726814,1
79,33,0.3072476983,0.5243148804,1
79,65,-0.1503682435,-3.872307777,1
79,97,-0.5665881634,-4.522530556,1
79,129,-0.9396659136,-4.231121063,1
79,161,-0.9475960732,-4.320976257,1
79,193,-0.798391223,-4.170640945,1
79,225,-0.6186816096,-4.218258858,1
79,257,0.07432538271,-3.745448589,1
79,289,-0.01435309649,-2.388858795,1
79,321,-0.7363188267,-5.586620808,1
79,353,-0.200902164,-3.532813072,1
79,385,-0.6873744726,-1.577061892,1
79,417,-0.7080688477,-2.079589367,1
79,449,-1.681012154,-12.07826805,1
79,481,-2.015461683,-4.662425041,1
79,513,-2.397988558,-3.709115028,1
79,545,-2.334969044,-4.321049213,1
79,577,-1.631676674,-4.85242033,1
79,609,-1.779669642,-4.741938591,1
79,641,-2.143312454,-4.620738029,1
79,673,-2.035935402,-4.143885136,1
79,705,-2.283275366,-2.883516312,1
79,737,-2.439976215,-4.627732277,1
79,769,-3.093198776,-3.572720528,1
79,801,-4.524623871,-4.168794155,1
79,833,-4.762833118,-4.834685802,1
79,865,-3.596597672,-5.076758862,1
79,897,-2.233704567,-4.826153755,1
79,929,-1.897278547,-4.367475986,1
79,961,-1.701067209,-5.238179684,1
79,993,-1.772401094,-4.347572803,1
79,1025,-0.8490525484,-4.409704208,1
79,1057,0.2325761318,-4.722751141,1
79,1089,-0.8563178778,-4.845427036,1
79,1121,-0.9849715233,-5.005856991,1
79,1153,-0.3942077756,-3.950230598,1
79,1185,0.6376206875,-4.626466274,1
79,1217,-0.3769652545,-4.310941219,1
79,1249,-0.1869029105,-5.097500801,1
79,1281,-1.046268582,-3.239069223,1
79,1313,-0.5659481883,-2.788367987,1
79,1345,0.8508527279,-2.008954048,1
79,1377,0.2821019292,-0.9418458939,1
79,1409,0.4439395368,-1.429902434,1
79,1441,0.9379618764,-3.436501503,1
79,1473,0.8697239161,-2.364713907,1
79,1505,0.9973166585,-1.531012177,1
79,1537,1.215421081,-1.193226695,1
79,1569,1.122792482,-1.936920285,1
79,1601,-0.2299457788,-3.237185478,1
79,1633,-0.4759236574,-3.830303192,1
79,1665,0.3209679723,-2.24691534,1
79,1697,0.544267118,-0.8471525908,1
79,1729,0.3450501263,0.3203443289,1
79,1761,0.1261589825,0.02675643563,1
79,1793,0.9204691648,-1.123680592,1
79,1825,-0.01385253668,-4.337249279,1
79,1857,-0.7929106951,-3.580057144,1
79,1889,-0.7204654813,-1.749178648,1
79,1921,-1.027150393,-1.548858166,1
79,1953,-0.8083325624,-1.107008815,1
79,1985,-0.5159275532,0.002236023545,1
79,2017,0.08455815911,-2.083236694,1
111,33,-1.030058265,2.494158983,1
111,65,0.05532497168,-2.174430609,1
111,97,-0.1707808524,-4.677838326,1
111,129,-0.08215218782,-5.001690865,1
111,161,-0.5101193786,-5.091126442,1
111,193,-0.7898848057,-4.486871719,1
111,225,-0.518689096,-4.025879383,1
111,257,0.4247435927,-4.14784956,1
111,289,-0.6304759383,-4.229099274,1
111,321,-2.044448853,-6.097092628,1
111,353,-1.137185097,-4.677494526,1
111,385,-1.03367877,-2.177039146,1
111,417,-1.119929314,-1.745107651,1
111,449,-1.830660582,-1.895196915,1
111,481,-0.8826545477,-0.2693328857,1
111,513,-1.338185072,-2.425489426,1
111,545,-2.193212986,-4.338164806,1
111,577,-1.843720317,-4.414466858,1
111,609,-1.255148172,-4.429632187,1
111,641,-1.525762558,-4.36961937,1
111,673,-1.978863478,-4.005579472,1
111,705,-2.534940958,-3.37517643,1
111,737,-3.513787508,-4.346934319,1
111,769,-4.008411407,-4.476465702,1
111,801,-4.79111433,-4.289393425,1
111,833,-4.692857265,-4.289980888,1
111,865,-3.743612289,-4.675852299,1
111,897,-2.250105858,-4.306232929,1
111,929,-1.600644946,-3.76685667,1
111,961,-0.9283956289,-5.062310219,1
111,993,-0.3162146807,-4.862243652,1
111,1025,-0.09280157089,-5.125134468,1
111,1057,-0.303195715,-5.099755764,1
111,1089,-1.011539698,-4.774902821,1
111,1121,-1.2862463,-4.243323326,1
111,1153,-0.9210021496,-4.368583202,1
111,1185,-0.5413154364,-4.812879562,1
111,1217,0.08945894241,-3.266777992,1
111,1249,0.5774314404,-3.400183201,1
111,1281,-0.4224262834,-3.143248796,1
111,1313,0.03111068904,-2.530642986,1
111,1345,1.934363246,-1.34192121,1
111,1377,0.3876355588,-1.154533625,1
111,1409,-0.1691874266,-1.947831511,1
111,1441,0.8276503682,-2.269194126,1
111,1473,0.5956686139,-0.6929864883,1
111,1505,0.712053895,-0.3824401498,1
111,1537,1.043041945,-0.9257661104,1
111,1569,0.8282433748,-1.673611999,1
111,1601,0.2497068644,-3.423526764,1
111,1633,-0.1665366292,-2.190888643,1
111,1665,0.06946009398,-0.6925889254,1
111,1697,-0.1972453594,-0.3147870898,1
111,1729,-0.4846372008,-0.07023364305,1
111,1761,-0.7086473703,-0.350650847,1
111,1793,-0.9712743759,-0.8963829279,1
111,1825,-1.197318673,-3.840731621,1
111,1857,-1.181867123,-2.66813302,1
111,1889,-0.8720259666,-0.8532049656,1
111,1921,-0.4488790035,-0.3657987118,1
111,1953,-0.2506863177,0.02580241859,1
111,1985,-0.410721302,1.229641795,1
111,2017,-0.4339386225,-0.9890522957,1
143,33,-1.873864293,2.246289253,1
143,65,-0.6307583451,-3.538383484,1
143,97,-0.05833753943,-4.739434242,1
143,129,0.3207522631,-5.222695827,1
143,161,0.1563065946,-4.336196899,1
143,193,-0.4879615307,-4.242585182,1
143,225,-0.7285603285,-4.229928017,1
143,257,0.5696396232,-4.15255785,1
143,289,-1.035817862,-5.4388237,1
143,321,-2.129622698,-6.221273899,1
143,353,-1.311440587,-5.024560452,1
143,385,-0.4269895554,-1.905480385,1
143,417,-2.613465309,-4.413137436,1
143,449,-2.834432125,-3.964183331,1
143,481,-1.883838058,-4.239775181,1
143,513,-2.442983627,-5.156377316,1
143,545,-2.116273642,-5.234481812,1
143,577,-2.235620022,-4.868657589,1
