PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 28, filenames: A:[28]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[29]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.4349577427,-0.1149241924,1
47,65,1.549477577,-0.3316435814,1
47,97,2.133796692,-0.1039840281,1
47,129,2.30168128,-0.3076717556,1
47,161,3.048002005,0.6658550501,1
47,193,3.468346119,0.8456656933,1
47,225,3.100102901,1.29788208,1
47,257,3.199584961,1.996655703,1
47,289,3.16043663,1.644376159,1
47,321,3.796949387,0.9618524909,1
47,353,5.513565063,1.433953404,1
47,385,8.233776093,-0.04436159134,1
47,417,6.834697723,-2.044757366,1
47,449,4.066559792,-5.30546236,1
47,481,3.945848465,-4.128744125,1
47,513,4.44854784,-2.248944759,1
47,545,4.193186283,-1.833260179,1
47,577,3.578164577,-1.54552269,1
47,609,3.285727024,-0.4740219116,1
47,641,3.337502003,-0.9127620459,1
47,673,3.031306028,-1.383688927,1
47,705,2.676893711,-0.7833952308,1
47,737,3.477637291,-0.3136783838,1
47,769,4.78531599,1.145437479,1
47,801,4.257201195,-0.1474347711,1
47,833,3.33510828,-1.151633501,1
47,865,2.20022583,-0.9560941458,1
47,897,1.1524508,-2.107545376,1
47,929,1.532710791,-2.502080679,1
47,961,1.294016361,-2.373062134,1
47,993,0.7808945179,-2.722996235,1
47,1025,0.2460901737,-2.29219389,1
47,1057,-0.1530923247,-1.383615017,1
47,1089,-0.8376067877,-2.117026091,1
47,1121,-1.552782774,-1.157227278,1
47,1153,-1.190446138,0.4555196762,1
47,1185,-0.6106737852,0.4087864161,1
47,1217,-0.4520062208,0.4122565985,1
47,1249,0.01597499847,-1.203884959,1
47,1281,-0.101577282,-0.1462093592,1
47,1313,-2.195276976,0.8174526691,1
47,1345,-0.4835352898,-1.673514128,1
47,1377,-0.5785732269,-2.590756655,1
47,1409,-2.046307802,-3.374414921,1
47,1441,-1.881605148,-3.430813789,1
47,1473,-0.5877825618,-3.561236382,1
47,1505,0.8561256528,-2.289485455,1
47,1537,0.9895734787,-2.877295971,1
47,1569,0.3825286627,-4.183598995,1
47,1601,-0.1803703904,-4.24246645,1
47,1633,0.2468329072,-4.086482048,1
47,1665,-0.110008359,-3.466310501,1
47,1697,-0.8702759743,-2.120505095,1
47,1729,-0.949714303,-3.103781939,1
47,1761,-0.8772501945,-3.479873419,1
47,1793,2.347004414,-5.900923252,1
47,1825,9.728298187,-3.199002266,1
47,1857,0.557374239,0.3198267221,1
47,1889,1.112200499,-0.113635242,1
47,1921,1.039445162,-0.08341920376,1
47,1953,1.32821548,0.3018245101,1
47,1985,1.07313776,-0.3826429844,1
47,2017,1.719405413,-1.467570901,1
79,33,0.9570012093,0.002480730414,1
79,65,2.185072899,0.4184592068,1
79,97,2.7984519,-0.1658564359,1
79,129,2.728113174,-0.4309844077,1
79,161,2.854712009,0.2825612128,1
79,193,2.885251284,0.689178586,1
79,225,2.993516207,0.8366507888,1
79,257,2.819342852,1.045318007,1
79,289,1.988453388,1.068066359,1
79,321,1.964505434,1.030441046,1
79,353,3.672013283,0.8151176572,1
79,385,7.347800255,0.1746883094,1
79,417,11.99530983,-1.912337422,1
79,449,10.92943287,-3.285499334,1
79,481,4.692557812,-2.250039577,1
79,513,3.431776047,-2.461538553,1
79,545,3.179945469,-1.553398252,1
79,577,2.857534647,-2.548983097,1
79,609,2.595263243,-1.061653018,1
79,641,2.056972504,-0.6453847289,1
79,673,2.43539381,-0.9703371525,1
79,705,3.212561131,-0.805811286,1
79,737,3.691291332,-0.378279388,1
79,769,3.16257143,0.1588175893,1
79,801,2.361918211,-0.7911731601,1
79,833,2.158711195,-1.079858065,1
79,865,1.595835924,-0.928611517,1
79,897,1.427188277,-1.384350061,1
79,929,1.625124574,-1.980632305,1
79,961,1.318729758,-2.033443451,1
79,993,0.8459096551,-2.568080902,1
79,1025,0.535857141,-3.19487381,1
79,1057,0.2507698238,-3.593277931,1
79,1089,0.03843921423,-3.347067118,1
79,1121,0.2467705011,-2.730670691,1
79,1153,0.277479738,-1.412259579,1
79,1185,-0.04968157411,-1.318943024,1
79,1217,0.1907205582,-1.145557404,1
79,1249,1.488754988,-1.949810266,1
79,1281,2.369758606,-2.095589161,1
79,1313,0.2183508277,-2.797019005,1
79,1345,0.2906838357,-2.501932621,1
79,1377,-0.1121063232,-2.575967073,1
79,1409,-0.7902070284,-2.616041422,1
79,1441,-3.090727329,-2.833013773,1
79,1473,-2.735424757,-2.141840458,1
79,1505,-0.0572167635,-1.519126415,1
79,1537,-0.5878352523,-1.146048307,1
79,1569,-1.325145364,-2.654639244,1
79,1601,-1.304143429,-3.805159807,1
79,1633,-0.6831178665,-3.487233639,1
