PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 40, filenames: A:[40]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[41]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-4.04780674,4.426394463,1
47,65,-3.887646198,1.277987838,1
47,97,-1.36819315,-2.573696136,1
47,129,-0.9724169374,-2.917799473,1
47,161,-0.782222271,-3.267287254,1
47,193,-0.8531376719,-3.526045084,1
47,225,-0.1646128297,-4.104603767,1
47,257,0.8075108528,-4.953833103,1
47,289,0.9590860009,-5.090817451,1
47,321,0.1465170383,-4.982336998,1
47,353,-1.175147653,-4.618143082,1
47,385,-0.7656639814,-3.986755371,1
47,417,-0.5388870239,-3.136540651,1
47,449,-2.365569592,-2.81556201,1
47,481,-0.2589058876,-3.785161972,1
47,513,-0.7955659628,-5.839940548,1
47,545,-1.245034456,-6.392395973,1
47,577,-2.134196281,-5.479301453,1
47,609,-1.846962929,-5.867390156,1
47,641,-2.067083597,-5.983019829,1
47,673,-2.529716492,-5.855056763,1
47,705,-2.115141392,-5.75979805,1
47,737,-2.062348366,-3.932789803,1
47,769,-1.744686961,-3.469179153,1
47,801,-1.171710014,-3.263016701,1
47,833,-0.2077167034,-2.641573191,1
47,865,-0.3467526436,-3.657472849,1
47,897,-0.2998934984,-4.261024952,1
47,929,-0.6929973364,-3.62102437,1
47,961,-0.7466970682,-2.663627625,1
47,993,-2.59615612,-1.406610012,1
47,1025,-3.770223618,-3.069000721,1
47,1057,-2.608745575,-4.892973423,1
47,1089,-1.614077806,-5.750853539,1
47,1121,-0.9950377941,-4.705898762,1
47,1153,-0.06062722206,-3.973647594,1
47,1185,1.356073976,-3.905788898,1
47,1217,1.18617177,-3.553315401,1
47,1249,0.2080712318,-1.347204685,1
47,1281,-0.9117333293,-0.2271094322,1
47,1313,-1.783483744,-2.103531122,1
47,1345,-2.287809372,-3.949434996,1
47,1377,-1.799927592,-4.169239998,1
47,1409,-0.6144675016,-3.675685406,1
47,1441,0.5078374147,-5.641961098,1
47,1473,1.297392845,-3.707220078,1
47,1505,0.4718571901,-3.094957113,1
47,1537,-0.7463148832,-4.813918114,1
47,1569,-1.336287498,-3.000573635,1
47,1601,-1.08118403,-1.812305808,1
47,1633,-0.8853008747,-2.237229109,1
47,1665,-0.9640806913,-1.983628392,1
47,1697,-1.415753126,-1.122670412,1
47,1729,-1.611181378,-0.6661604643,1
47,1761,-1.255649686,-1.604685783,1
47,1793,-0.3848847747,-3.327969074,1
47,1825,0.6887630224,-2.61948657,1
47,1857,0.07030388713,-2.597707272,1
47,1889,-0.2767226696,-1.877550364,1
47,1921,0.1723273993,-1.582250118,1
47,1953,-0.4517974854,0.07475322485,1
47,1985,0.2805005312,0.2234399319,1
47,2017,2.012088299,-0.2468794584,1
79,33,-1.709777594,-3.344261169,1
79,65,-2.791748047,-5.568959713,1
79,97,-1.0972085,-3.787950754,1
79,129,-0.4157677889,-3.736626148,1
79,161,-0.5158057213,-3.910836935,1
79,193,-0.4499905705,-3.679623365,1
79,225,-0.2378726006,-3.762516499,1
79,257,0.175826937,-4.520967484,1
79,289,-0.4906148314,-4.534249783,1
79,321,-1.318284512,-4.95467186,1
79,353,-0.8876376152,-5.130648613,1
79,385,0.08084356785,-6.090821743,1
79,417,-0.2884762287,-4.964496613,1
79,449,-4.627724171,-6.103382111,1
79,481,-3.89907527,-3.21410656,1
79,513,-1.169199228,-5.228412151,1
79,545,-1.467147827,-5.483261108,1
79,577,-1.183086634,-5.174666882,1
79,609,-0.4637628794,-4.887063503,1
79,641,-1.646648407,-5.323045254,1
79,673,-2.134965658,-5.487998962,1
79,705,-1.473659515,-5.53674221,1
79,737,-1.647072315,-4.019914627,1
79,769,-1.317309856,-2.761565685,1
79,801,-1.438022375,-2.407493114,1
79,833,-3.100419044,-3.071311712,1
79,865,-2.71397543,-3.94576931,1
79,897,-1.508732796,-3.984718561,1
79,929,-0.7587800026,-3.506808996,1
79,961,-1.302201271,-3.716053963,1
79,993,-2.558538437,-3.958399296,1
79,1025,-2.5619874,-4.530251026,1
79,1057,-1.542218685,-4.694433212,1
79,1089,-1.668250084,-4.83168745,1
79,1121,-1.716434002,-4.53768301,1
79,1153,-0.6426374912,-4.186069489,1
79,1185,-0.4776690006,-3.906619787,1
79,1217,-0.5557593703,-3.414448261,1
79,1249,0.6265742779,-3.638314009,1
79,1281,-1.509078741,-3.421420336,1
79,1313,-1.687418699,-2.403065681,1
79,1345,0.08255654573,-3.817669153,1
79,1377,0.2763366699,-4.119616985,1
79,1409,0.4647428393,-4.033041954,1
79,1441,0.7986121774,-4.569789886,1
79,1473,1.517138958,-4.909151077,1
79,1505,-0.2884187698,-2.410788536,1
79,1537,-1.04230082,-2.251949549,1
79,1569,-1.329788327,-2.024209023,1
79,1601,-1.247598171,-0.9887201786,1
79,1633,-1.077940345,-0.8110357523,1
79,1665,-1.596580148,-1.74558568,1
79,1697,-2.346423626,-0.8977299333,1
79,1729,-1.604541302,0.3305395246,1
79,1761,-0.835388422,-1.207738161,1
79,1793,-0.5969604254,-4.799529076,1
79,1825,-0.4068570435,-1.264482379,1
79,1857,-0.6576817632,-1.79035306,1
79,1889,-0.5328655243,-2.577270508,1
79,1921,0.2093074322,-1.336344242,1
79,1953,0.009789645672,-0.5316520929,1
79,1985,-0.4915112257,-0.5181289911,1
79,2017,0.2380587459,-0.3915136158,1
111,33,1.193137884,1.435844302,1
111,65,-0.5985566378,-5.477957726,1
111,97,-0.313603282,-3.228286266,1
111,129,-0.001689612865,-3.726770878,1
111,161,-0.1495684385,-4.066764832,1
111,193,-0.5301673412,-4.01026535,1
111,225,-0.6579472423,-3.894147396,1
111,257,-1.378108025,-3.647942066,1
111,289,-2.979873657,-3.536773682,1
111,321,-1.121820331,-3.484229326,1
111,353,-1.387588382,-3.081931591,1
111,385,-1.964304686,-5.420629501,1
111,417,-2.942467928,-7.102484703,1
111,449,-3.954776049,-7.511508465,1
111,481,-2.649510622,-6.441336632,1
111,513,-1.719568729,-4.557228088,1
111,545,-2.008676767,-5.033885479,1
111,577,-1.184834123,-4.847702503,1
111,609,-0.8019112349,-4.617852211,1
111,641,-1.403338432,-4.833728313,1
111,673,-1.580588818,-4.939783096,1
111,705,-1.800828576,-4.667354107,1
111,737,-1.760015488,-3.96168685,1
111,769,-1.311345577,-2.428508043,1
111,801,-2.068161726,-1.939783812,1
111,833,-2.747650146,-2.874830723,1
111,865,-3.170715809,-3.779218912,1
111,897,-2.318418026,-4.581640244,1
111,929,-1.56518209,-3.528722525,1
111,961,-2.235108852,-3.997546196,1
111,993,-1.506099224,-5.008333206,1
111,1025,-1.510210752,-4.708636284,1
111,1057,-1.575657964,-5.048118114,1
111,1089,-1.396226406,-5.00037241,1
111,1121,-1.563687086,-4.354611397,1
111,1153,-2.398683548,-6.308396816,1
111,1185,-3.031088591,-5.08784771,1
111,1217,-1.864713669,-3.676647663,1
111,1249,-0.7471333742,-3.6461339,1
111,1281,-1.858847141,-3.245372057,1
111,1313,-1.20789814,-2.392583847,1
111,1345,-0.08005785942,-2.999431133,1
111,1377,0.3916395009,-3.130214691,1
111,1409,0.3582856655,-2.281345129,1
111,1441,1.852176189,-3.520197392,1
111,1473,0.5879327059,-2.118026257,1
111,1505,-0.5960309505,-1.745437384,1
111,1537,-1.133029699,-1.563570261,1
111,1569,-1.247907758,-1.223855495,1
111,1601,-1.101011157,0.1556241512,1
111,1633,-1.001692414,0.198435843,1
111,1665,-3.643072128,-1.403620601,1
111,1697,-3.537811756,-0.787586987,1
111,1729,-1.952007532,0.2037706971,1
111,1761,-1.830376506,-0.5568361878,1
111,1793,-1.199717164,-1.249446988,1
111,1825,-0.1804257035,-1.070681214,1
111,1857,-0.1237351,-2.886811018,1
111,1889,-0.5551341772,-3.718821049,1
111,1921,-0.3748090267,-1.72140789,1
111,1953,-0.8445503116,-1.082876801,1
111,1985,-2.499097586,-1.874051332,1
111,2017,-1.194750547,-0.4375526607,1
143,33,-0.8010846376,1.484003067,1
143,65,0.06785440445,-2.76965189,1
143,97,0.04791754484,-3.192401648,1
143,129,-0.04562599957,-3.675182343,1
143,161,0.2168077081,-5.048484802,1
143,193,0.09498006105,-5.825998306,1
143,225,-0.1204905808,-4.070528507,1
143,257,-0.681905508,-3.712973118,1
143,289,-1.743041158,-3.632248878,1
143,321,-0.5420718193,-3.447803974,1
143,353,-0.4297305346,-2.917407513,1
143,385,-1.257919312,-4.865395069,1
143,417,-4.087290764,-7.814348221,1
143,449,-3.260854959,-6.967016697,1
143,481,-3.329262257,-6.516614914,1
143,513,-2.985696793,-5.0785923,1
143,545,-2.189498425,-5.399619102,1
143,577,-0.3848297596,-4.327936649,1
143,609,-1.122364998,-4.338294506,1
143,641,-1.489269853,-4.551451683,1
143,673,-1.546080589,-4.708557129,1
143,705,-2.184726715,-3.713362932,1
143,737,-2.130787373,-3.162764072,1
143,769,-1.928177714,-2.848735094,1
143,801,-2.069265366,-2.519377232,1
