 ,Mean,Mode,Min,Max,Ch,Frame,MinThr,MaxThr
100,11.375,2,1,223,2,50,0,255
101,13.595,3,3,101,1,51,0,255
102,11.458,2,1,199,2,51,0,255
103,13.687,3,3,103,1,52,0,255
104,11.395,2,1,218,2,52,0,255
105,13.673,3,3,115,1,53,0,255
106,11.455,2,1,223,2,53,0,255
107,13.714,3,3,91,1,54,0,255
108,11.600,2,1,241,2,54,0,255
109,13.833,3,3,102,1,55,0,255
110,11.538,2,1,222,2,55,0,255
111,13.735,3,3,109,1,56,0,255
112,11.649,2,1,200,2,56,0,255
113,13.870,3,3,87,1,57,0,255
114,11.646,2,1,218,2,57,0,255
115,13.860,3,3,105,1,58,0,255
116,11.670,2,1,231,2,58,0,255
117,13.937,3,3,100,1,59,0,255
118,11.661,2,1,236,2,59,0,255
119,13.917,3,3,104,1,60,0,255
120,11.673,2,1,244,2,60,0,255
121,14.040,3,3,96,1,61,0,255
122,11.693,2,1,210,2,61,0,255
123,14.029,3,3,109,1,62,0,255
124,11.724,2,1,242,2,62,0,255
125,14.094,3,3,103,1,63,0,255
126,11.725,2,1,223,2,63,0,255
127,14.193,3,3,107,1,64,0,255
128,11.711,2,1,237,2,64,0,255
129,14.157,3,3,92,1,65,0,255
130,11.804,2,1,237,2,65,0,255
131,14.273,3,3,92,1,66,0,255
132,11.880,6,1,227,2,66,0,255
133,14.342,3,3,113,1,67,0,255
134,11.856,2,1,240,2,67,0,255
135,14.394,3,3,87,1,68,0,255
136,11.920,2,1,229,2,68,0,255
137,14.404,3,3,100,1,69,0,255
138,12.010,2,1,235,2,69,0,255
139,14.501,3,3,96,1,70,0,255
140,11.991,2,1,252,2,70,0,255
141,14.523,3,3,95,1,71,0,255
142,11.916,2,1,234,2,71,0,255
143,14.505,3,3,120,1,72,0,255
144,11.950,2,1,215,2,72,0,255
145,14.563,3,3,101,1,73,0,255
146,11.957,2,1,235,2,73,0,255
147,14.598,3,3,110,1,74,0,255
148,12.018,2,1,252,2,74,0,255
149,14.589,3,3,101,1,75,0,255
150,12.093,2,1,252,2,75,0,255
151,14.606,3,3,88,1,76,0,255
152,12.102,2,1,236,2,76,0,255
153,14.702,3,3,102,1,77,0,255
154,12.020,2,1,227,2,77,0,255
155,14.733,3,3,98,1,78,0,255
156,12.100,2,1,238,2,78,0,255
157,14.810,3,3,103,1,79,0,255
158,12.044,6,1,223,2,79,0,255
159,14.917,3,3,100,1,80,0,255
160,12.186,6,1,222,2,80,0,255
161,14.806,3,3,114,1,81,0,255
162,12.237,2,1,255,2,81,0,255
163,14.883,3,3,99,1,82,0,255
164,12.191,2,1,228,2,82,0,255
165,14.958,3,3,105,1,83,0,255
166,12.325,2,1,224,2,83,0,255
167,14.920,3,3,105,1,84,0,255
168,12.257,2,1,252,2,84,0,255
169,14.998,3,3,95,1,85,0,255
170,12.260,2,1,234,2,85,0,255
171,15.001,3,3,93,1,86,0,255
172,12.343,2,1,242,2,86,0,255
173,15.014,3,3,107,1,87,0,255
174,12.311,2,1,247,2,87,0,255
175,15.147,3,3,96,1,88,0,255
176,12.347,2,1,233,2,88,0,255
177,15.165,3,3,103,1,89,0,255
178,12.507,2,1,255,2,89,0,255
179,15.046,3,3,100,1,90,0,255
180,12.315,2,1,244,2,90,0,255
181,15.195,3,3,101,1,91,0,255
182,12.506,2,1,255,2,91,0,255
183,15.141,3,3,115,1,92,0,255
184,12.447,2,1,219,2,92,0,255
185,15.224,3,3,93,1,93,0,255
186,12.610,2,1,240,2,93,0,255
187,15.362,3,3,94,1,94,0,255
188,12.357,2,1,231,2,94,0,255
189,15.292,3,3,102,1,95,0,255
190,12.567,2,1,235,2,95,0,255
191,15.310,3,3,97,1,96,0,255
192,12.605,6,1,241,2,96,0,255
193,15.405,3,3,107,1,97,0,255
194,12.586,2,1,231,2,97,0,255
195,15.230,3,3,107,1,98,0,255
196,12.630,2,1,255,2,98,0,255
197,15.368,3,3,96,1,99,0,255
198,12.622,2,1,242,2,99,0,255
199,15.372,3,3,108,1,100,0,255
200,12.582,2,1,244,2,100,0,255
201,15.495,3,3,112,1,101,0,255
202,12.617,6,1,224,2,101,0,255
203,15.536,3,3,94,1,102,0,255
204,12.620,2,1,253,2,102,0,255
205,15.422,3,3,105,1,103,0,255
206,12.828,2,1,222,2,103,0,255
207,15.479,3,3,95,1,104,0,255
208,12.621,2,1,232,2,104,0,255
209,15.562,3,3,98,1,105,0,255
210,12.704,2,1,233,2,105,0,255
211,15.468,3,3,96,1,106,0,255
212,12.736,2,1,255,2,106,0,255
213,15.686,3,3,97,1,107,0,255
214,12.795,2,1,255,2,107,0,255
215,15.451,3,3,99,1,108,0,255
216,12.784,2,1,255,2,108,0,255
217,15.644,3,3,91,1,109,0,255
218,12.869,2,1,232,2,109,0,255
219,15.677,3,3,97,1,110,0,255
220,12.935,2,1,249,2,110,0,255
221,15.560,3,3,101,1,111,0,255
222,12.875,2,1,244,2,111,0,255
223,15.695,3,3,98,1,112,0,255
224,12.777,2,1,228,2,112,0,255
225,15.701,3,3,95,1,113,0,255
226,12.960,2,1,255,2,113,0,255
227,15.838,3,3,103,1,114,0,255
228,12.932,2,1,234,2,114,0,255
229,15.697,3,3,101,1,115,0,255
230,13.017,2,1,238,2,115,0,255
231,15.784,3,3,95,1,116,0,255
232,13.005,2,1,255,2,116,0,255
233,15.846,3,3,94,1,117,0,255
234,13.106,2,1,252,2,117,0,255
235,15.928,3,3,96,1,118,0,255
236,13.044,2,1,232,2,118,0,255
237,15.962,3,3,99,1,119,0,255
238,13.046,6,1,243,2,119,0,255
239,15.843,3,3,105,1,120,0,255
240,13.133,2,1,224,2,120,0,255
241,16.002,3,3,109,1,121,0,255
242,13.214,2,1,233,2,121,0,255
243,15.939,3,3,93,1,122,0,255
244,13.085,2,1,255,2,122,0,255
245,15.976,3,3,98,1,123,0,255
246,13.284,2,1,231,2,123,0,255
247,16.019,3,3,100,1,124,0,255
248,13.096,2,1,224,2,124,0,255
249,16.059,3,3,97,1,125,0,255
250,13.135,2,1,255,2,125,0,255
251,16.110,3,3,98,1,126,0,255
252,13.161,2,1,235,2,126,0,255
253,16.167,3,3,96,1,127,0,255
254,13.344,6,1,255,2,127,0,255
255,16.147,3,3,98,1,128,0,255
256,13.324,2,1,221,2,128,0,255
257,16.071,3,3,96,1,129,0,255
258,13.287,2,1,241,2,129,0,255
259,16.123,3,3,93,1,130,0,255
260,13.209,2,1,230,2,130,0,255
261,16.222,3,3,102,1,131,0,255
262,13.431,6,1,255,2,131,0,255
263,16.179,3,3,100,1,132,0,255
264,13.339,2,1,223,2,132,0,255
265,16.220,3,3,106,1,133,0,255
266,13.506,2,1,226,2,133,0,255
267,16.304,3,3,90,1,134,0,255
268,13.240,2,1,248,2,134,0,255
269,16.319,3,3,101,1,135,0,255
270,13.470,2,1,228,2,135,0,255
271,16.331,3,3,102,1,136,0,255
272,13.655,2,1,231,2,136,0,255
273,16.233,3,3,100,1,137,0,255
274,13.494,2,1,245,2,137,0,255
275,16.348,3,3,90,1,138,0,255
276,13.525,2,1,211,2,138,0,255
277,16.383,3,3,93,1,139,0,255
278,13.619,2,1,235,2,139,0,255
279,16.359,3,3,104,1,140,0,255
280,13.530,2,1,228,2,140,0,255
281,16.465,3,3,93,1,141,0,255
282,13.599,6,1,234,2,141,0,255
283,16.313,3,3,91,1,142,0,255
284,13.614,5,1,248,2,142,0,255
285,16.280,3,3,91,1,143,0,255
286,13.555,6,1,255,2,143,0,255
287,16.412,3,3,101,1,144,0,255
288,13.678,2,1,244,2,144,0,255
289,16.447,3,3,99,1,145,0,255
290,13.616,2,1,232,2,145,0,255
291,16.511,3,3,97,1,146,0,255
292,13.641,7,1,235,2,146,0,255
293,16.624,3,3,107,1,147,0,255
294,13.566,7,1,203,2,147,0,255
295,16.487,3,3,92,1,148,0,255
296,13.720,6,1,231,2,148,0,255
297,16.574,3,3,97,1,149,0,255
298,13.694,6,1,251,2,149,0,255
299,16.549,3,3,92,1,150,0,255
300,13.721,6,1,206,2,150,0,255
301,16.601,3,3,101,1,151,0,255
302,13.720,7,1,207,2,151,0,255
303,16.584,3,3,105,1,152,0,255
304,13.845,5,1,239,2,152,0,255
305,16.544,3,3,95,1,153,0,255
306,13.771,2,1,218,2,153,0,255
307,16.640,3,3,109,1,154,0,255
308,13.745,6,1,216,2,154,0,255
309,16.620,3,3,90,1,155,0,255
310,13.803,2,1,215,2,155,0,255
311,16.654,3,3,93,1,156,0,255
312,14.010,6,1,230,2,156,0,255
313,16.665,3,3,110,1,157,0,255
314,13.996,7,1,202,2,157,0,255
315,16.770,3,3,102,1,158,0,255
316,13.925,6,1,232,2,158,0,255
317,16.810,3,3,101,1,159,0,255
318,13.986,7,1,241,2,159,0,255
319,16.845,3,3,102,1,160,0,255
320,14.059,7,1,213,2,160,0,255
321,16.775,3,3,111,1,161,0,255
322,14.016,7,1,213,2,161,0,255
323,16.796,3,3,98,1,162,0,255
324,14.002,8,1,233,2,162,0,255
325,16.871,3,3,98,1,163,0,255
326,14.200,2,1,253,2,163,0,255
327,16.773,3,3,108,1,164,0,255
328,14.042,6,1,227,2,164,0,255
329,16.846,3,3,103,1,165,0,255
330,14.184,7,1,212,2,165,0,255
331,16.911,3,3,115,1,166,0,255
332,14.283,7,1,229,2,166,0,255
333,16.980,3,3,111,1,167,0,255
334,14.086,2,1,213,2,167,0,255
335,16.963,3,3,97,1,168,0,255
336,14.110,2,1,235,2,168,0,255
337,17.003,3,3,120,1,169,0,255
338,14.188,6,1,229,2,169,0,255
339,17.059,3,3,107,1,170,0,255
340,14.381,2,1,240,2,170,0,255
341,17.149,3,3,106,1,171,0,255
342,14.191,7,1,222,2,171,0,255
343,17.053,3,3,121,1,172,0,255
344,14.119,7,1,199,2,172,0,255
345,17.110,3,3,104,1,173,0,255
346,14.309,2,1,247,2,173,0,255
347,17.049,3,3,101,1,174,0,255
348,14.288,2,1,242,2,174,0,255
349,17.247,3,3,117,1,175,0,255
350,14.370,7,1,209,2,175,0,255
351,16.992,3,3,126,1,176,0,255
352,14.358,2,1,234,2,176,0,255
353,16.753,3,3,144,1,177,0,255
354,14.040,7,1,211,2,177,0,255
355,16.605,3,3,127,1,178,0,255
356,13.936,6,1,227,2,178,0,255
357,16.329,3,3,153,1,179,0,255
358,13.722,2,1,234,2,179,0,255
359,16.166,3,3,166,1,180,0,255
360,13.760,2,1,224,2,180,0,255
361,16.173,3,3,169,1,181,0,255
362,13.575,2,1,216,2,181,0,255
363,15.985,3,3,162,1,182,0,255
364,13.557,2,1,221,2,182,0,255
365,15.997,3,3,145,1,183,0,255
366,13.500,6,1,238,2,183,0,255
367,15.759,3,3,175,1,184,0,255
368,13.473,2,1,226,2,184,0,255
369,15.697,3,3,139,1,185,0,255
370,13.428,2,1,250,2,185,0,255
371,15.624,3,3,142,1,186,0,255
372,13.392,2,1,247,2,186,0,255
373,15.455,3,3,141,1,187,0,255
374,13.332,2,1,243,2,187,0,255
375,15.362,3,3,152,1,188,0,255
376,13.413,7,1,253,2,188,0,255
377,15.258,3,3,154,1,189,0,255
378,13.273,2,1,255,2,189,0,255
379,15.306,3,3,149,1,190,0,255
380,13.096,2,1,255,2,190,0,255
381,15.184,3,3,141,1,191,0,255
382,13.123,2,1,255,2,191,0,255
383,15.227,3,3,148,1,192,0,255
384,13.127,2,1,255,2,192,0,255
385,15.043,3,3,148,1,193,0,255
386,13.106,6,1,255,2,193,0,255
387,15.119,3,3,147,1,194,0,255
388,13.010,5,1,255,2,194,0,255
389,14.940,3,3,146,1,195,0,255
390,13.000,2,1,255,2,195,0,255
391,14.945,3,3,151,1,196,0,255
392,13.013,2,1,255,2,196,0,255
393,14.860,3,3,177,1,197,0,255
394,12.956,2,1,255,2,197,0,255
395,14.760,3,3,158,1,198,0,255
396,12.961,2,1,255,2,198,0,255
397,14.864,3,3,151,1,199,0,255
398,12.754,2,1,255,2,199,0,255
399,14.819,3,3,146,1,200,0,255
400,12.828,5,1,255,2,200,0,255
401,14.630,3,3,140,1,201,0,255
402,12.711,5,1,255,2,201,0,255
403,14.734,3,3,145,1,202,0,255
404,12.734,2,1,255,2,202,0,255
405,14.716,3,3,154,1,203,0,255
406,12.652,5,1,255,2,203,0,255
407,14.660,3,3,141,1,204,0,255
408,12.671,2,1,255,2,204,0,255
409,14.608,3,3,138,1,205,0,255
410,12.648,2,1,255,2,205,0,255
411,14.666,3,3,161,1,206,0,255
412,12.656,2,1,255,2,206,0,255
413,14.678,3,3,146,1,207,0,255
414,12.526,2,1,255,2,207,0,255
415,14.546,3,3,173,1,208,0,255
416,12.610,2,1,255,2,208,0,255
417,14.552,3,3,147,1,209,0,255
418,12.554,2,1,255,2,209,0,255
419,14.492,3,3,169,1,210,0,255
420,12.626,2,1,255,2,210,0,255
421,14.522,3,3,158,1,211,0,255
422,12.507,2,1,255,2,211,0,255
423,14.517,3,3,172,1,212,0,255
424,12.504,2,1,255,2,212,0,255
425,14.522,3,3,160,1,213,0,255
426,12.579,2,1,255,2,213,0,255
427,14.475,3,3,156,1,214,0,255
428,12.402,2,1,255,2,214,0,255
429,14.503,3,3,154,1,215,0,255
430,12.596,2,1,255,2,215,0,255
431,14.454,3,3,136,1,216,0,255
432,12.553,2,1,255,2,216,0,255
433,14.418,3,3,153,1,217,0,255
434,12.264,2,1,255,2,217,0,255
435,14.451,3,3,148,1,218,0,255
436,12.382,2,1,255,2,218,0,255
437,14.400,3,3,145,1,219,0,255
438,12.437,2,1,255,2,219,0,255
439,14.387,3,3,170,1,220,0,255
440,12.284,2,1,255,2,220,0,255
441,14.351,3,3,158,1,221,0,255
442,12.348,2,1,255,2,221,0,255
443,14.257,3,3,154,1,222,0,255
444,12.397,2,1,255,2,222,0,255
445,14.320,3,3,154,1,223,0,255
446,12.369,2,1,255,2,223,0,255
447,14.349,3,3,157,1,224,0,255
448,12.380,2,1,255,2,224,0,255
449,14.388,3,3,162,1,225,0,255
450,12.436,2,1,255,2,225,0,255
451,14.392,3,3,148,1,226,0,255
452,12.386,2,1,255,2,226,0,255
453,14.208,3,3,171,1,227,0,255
454,12.344,2,1,255,2,227,0,255
455,14.281,3,3,151,1,228,0,255
456,12.394,2,1,255,2,228,0,255
457,14.132,3,3,152,1,229,0,255
458,12.366,2,1,255,2,229,0,255
459,14.085,3,3,163,1,230,0,255
460,12.258,2,1,255,2,230,0,255
461,14.148,3,3,154,1,231,0,255
462,12.321,2,1,255,2,231,0,255
463,14.205,3,3,149,1,232,0,255
464,12.333,2,1,255,2,232,0,255
465,14.099,3,3,154,1,233,0,255
466,12.238,2,1,255,2,233,0,255
467,14.030,3,3,155,1,234,0,255
468,12.266,2,1,255,2,234,0,255
469,14.005,3,3,148,1,235,0,255
470,12.368,2,1,255,2,235,0,255
471,14.163,3,3,148,1,236,0,255
472,12.256,2,1,255,2,236,0,255
473,13.897,3,3,153,1,237,0,255
474,12.286,2,1,255,2,237,0,255
475,14.079,3,3,148,1,238,0,255
476,12.277,2,1,255,2,238,0,255
477,13.999,3,3,153,1,239,0,255
478,12.162,2,1,255,2,239,0,255
479,13.808,3,3,150,1,240,0,255
480,12.134,2,1,255,2,240,0,255
481,13.969,3,3,163,1,241,0,255
482,12.153,2,1,255,2,241,0,255
483,13.958,3,3,148,1,242,0,255
484,12.185,2,1,255,2,242,0,255
485,13.877,3,3,157,1,243,0,255
486,12.167,2,1,255,2,243,0,255
487,13.792,3,3,153,1,244,0,255
488,12.055,2,1,255,2,244,0,255
489,13.849,3,3,164,1,245,0,255
490,12.131,2,1,255,2,245,0,255
491,13.805,3,3,155,1,246,0,255
492,12.045,2,1,255,2,246,0,255
493,13.728,3,3,144,1,247,0,255
494,12.101,2,1,255,2,247,0,255
495,13.824,3,3,143,1,248,0,255
496,12.105,2,1,255,2,248,0,255
497,13.804,3,3,149,1,249,0,255
498,12.051,2,1,255,2,249,0,255
499,13.733,3,3,172,1,250,0,255
500,11.947,2,1,255,2,250,0,255
501,13.675,3,3,144,1,251,0,255
502,12.051,2,1,255,2,251,0,255
503,13.620,3,3,146,1,252,0,255
504,11.989,2,1,255,2,252,0,255
505,13.702,3,3,149,1,253,0,255
506,11.989,2,1,255,2,253,0,255
507,13.588,3,3,146,1,254,0,255
508,11.894,2,1,255,2,254,0,255
509,13.591,3,3,162,1,255,0,255
510,11.966,2,1,255,2,255,0,255
511,13.565,3,3,140,1,256,0,255
512,11.908,2,1,255,2,256,0,255
513,13.560,3,3,149,1,257,0,255
514,11.937,2,1,255,2,257,0,255
515,13.505,3,3,140,1,258,0,255
516,11.918,2,1,255,2,258,0,255
517,13.428,3,3,146,1,259,0,255
518,11.867,2,1,255,2,259,0,255
519,13.583,3,3,139,1,260,0,255
520,11.886,2,1,255,2,260,0,255
521,13.465,3,3,155,1,261,0,255
522,11.763,2,1,255,2,261,0,255
523,13.456,3,3,146,1,262,0,255
524,11.733,2,1,255,2,262,0,255
525,13.367,3,3,136,1,263,0,255
526,11.813,2,1,255,2,263,0,255
527,13.492,3,3,138,1,264,0,255
528,11.867,2,1,255,2,264,0,255
529,13.314,3,3,134,1,265,0,255
530,11.784,2,1,255,2,265,0,255
531,13.395,3,3,136,1,266,0,255
532,11.730,2,1,255,2,266,0,255
533,13.338,3,3,147,1,267,0,255
534,11.660,2,1,255,2,267,0,255
535,13.300,3,3,145,1,268,0,255
536,11.632,2,1,255,2,268,0,255
537,13.386,3,3,147,1,269,0,255
538,11.688,2,1,255,2,269,0,255
539,13.279,3,3,137,1,270,0,255
540,11.638,2,1,255,2,270,0,255
541,13.311,3,3,139,1,271,0,255
542,11.650,2,1,255,2,271,0,255
543,13.239,3,3,137,1,272,0,255
544,11.595,2,1,255,2,272,0,255
545,13.088,3,3,146,1,273,0,255
546,11.640,2,1,255,2,273,0,255
547,13.216,3,3,141,1,274,0,255
548,11.542,2,1,255,2,274,0,255
549,13.116,3,3,151,1,275,0,255
550,11.445,2,1,255,2,275,0,255
551,13.066,3,3,130,1,276,0,255
552,11.567,2,1,255,2,276,0,255
553,13.150,3,3,152,1,277,0,255
554,11.435,2,1,255,2,277,0,255
555,12.986,3,3,130,1,278,0,255
556,11.635,2,1,255,2,278,0,255
557,13.113,3,3,171,1,279,0,255
558,11.501,2,1,255,2,279,0,255
559,12.990,3,3,136,1,280,0,255
560,11.499,2,1,255,2,280,0,255
561,13.034,3,3,148,1,281,0,255
562,11.531,2,1,255,2,281,0,255
563,13.009,3,3,157,1,282,0,255
564,11.580,2,1,255,2,282,0,255
565,12.943,3,3,131,1,283,0,255
566,11.419,2,1,255,2,283,0,255
567,12.961,3,3,182,1,284,0,255
568,11.477,2,1,255,2,284,0,255
569,12.846,3,3,139,1,285,0,255
570,11.512,2,1,255,2,285,0,255
571,12.748,3,3,140,1,286,0,255
572,11.526,2,1,255,2,286,0,255
573,12.750,3,3,136,1,287,0,255
574,11.418,2,1,255,2,287,0,255
575,12.838,3,3,158,1,288,0,255
576,11.437,2,1,255,2,288,0,255
577,12.756,3,3,143,1,289,0,255
578,11.402,2,1,255,2,289,0,255
579,12.718,3,3,159,1,290,0,255
580,11.328,2,1,255,2,290,0,255
581,12.733,3,3,148,1,291,0,255
582,11.355,2,1,255,2,291,0,255
583,12.696,3,3,158,1,292,0,255
584,11.227,2,1,255,2,292,0,255
585,12.633,3,3,146,1,293,0,255
586,11.425,2,1,255,2,293,0,255
587,12.721,3,3,163,1,294,0,255
588,11.345,2,1,255,2,294,0,255
589,12.588,3,3,147,1,295,0,255
590,11.391,2,1,255,2,295,0,255
591,12.529,3,3,139,1,296,0,255
592,11.332,2,1,255,2,296,0,255
593,12.506,3,3,131,1,297,0,255
594,11.351,2,1,255,2,297,0,255
595,12.519,3,3,141,1,298,0,255
596,11.268,2,1,255,2,298,0,255
597,12.488,3,3,149,1,299,0,255
598,11.316,2,1,249,2,299,0,255
599,12.447,3,3,148,1,300,0,255
600,11.240,2,1,255,2,300,0,255
601,12.313,3,3,145,1,301,0,255
602,11.196,2,1,255,2,301,0,255
603,12.451,3,3,153,1,302,0,255
604,11.167,2,1,255,2,302,0,255
605,12.337,3,3,142,1,303,0,255
606,11.239,2,1,255,2,303,0,255
607,12.379,3,3,136,1,304,0,255
608,11.183,2,1,255,2,304,0,255
609,12.357,3,3,154,1,305,0,255
610,11.206,2,1,254,2,305,0,255
611,12.399,3,3,164,1,306,0,255
612,11.207,2,1,238,2,306,0,255
613,12.359,3,3,150,1,307,0,255
614,11.371,2,1,248,2,307,0,255
615,12.253,3,3,155,1,308,0,255
616,11.118,2,1,241,2,308,0,255
617,12.249,3,3,137,1,309,0,255
618,11.286,2,1,245,2,309,0,255
619,12.326,3,3,166,1,310,0,255
620,11.136,2,1,255,2,310,0,255
621,12.273,3,3,151,1,311,0,255
622,11.099,2,1,255,2,311,0,255
623,12.254,3,3,151,1,312,0,255
624,11.120,2,1,255,2,312,0,255
625,12.241,3,3,143,1,313,0,255
626,10.972,2,1,255,2,313,0,255
627,12.256,3,3,148,1,314,0,255
628,11.129,2,1,255,2,314,0,255
629,12.302,3,3,146,1,315,0,255
630,11.161,2,1,224,2,315,0,255
631,12.192,3,3,163,1,316,0,255
632,10.939,2,1,246,2,316,0,255
633,12.166,3,3,130,1,317,0,255
634,11.054,2,1,249,2,317,0,255
635,12.251,3,3,143,1,318,0,255
636,11.056,2,1,237,2,318,0,255
637,12.258,3,3,148,1,319,0,255
638,11.081,2,1,244,2,319,0,255
639,12.175,3,3,157,1,320,0,255
640,11.015,2,1,249,2,320,0,255
641,12.213,3,3,151,1,321,0,255
642,11.026,2,1,255,2,321,0,255
643,12.154,3,3,147,1,322,0,255
644,11.110,2,1,252,2,322,0,255
645,12.142,3,3,142,1,323,0,255
646,10.980,2,1,231,2,323,0,255
647,12.218,3,3,135,1,324,0,255
648,10.891,2,1,255,2,324,0,255
649,12.056,3,3,147,1,325,0,255
650,10.865,2,1,255,2,325,0,255
651,12.139,3,3,129,1,326,0,255
652,10.910,2,1,243,2,326,0,255
653,12.165,3,3,142,1,327,0,255
654,10.841,2,1,227,2,327,0,255
655,12.160,3,3,140,1,328,0,255
656,10.925,2,1,247,2,328,0,255
657,12.146,3,3,175,1,329,0,255
658,10.843,2,1,247,2,329,0,255
659,12.083,3,3,165,1,330,0,255
660,10.862,2,1,255,2,330,0,255
661,12.092,3,3,139,1,331,0,255
662,10.913,2,1,228,2,331,0,255
663,12.081,3,3,141,1,332,0,255
664,10.819,2,1,252,2,332,0,255
665,12.134,3,3,141,1,333,0,255
666,10.716,2,1,222,2,333,0,255
667,12.149,3,3,155,1,334,0,255
668,10.788,2,1,212,2,334,0,255
669,12.128,3,3,130,1,335,0,255
670,10.771,2,1,232,2,335,0,255
671,12.101,3,3,145,1,336,0,255
672,10.737,2,1,248,2,336,0,255
673,12.152,3,3,168,1,337,0,255
674,10.843,2,1,237,2,337,0,255
675,12.100,3,3,157,1,338,0,255
676,10.846,2,1,218,2,338,0,255
677,12.104,3,3,140,1,339,0,255
678,10.836,2,1,227,2,339,0,255
679,12.062,3,3,146,1,340,0,255
680,10.729,2,1,230,2,340,0,255
681,12.135,3,3,148,1,341,0,255
682,10.698,2,1,224,2,341,0,255
683,12.105,3,3,157,1,342,0,255
684,10.808,2,1,255,2,342,0,255
685,12.050,3,3,143,1,343,0,255
686,10.812,2,1,218,2,343,0,255
687,12.049,3,3,147,1,344,0,255
688,10.932,2,1,224,2,344,0,255
689,12.089,3,3,145,1,345,0,255
690,10.760,2,1,214,2,345,0,255
691,11.975,3,3,145,1,346,0,255
692,10.638,2,1,182,2,346,0,255
693,12.081,3,3,139,1,347,0,255
694,10.675,2,1,218,2,347,0,255
695,11.994,3,3,151,1,348,0,255
696,10.583,2,1,222,2,348,0,255
