 ,Mean,Mode,Min,Max,Ch,Frame,MinThr,MaxThr
1,4.775,3,3,68,1,1,0,255
2,9.106,1,1,57,2,1,0,255
3,5.394,3,3,53,1,2,0,255
4,10.256,2,1,75,2,2,0,255
5,6.383,3,3,92,1,3,0,255
6,10.747,2,1,73,2,3,0,255
7,6.508,3,3,75,1,4,0,255
8,11.092,1,1,79,2,4,0,255
9,6.605,3,3,84,1,5,0,255
10,11.261,1,1,78,2,5,0,255
11,6.679,3,3,113,1,6,0,255
12,11.375,1,1,88,2,6,0,255
13,6.842,3,3,95,1,7,0,255
14,11.409,1,1,90,2,7,0,255
15,6.898,3,3,98,1,8,0,255
16,11.822,1,1,97,2,8,0,255
17,6.945,3,3,104,1,9,0,255
18,11.806,1,1,101,2,9,0,255
19,7.029,3,3,104,1,10,0,255
20,11.825,1,1,103,2,10,0,255
21,7.119,3,3,105,1,11,0,255
22,11.617,1,1,118,2,11,0,255
23,7.140,3,3,106,1,12,0,255
24,11.887,1,1,109,2,12,0,255
25,7.173,3,3,101,1,13,0,255
26,11.982,1,1,85,2,13,0,255
27,7.299,3,3,107,1,14,0,255
28,12.069,1,1,112,2,14,0,255
29,7.331,3,3,109,1,15,0,255
30,12.255,1,1,88,2,15,0,255
31,7.368,3,3,112,1,16,0,255
32,12.410,2,1,112,2,16,0,255
33,7.429,3,3,115,1,17,0,255
34,12.266,1,1,106,2,17,0,255
35,7.494,3,3,112,1,18,0,255
36,12.513,1,1,103,2,18,0,255
37,7.484,3,3,95,1,19,0,255
38,12.356,1,1,89,2,19,0,255
39,7.503,3,3,90,1,20,0,255
40,12.407,2,1,79,2,20,0,255
41,7.565,3,3,100,1,21,0,255
42,12.510,1,1,103,2,21,0,255
43,7.600,3,3,109,1,22,0,255
44,12.653,1,1,103,2,22,0,255
45,7.607,3,3,97,1,23,0,255
46,12.529,2,1,80,2,23,0,255
47,7.655,3,3,92,1,24,0,255
48,12.614,1,1,86,2,24,0,255
49,7.658,3,3,95,1,25,0,255
50,12.759,1,1,84,2,25,0,255
51,7.748,3,3,97,1,26,0,255
52,12.688,1,1,103,2,26,0,255
53,7.793,3,3,96,1,27,0,255
54,12.704,1,1,87,2,27,0,255
55,7.809,3,3,100,1,28,0,255
56,12.722,2,1,84,2,28,0,255
57,7.866,3,3,103,1,29,0,255
58,12.825,1,1,91,2,29,0,255
59,7.961,3,3,104,1,30,0,255
60,12.748,1,1,84,2,30,0,255
61,7.923,3,3,108,1,31,0,255
62,12.910,1,1,87,2,31,0,255
63,7.904,3,3,100,1,32,0,255
64,12.958,1,1,75,2,32,0,255
65,7.990,3,3,98,1,33,0,255
66,12.947,2,1,100,2,33,0,255
67,8.018,3,3,112,1,34,0,255
68,13.067,2,1,104,2,34,0,255
69,8.059,3,3,99,1,35,0,255
70,13.124,2,1,90,2,35,0,255
71,8.056,3,3,102,1,36,0,255
72,13.209,2,1,80,2,36,0,255
73,8.126,3,3,103,1,37,0,255
74,13.102,1,1,102,2,37,0,255
75,8.184,3,3,101,1,38,0,255
76,13.185,1,1,89,2,38,0,255
77,8.209,3,3,107,1,39,0,255
78,13.329,2,1,95,2,39,0,255
79,8.215,3,3,104,1,40,0,255
80,13.150,2,1,94,2,40,0,255
81,8.238,3,3,101,1,41,0,255
82,13.220,1,1,102,2,41,0,255
83,8.291,3,3,103,1,42,0,255
84,13.238,1,1,97,2,42,0,255
85,8.392,3,3,111,1,43,0,255
86,13.224,1,1,110,2,43,0,255
87,8.375,3,3,103,1,44,0,255
88,13.252,1,1,82,2,44,0,255
89,8.353,3,3,107,1,45,0,255
90,13.518,1,1,102,2,45,0,255
91,8.367,3,3,111,1,46,0,255
92,13.353,1,1,93,2,46,0,255
93,8.461,3,3,100,1,47,0,255
94,13.216,1,1,86,2,47,0,255
95,8.468,3,3,113,1,48,0,255
96,13.239,1,1,115,2,48,0,255
97,8.482,3,3,106,1,49,0,255
98,13.656,1,1,108,2,49,0,255
99,8.535,3,3,114,1,50,0,255
100,13.553,1,1,92,2,50,0,255
101,8.605,3,3,116,1,51,0,255
102,13.279,1,1,85,2,51,0,255
103,8.588,3,3,119,1,52,0,255
104,13.617,1,1,90,2,52,0,255
105,8.697,3,3,107,1,53,0,255
106,13.588,1,1,98,2,53,0,255
107,8.690,3,3,113,1,54,0,255
108,13.796,1,1,89,2,54,0,255
109,8.688,3,3,111,1,55,0,255
110,13.956,1,1,103,2,55,0,255
111,8.719,3,3,110,1,56,0,255
112,13.692,1,1,85,2,56,0,255
113,8.780,3,3,114,1,57,0,255
114,13.918,1,1,100,2,57,0,255
115,8.785,3,3,107,1,58,0,255
116,13.880,1,1,86,2,58,0,255
117,8.856,3,3,114,1,59,0,255
118,13.778,1,1,97,2,59,0,255
119,8.889,3,3,113,1,60,0,255
120,13.802,1,1,80,2,60,0,255
121,8.887,3,3,110,1,61,0,255
122,13.946,1,1,114,2,61,0,255
123,8.884,3,3,116,1,62,0,255
124,14.051,1,1,97,2,62,0,255
125,8.904,3,3,117,1,63,0,255
126,14.021,1,1,86,2,63,0,255
127,9.011,3,3,110,1,64,0,255
128,13.863,1,1,102,2,64,0,255
129,9.013,3,3,121,1,65,0,255
130,13.998,1,1,112,2,65,0,255
131,9.063,3,3,115,1,66,0,255
132,13.994,1,1,94,2,66,0,255
133,9.049,3,3,110,1,67,0,255
134,14.061,1,1,108,2,67,0,255
135,9.100,3,3,113,1,68,0,255
136,14.173,1,1,93,2,68,0,255
137,9.152,3,3,114,1,69,0,255
138,14.321,1,1,100,2,69,0,255
139,9.200,3,3,112,1,70,0,255
140,13.927,1,1,91,2,70,0,255
141,9.236,3,3,115,1,71,0,255
142,14.225,1,1,104,2,71,0,255
143,9.251,3,3,117,1,72,0,255
144,14.288,1,1,88,2,72,0,255
145,9.257,3,3,113,1,73,0,255
146,14.306,1,1,106,2,73,0,255
147,9.389,3,3,104,1,74,0,255
148,14.438,1,1,102,2,74,0,255
149,9.372,3,3,112,1,75,0,255
150,14.226,1,1,85,2,75,0,255
151,9.364,3,3,116,1,76,0,255
152,14.322,1,1,111,2,76,0,255
153,9.400,3,3,116,1,77,0,255
154,14.110,1,1,127,2,77,0,255
155,9.435,3,3,107,1,78,0,255
156,14.214,1,1,120,2,78,0,255
157,9.456,3,3,120,1,79,0,255
158,14.341,1,1,96,2,79,0,255
159,9.521,3,3,130,1,80,0,255
