 ,Mean,Mode,Min,Max,Ch,Frame,MinThr,MaxThr
1,5.749,3,3,84,1,1,0,255
2,13.061,1,1,79,2,1,0,255
3,6.215,3,3,82,1,2,0,255
4,13.624,1,1,86,2,2,0,255
5,7.612,3,3,107,1,3,0,255
6,14.870,1,1,88,2,3,0,255
7,7.921,3,3,96,1,4,0,255
8,15.608,1,1,120,2,4,0,255
9,8.329,3,3,120,1,5,0,255
10,16.393,2,1,119,2,5,0,255
11,8.627,3,3,131,1,6,0,255
12,16.749,2,1,122,2,6,0,255
13,8.800,3,3,124,1,7,0,255
14,17.002,1,1,131,2,7,0,255
15,8.985,3,3,139,1,8,0,255
16,17.094,1,1,109,2,8,0,255
17,9.064,3,3,135,1,9,0,255
18,17.128,1,1,127,2,9,0,255
19,9.171,3,3,130,1,10,0,255
20,17.453,1,1,127,2,10,0,255
21,9.208,3,3,136,1,11,0,255
22,17.394,1,1,99,2,11,0,255
23,9.287,3,3,152,1,12,0,255
24,17.531,2,1,108,2,12,0,255
25,9.341,3,3,149,1,13,0,255
26,17.699,1,1,99,2,13,0,255
27,9.417,3,3,136,1,14,0,255
28,17.825,1,1,126,2,14,0,255
29,9.468,3,3,151,1,15,0,255
30,17.877,1,1,114,2,15,0,255
31,9.547,3,3,135,1,16,0,255
32,17.970,1,1,105,2,16,0,255
33,9.553,3,3,127,1,17,0,255
34,17.861,1,1,145,2,17,0,255
35,9.629,3,3,147,1,18,0,255
36,18.049,2,1,109,2,18,0,255
37,9.651,3,3,141,1,19,0,255
38,18.294,1,1,100,2,19,0,255
39,9.743,3,3,138,1,20,0,255
40,18.214,1,1,107,2,20,0,255
41,9.749,3,3,156,1,21,0,255
42,18.410,1,1,109,2,21,0,255
43,9.763,3,3,140,1,22,0,255
44,18.048,1,1,108,2,22,0,255
45,9.830,3,3,130,1,23,0,255
46,17.914,1,1,113,2,23,0,255
47,9.865,3,3,133,1,24,0,255
48,18.168,1,1,100,2,24,0,255
49,9.985,3,3,132,1,25,0,255
50,18.252,1,1,112,2,25,0,255
51,9.985,3,3,134,1,26,0,255
52,18.369,1,1,108,2,26,0,255
53,9.996,3,3,143,1,27,0,255
54,18.404,1,1,112,2,27,0,255
55,10.078,3,3,143,1,28,0,255
56,18.172,1,1,102,2,28,0,255
57,10.040,3,3,138,1,29,0,255
58,18.358,1,1,102,2,29,0,255
59,10.176,3,3,149,1,30,0,255
60,18.561,1,1,105,2,30,0,255
61,10.191,3,3,129,1,31,0,255
62,18.697,1,1,112,2,31,0,255
63,10.168,3,3,123,1,32,0,255
64,18.454,1,1,108,2,32,0,255
65,10.292,3,3,135,1,33,0,255
66,18.958,2,1,117,2,33,0,255
67,10.360,3,3,129,1,34,0,255
68,18.672,1,1,109,2,34,0,255
69,10.411,3,3,129,1,35,0,255
70,18.538,1,1,125,2,35,0,255
71,10.288,3,3,128,1,36,0,255
72,18.730,1,1,107,2,36,0,255
73,10.359,3,3,122,1,37,0,255
74,18.486,1,1,108,2,37,0,255
75,10.471,3,3,125,1,38,0,255
76,19.013,1,1,104,2,38,0,255
77,10.549,3,3,131,1,39,0,255
78,18.921,1,1,101,2,39,0,255
79,10.513,3,3,129,1,40,0,255
80,18.931,1,1,107,2,40,0,255
81,10.507,3,3,138,1,41,0,255
82,18.829,1,1,121,2,41,0,255
83,10.587,3,3,126,1,42,0,255
84,19.130,1,1,114,2,42,0,255
85,10.643,3,3,134,1,43,0,255
86,19.083,2,1,115,2,43,0,255
87,10.684,3,3,143,1,44,0,255
88,18.964,2,1,112,2,44,0,255
89,10.697,3,3,125,1,45,0,255
90,18.853,2,1,106,2,45,0,255
