 ,Mean,Mode,Min,Max,Ch,Frame,MinThr,MaxThr
1,7.140,3,3,88,1,1,0,255
2,5.566,2,1,73,2,1,0,255
3,8.309,3,3,51,1,2,0,255
4,6.131,2,1,110,2,2,0,255
5,8.930,3,3,69,1,3,0,255
6,6.876,2,1,125,2,3,0,255
7,9.386,3,3,72,1,4,0,255
8,7.266,2,1,88,2,4,0,255
9,9.611,3,3,99,1,5,0,255
10,7.464,2,1,106,2,5,0,255
11,9.814,3,3,83,1,6,0,255
12,7.665,2,1,102,2,6,0,255
13,9.982,3,3,82,1,7,0,255
14,7.897,2,1,92,2,7,0,255
15,10.189,3,3,98,1,8,0,255
16,8.040,2,1,102,2,8,0,255
17,10.276,3,3,102,1,9,0,255
18,8.220,2,1,95,2,9,0,255
19,10.329,3,3,113,1,10,0,255
20,8.299,2,1,105,2,10,0,255
21,10.445,3,3,106,1,11,0,255
22,8.307,2,1,103,2,11,0,255
23,10.525,3,3,122,1,12,0,255
24,8.396,2,1,107,2,12,0,255
25,10.532,3,3,133,1,13,0,255
26,8.521,2,1,104,2,13,0,255
27,10.707,3,3,123,1,14,0,255
28,8.584,2,1,112,2,14,0,255
29,10.672,3,3,114,1,15,0,255
30,8.635,2,1,119,2,15,0,255
31,10.711,3,3,128,1,16,0,255
32,8.705,2,1,114,2,16,0,255
33,10.863,3,3,119,1,17,0,255
34,8.739,2,1,111,2,17,0,255
35,10.869,3,3,121,1,18,0,255
36,8.823,2,1,106,2,18,0,255
37,10.943,3,3,138,1,19,0,255
38,8.964,2,1,121,2,19,0,255
39,11.018,3,3,123,1,20,0,255
40,9.016,2,1,118,2,20,0,255
41,11.046,3,3,132,1,21,0,255
42,9.006,2,1,108,2,21,0,255
43,11.125,3,3,124,1,22,0,255
44,9.039,2,1,112,2,22,0,255
45,11.179,3,3,139,1,23,0,255
46,9.113,2,1,112,2,23,0,255
47,11.269,3,3,125,1,24,0,255
48,9.199,2,1,126,2,24,0,255
49,11.254,3,3,154,1,25,0,255
50,9.286,2,1,116,2,25,0,255
51,11.397,3,3,147,1,26,0,255
52,9.265,2,1,113,2,26,0,255
53,11.425,3,3,153,1,27,0,255
54,9.250,2,1,104,2,27,0,255
55,11.441,3,3,164,1,28,0,255
56,9.292,2,1,118,2,28,0,255
57,11.491,3,3,154,1,29,0,255
58,9.391,2,1,114,2,29,0,255
59,11.541,3,3,142,1,30,0,255
60,9.384,2,1,119,2,30,0,255
61,11.539,3,3,136,1,31,0,255
62,9.413,2,1,113,2,31,0,255
63,11.638,3,3,151,1,32,0,255
64,9.508,2,1,113,2,32,0,255
65,11.610,3,3,153,1,33,0,255
66,9.507,2,1,110,2,33,0,255
67,11.684,3,3,151,1,34,0,255
68,9.521,2,1,120,2,34,0,255
69,11.785,3,3,155,1,35,0,255
70,9.557,2,1,107,2,35,0,255
71,11.780,3,3,162,1,36,0,255
72,9.571,2,1,115,2,36,0,255
73,11.807,3,3,143,1,37,0,255
74,9.656,2,1,112,2,37,0,255
75,11.855,3,3,158,1,38,0,255
76,9.684,2,1,117,2,38,0,255
77,11.969,3,3,163,1,39,0,255
78,9.621,2,1,119,2,39,0,255
79,11.889,3,3,159,1,40,0,255
80,9.624,2,1,121,2,40,0,255
81,12.009,3,3,144,1,41,0,255
82,9.776,2,1,124,2,41,0,255
83,12.025,3,3,144,1,42,0,255
84,9.805,2,1,124,2,42,0,255
85,12.086,3,3,171,1,43,0,255
86,9.774,2,1,109,2,43,0,255
87,12.074,3,3,159,1,44,0,255
88,9.823,2,1,124,2,44,0,255
89,12.142,3,3,154,1,45,0,255
90,9.789,2,1,117,2,45,0,255
91,12.202,3,3,170,1,46,0,255
92,9.883,2,1,114,2,46,0,255
93,12.180,3,3,148,1,47,0,255
94,9.915,2,1,114,2,47,0,255
95,12.331,3,3,148,1,48,0,255
96,9.952,2,1,119,2,48,0,255
97,12.226,3,3,157,1,49,0,255
98,9.887,2,1,115,2,49,0,255
99,12.323,3,3,169,1,50,0,255
100,9.998,2,1,115,2,50,0,255
101,12.442,3,3,174,1,51,0,255
102,10.077,2,1,117,2,51,0,255
103,12.433,3,3,146,1,52,0,255
104,10.012,2,1,125,2,52,0,255
105,12.482,3,3,166,1,53,0,255
106,10.169,2,1,115,2,53,0,255
107,12.459,3,3,154,1,54,0,255
108,10.135,2,1,119,2,54,0,255
109,12.508,3,3,162,1,55,0,255
110,10.107,2,1,106,2,55,0,255
111,12.561,3,3,154,1,56,0,255
112,10.120,2,1,118,2,56,0,255
113,12.530,3,3,180,1,57,0,255
114,10.242,2,1,109,2,57,0,255
115,12.572,3,3,160,1,58,0,255
116,10.210,2,1,113,2,58,0,255
117,12.635,3,3,171,1,59,0,255
118,10.335,2,1,114,2,59,0,255
119,12.749,3,3,181,1,60,0,255
120,10.279,2,1,115,2,60,0,255
121,12.652,3,3,158,1,61,0,255
122,10.401,2,1,116,2,61,0,255
123,12.778,3,3,161,1,62,0,255
124,10.410,2,1,121,2,62,0,255
125,12.799,3,3,180,1,63,0,255
126,10.467,2,1,118,2,63,0,255
127,12.729,3,3,167,1,64,0,255
128,10.419,2,1,117,2,64,0,255
129,12.799,3,3,173,1,65,0,255
130,10.501,2,1,116,2,65,0,255
131,12.836,3,3,170,1,66,0,255
132,10.517,2,1,121,2,66,0,255
133,12.967,3,3,185,1,67,0,255
134,10.646,2,1,118,2,67,0,255
135,12.940,3,3,180,1,68,0,255
136,10.615,2,1,116,2,68,0,255
137,13.052,3,3,170,1,69,0,255
138,10.672,2,1,128,2,69,0,255
139,13.052,3,3,184,1,70,0,255
140,10.685,2,1,120,2,70,0,255
141,13.148,3,3,188,1,71,0,255
142,10.686,2,1,142,2,71,0,255
143,13.019,3,3,162,1,72,0,255
144,10.713,2,1,122,2,72,0,255
145,13.120,3,3,186,1,73,0,255
146,10.683,2,1,134,2,73,0,255
147,13.147,3,3,159,1,74,0,255
148,10.747,2,1,120,2,74,0,255
149,13.107,3,3,186,1,75,0,255
150,10.711,2,1,139,2,75,0,255
151,13.294,3,3,167,1,76,0,255
152,10.718,2,1,126,2,76,0,255
153,13.253,3,3,168,1,77,0,255
154,10.902,2,1,118,2,77,0,255
155,13.316,3,3,177,1,78,0,255
156,10.942,2,1,133,2,78,0,255
157,13.218,3,3,189,1,79,0,255
158,10.922,2,1,123,2,79,0,255
159,13.328,3,3,204,1,80,0,255
160,10.997,2,1,119,2,80,0,255
161,13.377,3,3,172,1,81,0,255
162,10.974,2,1,120,2,81,0,255
163,13.334,3,3,164,1,82,0,255
164,11.021,2,1,131,2,82,0,255
165,13.457,3,3,181,1,83,0,255
166,11.118,2,1,119,2,83,0,255
167,13.374,3,3,186,1,84,0,255
168,11.077,2,1,131,2,84,0,255
169,13.427,3,3,193,1,85,0,255
170,11.094,2,1,135,2,85,0,255
171,13.457,3,3,171,1,86,0,255
172,11.173,2,1,124,2,86,0,255
173,13.595,3,3,172,1,87,0,255
174,11.146,2,1,119,2,87,0,255
175,13.660,3,3,179,1,88,0,255
176,11.177,2,1,128,2,88,0,255
177,13.502,3,3,180,1,89,0,255
178,11.219,2,1,128,2,89,0,255
179,13.685,3,3,196,1,90,0,255
180,11.185,2,1,133,2,90,0,255
181,13.763,3,3,196,1,91,0,255
182,11.242,2,1,114,2,91,0,255
183,13.749,3,3,174,1,92,0,255
184,11.362,2,1,121,2,92,0,255
185,13.711,3,3,172,1,93,0,255
186,11.370,2,1,135,2,93,0,255
187,13.791,3,3,178,1,94,0,255
188,11.372,2,1,128,2,94,0,255
189,13.817,3,3,170,1,95,0,255
190,11.439,2,1,132,2,95,0,255
191,13.818,3,3,196,1,96,0,255
192,11.440,2,1,135,2,96,0,255
193,13.809,3,3,173,1,97,0,255
194,11.498,2,1,133,2,97,0,255
195,13.766,3,3,165,1,98,0,255
196,11.503,2,1,128,2,98,0,255
197,13.825,3,3,205,1,99,0,255
198,11.575,2,1,132,2,99,0,255
199,13.879,3,3,179,1,100,0,255
200,11.565,2,1,124,2,100,0,255
201,13.944,3,3,175,1,101,0,255
202,11.616,2,1,125,2,101,0,255
203,13.971,3,3,178,1,102,0,255
204,11.756,2,1,145,2,102,0,255
205,14.036,3,3,205,1,103,0,255
206,11.644,2,1,137,2,103,0,255
207,14.087,3,3,170,1,104,0,255
208,11.657,2,1,128,2,104,0,255
209,14.141,3,3,202,1,105,0,255
210,11.739,2,1,124,2,105,0,255
211,14.119,3,3,170,1,106,0,255
212,11.711,2,1,132,2,106,0,255
213,14.121,3,3,176,1,107,0,255
214,11.741,2,1,116,2,107,0,255
215,14.192,3,3,191,1,108,0,255
216,11.870,2,1,126,2,108,0,255
217,14.214,3,3,172,1,109,0,255
218,11.836,2,1,126,2,109,0,255
219,14.181,3,3,188,1,110,0,255
220,11.960,2,1,130,2,110,0,255
221,14.257,3,3,168,1,111,0,255
222,11.952,2,1,138,2,111,0,255
223,14.211,3,3,186,1,112,0,255
224,11.899,2,1,120,2,112,0,255
225,14.240,3,3,198,1,113,0,255
226,11.912,2,1,137,2,113,0,255
227,14.295,3,3,183,1,114,0,255
228,11.907,2,1,131,2,114,0,255
229,14.318,3,3,173,1,115,0,255
230,11.934,2,1,128,2,115,0,255
231,14.331,3,3,192,1,116,0,255
232,12.082,2,1,122,2,116,0,255
233,14.381,3,3,197,1,117,0,255
234,11.962,3,1,128,2,117,0,255
235,14.438,3,3,186,1,118,0,255
236,12.043,3,1,124,2,118,0,255
237,14.387,3,3,192,1,119,0,255
238,12.088,2,1,125,2,119,0,255
239,14.521,3,3,187,1,120,0,255
240,12.145,2,1,120,2,120,0,255
241,14.432,3,3,191,1,121,0,255
242,12.150,2,1,123,2,121,0,255
243,14.624,3,3,200,1,122,0,255
244,12.234,2,1,119,2,122,0,255
245,14.521,3,3,176,1,123,0,255
246,12.199,2,1,131,2,123,0,255
247,14.573,3,3,186,1,124,0,255
248,12.320,2,1,128,2,124,0,255
249,14.598,3,3,200,1,125,0,255
250,12.315,2,1,122,2,125,0,255
251,14.681,3,3,205,1,126,0,255
252,12.268,2,1,123,2,126,0,255
253,14.737,3,3,194,1,127,0,255
254,12.360,2,1,122,2,127,0,255
255,14.609,3,3,201,1,128,0,255
256,12.323,2,1,132,2,128,0,255
257,14.753,3,3,210,1,129,0,255
258,12.323,2,1,119,2,129,0,255
259,14.690,3,3,211,1,130,0,255
260,12.502,2,1,120,2,130,0,255
261,14.624,3,3,189,1,131,0,255
262,12.474,2,1,113,2,131,0,255
263,14.836,3,3,184,1,132,0,255
264,12.474,2,1,121,2,132,0,255
265,14.729,3,3,219,1,133,0,255
266,12.463,2,1,120,2,133,0,255
267,14.752,3,3,180,1,134,0,255
268,12.534,2,1,132,2,134,0,255
269,14.879,3,3,174,1,135,0,255
270,12.598,2,1,116,2,135,0,255
271,14.816,3,3,210,1,136,0,255
272,12.593,2,1,123,2,136,0,255
273,14.881,3,3,187,1,137,0,255
274,12.553,2,1,118,2,137,0,255
275,14.908,3,3,186,1,138,0,255
276,12.698,2,1,116,2,138,0,255
277,14.966,3,3,203,1,139,0,255
278,12.781,2,1,122,2,139,0,255
279,14.997,3,3,230,1,140,0,255
280,12.787,2,1,122,2,140,0,255
281,14.799,3,3,168,1,141,0,255
282,12.747,2,1,120,2,141,0,255
283,14.965,3,3,207,1,142,0,255
284,12.714,2,1,115,2,142,0,255
285,15.008,3,3,239,1,143,0,255
286,12.771,2,1,135,2,143,0,255
287,15.018,3,3,238,1,144,0,255
288,12.782,2,1,116,2,144,0,255
289,15.117,3,3,238,1,145,0,255
290,12.815,2,1,133,2,145,0,255
291,15.068,3,3,192,1,146,0,255
292,12.748,2,1,132,2,146,0,255
293,15.123,3,3,198,1,147,0,255
294,12.919,2,1,130,2,147,0,255
295,15.212,3,3,205,1,148,0,255
296,12.921,2,1,125,2,148,0,255
297,15.160,3,3,195,1,149,0,255
298,12.991,2,1,126,2,149,0,255
299,15.199,3,3,232,1,150,0,255
300,13.071,2,1,130,2,150,0,255
301,15.284,3,3,201,1,151,0,255
302,13.093,2,1,130,2,151,0,255
303,15.225,3,3,208,1,152,0,255
304,13.113,2,1,131,2,152,0,255
305,15.291,3,3,196,1,153,0,255
306,13.097,2,1,128,2,153,0,255
307,15.321,3,3,225,1,154,0,255
308,13.100,2,1,127,2,154,0,255
309,15.324,3,3,177,1,155,0,255
310,13.288,2,1,129,2,155,0,255
311,15.435,3,3,202,1,156,0,255
312,13.225,2,1,126,2,156,0,255
313,15.433,3,3,198,1,157,0,255
314,13.235,2,1,122,2,157,0,255
315,15.446,3,3,211,1,158,0,255
316,13.405,2,1,131,2,158,0,255
317,15.449,3,3,229,1,159,0,255
318,13.299,2,1,122,2,159,0,255
319,15.518,3,3,204,1,160,0,255
320,13.271,2,1,123,2,160,0,255
321,15.575,3,3,211,1,161,0,255
322,13.382,2,1,136,2,161,0,255
323,15.513,3,3,226,1,162,0,255
324,13.436,2,1,131,2,162,0,255
325,15.577,3,3,199,1,163,0,255
326,13.340,2,1,127,2,163,0,255
327,15.665,3,3,206,1,164,0,255
328,13.443,2,1,126,2,164,0,255
329,15.601,3,3,187,1,165,0,255
330,13.439,2,1,135,2,165,0,255
331,15.509,3,3,199,1,166,0,255
332,13.502,2,1,125,2,166,0,255
333,15.645,3,3,206,1,167,0,255
334,13.473,2,1,133,2,167,0,255
335,15.645,3,3,189,1,168,0,255
336,13.459,2,1,129,2,168,0,255
337,15.666,3,3,193,1,169,0,255
338,13.552,2,1,132,2,169,0,255
339,15.750,3,3,186,1,170,0,255
340,13.678,2,1,127,2,170,0,255
341,15.649,3,3,182,1,171,0,255
342,13.631,2,1,128,2,171,0,255
343,15.689,3,3,186,1,172,0,255
344,13.671,2,1,132,2,172,0,255
345,15.780,3,3,203,1,173,0,255
346,13.744,2,1,129,2,173,0,255
347,15.816,3,3,204,1,174,0,255
348,13.691,2,1,128,2,174,0,255
349,15.824,3,3,216,1,175,0,255
350,13.749,2,1,129,2,175,0,255
351,15.865,3,3,203,1,176,0,255
352,13.808,2,1,128,2,176,0,255
353,15.910,3,3,216,1,177,0,255
354,13.730,2,1,129,2,177,0,255
355,15.884,3,3,201,1,178,0,255
356,13.872,2,1,131,2,178,0,255
357,15.944,3,3,228,1,179,0,255
358,13.803,2,1,133,2,179,0,255
359,15.944,3,3,204,1,180,0,255
360,13.883,2,1,144,2,180,0,255
361,16.078,3,3,205,1,181,0,255
362,13.950,2,1,126,2,181,0,255
363,16.086,3,3,191,1,182,0,255
364,14.039,2,1,127,2,182,0,255
365,16.194,3,3,233,1,183,0,255
366,14.118,2,1,133,2,183,0,255
367,16.174,3,3,199,1,184,0,255
368,14.091,2,1,140,2,184,0,255
369,16.174,3,3,208,1,185,0,255
370,14.160,2,1,132,2,185,0,255
371,16.142,3,3,201,1,186,0,255
372,14.143,2,1,133,2,186,0,255
373,16.182,3,3,196,1,187,0,255
374,14.230,2,1,129,2,187,0,255
375,16.292,3,3,200,1,188,0,255
376,14.157,2,1,132,2,188,0,255
377,16.330,3,3,196,1,189,0,255
378,14.188,2,1,138,2,189,0,255
379,16.211,3,3,193,1,190,0,255
380,14.202,2,1,128,2,190,0,255
381,16.311,3,3,190,1,191,0,255
382,14.251,2,1,133,2,191,0,255
383,16.403,3,3,191,1,192,0,255
384,14.323,2,1,147,2,192,0,255
385,16.221,3,3,185,1,193,0,255
386,14.344,2,1,143,2,193,0,255
387,16.387,3,3,194,1,194,0,255
388,14.311,2,1,136,2,194,0,255
389,16.498,3,3,207,1,195,0,255
390,14.329,2,1,134,2,195,0,255
391,16.410,3,3,178,1,196,0,255
392,14.370,2,1,141,2,196,0,255
393,16.650,3,3,203,1,197,0,255
394,14.332,2,1,142,2,197,0,255
395,16.614,3,3,175,1,198,0,255
396,14.415,2,1,137,2,198,0,255
397,16.048,3,3,218,1,199,0,255
398,14.061,2,1,139,2,199,0,255
399,15.945,3,3,205,1,200,0,255
400,14.000,2,1,151,2,200,0,255
401,15.844,3,3,215,1,201,0,255
402,13.770,2,1,151,2,201,0,255
403,15.635,3,3,222,1,202,0,255
404,13.772,2,1,152,2,202,0,255
405,15.556,3,3,223,1,203,0,255
406,13.619,2,1,143,2,203,0,255
407,15.586,3,3,223,1,204,0,255
408,13.685,2,1,162,2,204,0,255
409,15.437,3,3,255,1,205,0,255
410,13.649,2,1,165,2,205,0,255
411,15.426,3,3,239,1,206,0,255
412,13.557,2,1,171,2,206,0,255
413,15.361,3,3,255,1,207,0,255
414,13.476,2,1,183,2,207,0,255
415,15.308,3,3,255,1,208,0,255
416,13.509,2,1,172,2,208,0,255
417,15.305,3,3,255,1,209,0,255
418,13.502,2,1,175,2,209,0,255
419,15.184,3,3,255,1,210,0,255
420,13.411,2,1,190,2,210,0,255
421,15.188,3,3,255,1,211,0,255
422,13.348,2,1,187,2,211,0,255
423,15.156,3,3,255,1,212,0,255
424,13.351,2,1,184,2,212,0,255
425,15.083,3,3,255,1,213,0,255
426,13.437,2,1,193,2,213,0,255
427,15.131,3,3,255,1,214,0,255
428,13.330,2,1,192,2,214,0,255
429,15.197,3,3,255,1,215,0,255
430,13.305,2,1,192,2,215,0,255
431,15.045,3,3,255,1,216,0,255
432,13.341,2,1,194,2,216,0,255
433,14.955,3,3,255,1,217,0,255
434,13.352,2,1,201,2,217,0,255
435,14.967,3,3,255,1,218,0,255
436,13.314,2,1,200,2,218,0,255
437,14.971,3,3,255,1,219,0,255
438,13.243,2,1,196,2,219,0,255
439,14.938,3,3,255,1,220,0,255
440,13.386,2,1,202,2,220,0,255
441,14.886,3,3,255,1,221,0,255
442,13.311,2,1,224,2,221,0,255
443,14.963,3,3,255,1,222,0,255
444,13.325,2,1,224,2,222,0,255
445,14.901,3,3,255,1,223,0,255
446,13.380,2,1,226,2,223,0,255
447,14.825,3,3,255,1,224,0,255
448,13.421,2,1,230,2,224,0,255
449,14.724,3,3,255,1,225,0,255
450,13.332,2,1,220,2,225,0,255
451,14.821,3,3,255,1,226,0,255
452,13.473,2,1,237,2,226,0,255
453,14.779,3,3,255,1,227,0,255
454,13.343,2,1,243,2,227,0,255
455,14.644,3,3,255,1,228,0,255
456,13.326,2,1,247,2,228,0,255
457,14.688,3,3,255,1,229,0,255
458,13.359,2,1,214,2,229,0,255
459,14.760,3,3,255,1,230,0,255
460,13.377,2,1,248,2,230,0,255
461,14.703,3,3,255,1,231,0,255
462,13.387,2,1,242,2,231,0,255
