 ,Mean,Mode,Min,Max,Ch,Frame,MinThr,MaxThr
1,5.205,3,3,48,1,1,0,255
2,9.016,2,1,110,2,1,0,255
3,5.631,3,3,57,1,2,0,255
4,9.783,2,1,120,2,2,0,255
5,6.277,3,3,75,1,3,0,255
6,11.547,2,1,235,2,3,0,255
7,6.481,3,3,74,1,4,0,255
8,12.090,2,1,233,2,4,0,255
9,6.616,3,3,64,1,5,0,255
10,12.322,2,1,255,2,5,0,255
11,6.694,3,3,80,1,6,0,255
12,12.646,2,1,230,2,6,0,255
13,6.758,3,3,77,1,7,0,255
14,12.727,2,1,250,2,7,0,255
15,6.828,3,3,80,1,8,0,255
16,12.793,2,1,255,2,8,0,255
17,6.861,3,3,97,1,9,0,255
18,12.865,2,1,255,2,9,0,255
19,6.986,3,3,80,1,10,0,255
20,12.879,2,1,255,2,10,0,255
21,6.969,3,3,88,1,11,0,255
22,13.079,2,1,255,2,11,0,255
23,7.004,3,3,94,1,12,0,255
24,13.108,2,1,255,2,12,0,255
25,7.103,3,3,93,1,13,0,255
26,13.116,2,1,255,2,13,0,255
27,7.117,3,3,98,1,14,0,255
28,13.463,2,1,255,2,14,0,255
29,7.214,3,3,92,1,15,0,255
30,13.470,2,1,255,2,15,0,255
31,7.250,3,3,92,1,16,0,255
32,13.428,2,1,255,2,16,0,255
33,7.257,3,3,93,1,17,0,255
34,13.566,2,1,255,2,17,0,255
35,7.285,3,3,90,1,18,0,255
36,13.519,2,1,255,2,18,0,255
37,7.374,3,3,80,1,19,0,255
38,13.449,2,1,255,2,19,0,255
39,7.435,3,3,106,1,20,0,255
40,13.600,2,1,255,2,20,0,255
41,7.416,3,3,97,1,21,0,255
42,13.810,2,1,255,2,21,0,255
43,7.514,3,3,96,1,22,0,255
44,13.753,2,1,255,2,22,0,255
45,7.530,3,3,87,1,23,0,255
46,13.735,2,1,255,2,23,0,255
47,7.562,3,3,86,1,24,0,255
48,14.011,2,1,255,2,24,0,255
49,7.564,3,3,87,1,25,0,255
50,14.072,2,1,255,2,25,0,255
51,7.607,3,3,79,1,26,0,255
52,13.930,2,1,255,2,26,0,255
53,7.660,3,3,97,1,27,0,255
54,14.077,2,1,255,2,27,0,255
55,7.736,3,3,97,1,28,0,255
56,13.995,2,1,255,2,28,0,255
57,7.728,3,3,109,1,29,0,255
58,13.941,2,1,255,2,29,0,255
59,7.747,3,3,81,1,30,0,255
60,14.071,2,1,255,2,30,0,255
61,7.776,3,3,89,1,31,0,255
62,13.882,2,1,255,2,31,0,255
63,7.831,3,3,82,1,32,0,255
64,13.974,2,1,255,2,32,0,255
65,7.826,3,3,83,1,33,0,255
66,14.154,2,1,255,2,33,0,255
