 ,Mean,Mode,Min,Max,Ch,Frame,MinThr,MaxThr
1,5.933,3,3,93,1,1,0,255
2,7.509,2,1,114,2,1,0,255
3,6.191,3,3,55,1,2,0,255
4,7.565,2,1,90,2,2,0,255
5,7.609,3,3,107,1,3,0,255
6,10.210,2,1,146,2,3,0,255
7,7.864,3,3,104,1,4,0,255
8,10.631,2,1,148,2,4,0,255
9,7.999,3,3,103,1,5,0,255
10,10.839,2,1,156,2,5,0,255
11,8.180,3,3,116,1,6,0,255
12,11.079,2,1,146,2,6,0,255
13,8.264,3,3,102,1,7,0,255
14,11.150,2,1,135,2,7,0,255
15,8.380,3,3,99,1,8,0,255
16,11.467,2,1,146,2,8,0,255
17,8.423,3,3,101,1,9,0,255
18,11.557,2,1,147,2,9,0,255
19,8.594,3,3,110,1,10,0,255
20,11.650,2,1,150,2,10,0,255
21,8.600,3,3,108,1,11,0,255
22,11.689,2,1,136,2,11,0,255
23,8.671,3,3,112,1,12,0,255
24,11.772,2,1,131,2,12,0,255
25,8.766,3,3,105,1,13,0,255
26,11.839,2,1,138,2,13,0,255
27,8.870,3,3,106,1,14,0,255
28,12.031,2,1,134,2,14,0,255
29,8.851,3,3,117,1,15,0,255
30,12.001,2,1,138,2,15,0,255
31,9.018,3,3,106,1,16,0,255
32,12.080,2,1,131,2,16,0,255
33,9.030,3,3,102,1,17,0,255
34,12.067,2,1,134,2,17,0,255
35,9.166,3,3,106,1,18,0,255
36,12.215,2,1,136,2,18,0,255
37,9.110,3,3,112,1,19,0,255
38,12.386,2,1,141,2,19,0,255
39,9.285,3,3,107,1,20,0,255
40,12.273,2,1,142,2,20,0,255
41,9.337,3,3,110,1,21,0,255
42,12.392,2,1,135,2,21,0,255
43,9.447,3,3,110,1,22,0,255
44,12.391,2,1,140,2,22,0,255
45,9.413,3,3,124,1,23,0,255
46,12.521,2,1,141,2,23,0,255
47,9.512,3,3,107,1,24,0,255
48,12.575,2,1,134,2,24,0,255
49,9.558,3,3,110,1,25,0,255
50,12.571,2,1,137,2,25,0,255
51,9.585,3,3,128,1,26,0,255
52,12.672,2,1,137,2,26,0,255
53,9.671,3,3,111,1,27,0,255
54,12.652,2,1,129,2,27,0,255
55,9.701,3,3,112,1,28,0,255
56,12.693,2,1,136,2,28,0,255
57,9.707,3,3,118,1,29,0,255
58,12.730,2,1,140,2,29,0,255
59,9.694,3,3,105,1,30,0,255
60,12.721,2,1,139,2,30,0,255
61,9.781,3,3,119,1,31,0,255
62,12.770,2,1,132,2,31,0,255
63,9.791,3,3,107,1,32,0,255
64,12.864,2,1,137,2,32,0,255
65,9.799,3,3,94,1,33,0,255
66,12.835,2,1,135,2,33,0,255
67,9.833,3,3,110,1,34,0,255
68,12.891,2,1,131,2,34,0,255
69,9.853,3,3,102,1,35,0,255
70,12.904,2,1,141,2,35,0,255
71,10.024,3,3,110,1,36,0,255
72,12.900,2,1,130,2,36,0,255
73,10.013,3,3,113,1,37,0,255
74,12.934,2,1,143,2,37,0,255
75,10.046,3,3,107,1,38,0,255
76,13.036,2,1,139,2,38,0,255
77,10.117,3,3,116,1,39,0,255
78,13.096,2,1,139,2,39,0,255
79,10.236,3,3,98,1,40,0,255
80,13.180,2,1,130,2,40,0,255
81,10.171,3,3,108,1,41,0,255
82,13.128,2,1,153,2,41,0,255
83,10.213,3,3,111,1,42,0,255
84,13.155,2,1,143,2,42,0,255
85,10.297,3,3,115,1,43,0,255
86,13.261,2,1,144,2,43,0,255
87,10.240,3,3,90,1,44,0,255
88,13.196,2,1,136,2,44,0,255
89,10.238,3,3,96,1,45,0,255
90,13.241,2,1,139,2,45,0,255
91,10.356,3,3,92,1,46,0,255
92,13.309,2,1,138,2,46,0,255
93,10.359,3,3,110,1,47,0,255
94,13.345,2,1,147,2,47,0,255
95,10.406,3,3,91,1,48,0,255
96,13.294,2,1,146,2,48,0,255
97,10.443,3,3,90,1,49,0,255
98,13.435,2,1,143,2,49,0,255
99,10.507,3,3,97,1,50,0,255
100,13.438,2,1,136,2,50,0,255
101,10.485,3,3,90,1,51,0,255
102,13.455,2,1,142,2,51,0,255
103,10.469,3,3,87,1,52,0,255
104,13.480,2,1,139,2,52,0,255
105,10.504,3,3,95,1,53,0,255
106,13.524,2,1,147,2,53,0,255
107,10.489,3,3,96,1,54,0,255
108,13.588,2,1,136,2,54,0,255
109,10.557,3,3,92,1,55,0,255
110,13.597,2,1,132,2,55,0,255
111,10.642,3,3,90,1,56,0,255
112,13.575,2,1,128,2,56,0,255
113,10.701,3,3,84,1,57,0,255
114,13.659,2,1,136,2,57,0,255
115,10.593,3,3,95,1,58,0,255
116,13.655,2,1,146,2,58,0,255
117,10.697,3,3,83,1,59,0,255
