 ,Mean,Mode,Min,Max,Ch,Frame,MinThr,MaxThr
1,6.394,3,3,86,1,1,0,255
2,8.948,1,1,76,2,1,0,255
3,6.713,3,3,101,1,2,0,255
4,9.043,1,1,68,2,2,0,255
5,8.584,3,3,145,1,3,0,255
6,9.807,1,1,65,2,3,0,255
7,8.968,3,3,122,1,4,0,255
8,9.939,1,1,75,2,4,0,255
9,9.322,3,3,133,1,5,0,255
10,10.167,1,1,86,2,5,0,255
11,9.394,3,3,119,1,6,0,255
12,10.312,1,1,90,2,6,0,255
13,9.559,3,3,131,1,7,0,255
14,10.476,1,1,99,2,7,0,255
15,9.775,3,3,128,1,8,0,255
16,10.617,1,1,69,2,8,0,255
17,9.782,3,3,113,1,9,0,255
18,10.748,1,1,85,2,9,0,255
19,9.892,3,3,112,1,10,0,255
20,10.548,1,1,97,2,10,0,255
21,9.960,3,3,135,1,11,0,255
22,10.746,1,1,78,2,11,0,255
23,10.067,3,3,118,1,12,0,255
24,10.978,1,1,80,2,12,0,255
25,10.082,3,3,117,1,13,0,255
26,10.896,1,1,72,2,13,0,255
27,10.197,3,3,106,1,14,0,255
28,10.999,1,1,92,2,14,0,255
29,10.276,3,3,109,1,15,0,255
30,11.011,1,1,79,2,15,0,255
31,10.290,3,3,102,1,16,0,255
32,11.065,2,1,86,2,16,0,255
33,10.514,3,3,111,1,17,0,255
34,11.292,1,1,87,2,17,0,255
35,10.449,3,3,106,1,18,0,255
36,11.179,1,1,87,2,18,0,255
37,10.548,3,3,94,1,19,0,255
38,11.223,1,1,76,2,19,0,255
39,10.629,3,3,104,1,20,0,255
40,11.202,1,1,89,2,20,0,255
41,10.688,3,3,112,1,21,0,255
42,11.365,1,1,93,2,21,0,255
43,10.698,3,3,106,1,22,0,255
44,11.160,1,1,90,2,22,0,255
45,10.800,3,3,107,1,23,0,255
46,11.233,1,1,86,2,23,0,255
47,10.802,3,3,112,1,24,0,255
48,11.765,1,1,69,2,24,0,255
49,10.903,3,3,121,1,25,0,255
50,11.521,1,1,107,2,25,0,255
51,10.968,3,3,113,1,26,0,255
52,11.660,1,1,94,2,26,0,255
53,11.025,3,3,103,1,27,0,255
54,11.572,1,1,99,2,27,0,255
55,11.072,3,3,128,1,28,0,255
56,11.715,1,1,103,2,28,0,255
57,11.167,3,3,122,1,29,0,255
58,11.467,1,1,93,2,29,0,255
59,11.363,3,3,120,1,30,0,255
60,11.911,1,1,80,2,30,0,255
61,11.368,3,3,117,1,31,0,255
62,11.773,1,1,73,2,31,0,255
63,11.351,3,3,119,1,32,0,255
64,11.951,1,1,87,2,32,0,255
65,11.418,3,3,112,1,33,0,255
66,11.899,1,1,79,2,33,0,255
67,11.559,3,3,114,1,34,0,255
68,12.062,1,1,90,2,34,0,255
69,11.573,3,3,110,1,35,0,255
70,11.871,1,1,89,2,35,0,255
71,11.572,3,3,106,1,36,0,255
72,12.051,1,1,81,2,36,0,255
73,11.638,3,3,122,1,37,0,255
74,11.901,1,1,92,2,37,0,255
75,11.652,3,3,118,1,38,0,255
76,11.942,1,1,79,2,38,0,255
77,11.721,3,3,114,1,39,0,255
78,12.073,1,1,92,2,39,0,255
79,11.669,3,3,143,1,40,0,255
80,12.171,1,1,84,2,40,0,255
81,12.007,3,3,114,1,41,0,255
82,12.015,1,1,84,2,41,0,255
83,11.927,3,3,132,1,42,0,255
84,12.103,1,1,88,2,42,0,255
85,12.042,3,3,118,1,43,0,255
86,12.227,1,1,84,2,43,0,255
87,11.990,3,3,112,1,44,0,255
88,12.299,1,1,76,2,44,0,255
89,11.987,3,3,139,1,45,0,255
90,12.209,1,1,83,2,45,0,255
91,12.078,3,3,130,1,46,0,255
92,12.356,1,1,83,2,46,0,255
93,12.338,3,3,121,1,47,0,255
94,12.441,1,1,75,2,47,0,255
95,12.208,3,3,133,1,48,0,255
96,12.403,1,1,88,2,48,0,255
97,12.377,3,3,126,1,49,0,255
98,12.419,1,1,71,2,49,0,255
99,12.381,3,3,129,1,50,0,255
100,12.291,1,1,76,2,50,0,255
101,12.514,3,3,150,1,51,0,255
102,12.604,1,1,79,2,51,0,255
103,12.486,3,3,132,1,52,0,255
104,12.664,1,1,75,2,52,0,255
105,12.547,3,3,141,1,53,0,255
106,12.490,1,1,73,2,53,0,255
107,12.575,3,3,141,1,54,0,255
108,12.444,1,1,92,2,54,0,255
109,12.711,3,3,134,1,55,0,255
110,12.674,2,1,82,2,55,0,255
111,12.783,3,3,140,1,56,0,255
112,12.593,1,1,79,2,56,0,255
113,12.638,3,3,134,1,57,0,255
114,12.774,1,1,80,2,57,0,255
115,12.846,3,3,152,1,58,0,255
116,12.492,1,1,76,2,58,0,255
117,12.971,3,3,156,1,59,0,255
118,12.725,1,1,71,2,59,0,255
119,12.970,3,3,163,1,60,0,255
120,12.759,2,1,81,2,60,0,255
121,13.013,3,3,151,1,61,0,255
122,12.824,1,1,80,2,61,0,255
123,13.172,3,3,158,1,62,0,255
124,12.962,1,1,67,2,62,0,255
125,13.103,3,3,195,1,63,0,255
126,12.854,1,1,91,2,63,0,255
127,13.190,3,3,173,1,64,0,255
128,12.817,1,1,85,2,64,0,255
129,13.166,3,3,178,1,65,0,255
130,12.993,1,1,88,2,65,0,255
131,13.267,3,3,150,1,66,0,255
132,12.915,1,1,70,2,66,0,255
133,13.317,3,3,164,1,67,0,255
134,12.916,1,1,91,2,67,0,255
135,13.320,3,3,181,1,68,0,255
136,12.905,1,1,76,2,68,0,255
137,13.417,3,3,185,1,69,0,255
138,13.038,2,1,78,2,69,0,255
139,13.467,3,3,164,1,70,0,255
140,12.879,2,1,76,2,70,0,255
141,13.454,3,3,157,1,71,0,255
142,13.008,1,1,75,2,71,0,255
143,13.462,3,3,170,1,72,0,255
144,13.084,1,1,70,2,72,0,255
145,13.481,3,3,186,1,73,0,255
146,12.941,1,1,80,2,73,0,255
147,13.649,3,3,187,1,74,0,255
148,13.178,1,1,78,2,74,0,255
149,13.601,3,3,162,1,75,0,255
150,13.243,1,1,78,2,75,0,255
151,13.753,3,3,180,1,76,0,255
152,13.063,1,1,91,2,76,0,255
153,13.709,3,3,172,1,77,0,255
154,13.311,1,1,81,2,77,0,255
155,13.750,3,3,168,1,78,0,255
156,13.083,1,1,74,2,78,0,255
157,13.758,3,3,180,1,79,0,255
158,13.243,1,1,77,2,79,0,255
159,13.908,3,3,185,1,80,0,255
160,13.209,1,1,80,2,80,0,255
161,13.900,3,3,201,1,81,0,255
162,13.394,1,1,69,2,81,0,255
163,13.977,3,3,183,1,82,0,255
164,13.551,1,1,100,2,82,0,255
165,13.939,3,3,184,1,83,0,255
166,13.361,1,1,78,2,83,0,255
167,14.014,3,3,184,1,84,0,255
168,13.525,1,1,78,2,84,0,255
169,14.031,3,3,180,1,85,0,255
170,13.328,1,1,79,2,85,0,255
171,14.018,3,3,177,1,86,0,255
172,13.281,1,1,84,2,86,0,255
173,14.099,3,3,167,1,87,0,255
174,13.624,1,1,73,2,87,0,255
175,14.059,3,3,175,1,88,0,255
176,13.323,1,1,83,2,88,0,255
177,14.247,3,3,157,1,89,0,255
178,13.762,1,1,80,2,89,0,255
179,14.171,3,3,163,1,90,0,255
180,13.417,1,1,67,2,90,0,255
181,14.240,3,3,176,1,91,0,255
182,13.417,1,1,71,2,91,0,255
183,14.242,3,3,167,1,92,0,255
184,13.556,1,1,72,2,92,0,255
185,14.338,3,3,160,1,93,0,255
186,13.578,1,1,76,2,93,0,255
187,14.446,3,3,166,1,94,0,255
188,13.768,1,1,78,2,94,0,255
189,14.270,3,3,155,1,95,0,255
190,13.621,1,1,90,2,95,0,255
191,14.471,3,3,181,1,96,0,255
192,13.646,1,1,75,2,96,0,255
193,14.522,3,3,170,1,97,0,255
194,13.645,1,1,82,2,97,0,255
195,14.576,3,3,162,1,98,0,255
196,13.890,1,1,79,2,98,0,255
