 ,Mean,Mode,Min,Max,Ch,Frame,MinThr,MaxThr
1,6.394,3,3,91,1,1,0,255
2,7.397,2,1,107,2,1,0,255
3,7.348,3,3,61,1,2,0,255
4,7.747,2,1,111,2,2,0,255
5,8.417,3,3,104,1,3,0,255
6,9.559,2,1,190,2,3,0,255
7,8.780,3,3,106,1,4,0,255
8,9.972,2,1,246,2,4,0,255
9,9.002,3,3,110,1,5,0,255
10,10.265,2,1,217,2,5,0,255
11,9.157,3,3,100,1,6,0,255
12,10.340,2,1,204,2,6,0,255
13,9.351,3,3,114,1,7,0,255
14,10.500,2,1,219,2,7,0,255
15,9.445,3,3,101,1,8,0,255
16,10.643,2,1,219,2,8,0,255
17,9.559,3,3,103,1,9,0,255
18,10.729,2,1,236,2,9,0,255
19,9.662,3,3,99,1,10,0,255
20,10.796,2,1,233,2,10,0,255
21,9.729,3,3,97,1,11,0,255
22,10.934,2,1,235,2,11,0,255
23,9.813,3,3,97,1,12,0,255
24,10.916,2,1,220,2,12,0,255
25,9.867,3,3,96,1,13,0,255
26,11.060,2,1,216,2,13,0,255
27,9.993,3,3,91,1,14,0,255
28,11.166,2,1,224,2,14,0,255
29,10.014,3,3,101,1,15,0,255
30,11.141,2,1,239,2,15,0,255
31,10.039,3,3,95,1,16,0,255
32,11.115,2,1,202,2,16,0,255
33,10.279,3,3,97,1,17,0,255
34,11.253,2,1,222,2,17,0,255
35,10.270,3,3,100,1,18,0,255
36,11.325,2,1,224,2,18,0,255
37,10.313,3,3,100,1,19,0,255
38,11.364,2,1,224,2,19,0,255
39,10.334,3,3,90,1,20,0,255
40,11.261,2,1,222,2,20,0,255
41,10.339,3,3,105,1,21,0,255
42,11.327,2,1,201,2,21,0,255
43,10.466,3,3,86,1,22,0,255
44,11.415,2,1,207,2,22,0,255
45,10.502,3,3,87,1,23,0,255
46,11.538,2,1,219,2,23,0,255
47,10.643,3,3,95,1,24,0,255
48,11.480,2,1,215,2,24,0,255
49,10.659,3,3,97,1,25,0,255
50,11.556,2,1,207,2,25,0,255
51,10.632,3,3,116,1,26,0,255
52,11.617,2,1,210,2,26,0,255
53,10.710,3,3,92,1,27,0,255
54,11.539,2,1,213,2,27,0,255
55,10.743,3,3,99,1,28,0,255
56,11.684,2,1,216,2,28,0,255
57,10.831,3,3,83,1,29,0,255
58,11.785,2,1,205,2,29,0,255
59,10.911,3,3,97,1,30,0,255
60,11.632,2,1,203,2,30,0,255
61,10.906,3,3,116,1,31,0,255
62,11.727,2,1,203,2,31,0,255
63,11.091,3,3,83,1,32,0,255
64,11.775,2,1,218,2,32,0,255
65,11.164,3,3,103,1,33,0,255
66,11.765,2,1,227,2,33,0,255
67,11.135,3,3,86,1,34,0,255
68,11.744,2,1,210,2,34,0,255
69,11.136,3,3,97,1,35,0,255
70,11.751,2,1,218,2,35,0,255
71,11.157,3,3,93,1,36,0,255
72,11.728,2,1,217,2,36,0,255
73,11.134,3,3,88,1,37,0,255
74,11.726,2,1,210,2,37,0,255
75,11.164,3,3,84,1,38,0,255
76,11.807,2,1,226,2,38,0,255
77,11.300,3,3,88,1,39,0,255
78,11.878,2,1,213,2,39,0,255
79,11.344,3,3,92,1,40,0,255
80,11.843,2,1,211,2,40,0,255
81,11.275,3,3,105,1,41,0,255
82,11.882,2,1,214,2,41,0,255
83,11.412,3,3,97,1,42,0,255
84,11.839,2,1,216,2,42,0,255
85,11.394,3,3,87,1,43,0,255
86,11.914,2,1,186,2,43,0,255
87,11.431,3,3,92,1,44,0,255
88,11.926,2,1,230,2,44,0,255
89,11.474,3,3,95,1,45,0,255
90,11.792,2,1,204,2,45,0,255
91,11.571,3,3,103,1,46,0,255
92,11.908,2,1,221,2,46,0,255
93,11.488,3,3,100,1,47,0,255
94,12.000,2,1,255,2,47,0,255
95,11.643,3,3,93,1,48,0,255
96,12.012,2,1,226,2,48,0,255
97,11.613,3,3,96,1,49,0,255
98,12.124,2,1,203,2,49,0,255
99,11.653,3,3,95,1,50,0,255
100,11.865,2,1,224,2,50,0,255
101,11.703,3,3,105,1,51,0,255
102,12.089,2,1,199,2,51,0,255
103,11.827,3,3,88,1,52,0,255
104,11.963,2,1,250,2,52,0,255
105,11.776,3,3,110,1,53,0,255
106,12.144,2,1,212,2,53,0,255
107,11.815,3,3,95,1,54,0,255
108,12.049,2,1,204,2,54,0,255
109,11.820,3,3,85,1,55,0,255
110,12.104,2,1,211,2,55,0,255
111,11.880,3,3,101,1,56,0,255
