 ,Mean,Mode,Min,Max,Ch,Frame,MinThr,MaxThr
1,5.563,3,3,70,1,1,0,255
2,7.537,2,1,59,2,1,0,255
3,6.523,3,3,65,1,2,0,255
4,8.484,2,1,88,2,2,0,255
5,7.266,3,3,61,1,3,0,255
6,9.409,2,1,99,2,3,0,255
7,7.574,3,3,72,1,4,0,255
8,9.699,2,1,96,2,4,0,255
9,7.902,3,3,83,1,5,0,255
10,9.976,2,1,125,2,5,0,255
11,8.104,3,3,81,1,6,0,255
12,10.043,2,1,88,2,6,0,255
13,8.218,3,3,85,1,7,0,255
14,10.175,2,1,96,2,7,0,255
15,8.358,3,3,92,1,8,0,255
16,10.241,2,1,101,2,8,0,255
17,8.386,3,3,88,1,9,0,255
18,10.359,2,1,92,2,9,0,255
19,8.552,3,3,97,1,10,0,255
20,10.467,6,1,94,2,10,0,255
21,8.659,3,3,93,1,11,0,255
22,10.639,2,1,91,2,11,0,255
23,8.685,3,3,91,1,12,0,255
24,10.596,6,1,95,2,12,0,255
25,8.849,3,3,87,1,13,0,255
26,10.573,6,1,97,2,13,0,255
27,8.910,3,3,91,1,14,0,255
28,10.746,2,1,110,2,14,0,255
29,8.938,3,3,88,1,15,0,255
30,10.793,2,1,115,2,15,0,255
31,9.011,3,3,97,1,16,0,255
32,10.852,2,1,96,2,16,0,255
33,9.143,3,3,97,1,17,0,255
34,10.922,2,1,116,2,17,0,255
35,9.184,3,3,96,1,18,0,255
36,11.099,2,1,103,2,18,0,255
37,9.315,3,3,102,1,19,0,255
38,11.179,2,1,123,2,19,0,255
39,9.323,3,3,89,1,20,0,255
40,11.179,2,1,104,2,20,0,255
41,9.417,3,3,92,1,21,0,255
42,11.199,6,1,98,2,21,0,255
43,9.586,3,3,97,1,22,0,255
44,11.350,7,1,119,2,22,0,255
45,9.502,3,3,99,1,23,0,255
46,11.271,6,1,103,2,23,0,255
47,9.565,3,3,93,1,24,0,255
48,11.417,6,1,109,2,24,0,255
49,9.754,3,3,109,1,25,0,255
50,11.524,6,1,109,2,25,0,255
51,9.789,3,3,99,1,26,0,255
52,11.426,7,1,107,2,26,0,255
53,9.794,3,3,98,1,27,0,255
54,11.624,2,1,119,2,27,0,255
55,9.853,3,3,105,1,28,0,255
56,11.457,2,1,105,2,28,0,255
57,9.833,3,3,94,1,29,0,255
58,11.671,2,1,120,2,29,0,255
59,9.953,3,3,102,1,30,0,255
60,11.667,2,1,116,2,30,0,255
61,9.923,3,3,97,1,31,0,255
62,11.643,6,1,109,2,31,0,255
63,9.965,3,3,93,1,32,0,255
64,11.841,2,1,129,2,32,0,255
65,10.044,3,3,91,1,33,0,255
66,11.884,2,1,128,2,33,0,255
67,10.169,3,3,115,1,34,0,255
68,11.773,7,1,115,2,34,0,255
69,10.173,3,3,98,1,35,0,255
70,11.740,6,1,128,2,35,0,255
71,10.294,3,3,101,1,36,0,255
72,11.895,2,1,125,2,36,0,255
73,10.303,3,3,99,1,37,0,255
74,12.014,7,1,123,2,37,0,255
75,10.232,3,3,115,1,38,0,255
76,11.803,2,1,135,2,38,0,255
77,10.350,3,3,102,1,39,0,255
78,11.909,2,1,137,2,39,0,255
79,10.475,3,3,110,1,40,0,255
80,11.938,6,1,128,2,40,0,255
81,10.526,3,3,105,1,41,0,255
82,12.208,7,1,121,2,41,0,255
83,10.426,3,3,100,1,42,0,255
84,12.094,7,1,131,2,42,0,255
85,10.595,3,3,104,1,43,0,255
86,12.170,2,1,147,2,43,0,255
87,10.558,3,3,93,1,44,0,255
88,12.198,2,1,152,2,44,0,255
89,10.575,3,3,96,1,45,0,255
90,12.190,7,1,143,2,45,0,255
91,10.639,3,3,101,1,46,0,255
92,12.120,7,1,138,2,46,0,255
93,10.706,3,3,100,1,47,0,255
94,12.273,7,1,144,2,47,0,255
95,10.708,3,3,114,1,48,0,255
96,12.236,7,1,154,2,48,0,255
97,10.821,3,3,98,1,49,0,255
98,12.394,7,1,138,2,49,0,255
99,10.866,3,3,107,1,50,0,255
100,12.376,6,1,155,2,50,0,255
101,10.890,3,3,103,1,51,0,255
102,12.482,7,1,158,2,51,0,255
103,10.888,3,3,103,1,52,0,255
104,12.509,7,1,157,2,52,0,255
105,10.964,3,3,103,1,53,0,255
106,12.451,7,1,147,2,53,0,255
107,11.127,3,3,113,1,54,0,255
108,12.483,2,1,150,2,54,0,255
109,11.148,3,3,113,1,55,0,255
110,12.424,6,1,155,2,55,0,255
111,11.054,3,3,121,1,56,0,255
112,12.647,6,1,167,2,56,0,255
113,11.279,3,3,120,1,57,0,255
114,12.638,2,1,158,2,57,0,255
115,11.312,3,3,119,1,58,0,255
116,12.830,2,1,170,2,58,0,255
117,11.300,3,3,129,1,59,0,255
118,12.790,2,1,156,2,59,0,255
119,11.547,3,3,117,1,60,0,255
120,12.713,6,1,145,2,60,0,255
121,11.400,3,3,117,1,61,0,255
122,12.712,7,1,153,2,61,0,255
123,11.439,3,3,114,1,62,0,255
124,12.778,6,1,166,2,62,0,255
125,11.521,3,3,116,1,63,0,255
126,12.895,7,1,178,2,63,0,255
127,11.520,3,3,113,1,64,0,255
128,12.934,7,1,154,2,64,0,255
129,11.482,3,3,124,1,65,0,255
130,12.832,2,1,164,2,65,0,255
131,11.583,3,3,138,1,66,0,255
132,12.971,2,1,176,2,66,0,255
133,11.707,3,3,125,1,67,0,255
134,13.040,2,1,160,2,67,0,255
135,11.754,3,3,124,1,68,0,255
136,13.050,2,1,158,2,68,0,255
137,11.834,3,3,138,1,69,0,255
138,13.002,7,1,144,2,69,0,255
139,11.775,3,3,121,1,70,0,255
140,13.115,2,1,187,2,70,0,255
141,11.870,3,3,131,1,71,0,255
142,13.270,8,1,176,2,71,0,255
143,11.867,3,3,126,1,72,0,255
144,13.118,2,1,170,2,72,0,255
145,11.939,3,3,121,1,73,0,255
146,13.179,2,1,206,2,73,0,255
147,11.840,3,3,130,1,74,0,255
148,13.329,7,1,183,2,74,0,255
149,11.985,3,3,124,1,75,0,255
150,13.384,8,1,149,2,75,0,255
151,12.010,3,3,146,1,76,0,255
152,13.426,7,1,156,2,76,0,255
153,12.057,3,3,141,1,77,0,255
154,13.376,2,1,155,2,77,0,255
155,12.144,3,3,126,1,78,0,255
156,13.513,2,1,176,2,78,0,255
157,12.247,3,3,143,1,79,0,255
158,13.547,7,1,169,2,79,0,255
159,12.153,3,3,124,1,80,0,255
160,13.542,9,1,149,2,80,0,255
161,12.134,3,3,122,1,81,0,255
162,13.484,2,1,182,2,81,0,255
163,12.321,3,3,119,1,82,0,255
164,13.596,7,1,160,2,82,0,255
165,12.369,3,3,131,1,83,0,255
166,13.605,8,1,174,2,83,0,255
167,12.379,3,3,122,1,84,0,255
168,13.728,8,1,167,2,84,0,255
169,12.338,3,3,137,1,85,0,255
170,13.637,6,1,166,2,85,0,255
171,12.384,3,3,142,1,86,0,255
172,13.744,8,1,155,2,86,0,255
173,12.502,3,3,129,1,87,0,255
174,13.873,7,1,163,2,87,0,255
175,12.623,3,3,112,1,88,0,255
176,13.916,7,1,162,2,88,0,255
177,12.543,3,3,130,1,89,0,255
178,13.831,8,1,151,2,89,0,255
179,12.596,3,3,140,1,90,0,255
180,13.875,7,1,160,2,90,0,255
181,12.645,3,3,121,1,91,0,255
182,13.868,7,1,181,2,91,0,255
183,12.801,3,3,128,1,92,0,255
184,13.873,8,1,163,2,92,0,255
185,12.754,3,3,123,1,93,0,255
186,14.024,9,1,151,2,93,0,255
187,12.738,3,3,129,1,94,0,255
188,14.080,7,1,172,2,94,0,255
189,12.777,3,3,130,1,95,0,255
190,14.170,6,1,161,2,95,0,255
191,12.901,3,3,129,1,96,0,255
192,13.988,2,1,150,2,96,0,255
193,12.891,3,3,114,1,97,0,255
194,14.227,7,1,161,2,97,0,255
195,13.000,3,3,139,1,98,0,255
196,14.270,9,1,176,2,98,0,255
197,13.014,3,3,120,1,99,0,255
198,14.210,8,1,160,2,99,0,255
199,13.042,3,3,124,1,100,0,255
200,14.256,7,1,162,2,100,0,255
201,12.949,3,3,126,1,101,0,255
202,14.220,8,1,160,2,101,0,255
203,13.007,3,3,128,1,102,0,255
204,14.550,7,1,171,2,102,0,255
205,13.129,3,3,130,1,103,0,255
206,14.378,8,1,167,2,103,0,255
207,13.100,3,3,139,1,104,0,255
208,14.562,8,1,157,2,104,0,255
209,13.103,3,3,144,1,105,0,255
210,14.410,7,1,173,2,105,0,255
211,13.157,3,3,122,1,106,0,255
212,14.394,9,1,189,2,106,0,255
213,13.178,3,3,139,1,107,0,255
214,14.348,6,1,159,2,107,0,255
215,13.169,3,3,135,1,108,0,255
216,14.422,9,1,172,2,108,0,255
217,13.254,3,3,117,1,109,0,255
218,14.527,9,1,167,2,109,0,255
219,13.371,3,3,129,1,110,0,255
220,14.528,7,1,173,2,110,0,255
221,13.273,3,3,115,1,111,0,255
222,14.729,9,1,168,2,111,0,255
223,13.404,3,3,123,1,112,0,255
224,14.583,8,1,167,2,112,0,255
225,13.325,3,3,115,1,113,0,255
226,14.582,8,1,161,2,113,0,255
227,13.428,3,3,108,1,114,0,255
228,14.534,8,1,161,2,114,0,255
229,13.509,3,3,136,1,115,0,255
230,14.676,7,1,173,2,115,0,255
231,13.517,3,3,134,1,116,0,255
232,14.715,9,1,175,2,116,0,255
233,13.590,3,3,119,1,117,0,255
234,14.685,7,1,177,2,117,0,255
235,13.611,3,3,119,1,118,0,255
236,14.616,7,1,150,2,118,0,255
237,13.490,3,3,113,1,119,0,255
238,14.884,7,1,163,2,119,0,255
239,13.609,3,3,123,1,120,0,255
240,14.914,8,1,161,2,120,0,255
241,13.683,3,3,136,1,121,0,255
242,14.750,7,1,158,2,121,0,255
243,13.725,3,3,118,1,122,0,255
244,14.879,7,1,164,2,122,0,255
245,13.720,3,3,113,1,123,0,255
246,14.983,9,1,156,2,123,0,255
247,13.810,3,3,121,1,124,0,255
248,14.921,7,1,170,2,124,0,255
249,13.798,3,3,127,1,125,0,255
250,14.998,8,1,157,2,125,0,255
251,13.814,3,3,122,1,126,0,255
252,14.958,7,1,144,2,126,0,255
253,13.862,3,3,126,1,127,0,255
254,15.056,7,1,186,2,127,0,255
255,13.947,3,3,134,1,128,0,255
256,15.018,8,1,172,2,128,0,255
257,13.900,3,3,125,1,129,0,255
