 ,Area,Mean,Min,Max,Slice,microns
1,385906.487,45.652,0,1058,1,0.000
2,385906.487,54.918,0,998,2,1.000
3,385906.487,66.880,0,1029,3,2.000
4,385906.487,80.209,0,1154,4,3.000
5,385906.487,93.948,0,1175,5,4.000
6,385906.487,106.869,0,1220,6,5.000
7,385906.487,120.355,0,1255,7,6.000
8,385906.487,133.954,0,1378,8,7.000
9,385906.487,146.643,0,1456,9,7.999
10,385906.487,160.379,0,1379,10,8.999
11,385906.487,173.777,0,1581,11,9.999
12,385906.487,184.773,0,1869,12,10.999
13,385906.487,195.512,0,1717,13,11.999
14,385906.487,210.118,0,1869,14,12.999
15,385906.487,225.137,0,2191,15,13.999
16,385906.487,234.559,0,1775,16,14.999
17,385906.487,240.702,0,1506,17,15.999
18,385906.487,246.198,0,1606,18,16.999
19,385906.487,253.836,0,1752,19,17.999
20,385906.487,263.174,0,1502,20,18.999
21,385906.487,271.951,0,2094,21,19.999
22,385906.487,279.767,0,1648,22,20.999
23,385906.487,276.661,0,1897,23,21.998
24,385906.487,276.139,0,1405,24,22.998
25,385906.487,279.892,0,1755,25,23.998
26,385906.487,276.775,0,1644,26,24.998
27,385906.487,275.667,0,1334,27,25.998
28,385906.487,277.841,0,1976,28,26.998
29,385906.487,281.748,0,1756,29,27.998
30,385906.487,285.799,0,2151,30,28.998
31,385906.487,292.028,0,1918,31,29.998
32,385906.487,297.240,0,1726,32,30.998
33,385906.487,307.890,0,1864,33,31.998
34,385906.487,319.638,0,2303,34,32.998
35,385906.487,325.035,0,2111,35,33.998
36,385906.487,335.289,0,2669,36,34.998
37,385906.487,342.566,0,2410,37,35.997
38,385906.487,344.120,0,2598,38,36.997
39,385906.487,348.981,0,2062,39,37.997
40,385906.487,355.150,0,2383,40,38.997
41,385906.487,361.642,0,1871,41,39.997
42,385906.487,366.444,0,2223,42,40.997
43,385906.487,370.895,0,2165,43,41.997
44,385906.487,376.532,0,2262,44,42.997
45,385906.487,382.386,0,2230,45,43.997
46,385906.487,388.784,0,2119,46,44.997
47,385906.487,402.867,0,2860,47,45.997
48,385906.487,411.105,0,2602,48,46.997
49,385906.487,414.164,0,2680,49,47.997
50,385906.487,418.341,0,3070,50,48.997
