 ,Area,Mean,Min,Max,Slice,microns
1,385906.487,15.303,0,222,1,0.000
2,385906.487,16.472,0,184,2,1.000
3,385906.487,17.740,0,233,3,2.000
4,385906.487,19.196,0,303,4,3.000
5,385906.487,20.910,0,273,5,4.000
6,385906.487,22.886,0,487,6,5.000
7,385906.487,25.189,0,507,7,6.000
8,385906.487,27.840,0,480,8,6.999
9,385906.487,30.700,0,500,9,7.999
10,385906.487,33.801,0,513,10,8.999
11,385906.487,37.359,0,650,11,9.999
12,385906.487,41.127,0,908,12,10.999
13,385906.487,45.338,0,1066,13,11.999
14,385906.487,49.824,0,922,14,12.999
15,385906.487,54.563,0,1124,15,13.999
16,385906.487,59.673,0,1159,16,14.999
17,385906.487,64.808,0,1293,17,15.999
18,385906.487,70.595,0,1290,18,16.999
19,385906.487,76.393,0,1465,19,17.999
20,385906.487,83.103,0,1522,20,18.999
21,385906.487,89.723,0,1695,21,19.999
22,385906.487,96.503,0,1560,22,20.998
23,385906.487,103.639,0,1456,23,21.998
24,385906.487,111.330,0,1635,24,22.998
25,385906.487,118.881,0,1576,25,23.998
26,385906.487,126.548,0,1812,26,24.998
27,385906.487,134.469,0,1848,27,25.998
28,385906.487,142.397,0,1682,28,26.998
29,385906.487,150.510,0,2083,29,27.998
30,385906.487,158.723,0,1901,30,28.998
31,385906.487,166.443,0,1739,31,29.998
32,385906.487,174.367,0,1735,32,30.998
33,385906.487,182.843,0,1686,33,31.998
34,385906.487,190.800,0,1590,34,32.998
35,385906.487,199.248,0,1767,35,33.998
36,385906.487,207.122,0,1813,36,34.997
37,385906.487,215.897,0,1554,37,35.997
38,385906.487,224.256,0,1476,38,36.997
39,385906.487,233.406,0,1541,39,37.997
40,385906.487,241.059,0,1920,40,38.997
41,385906.487,248.262,0,1385,41,39.997
42,385906.487,254.989,0,1504,42,40.997
43,385906.487,260.237,0,1485,43,41.997
44,385906.487,263.902,0,1403,44,42.997
45,385906.487,266.906,0,1257,45,43.997
46,385906.487,269.499,0,1299,46,44.997
47,385906.487,274.022,0,1558,47,45.997
48,385906.487,277.360,0,1146,48,46.997
49,385906.487,280.234,0,1295,49,47.997
50,385906.487,285.488,0,1761,50,48.996
51,385906.487,290.064,0,1697,51,49.996
52,385906.487,295.198,0,1760,52,50.996
53,385906.487,299.589,0,1416,53,51.996
54,385906.487,304.817,0,1527,54,52.996
55,385906.487,309.855,0,2126,55,53.996
56,385906.487,316.147,0,1724,56,54.996
57,385906.487,322.926,0,1666,57,55.996
58,385906.487,329.093,0,2130,58,56.996
59,385906.487,335.564,0,2474,59,57.996
60,385906.487,342.575,0,2121,60,58.996
61,385906.487,349.354,0,1588,61,59.996
62,385906.487,355.394,0,1876,62,60.996
63,385906.487,362.284,0,2021,63,61.996
64,385906.487,369.139,0,2240,64,62.995
65,385906.487,374.614,0,2288,65,63.995
66,385906.487,380.775,0,2130,66,64.995
67,385906.487,386.597,0,1693,67,65.995
68,385906.487,393.369,0,2274,68,66.995
69,385906.487,399.819,0,2449,69,67.995
70,385906.487,405.409,0,1936,70,68.995
71,385906.487,409.796,0,2156,71,69.995
72,385906.487,414.640,0,2122,72,70.995
73,385906.487,418.978,0,2081,73,71.995
74,385906.487,423.273,0,2372,74,72.995
75,385906.487,425.926,0,2313,75,73.995
76,385906.487,428.604,0,2316,76,74.995
77,385906.487,432.393,0,2304,77,75.995
78,385906.487,436.569,0,2329,78,76.994
79,385906.487,439.450,0,2543,79,77.994
80,385906.487,441.907,0,2244,80,78.994
81,385906.487,444.295,0,2026,81,79.994
82,385906.487,447.285,0,1979,82,80.994
83,385906.487,451.158,0,2232,83,81.994
84,385906.487,454.539,0,2372,84,82.994
85,385906.487,457.162,0,2224,85,83.994
86,385906.487,461.170,0,2801,86,84.994
87,385906.487,464.199,0,1982,87,85.994
88,385906.487,466.748,0,2013,88,86.994
89,385906.487,469.527,0,1967,89,87.994
90,385906.487,472.574,0,2438,90,88.994
91,385906.487,476.588,0,2684,91,89.994
92,385906.487,480.329,0,2302,92,90.993
93,385906.487,483.352,0,2441,93,91.993
94,385906.487,485.314,0,3153,94,92.993
95,385906.487,487.815,0,2852,95,93.993
96,385906.487,490.664,0,2573,96,94.993
97,385906.487,493.236,0,2123,97,95.993
98,385906.487,494.822,0,2212,98,96.993
99,385906.487,497.011,0,2589,99,97.993
100,385906.487,499.829,0,2183,100,98.993
101,385906.487,502.161,0,2853,101,99.993
102,385906.487,505.232,0,2373,102,100.993
103,385906.487,508.585,0,2193,103,101.993
104,385906.487,510.448,0,2193,104,102.993
105,385906.487,512.301,0,2078,105,103.993
106,385906.487,515.076,0,2079,106,104.992
107,385906.487,516.244,0,2149,107,105.992
108,385906.487,517.469,0,2108,108,106.992
109,385906.487,519.227,0,2098,109,107.992
110,385906.487,520.115,0,1953,110,108.992
