 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,894.010,120.929,270.339,16.994,126.254,39.821,28.585,154.214,5.633
2,636.602,122.341,239.362,15.029,112.016,31.467,25.758,140.793,8.060
3,991.079,118.964,315.176,24.703,130.377,42.366,29.785,115.112,1.916
4,1778.672,119.380,144.422,39.984,186.643,64.050,35.358,117.419,2.724
5,1194.777,120.520,170.317,24.593,140.866,45.620,33.346,143.448,6.606
6,1447.247,120.560,103.890,29.240,167.927,50.196,36.710,133.730,4.603
7,990.657,121.181,206.209,30.153,128.128,40.110,31.447,76.201,6.832
8,959.788,121.603,37.794,37.654,129.855,42.917,28.474,53.041,6.562
9,665.068,120.755,295.264,37.065,105.169,33.864,25.006,120.163,6.766
10,1288.731,120.431,61.899,45.546,158.273,57.457,28.558,73.249,3.670
11,672.514,119.903,231.103,37.895,102.827,30.297,28.263,65.070,4.484
12,357.752,123.002,84.150,38.372,75.313,25.255,18.036,93.741,9.300
13,760.315,119.413,262.345,41.182,108.110,33.509,28.890,147.438,3.987
14,1203.571,123.077,184.722,60.010,136.706,39.828,38.476,67.235,9.006
15,1148.830,120.087,246.349,68.766,148.312,46.059,31.758,110.377,5.225
16,1123.058,120.528,278.711,65.960,143.739,44.600,32.061,59.454,6.760
17,1049.226,119.837,127.651,68.144,135.077,44.825,29.803,127.357,4.384
18,853.978,125.990,216.159,66.299,115.180,35.573,30.566,87.350,14.926
19,1572.571,119.576,82.140,73.592,176.992,55.735,35.925,57.763,2.448
20,1308.984,120.813,29.617,75.216,150.257,44.081,37.809,61.528,4.573
21,626.224,119.114,299.073,75.218,118.569,39.494,20.189,65.153,3.846
22,1020.417,120.623,108.334,87.409,128.954,37.825,34.349,124.301,4.511
23,1678.329,122.129,156.992,94.092,170.415,50.506,42.310,94.601,8.480
24,1523.826,120.797,52.015,104.054,160.779,46.314,41.892,99.748,4.055
25,2696.686,119.311,200.767,110.492,225.197,75.736,45.336,112.883,2.427
26,803.674,122.412,234.196,96.127,122.397,36.087,28.356,15.007,8.891
27,1602.991,120.338,301.600,112.191,164.433,49.214,41.472,79.812,4.838
28,1131.587,122.758,270.222,108.234,145.674,51.315,28.077,86.752,9.026
29,1032.168,121.687,123.435,116.103,136.123,39.030,33.672,64.020,8.051
30,1091.450,120.066,242.857,122.218,133.236,41.303,33.646,53.311,4.689
31,1145.952,120.597,91.300,119.328,138.825,44.993,32.429,126.851,4.097
32,1097.180,119.976,22.177,124.942,134.942,42.881,32.578,70.717,3.283
33,1387.464,122.376,157.679,135.710,150.314,46.914,37.656,123.382,7.816
34,934.042,120.262,72.692,139.585,124.791,42.884,27.732,128.771,5.021
35,1202.013,121.974,192.297,151.589,154.438,56.987,26.856,121.081,8.374
36,1480.783,120.313,44.379,152.875,163.221,46.037,40.954,114.884,4.044
37,705.707,124.608,285.742,153.245,115.069,42.010,21.388,99.105,9.272
38,1033.065,121.120,133.672,153.149,136.895,46.268,28.429,125.498,6.076
39,1108.851,120.798,262.418,154.810,139.929,46.570,30.316,75.700,4.668
40,774.495,119.490,306.566,148.056,116.779,36.936,26.698,118.423,3.907
41,512.545,128.028,105.139,147.656,89.364,26.646,24.491,15.044,17.383
42,1456.094,121.812,228.806,161.039,162.474,52.028,35.634,52.812,5.604
43,1087.093,118.401,99.226,174.197,148.364,48.773,28.379,126.184,1.183
44,1827.577,119.210,170.884,178.440,186.236,60.800,38.272,179.368,2.380
45,903.886,119.540,70.275,178.232,119.594,36.900,31.189,87.834,4.195
46,817.696,118.544,126.167,180.620,119.945,41.632,25.008,111.282,0.552
47,827.466,118.424,299.716,182.090,118.834,33.647,31.312,69.475,1.953
48,947.562,119.385,35.869,189.032,122.479,37.560,32.121,77.197,3.966
49,842.069,123.915,271.930,187.671,124.179,36.956,29.011,128.335,8.884
50,999.582,124.594,229.966,195.279,140.998,46.778,27.207,55.468,9.521
51,1151.814,117.734,251.124,209.702,141.136,46.097,31.814,82.237,1.174
52,1119.783,118.836,91.273,208.860,137.971,45.793,31.135,98.092,2.507
53,1040.169,120.132,57.379,209.450,164.822,40.067,33.054,14.925,4.052
54,412.571,118.432,140.947,203.150,82.573,27.217,19.301,64.947,0.339
55,2025.703,117.884,175.709,212.558,182.713,65.655,39.284,16.363,1.284
56,669.953,118.336,300.080,214.101,114.572,40.722,20.947,87.908,2.010
57,816.534,117.560,117.141,214.695,115.164,36.281,28.656,71.459,0.155
58,906.764,118.267,278.561,222.372,129.517,37.820,30.527,79.864,1.864
59,405.706,119.694,318.970,212.732,92.955,27.204,18.988,50.603,4.621
60,1037.238,118.758,63.991,235.655,128.430,45.713,28.890,10.147,2.408
61,703.621,119.706,14.640,168.422,105.513,36.555,24.508,73.582,3.592
62,972.912,118.499,12.183,209.386,150.987,48.381,25.604,79.182,2.008
63,824.905,118.610,27.736,230.968,115.191,36.075,29.115,40.946,3.224
