 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,643.230,120.492,66.325,13.364,108.839,38.385,21.336,33.199,0.468
2,1205.947,119.204,151.469,15.283,144.070,52.204,29.413,173.220,0.107
3,793.217,119.800,193.952,16.939,118.759,41.673,24.235,31.840,1.828
4,988.544,119.213,300.097,17.119,126.477,41.719,30.170,155.175,0.232
5,1182.102,118.728,81.833,28.936,155.743,54.156,27.792,37.568,0.038
6,831.823,118.260,268.122,25.109,116.730,34.285,30.891,52.787,0.038
7,572.752,118.905,215.937,25.599,98.222,32.766,22.257,84.071,0.678
8,794.326,118.194,239.209,30.725,124.888,38.740,26.107,128.320,0.196
9,960.659,118.999,34.561,34.036,130.783,44.268,27.630,50.330,0.022
10,784.398,118.346,121.515,31.402,108.530,34.513,28.938,135.655,0.000
11,1778.435,118.599,96.721,58.459,178.690,50.412,44.917,78.725,0.137
12,1291.160,119.174,155.381,44.979,153.885,46.894,35.057,13.145,2.014
13,2219.472,117.619,201.179,59.039,206.836,68.484,41.264,123.516,0.001
14,985.798,119.090,50.625,54.671,133.935,37.344,33.611,44.212,0.279
15,444.919,117.751,310.050,42.096,82.546,25.583,22.143,131.027,0.030
16,1273.230,118.252,296.208,64.638,154.825,47.983,33.786,117.844,0.015
17,634.463,118.162,266.966,53.191,108.274,34.980,23.094,139.037,0.150
18,518.064,118.600,232.539,53.961,96.961,26.289,25.091,77.419,0.296
19,717.379,118.571,125.839,66.829,108.589,36.941,24.726,60.897,0.029
20,1711.178,118.341,254.152,78.864,178.743,53.954,40.381,158.780,0.069
21,1381.998,118.587,72.766,88.044,173.969,44.862,39.223,105.562,0.231
22,1044.103,118.547,158.418,76.702,130.252,37.380,35.564,138.071,0.129
23,866.468,118.486,190.215,87.400,137.128,49.291,22.382,134.290,0.027
24,919.915,118.255,134.397,94.316,123.986,40.247,29.102,159.402,0.037
25,1003.649,119.582,281.350,109.496,151.888,44.867,28.482,107.773,0.242
26,485.215,117.746,299.181,94.848,90.759,28.549,21.640,139.955,0.011
27,1081.125,118.215,101.053,107.554,144.711,44.409,30.997,76.306,0.010
28,1056.197,118.587,231.297,102.152,133.336,42.866,31.372,175.078,0.883
29,1734.019,117.507,171.538,113.925,189.598,60.518,36.482,16.848,0.000
30,1553.453,117.600,128.270,129.290,161.961,49.292,40.127,101.056,0.003
31,735.889,118.693,241.663,126.512,126.283,32.249,29.054,49.556,0.054
32,819.439,117.694,265.439,130.301,118.178,38.149,27.349,98.901,0.010
33,790.524,118.848,62.356,126.239,133.059,46.297,21.740,72.756,0.047
34,537.156,117.811,303.230,124.849,95.375,29.528,23.162,71.423,0.000
35,1777.484,117.319,178.126,145.066,169.309,58.391,38.759,24.052,0.000
36,330.078,117.805,309.765,146.340,80.401,28.275,14.864,86.924,0.000
37,766.970,117.666,288.654,151.065,106.606,33.391,29.246,147.282,0.028
38,674.917,118.112,13.505,143.150,108.815,35.941,23.909,74.249,0.000
39,1711.996,118.056,84.347,143.764,172.718,50.700,42.994,36.039,0.009
40,1273.230,118.388,38.310,136.563,153.628,50.473,32.119,88.014,0.220
41,1205.419,118.796,38.117,97.912,152.967,50.503,30.390,43.080,0.120
42,705.311,118.763,27.282,76.731,114.886,37.799,23.758,55.838,0.004
43,226.830,117.729,286.498,36.037,64.562,19.002,15.198,24.167,0.000
