 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,991.528,119.037,76.069,24.606,128.271,43.242,29.195,56.956,0.011
2,496.464,118.263,267.357,19.013,91.922,26.209,24.118,172.269,0.000
3,606.763,118.225,242.255,22.954,116.140,37.573,20.561,136.409,0.000
4,789.521,118.940,38.135,31.244,119.775,44.531,22.574,39.380,0.000
5,275.444,117.953,286.219,26.914,68.534,21.136,16.593,163.414,0.000
6,1445.610,118.588,97.841,45.051,168.962,48.945,37.605,61.740,0.004
7,353.474,117.730,310.106,35.538,73.367,23.851,18.870,150.844,0.000
8,727.387,118.953,55.396,48.308,114.746,32.990,28.073,122.224,0.004
9,568.632,118.027,264.712,42.382,101.028,29.371,24.650,141.904,0.000
10,618.038,118.355,123.044,48.924,100.155,34.951,22.514,65.846,0.000
11,995.331,117.967,292.763,50.688,132.228,39.111,32.403,165.556,0.003
12,1390.738,118.074,258.534,66.799,170.424,58.527,30.255,144.599,0.000
13,993.588,118.182,152.451,61.004,128.427,40.299,31.392,178.383,0.000
14,723.188,117.919,184.285,65.690,123.523,37.846,24.330,153.699,0.000
15,1162.139,118.624,75.444,76.098,158.296,42.548,34.777,41.869,0.002
16,677.796,117.901,303.977,74.671,109.731,30.840,27.983,5.479,0.000
17,784.239,118.097,132.966,78.206,120.099,41.387,24.126,155.130,0.000
18,998.922,118.207,103.381,89.755,137.636,40.352,31.519,77.136,0.000
19,1024.932,118.000,241.624,85.353,131.162,43.769,29.815,147.949,0.008
20,777.585,117.973,290.240,94.459,139.311,39.026,25.369,128.877,0.003
21,936.498,117.703,214.564,94.482,130.584,44.000,27.100,94.264,0.000
22,1734.838,117.769,176.379,94.852,175.582,53.787,41.067,16.009,0.000
23,1453.638,117.730,136.415,108.916,159.732,50.228,36.849,148.181,0.002
24,779.037,118.078,316.154,108.642,112.928,33.176,29.898,104.509,0.007
25,596.517,117.867,249.809,107.940,114.892,35.664,21.296,15.324,0.004
26,1348.277,117.780,279.207,120.890,145.660,45.364,37.842,135.780,0.000
27,1538.296,118.186,86.567,121.166,160.039,48.650,40.259,21.275,0.000
28,1155.273,118.417,33.221,120.476,144.476,43.770,33.606,41.415,0.005
29,1687.729,117.500,190.490,128.537,162.672,53.983,39.806,2.777,0.000
30,515.450,118.025,318.048,133.619,90.871,29.230,22.453,140.028,0.000
31,669.504,118.537,61.486,109.110,113.926,39.348,21.664,64.421,0.000
32,1114.133,118.691,39.842,86.275,159.296,49.657,28.567,41.140,0.005
33,594.167,118.742,34.139,62.434,97.808,29.747,25.432,43.427,0.000
34,742.280,118.302,226.556,31.343,143.563,48.135,19.634,125.281,0.000
35,488.067,118.156,214.686,40.715,117.115,36.226,17.154,141.179,0.005
36,806.315,117.784,209.423,58.777,120.989,41.355,24.825,151.516,0.000
37,1172.068,118.399,152.556,32.518,161.318,48.849,30.549,4.431,0.002
38,461.872,119.431,197.302,11.611,107.883,36.176,16.256,0.341,0.091
39,481.703,118.242,191.689,27.124,97.801,30.210,20.302,144.780,0.000
40,403.672,118.038,181.600,40.158,92.079,27.617,18.611,122.616,0.000
