 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,732.113,119.921,64.492,15.320,110.861,37.496,24.860,38.700,0.177
2,1022.054,119.363,155.797,14.054,133.659,45.536,28.578,177.245,0.194
3,1093.800,118.709,116.759,20.610,135.151,45.144,30.849,173.422,0.002
4,984.372,118.646,77.982,34.298,131.390,45.662,27.448,54.827,0.003
5,613.787,117.839,272.382,27.034,100.543,29.370,26.608,170.610,0.000
6,488.700,118.157,221.011,29.791,87.506,28.726,21.661,80.471,0.000
7,634.331,117.904,244.824,31.761,109.025,34.126,23.667,141.988,0.004
8,1106.554,118.184,154.310,40.187,153.541,46.327,30.412,3.480,0.000
9,1800.854,117.651,202.519,55.964,199.848,66.715,34.369,141.066,0.001
10,1188.625,117.884,295.967,56.274,158.745,52.144,29.024,112.766,0.002
11,1512.471,118.354,99.272,55.131,170.131,49.733,38.722,62.673,0.003
12,460.499,117.692,312.681,45.791,91.432,25.586,22.916,93.712,0.000
13,819.096,118.749,55.642,58.921,124.408,33.779,30.875,132.869,0.000
14,548.458,117.890,268.675,50.057,104.508,33.353,20.937,152.266,0.005
15,715.477,118.178,125.505,58.366,117.289,38.608,23.595,67.455,0.000
16,459.522,118.053,233.860,50.409,93.961,25.744,22.727,169.250,0.000
17,1542.732,117.941,260.392,73.576,174.593,58.532,33.559,154.161,0.000
18,925.566,118.063,157.150,68.566,131.037,37.872,31.117,156.595,0.000
19,774.891,117.735,187.210,75.290,122.325,41.372,23.848,141.112,0.000
20,781.625,118.565,34.672,75.941,125.732,36.165,27.518,3.309,0.007
21,955.405,117.811,137.584,86.687,125.706,43.540,27.939,159.668,0.011
22,782.470,117.839,311.085,86.667,114.492,36.277,27.463,2.944,0.000
23,964.303,117.821,241.734,93.158,128.815,41.096,29.876,155.041,0.008
24,843.099,118.004,289.805,105.165,153.135,44.513,24.116,99.642,0.003
25,978.220,117.955,104.711,100.738,134.925,38.900,32.018,78.428,0.003
26,580.568,117.455,213.938,97.467,105.627,32.151,22.991,66.205,0.000
27,1729.583,117.493,177.680,106.045,173.481,52.721,41.771,15.723,0.000
28,1464.517,117.492,136.728,118.734,162.070,49.622,37.578,143.491,0.000
29,607.793,117.769,249.533,117.017,121.930,30.613,25.279,39.421,0.000
30,738.477,117.665,272.196,119.393,108.766,35.046,26.829,98.630,0.000
31,492.265,117.745,307.207,118.534,89.844,31.102,20.152,65.488,0.000
32,516.955,117.366,221.334,119.059,99.900,28.640,22.982,76.669,0.000
33,1583.504,117.994,88.011,132.997,164.642,50.151,40.202,33.488,0.010
34,1206.106,118.214,36.102,131.165,150.517,44.228,34.721,47.791,0.002
35,1693.776,117.308,191.082,138.601,165.390,56.682,38.047,7.006,0.003
36,317.720,117.810,311.842,142.599,72.907,25.562,15.826,131.801,0.000
37,628.337,117.643,289.886,145.266,95.871,29.411,27.202,114.957,0.000
38,0.079,117.667,48.506,109.444,1.894,0.550,0.183,0.000,0.000
39,705.153,118.303,63.769,120.207,118.880,40.286,22.286,68.405,0.000
40,1035.363,118.533,39.386,98.705,154.105,48.998,26.905,28.540,0.000
41,1167.737,118.397,77.281,86.671,162.449,43.120,34.481,37.466,0.002
42,775.816,118.703,36.362,44.350,126.472,47.100,20.973,39.439,0.003
43,965.043,118.456,198.172,20.637,130.628,42.911,28.635,30.413,0.005
