 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,1196.731,119.422,116.181,16.176,140.987,46.651,32.662,164.285,0.146
2,943.258,119.307,156.369,13.515,128.596,45.768,26.241,177.939,0.134
3,672.699,119.492,198.093,12.595,111.730,39.115,21.897,12.303,0.122
4,579.749,120.265,66.186,12.599,107.572,39.180,18.840,28.055,0.232
5,869.769,119.028,305.332,15.746,124.727,45.431,24.376,157.754,0.061
6,1011.835,118.699,77.455,29.439,141.567,46.921,27.457,49.499,0.000
7,557.568,119.658,16.779,19.990,103.951,28.689,24.745,18.362,0.033
8,682.866,118.142,272.598,21.925,103.422,30.461,28.543,11.892,0.012
9,576.501,118.314,220.836,24.185,93.149,30.463,24.096,81.899,0.005
10,698.023,117.990,245.369,28.064,115.867,35.611,24.957,133.107,0.000
11,1036.393,118.755,32.983,36.163,137.556,50.540,26.110,43.780,0.010
12,1995.468,117.882,303.969,50.154,188.051,53.347,47.626,103.182,0.001
13,1225.276,118.185,154.487,39.179,156.794,48.810,31.962,2.640,0.011
14,1669.007,118.320,98.984,52.172,171.490,50.730,41.889,63.696,0.005
15,926.173,118.786,52.647,53.699,133.935,36.155,32.616,168.544,0.000
16,595.672,117.776,270.981,47.602,108.749,34.532,21.963,142.287,0.004
17,516.242,118.077,237.171,49.196,95.550,26.363,24.933,128.603,0.005
18,644.841,118.200,126.326,56.045,103.162,35.348,23.227,76.953,0.004
19,1584.507,117.955,260.122,72.780,171.951,53.927,37.411,160.667,0.002
20,996.810,118.049,158.163,68.784,130.775,38.594,32.885,147.757,0.003
21,846.690,117.806,189.157,75.678,127.272,43.248,24.927,139.129,0.003
22,675.419,118.575,31.577,72.259,109.255,32.332,26.598,25.963,0.012
23,1279.805,118.378,76.929,84.073,153.503,41.344,39.413,75.818,0.004
24,1130.980,118.532,41.661,93.793,145.760,47.274,30.461,35.001,0.007
25,1005.075,117.849,238.892,93.769,131.649,42.840,29.872,156.213,0.013
26,1771.727,117.973,279.596,110.674,183.288,62.080,36.337,62.110,0.006
27,1012.944,117.876,106.001,100.314,146.455,42.249,30.527,95.741,0.003
28,1762.617,117.382,178.026,105.633,191.537,58.690,38.238,16.845,0.001
29,626.752,117.225,216.334,106.360,111.326,35.354,22.572,97.102,0.000
30,594.088,117.704,305.485,119.091,99.863,33.083,22.864,78.851,0.000
31,627.201,117.907,247.257,118.883,114.133,29.316,27.240,49.878,0.008
32,1662.485,117.935,88.624,132.762,165.506,50.384,42.012,34.596,0.000
33,1292.956,118.204,39.105,130.218,156.764,46.082,35.724,77.020,0.004
34,1714.320,117.224,186.065,138.293,165.360,54.557,40.008,11.804,0.000
35,699.053,117.530,290.179,146.420,101.695,31.668,28.106,139.653,0.000
36,675.551,118.379,64.988,118.759,118.214,39.887,21.564,70.024,0.008
37,1381.417,117.412,135.289,117.941,157.151,45.746,38.448,125.084,0.000
38,976.714,117.941,136.237,85.313,132.552,46.929,26.500,153.648,0.000
39,341.433,117.721,182.015,44.592,86.941,31.064,13.994,98.691,0.000
40,713.101,117.712,195.698,37.492,129.426,35.829,25.341,101.682,0.000
41,1172.438,117.517,213.993,61.589,146.271,45.899,32.524,90.048,0.000
