 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,958.388,121.520,171.114,17.203,123.260,39.789,30.668,144.763,6.401
2,736.021,122.137,266.619,10.091,129.944,42.596,22.000,1.131,6.515
3,837.421,119.314,313.436,18.069,120.338,34.669,30.755,150.806,1.655
4,844.551,120.998,204.066,20.232,117.160,36.405,29.538,102.311,5.528
5,825.275,121.468,38.263,21.950,114.583,37.725,27.853,71.233,5.247
6,1014.766,120.336,108.283,21.433,130.315,36.369,35.526,129.286,3.037
7,1188.255,120.789,62.029,29.851,150.991,52.297,28.930,74.048,3.500
8,1530.295,119.326,145.854,32.164,166.837,57.511,33.879,128.019,2.155
9,673.571,120.260,228.761,25.040,102.948,31.118,27.560,95.043,4.101
10,610.169,120.512,289.148,26.197,96.961,30.171,25.750,115.452,5.185
11,335.544,122.417,84.258,23.689,73.268,23.880,17.891,96.029,6.477
12,718.673,119.644,258.085,31.653,105.237,31.937,28.651,161.257,3.553
13,1070.193,122.487,185.667,47.574,132.012,39.523,34.476,29.035,8.071
14,1046.559,120.476,242.999,58.246,144.626,46.104,28.903,113.343,6.194
15,996.334,120.085,274.298,53.670,139.048,41.427,30.622,45.446,5.110
16,737.183,119.636,314.050,47.670,108.355,32.360,29.005,116.105,3.167
17,1459.183,119.242,82.491,56.336,172.577,52.983,35.066,51.566,1.491
18,1214.820,120.250,31.087,59.150,144.758,45.694,33.850,61.061,2.443
19,960.527,119.489,127.728,55.569,128.839,42.643,28.680,124.141,3.247
20,736.180,124.285,215.370,54.060,107.902,33.447,28.024,74.421,12.070
21,0.000,NaN,11.131,42.819,1.110,NaN,NaN,0.000,NaN
22,524.270,118.670,294.402,62.764,108.976,33.231,20.087,67.878,2.020
23,929.394,120.507,106.523,70.925,126.760,35.763,33.088,120.160,3.588
24,1415.639,120.932,52.075,85.046,155.005,44.960,40.090,66.410,4.660
25,2584.987,118.722,199.724,96.665,231.908,77.618,42.404,112.719,1.336
26,772.779,121.713,231.099,84.349,123.047,35.671,27.584,18.810,6.861
27,1485.563,120.072,300.357,95.431,163.114,45.108,41.932,70.681,3.985
28,995.489,121.394,268.603,91.010,131.532,44.272,28.630,82.228,6.425
29,974.285,120.992,121.327,99.388,130.154,36.795,33.713,87.247,6.283
30,1028.207,119.533,23.693,106.865,136.537,42.832,30.565,73.819,1.448
31,1045.978,120.291,90.128,100.987,134.321,42.929,31.023,126.128,3.257
32,980.781,119.811,240.878,107.319,124.895,39.240,31.824,36.463,3.877
33,883.896,119.901,71.681,118.282,125.606,43.847,25.667,126.955,3.361
34,1291.741,122.154,156.309,117.443,145.281,45.136,36.439,126.582,6.754
35,1106.079,121.526,189.872,133.844,149.008,55.772,25.251,122.298,6.083
36,1490.712,120.332,43.988,134.256,165.575,43.926,43.210,64.875,3.656
37,662.744,123.503,284.016,133.339,112.771,40.384,20.895,101.858,6.977
38,984.108,120.524,261.924,133.521,128.643,42.789,29.283,81.014,4.282
39,669.557,119.765,303.170,127.761,112.308,36.005,23.677,124.934,3.546
40,968.581,120.425,132.582,134.103,134.105,43.831,28.136,130.484,4.684
41,432.930,126.869,103.967,126.695,82.388,24.730,22.290,15.277,16.389
42,1379.225,121.254,227.621,145.037,162.914,53.325,32.932,45.389,5.106
43,1054.692,118.519,97.080,153.118,150.948,48.145,27.892,125.228,0.881
44,805.866,119.564,69.008,156.288,112.906,36.130,28.399,80.277,3.418
45,2150.816,118.934,164.536,162.734,219.647,69.452,39.430,19.380,1.640
46,823.690,118.280,123.471,158.532,121.695,43.050,24.362,115.846,0.266
47,765.544,118.853,299.075,160.050,114.340,31.826,30.626,155.222,2.494
48,775.921,123.955,272.027,166.058,119.314,36.642,26.962,126.913,7.824
49,874.496,119.582,34.704,168.449,116.534,34.738,32.053,76.826,3.448
50,925.566,124.373,231.721,175.121,141.195,45.530,25.883,60.217,9.121
51,1027.599,117.868,252.657,185.272,138.358,45.391,28.825,87.515,0.858
52,932.616,120.364,56.607,186.161,138.175,38.393,30.929,31.712,3.689
53,590.761,119.864,318.709,186.503,108.792,34.891,21.558,69.547,4.439
54,1969.352,117.841,173.488,192.330,179.979,66.909,37.476,13.942,0.991
55,565.622,118.160,300.333,189.132,111.244,37.439,19.236,93.419,1.120
56,779.143,117.782,114.757,192.539,113.000,36.097,27.483,61.477,0.054
57,867.234,118.119,280.741,198.544,123.404,35.216,31.355,103.423,0.968
58,961.584,118.511,64.861,211.355,121.888,42.534,28.784,10.435,1.752
59,1049.041,118.915,89.722,185.911,133.818,42.909,31.128,95.705,2.391
60,649.488,119.987,13.158,149.162,102.899,35.248,23.461,74.842,4.017
61,786.220,118.955,28.133,206.598,114.278,35.660,28.072,32.614,2.993
62,838.557,118.723,12.273,187.129,140.374,43.923,24.308,81.362,1.852
63,1567.053,122.077,155.761,79.487,166.072,45.621,43.735,78.286,7.462
