 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,838.742,122.193,176.206,13.806,120.124,38.250,27.920,161.275,7.046
2,781.414,120.917,209.895,14.643,111.749,35.478,28.043,151.918,4.731
3,1533.094,119.227,148.542,26.621,165.275,52.306,37.319,127.185,2.074
4,980.570,121.782,189.416,39.314,129.730,41.869,29.819,21.796,7.252
5,1393.062,119.170,83.082,46.276,166.107,51.562,34.400,50.492,1.526
6,619.227,122.747,216.386,45.911,102.433,33.362,23.633,76.380,9.369
7,873.572,119.001,126.939,48.655,121.508,39.688,28.025,128.214,2.442
8,947.509,120.088,240.868,50.984,130.341,39.113,30.844,114.548,5.426
9,835.599,119.519,105.637,62.142,119.912,33.832,31.447,127.695,1.830
10,1557.229,121.197,155.670,70.255,161.810,46.630,42.520,22.765,6.444
11,2513.717,119.137,200.403,84.659,215.424,71.883,44.525,114.724,2.612
12,878.826,120.359,269.249,75.266,132.994,39.684,28.197,125.243,4.958
13,611.410,120.603,232.079,77.020,105.007,29.519,26.372,52.888,5.252
14,815.082,120.480,119.855,87.975,122.151,33.558,30.926,54.366,5.057
15,1077.085,120.220,90.079,91.376,135.686,44.589,30.756,118.304,3.844
16,1896.101,120.513,251.582,104.823,183.438,51.556,46.826,130.268,5.406
17,793.429,119.874,70.439,103.428,126.797,44.626,22.637,119.911,3.524
18,1217.592,121.940,154.264,105.261,142.507,41.751,37.131,147.616,6.816
19,1003.438,120.854,188.400,119.135,145.043,51.364,24.874,126.367,5.182
20,1481.338,119.988,43.837,119.437,165.155,46.057,40.952,10.948,3.266
21,922.212,120.318,128.822,119.501,131.426,42.843,27.407,133.377,4.833
22,619.200,122.855,280.024,122.349,101.915,32.229,24.462,100.642,6.167
23,553.026,119.177,299.143,116.261,102.860,31.319,22.483,118.792,3.204
24,1348.277,120.546,225.146,134.258,152.886,48.045,35.730,32.795,4.892
25,1064.568,119.884,95.053,139.115,150.366,44.923,30.173,114.949,3.688
26,2252.453,118.955,162.970,147.432,221.423,72.345,39.642,17.982,2.131
27,785.454,119.208,120.695,143.447,120.342,41.185,24.282,116.238,2.353
28,735.467,118.936,69.149,141.787,109.072,35.256,26.560,93.539,2.255
29,866.759,122.683,234.969,159.624,140.972,40.401,27.316,55.896,7.211
30,1016.192,119.684,257.796,164.668,137.971,47.924,26.998,86.443,3.051
31,867.762,120.166,58.121,168.007,132.670,34.832,31.720,175.276,4.482
32,734.543,118.447,89.841,170.146,107.197,33.797,27.673,97.379,1.567
33,2090.134,118.065,172.717,177.286,188.681,71.113,37.423,13.509,1.231
34,1457.387,118.817,291.623,177.827,158.629,47.063,39.428,18.689,2.232
35,738.768,117.752,114.169,175.723,108.798,33.500,28.079,55.911,0.372
36,661.714,119.352,69.664,190.972,100.503,32.845,25.652,13.459,2.953
37,236.257,122.388,102.254,113.840,68.590,22.011,13.666,26.919,7.824
38,628.178,121.692,275.352,146.461,116.254,36.116,22.146,133.453,5.166
39,655.984,118.905,301.201,145.883,102.134,31.057,26.893,120.176,2.774
40,401.692,118.655,290.576,51.764,96.931,28.591,17.888,71.611,2.610
41,959.973,119.834,270.589,41.944,140.640,37.093,32.952,48.991,4.464
42,599.580,119.857,254.675,19.966,112.201,30.617,24.934,84.484,4.197
43,561.582,120.651,235.440,17.294,106.106,34.019,21.018,68.349,4.984
44,430.580,120.046,287.322,20.472,83.219,24.426,22.444,86.251,4.152
45,1394.989,119.607,299.369,83.968,158.567,47.170,37.654,93.197,3.884
46,531.215,119.326,316.660,58.718,99.715,30.333,22.298,140.389,3.753
47,591.949,118.485,308.436,36.425,101.563,28.350,26.586,4.620,1.316
48,1257.730,119.790,51.934,72.585,149.158,42.638,37.558,50.741,2.700
49,836.180,119.539,25.377,94.757,123.944,38.722,27.495,61.055,1.958
50,1165.730,119.687,31.455,51.368,173.076,50.010,29.679,58.252,1.735
51,737.157,121.796,40.339,16.468,119.540,35.252,26.625,64.226,5.603
52,1080.121,121.176,64.366,21.443,154.678,48.541,28.332,68.412,3.811
53,324.586,120.699,88.007,15.230,72.513,22.669,18.231,164.030,2.766
54,877.004,120.441,112.085,16.471,133.618,35.443,31.505,167.408,3.050
55,876.159,118.757,13.311,169.501,141.126,42.675,26.141,85.988,2.444
56,765.940,119.090,35.661,151.529,113.921,32.817,29.717,55.526,2.300
57,727.994,119.661,34.222,186.066,108.714,34.890,26.566,8.990,4.066
58,605.310,119.857,12.781,134.472,99.482,31.432,24.520,81.936,3.935
