 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,1194.434,119.380,151.615,14.401,144.378,54.470,27.920,172.501,0.166
2,704.492,119.718,195.720,14.815,115.263,40.942,21.909,25.569,0.930
3,1246.481,118.998,299.627,19.373,154.079,43.581,36.416,170.404,0.138
4,745.818,120.592,17.237,17.116,112.315,35.546,26.715,68.783,0.613
5,652.076,120.547,65.802,12.942,109.499,36.692,22.628,28.698,0.450
6,753.872,118.279,268.423,24.151,112.292,32.169,29.838,71.954,0.021
7,1144.632,118.794,82.607,27.998,159.305,54.244,26.867,36.065,0.009
8,572.884,118.709,215.989,25.511,97.667,31.266,23.330,76.622,0.161
9,895.436,119.056,35.816,32.714,132.834,42.755,26.666,52.091,0.006
10,797.918,118.201,240.289,30.013,124.950,37.667,26.972,133.228,0.040
11,2285.276,117.750,201.159,57.031,212.069,71.373,40.767,123.407,0.073
12,963.010,119.071,51.788,53.071,136.797,36.510,33.584,11.858,0.077
13,360.762,117.806,312.013,41.460,77.552,25.060,18.329,157.020,0.022
14,666.599,118.206,266.959,52.258,106.934,34.982,24.262,140.894,0.095
15,499.553,118.534,233.431,52.778,94.830,25.976,24.486,66.316,0.127
16,1705.421,118.374,255.003,77.997,185.687,56.696,38.299,162.386,0.062
17,1997.263,118.825,35.876,87.503,183.297,57.490,44.234,100.979,0.015
18,813.445,118.438,189.833,84.432,137.262,48.121,21.523,134.560,0.013
19,1044.024,118.496,232.762,100.757,129.817,43.005,30.910,166.616,0.554
20,1081.891,118.312,102.838,103.617,161.585,45.647,30.178,69.396,0.022
21,918.383,119.220,281.865,107.649,155.486,42.481,27.525,118.269,0.069
22,1554.853,117.656,129.492,127.095,162.801,49.162,40.269,102.728,0.007
23,693.296,118.560,242.232,125.636,127.005,30.607,28.841,43.663,0.030
24,921.657,117.951,267.700,128.669,131.051,36.803,31.886,109.879,0.011
25,1351.261,118.419,38.781,135.500,159.603,51.065,33.692,90.005,0.088
26,1802.781,118.124,85.549,140.697,175.961,51.626,44.462,43.629,0.009
27,655.245,118.205,13.896,141.107,107.255,35.356,23.597,87.607,0.012
28,756.618,117.697,288.707,150.835,106.908,33.270,28.956,154.144,0.000
29,758.784,118.882,62.981,123.195,132.038,45.228,21.361,75.276,0.007
30,1283.872,118.677,74.732,85.912,169.290,43.144,37.889,110.863,0.068
31,904.863,118.229,135.564,92.447,130.335,40.239,28.632,154.512,0.003
32,1042.677,118.539,158.591,74.095,128.578,36.871,36.006,131.945,0.106
33,716.428,118.584,126.380,63.435,108.457,36.417,25.048,59.873,0.022
34,716.666,118.430,121.278,29.379,101.987,32.673,27.928,147.676,0.007
35,1712.736,118.610,97.432,56.345,195.909,49.722,43.859,66.745,0.035
36,1232.881,118.909,155.121,43.114,169.141,45.710,34.341,9.618,1.199
37,1661.085,117.406,179.484,142.953,162.002,53.813,39.302,21.132,0.000
38,1750.127,117.620,172.621,111.558,195.084,60.078,37.091,18.955,0.002
39,401.877,117.916,311.106,144.948,86.734,30.030,17.039,88.205,0.000
40,526.065,117.845,303.898,123.200,100.329,31.015,21.596,73.796,0.000
41,484.027,117.787,299.583,93.790,89.052,27.694,22.253,125.482,0.000
42,1377.746,118.216,296.093,61.130,162.290,52.071,33.689,116.220,0.011
