 ,Area,Mean,Min,Max,Slice,microns
1,27054.464,7.922,0,255,1,0
2,27054.464,7.650,0,255,2,1
3,27054.464,7.806,0,255,3,2
4,27054.464,7.653,0,255,4,3
5,27054.464,7.340,0,255,5,4
6,27054.464,7.230,0,255,6,5
7,27054.464,7.271,0,255,7,6
8,27054.464,7.483,0,255,8,7
9,27054.464,7.340,0,255,9,8
10,27054.464,7.751,0,255,10,9
11,27054.464,7.789,0,255,11,10
12,27054.464,8.292,0,255,12,11
13,27054.464,8.450,0,255,13,12
14,27054.464,9.237,0,255,14,13
15,27054.464,9.080,0,255,15,14
16,27054.464,9.245,0,255,16,15
17,27054.464,9.515,0,255,17,16
18,27054.464,9.976,0,255,18,17
19,27054.464,10.087,0,255,19,18
20,27054.464,9.766,0,255,20,19
21,27054.464,9.596,0,255,21,20
22,27054.464,9.957,0,255,22,21
23,27054.464,9.740,0,255,23,22
24,27054.464,9.692,0,255,24,23
25,27054.464,10.075,0,255,25,24
26,27054.464,9.844,0,255,26,25
27,27054.464,9.781,0,255,27,26
28,27054.464,9.695,0,255,28,27
29,27054.464,10.255,0,255,29,28
30,27054.464,10.761,0,255,30,29
31,27054.464,10.075,0,255,31,30
32,27054.464,9.973,0,255,32,31
33,27054.464,9.638,0,255,33,32
34,27054.464,9.253,0,255,34,33
35,27054.464,9.805,0,255,35,34
36,27054.464,9.760,0,255,36,35
37,27054.464,9.492,0,255,37,36
38,27054.464,9.637,0,255,38,37
39,27054.464,9.173,0,255,39,38
40,27054.464,9.366,0,255,40,39
41,27054.464,9.497,0,255,41,40
42,27054.464,9.013,0,255,42,41
43,27054.464,9.115,0,255,43,42
44,27054.464,9.054,0,255,44,43
45,27054.464,9.217,0,255,45,44
46,27054.464,8.985,0,255,46,45
47,27054.464,8.911,0,255,47,46
48,27054.464,8.728,0,255,48,47
49,27054.464,8.860,0,255,49,48
50,27054.464,9.003,0,255,50,49
51,27054.464,8.566,0,255,51,50
52,27054.464,8.879,0,255,52,51
53,27054.464,8.301,0,255,53,52
54,27054.464,8.112,0,255,54,53
55,27054.464,8.314,0,255,55,54
56,27054.464,7.274,0,255,56,55
57,27054.464,7.351,0,255,57,56
58,27054.464,6.852,0,255,58,57
59,27054.464,6.996,0,255,59,58
60,27054.464,6.336,0,255,60,59
61,27054.464,6.118,0,255,61,60
62,27054.464,6.209,0,255,62,61
63,27054.464,6.169,0,255,63,62
64,27054.464,6.112,0,255,64,63
65,27054.464,6.147,0,255,65,64
66,27054.464,6.353,0,255,66,65
67,27054.464,0.000,0,0,67,66
