 ,Area,Mean,Min,Max,Slice,microns
1,14626.981,6.105,0,255,1,0
2,14626.981,6.378,0,255,2,1
3,14626.981,6.441,0,255,3,2
4,14626.981,6.307,0,255,4,3
5,14626.981,6.379,0,255,5,4
6,14626.981,6.293,0,255,6,5
7,14626.981,6.181,0,255,7,6
8,14626.981,6.115,0,255,8,7
9,14626.981,6.038,0,255,9,8
10,14626.981,6.055,0,255,10,9
11,14626.981,6.131,0,255,11,10
12,14626.981,6.471,0,255,12,11
13,14626.981,6.501,0,255,13,12
14,14626.981,6.655,0,255,14,13
15,14626.981,6.736,0,255,15,14
16,14626.981,6.735,0,255,16,15
17,14626.981,7.016,0,255,17,16
18,14626.981,7.497,0,255,18,17
19,14626.981,7.561,0,255,19,18
20,14626.981,7.782,0,255,20,19
21,14626.981,7.741,0,255,21,20
22,14626.981,8.181,0,255,22,21
23,14626.981,8.324,0,255,23,22
24,14626.981,8.239,0,255,24,23
25,14626.981,8.672,0,255,25,24
26,14626.981,8.563,0,255,26,25
27,14626.981,8.215,0,255,27,26
28,14626.981,8.291,0,255,28,27
29,14626.981,8.230,0,255,29,28
30,14626.981,8.117,0,255,30,29
31,14626.981,8.251,0,255,31,30
32,14626.981,8.310,0,255,32,31
33,14626.981,8.269,0,255,33,32
34,14626.981,8.509,0,255,34,33
35,14626.981,8.280,0,255,35,34
36,14626.981,8.289,0,255,36,35
37,14626.981,8.101,0,255,37,36
38,14626.981,7.934,0,255,38,37
39,14626.981,8.144,0,255,39,38
40,14626.981,8.247,0,255,40,39
41,14626.981,8.143,0,255,41,40
42,14626.981,8.261,0,255,42,41
43,14626.981,8.346,0,255,43,42
44,14626.981,8.210,0,255,44,43
45,14626.981,8.257,0,255,45,44
46,14626.981,8.105,0,255,46,45
47,14626.981,8.359,0,255,47,46
48,14626.981,8.403,0,255,48,47
49,14626.981,7.778,0,255,49,48
50,14626.981,8.407,0,255,50,49
51,14626.981,8.048,0,255,51,50
52,14626.981,8.245,0,255,52,51
53,14626.981,8.341,0,255,53,52
54,14626.981,8.220,0,255,54,53
55,14626.981,7.956,0,255,55,54
56,14626.981,8.014,0,255,56,55
57,14626.981,7.944,0,255,57,56
58,14626.981,8.253,0,255,58,57
59,14626.981,7.886,0,255,59,58
60,14626.981,7.812,0,255,60,59
61,14626.981,8.159,0,255,61,60
62,14626.981,8.382,0,255,62,61
63,14626.981,8.511,0,255,63,62
64,14626.981,8.250,0,255,64,63
65,14626.981,8.250,0,255,65,64
66,14626.981,8.086,0,255,66,65
67,14626.981,8.017,0,255,67,66
68,14626.981,7.968,0,255,68,67
69,14626.981,7.801,0,255,69,68
70,14626.981,7.789,0,255,70,69
71,14626.981,7.994,0,255,71,70
72,14626.981,7.762,0,255,72,71
73,14626.981,7.744,0,255,73,72
74,14626.981,7.930,0,255,74,73
75,14626.981,7.988,0,255,75,74
76,14626.981,7.715,0,255,76,75
77,14626.981,7.559,0,255,77,76
78,14626.981,7.641,0,255,78,77
79,14626.981,7.618,0,255,79,78
80,14626.981,7.694,0,255,80,79
81,14626.981,7.933,0,255,81,80
82,14626.981,7.652,0,255,82,81
83,14626.981,7.506,0,255,83,82
84,14626.981,7.877,0,255,84,83
85,14626.981,7.675,0,255,85,84
86,14626.981,7.801,0,255,86,85
87,14626.981,7.193,0,255,87,86
88,14626.981,7.946,0,255,88,87
89,14626.981,7.834,0,255,89,88
90,14626.981,7.972,0,255,90,89
91,14626.981,7.535,0,255,91,90
92,14626.981,8.047,0,255,92,91
93,14626.981,7.598,0,255,93,92
94,14626.981,8.121,0,255,94,93
95,14626.981,7.901,0,255,95,94
96,14626.981,7.493,0,255,96,95
97,14626.981,7.803,0,255,97,96
98,14626.981,7.923,0,255,98,97
99,14626.981,7.781,0,255,99,98
100,14626.981,7.664,0,255,100,99
101,14626.981,7.401,0,255,101,100
102,14626.981,7.472,0,255,102,101
103,14626.981,7.789,0,255,103,102
104,14626.981,7.869,0,255,104,103
105,14626.981,7.891,0,255,105,104
106,14626.981,7.897,0,255,106,105
107,14626.981,7.853,0,255,107,106
108,14626.981,7.729,0,255,108,107
109,14626.981,7.294,0,255,109,108
110,14626.981,7.636,0,255,110,109
111,14626.981,7.973,0,255,111,110
112,14626.981,7.886,0,255,112,111
113,14626.981,8.002,0,255,113,112
114,14626.981,8.192,0,255,114,113
115,14626.981,8.008,0,255,115,114
116,14626.981,7.527,0,255,116,115
117,14626.981,7.568,0,255,117,116
118,14626.981,7.519,0,255,118,117
119,14626.981,7.841,0,255,119,118
120,14626.981,7.330,0,255,120,119
121,14626.981,7.319,0,255,121,120
122,14626.981,7.270,0,255,122,121
123,14626.981,7.613,0,255,123,122
124,14626.981,7.362,0,255,124,123
125,14626.981,7.367,0,255,125,124
126,14626.981,7.344,0,255,126,125
127,14626.981,7.115,0,255,127,126
128,14626.981,7.006,0,255,128,127
129,14626.981,6.885,0,255,129,128
130,14626.981,7.077,0,255,130,129
131,14626.981,7.111,0,255,131,130
132,14626.981,6.834,0,255,132,131
133,14626.981,6.622,0,255,133,132
134,14626.981,6.466,0,255,134,133
135,14626.981,6.411,0,255,135,134
136,14626.981,5.836,0,255,136,135
137,14626.981,4.852,0,255,137,136
138,14626.981,4.309,0,255,138,137
139,14626.981,4.035,0,255,139,138
140,14626.981,3.877,0,255,140,139
141,14626.981,3.960,0,255,141,140
142,14626.981,3.929,0,255,142,141
143,14626.981,3.675,0,255,143,142
144,14626.981,3.513,0,255,144,143
145,14626.981,3.510,0,255,145,144
146,14626.981,3.418,0,255,146,145
147,14626.981,3.173,0,251,147,146
148,14626.981,2.944,0,178,148,147
149,14626.981,2.846,0,160,149,148
150,14626.981,2.571,0,126,150,149
151,14626.981,2.527,0,119,151,150
152,14626.981,2.527,0,179,152,151
153,14626.981,2.903,0,255,153,152
154,14626.981,2.721,0,255,154,153
155,14626.981,3.079,0,255,155,154
156,14626.981,2.800,0,255,156,155
157,14626.981,3.088,0,255,157,156
158,14626.981,2.951,0,255,158,157
159,14626.981,2.971,0,255,159,158
160,14626.981,3.093,0,255,160,159
161,14626.981,3.018,0,255,161,160
162,14626.981,3.251,0,255,162,161
163,14626.981,3.188,0,255,163,162
164,14626.981,3.168,0,255,164,163
165,14626.981,3.318,0,255,165,164
