 ,Area,Mean,Min,Max,Slice,microns
1,13304.666,8.089,0,255,1,0
2,13304.666,8.204,0,255,2,1
3,13304.666,8.533,0,255,3,2
4,13304.666,8.344,0,255,4,3
5,13304.666,8.495,0,255,5,4
6,13304.666,7.953,0,255,6,5
7,13304.666,7.855,0,255,7,6
8,13304.666,7.971,0,255,8,7
9,13304.666,8.140,0,255,9,8
10,13304.666,8.430,0,255,10,9
11,13304.666,7.566,0,255,11,10
12,13304.666,7.499,0,255,12,11
13,13304.666,7.216,0,255,13,12
14,13304.666,7.119,0,255,14,13
15,13304.666,7.303,0,255,15,14
16,13304.666,8.202,0,255,16,15
17,13304.666,8.551,0,255,17,16
18,13304.666,9.029,0,255,18,17
19,13304.666,9.402,0,255,19,18
20,13304.666,9.831,0,255,20,19
21,13304.666,10.254,0,255,21,20
22,13304.666,10.321,0,255,22,21
23,13304.666,10.687,0,255,23,22
24,13304.666,11.254,0,255,24,23
25,13304.666,11.129,0,255,25,24
26,13304.666,11.641,0,255,26,25
27,13304.666,11.667,0,255,27,26
28,13304.666,11.392,0,255,28,27
29,13304.666,11.461,0,255,29,28
30,13304.666,11.628,0,255,30,29
31,13304.666,11.441,0,255,31,30
32,13304.666,11.349,0,255,32,31
33,13304.666,11.500,0,255,33,32
34,13304.666,11.627,0,255,34,33
35,13304.666,10.892,0,255,35,34
36,13304.666,10.968,0,255,36,35
37,13304.666,10.624,0,255,37,36
38,13304.666,10.685,0,255,38,37
39,13304.666,11.042,0,255,39,38
40,13304.666,11.028,0,255,40,39
41,13304.666,10.655,0,255,41,40
42,13304.666,10.890,0,255,42,41
43,13304.666,10.792,0,255,43,42
44,13304.666,11.054,0,255,44,43
45,13304.666,10.308,0,255,45,44
46,13304.666,10.303,0,255,46,45
47,13304.666,10.699,0,255,47,46
48,13304.666,10.469,0,255,48,47
49,13304.666,10.486,0,255,49,48
50,13304.666,10.783,0,255,50,49
51,13304.666,10.679,0,255,51,50
52,13304.666,10.615,0,255,52,51
53,13304.666,10.631,0,255,53,52
54,13304.666,10.372,0,255,54,53
55,13304.666,10.548,0,255,55,54
56,13304.666,10.769,0,255,56,55
57,13304.666,10.942,0,255,57,56
58,13304.666,10.746,0,255,58,57
59,13304.666,10.534,0,255,59,58
60,13304.666,10.371,0,255,60,59
61,13304.666,10.565,0,255,61,60
62,13304.666,10.717,0,255,62,61
63,13304.666,10.903,0,255,63,62
64,13304.666,10.913,0,255,64,63
65,13304.666,10.800,0,255,65,64
66,13304.666,11.263,0,255,66,65
67,13304.666,10.659,0,255,67,66
68,13304.666,11.005,0,255,68,67
69,13304.666,10.268,0,255,69,68
70,13304.666,10.362,0,255,70,69
71,13304.666,11.024,0,255,71,70
72,13304.666,10.739,0,255,72,71
73,13304.666,10.464,0,255,73,72
74,13304.666,10.390,0,255,74,73
75,13304.666,10.716,0,255,75,74
76,13304.666,10.767,0,255,76,75
77,13304.666,10.404,0,255,77,76
78,13304.666,10.278,0,255,78,77
79,13304.666,10.776,0,255,79,78
80,13304.666,10.338,0,255,80,79
81,13304.666,10.792,0,255,81,80
82,13304.666,10.639,0,255,82,81
83,13304.666,10.664,0,255,83,82
84,13304.666,10.367,0,255,84,83
85,13304.666,10.192,0,255,85,84
86,13304.666,10.076,0,255,86,85
87,13304.666,10.770,0,255,87,86
88,13304.666,10.367,0,255,88,87
89,13304.666,10.783,0,255,89,88
90,13304.666,10.863,0,255,90,89
91,13304.666,9.913,0,255,91,90
92,13304.666,9.974,0,255,92,91
93,13304.666,9.839,0,255,93,92
