 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,498.444,124.179,146.455,11.120,100.699,34.121,18.600,6.542,9.303
2,689.678,120.261,212.738,15.479,108.411,31.887,27.539,173.169,4.131
3,1372.069,119.779,249.799,18.588,150.760,52.315,33.394,0.968,3.295
4,1386.566,118.530,286.825,36.836,157.705,44.842,39.370,124.972,2.308
5,1086.908,122.591,97.403,29.344,144.104,41.962,32.980,94.100,7.735
6,660.843,122.136,71.710,32.016,108.648,32.049,26.254,88.114,7.157
7,584.608,122.193,47.966,31.023,95.808,32.346,23.012,79.214,7.069
8,1390.316,120.248,180.414,37.474,156.840,45.890,38.575,71.494,5.489
9,1201.564,120.116,20.714,39.654,152.045,46.572,32.850,52.697,1.780
10,1179.409,120.571,147.199,35.556,143.284,39.802,37.728,126.661,5.217
11,901.430,120.671,117.149,46.084,129.869,47.716,24.054,67.812,5.241
12,938.505,118.446,216.337,42.361,127.303,39.545,30.218,149.141,2.085
13,362.347,119.329,314.340,39.697,76.416,25.540,18.064,93.225,4.081
14,940.908,118.825,247.414,50.413,128.811,39.739,30.147,64.552,2.596
15,977.454,119.423,61.928,61.414,126.105,38.744,32.122,88.478,2.326
16,1043.971,120.902,32.122,68.075,142.695,42.471,31.297,35.818,5.099
17,1230.056,118.045,269.102,71.200,140.204,42.418,36.922,88.106,1.161
18,1310.357,119.812,132.555,76.135,164.977,52.732,31.639,82.490,4.278
19,791.712,120.334,87.118,65.838,121.672,42.627,23.648,86.514,4.583
20,728.839,119.015,188.507,68.241,109.915,32.456,28.592,100.290,2.960
21,1180.280,118.735,217.083,73.942,144.747,39.653,37.898,30.230,2.926
22,1357.229,118.375,302.692,78.733,145.958,47.142,36.657,105.643,2.037
23,599.660,119.676,156.950,70.965,101.193,35.221,21.678,61.331,4.500
24,1245.900,118.774,106.954,92.263,158.424,48.487,32.716,109.315,1.361
25,880.781,118.868,172.220,91.116,127.369,35.470,31.617,111.428,3.211
26,1050.599,118.246,239.795,96.111,129.688,42.988,31.117,77.323,1.996
27,677.796,121.004,69.198,91.450,112.709,31.522,27.377,146.153,5.848
28,888.782,118.772,45.304,102.786,130.289,40.122,28.205,69.129,1.420
29,906.553,118.965,18.849,96.944,117.429,36.286,31.810,43.041,1.666
30,1865.338,118.431,276.507,111.724,185.245,52.295,45.415,162.001,2.057
31,1130.372,119.289,202.531,104.955,147.737,46.353,31.049,176.059,3.780
32,978.484,119.441,149.307,110.186,129.712,38.420,32.427,26.748,4.326
33,1341.860,118.505,78.929,121.601,162.190,54.629,31.275,52.363,0.880
34,912.151,119.454,117.833,126.909,120.683,36.512,31.808,53.995,3.859
35,451.600,120.512,51.910,124.680,92.880,28.083,20.475,28.846,5.578
36,974.945,118.531,162.068,133.868,132.498,41.338,30.029,45.680,2.979
37,1324.564,119.248,191.492,140.687,158.261,47.001,35.882,99.841,4.567
38,793.270,119.510,247.888,130.891,118.385,38.222,26.425,135.908,3.955
39,946.189,118.486,219.671,134.205,128.621,39.588,30.431,91.690,2.972
40,1398.132,118.727,87.473,152.148,156.187,52.105,34.165,50.013,2.572
41,1313.843,119.257,37.562,147.072,154.038,50.581,33.072,165.198,2.749
42,768.131,121.851,133.934,149.482,112.581,37.972,25.756,79.813,8.199
43,1960.796,118.460,230.776,171.984,186.056,61.946,40.302,54.954,2.052
44,1485.114,117.749,285.962,174.330,176.457,62.402,30.302,55.187,1.159
45,1118.965,117.705,246.487,202.237,147.857,46.677,30.523,31.054,1.617
46,871.512,118.216,264.810,159.482,135.420,46.962,23.629,72.473,1.439
47,663.853,121.142,293.430,138.034,106.649,36.559,23.120,40.166,6.261
48,721.181,118.891,307.958,180.976,109.492,40.452,22.699,62.722,3.314
49,985.112,117.384,281.784,251.805,140.771,44.310,28.307,27.369,1.075
50,1406.635,117.575,286.284,217.537,151.424,44.766,40.008,20.383,1.034
51,666.573,117.755,277.455,275.995,105.079,33.488,25.343,4.986,2.064
52,1515.772,117.606,248.161,236.288,185.747,52.769,36.573,36.063,1.423
53,888.465,117.695,242.219,266.299,119.103,40.802,27.725,177.720,2.170
54,1517.805,117.654,194.857,251.812,189.117,68.551,28.191,175.817,1.771
55,637.051,118.528,162.638,232.881,106.606,37.140,21.840,45.750,3.034
56,1217.671,117.201,209.181,225.143,155.896,54.626,28.382,22.981,0.657
57,650.941,118.204,195.004,211.956,167.400,52.616,15.752,35.771,2.231
58,790.814,118.347,181.929,200.126,113.129,38.468,26.175,36.967,2.908
59,924.060,117.921,193.449,174.010,151.364,37.612,31.281,9.266,1.643
60,1083.264,119.011,163.092,173.173,169.105,54.945,25.103,94.531,4.268
61,506.234,121.557,147.987,178.717,93.205,33.668,19.144,108.815,7.715
62,482.944,119.044,134.445,187.641,111.146,29.915,20.555,112.790,3.160
63,1658.128,117.684,110.089,180.304,221.391,61.585,34.281,88.146,0.999
64,1891.110,117.863,135.640,220.769,175.317,55.433,43.437,36.271,0.045
65,1504.179,117.208,91.146,211.954,164.490,60.381,31.718,113.671,0.039
66,1629.319,118.155,59.121,184.665,203.038,52.939,39.187,100.692,1.162
67,870.271,118.826,62.551,225.840,130.452,42.691,25.956,167.256,2.616
68,580.409,118.765,34.051,206.427,112.647,36.821,20.070,3.467,1.865
69,745.897,117.759,25.332,224.590,117.544,41.198,23.052,177.550,1.338
70,927.572,118.374,23.556,180.101,128.024,38.006,31.074,174.717,1.574
