 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,697.389,120.857,168.668,14.774,104.491,29.937,29.661,116.227,4.173
2,698.340,119.922,141.402,17.745,103.802,33.132,26.837,63.108,2.405
3,957.940,120.279,198.163,17.945,131.305,37.213,32.776,134.639,3.710
4,994.433,119.102,228.419,20.288,132.605,39.367,32.163,115.020,2.029
5,1303.729,118.470,298.155,24.149,145.561,47.149,35.207,143.918,1.258
6,1063.697,118.282,259.907,28.649,133.457,40.493,33.447,63.246,1.202
7,853.054,119.393,88.720,26.957,116.302,37.072,29.298,69.535,1.978
8,1147.193,120.389,57.545,31.451,150.383,43.314,33.722,23.051,3.048
9,648.115,119.717,111.841,31.504,111.918,36.342,22.706,89.947,2.799
10,1148.989,119.402,158.554,45.681,146.384,41.828,34.975,101.664,2.999
11,1201.669,118.386,129.763,56.056,151.937,49.585,30.856,92.883,0.220
12,1030.794,118.551,190.769,46.408,140.402,40.284,32.580,9.752,1.850
13,1234.043,117.679,275.873,55.437,147.968,45.209,34.755,41.117,0.640
14,1142.229,118.093,229.337,52.109,139.668,45.989,31.624,173.417,1.167
15,1121.606,117.769,311.577,59.752,133.421,41.138,34.714,75.880,0.789
16,582.760,119.902,95.936,54.308,102.161,30.016,24.720,157.958,3.842
17,752.842,119.108,46.381,57.303,110.876,33.092,28.966,0.028,1.599
18,731.770,118.806,72.613,63.596,115.841,33.991,27.411,59.970,1.480
19,1745.744,118.249,244.201,92.370,184.362,62.730,35.433,70.177,1.935
20,1102.804,118.303,103.395,82.709,146.304,46.359,30.289,49.375,0.884
21,788.596,118.323,188.469,73.989,113.044,32.421,30.970,39.055,2.113
22,1137.713,118.745,33.299,80.806,151.185,49.725,29.132,0.056,0.817
23,958.177,119.098,215.164,80.116,139.074,41.903,29.114,34.801,3.635
24,1984.826,118.829,154.924,90.016,189.136,54.204,46.623,2.411,2.513
25,1470.617,117.940,289.942,89.354,164.041,47.938,39.059,161.587,1.119
26,348.879,119.090,78.697,82.327,84.653,25.393,17.493,19.110,1.854
27,1111.466,119.048,64.085,101.185,142.466,47.549,29.762,168.379,1.882
28,1224.880,118.644,112.851,110.375,148.494,46.488,33.548,48.246,2.132
29,558.862,118.694,267.869,107.693,99.916,30.271,23.507,98.102,2.188
30,676.317,118.550,185.759,111.035,105.017,32.480,26.512,76.485,2.628
31,1065.624,118.935,212.075,114.543,137.825,40.584,33.432,121.103,3.541
32,608.268,119.081,309.203,111.571,99.649,32.518,23.816,31.584,2.583
33,564.645,119.126,157.180,122.139,96.242,28.433,25.285,152.709,3.680
34,726.858,118.096,283.379,131.554,111.839,40.664,22.759,73.042,1.341
35,1754.827,118.314,250.501,141.377,170.238,51.999,42.968,53.920,2.056
36,1307.717,117.763,305.283,144.017,156.572,53.777,30.962,52.956,0.697
37,764.936,117.798,215.557,144.477,123.705,35.680,27.296,40.713,0.939
38,1368.029,117.282,109.655,162.763,145.262,48.308,36.057,89.509,0.015
39,843.072,117.361,271.720,168.293,120.011,36.625,29.309,23.356,0.432
40,1181.416,118.305,216.223,172.161,152.518,49.444,30.423,5.599,1.643
41,1024.959,117.471,308.460,180.640,127.179,37.574,34.732,159.889,0.307
42,2475.718,117.463,238.569,203.167,202.743,62.707,50.268,67.551,1.059
43,1263.856,117.347,277.493,200.519,158.954,48.216,33.374,57.223,0.554
44,618.434,117.146,197.995,196.179,97.332,28.897,27.249,125.536,0.760
45,862.639,117.345,310.591,211.438,115.073,33.994,32.310,70.970,0.768
46,1485.325,117.519,284.675,234.857,159.740,53.219,35.536,170.421,1.458
47,818.251,119.404,45.702,132.135,116.435,40.259,25.878,24.521,2.530
48,708.823,117.871,75.561,173.228,110.226,37.186,24.270,12.353,0.887
49,1424.512,118.475,83.439,134.451,175.377,48.853,37.127,112.196,0.949
50,457.198,118.419,64.491,151.196,87.483,26.184,22.232,124.002,0.774
51,1311.968,118.110,38.901,162.167,167.750,47.954,34.834,140.679,0.841
52,751.760,119.079,31.687,114.724,117.996,37.970,25.209,27.522,2.083
53,1399.954,117.398,134.776,138.919,167.860,51.250,34.780,100.584,0.543
54,417.192,118.271,161.658,152.161,104.390,30.963,17.155,124.549,1.487
55,421.100,119.342,173.621,145.924,96.580,36.166,14.825,110.793,3.762
56,929.447,118.246,188.347,144.929,162.271,49.488,23.913,100.573,1.779
57,2284.907,117.303,157.936,182.612,195.104,65.664,44.305,170.356,0.007
