PIVlab, ASCII chart output - 12-Oct-2024
FRAME: 6, filenames: A:[6]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi & B:[7]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
79,1281,-20.558815,-10.21933746,1
79,1313,-20.33319283,-6.986390114,1
79,1345,-19.76112366,-5.750119686,1
79,1377,-19.28025436,-5.770685196,1
79,1409,-20.53470993,-8.539289474,1
79,1441,-21.20227623,-9.640130997,1
79,1473,-21.74183083,-8.314279556,1
79,1505,-20.7838726,-5.881916046,1
79,1537,-19.10458183,-3.385049582,1
79,1569,-18.89047813,-2.196631908,1
79,1601,-18.87812424,-1.604674101,1
79,1633,-19.03622818,-1.445715189,1
79,1665,-17.63961792,-1.338460922,1
79,1697,-16.23172188,-0.8707031012,1
79,1729,-15.04463577,-0.6478281617,1
79,1761,-13.83038616,-0.2038595676,1
79,1793,-12.31970406,-0.1778322458,1
79,1825,-12.95639896,-0.09560284019,1
79,1857,-14.15540218,-2.315333605,1
79,1889,-13.43370247,-2.186487675,1
79,1921,-12.44743633,0.1011347175,1
79,1953,-11.51655579,2.542417526,1
79,1985,-10.67389393,4.600550175,1
79,2017,-12.33514309,0.3278725147,1
111,33,-22.99844551,-4.579544067,1
111,65,-22.58530617,-28.42927742,1
111,97,-22.74645233,-27.5700531,1
111,129,-21.40067863,-25.17801476,1
111,161,-20.50225639,-23.53137398,1
111,193,-20.57204628,-23.94983482,1
111,225,-21.11318207,-23.79543114,1
111,257,-21.46399689,-23.55253983,1
111,289,-21.43308067,-23.42453384,1
111,321,-21.45695496,-22.97940063,1
111,353,-21.75818443,-22.3951664,1
111,385,-22.10066032,-21.63900185,1
111,417,-21.80405426,-21.08863831,1
111,449,-21.59962845,-19.43141365,1
111,481,-23.30884171,-18.96652603,1
111,513,-24.12874985,-19.45435143,1
111,545,-23.99493599,-19.49810982,1
111,577,-24.27192688,-18.71199989,1
111,609,-23.88584137,-17.62104225,1
111,641,-23.22699356,-16.9841156,1
111,673,-22.16446686,-16.60857773,1
111,705,-22.15827942,-15.94963646,1
111,737,-21.9702282,-15.73345852,1
111,769,-20.4274559,-15.3708601,1
111,801,-21.1960144,-15.04082584,1
111,833,-21.53930664,-15.72683716,1
111,865,-21.03945923,-16.48009491,1
111,897,-20.67917061,-16.67555046,1
111,929,-20.08101463,-15.78650665,1
111,961,-20.04092216,-15.19967175,1
111,993,-20.79086494,-15.09709835,1
111,1025,-20.93770599,-14.41643238,1
111,1057,-19.41639519,-13.36128807,1
111,1089,-18.2337532,-11.41284943,1
111,1121,-17.70550919,-11.36248398,1
111,1153,-17.71774483,-11.63064003,1
111,1185,-18.52597046,-11.01747417,1
111,1217,-21.13181496,-9.364477158,1
111,1249,-21.15081406,-10.64619255,1
111,1281,-18.82079315,-9.104934692,1
111,1313,-19.18909454,-6.901257515,1
111,1345,-19.69588852,-6.170488358,1
111,1377,-19.98111153,-5.808242321,1
111,1409,-21.08663177,-5.859192371,1
111,1441,-21.64836311,-7.043557167,1
111,1473,-20.6020546,-6.956721783,1
111,1505,-18.12547302,-5.640274048,1
111,1537,-16.72006989,-3.469672441,1
111,1569,-16.608675,-2.907711744,1
111,1601,-17.01815033,-2.582061291,1
111,1633,-17.07428741,-2.307694912,1
111,1665,-16.66800308,-1.892213941,1
111,1697,-16.26334,-1.250545859,1
111,1729,-14.77930927,-1.039883733,1
111,1761,-11.84770489,-0.7725651264,1
111,1793,-9.370258331,-0.8229151368,1
111,1825,-10.19184208,0.6823912859,1
111,1857,-12.81388187,-0.1702699512,1
111,1889,-12.45399857,-0.8367855549,1
111,1921,-11.76975536,1.36534512,1
111,1953,-11.68558025,3.47851944,1
111,1985,-11.65836811,4.34955883,1
111,2017,-10.32669258,-2.544802427,1
143,33,-23.47505569,-4.687728882,1
143,65,-23.1595211,-29.2623806,1
143,97,-21.46400452,-27.83641052,1
143,129,-20.70559883,-25.78224373,1
143,161,-20.59406662,-23.83603287,1
143,193,-20.43349457,-23.44271278,1
143,225,-20.25310135,-24.05916595,1
143,257,-21.73821449,-23.46095848,1
143,289,-21.98911858,-23.03985786,1
143,321,-21.65378952,-22.59014893,1
143,353,-21.97508812,-21.67473412,1
143,385,-21.84155846,-21.12514305,1
143,417,-21.70284271,-21.18984604,1
143,449,-21.84256554,-20.43264389,1
143,481,-22.72646713,-19.66761398,1
143,513,-23.92184067,-19.11923981,1
143,545,-24.85870171,-19.38369179,1
143,577,-25.30513382,-18.88348579,1
143,609,-23.93828773,-17.59014702,1
143,641,-23.25322533,-15.98404121,1
143,673,-22.01762581,-15.5912838,1
143,705,-21.94666672,-15.84902,1
143,737,-21.57810402,-16.42147255,1
143,769,-20.98627472,-15.84815311,1
143,801,-20.72655296,-15.18383503,1
143,833,-21.21243286,-15.99045944,1
143,865,-21.22707558,-16.88253212,1
143,897,-20.57593727,-16.89369392,1
143,929,-20.08830452,-15.31471634,1
143,961,-19.21332359,-15.17058754,1
143,993,-20.18877983,-14.94167042,1
143,1025,-19.04171562,-14.7692728,1
143,1057,-16.61622047,-12.92387009,1
143,1089,-16.25083733,-10.39565849,1
143,1121,-16.28821754,-9.328231812,1
143,1153,-17.01148033,-8.421677589,1
143,1185,-18.34199524,-10.19778919,1
143,1217,-18.81316948,-9.177539825,1
143,1249,-19.42053413,-8.363400459,1
143,1281,-18.97186089,-7.393977642,1
143,1313,-18.73336411,-6.476886749,1
143,1345,-19.4815197,-6.247655869,1
143,1377,-19.87936592,-5.845158577,1
143,1409,-20.56175804,-4.869840622,1
143,1441,-19.82110596,-7.703352451,1
143,1473,-18.27390099,-6.038475037,1
143,1505,-15.79231262,-3.305047989,1
143,1537,-14.44289303,-3.637135744,1
143,1569,-14.99507523,-3.891014099,1
143,1601,-15.58930683,-4.092450619,1
143,1633,-15.79106522,-3.719916821,1
143,1665,-16.22199631,-2.692593098,1
143,1697,-16.07901382,-1.843887687,1
143,1729,-14.91691399,-1.654270887,1
143,1761,-12.12365341,-0.7530893087,1
143,1793,-9.841239929,-0.9732652307,1
143,1825,-12.12191677,-1.049531221,1
143,1857,-12.71524239,-1.321484089,1
143,1889,-11.80722237,0.6504906416,1
143,1921,-11.80879402,1.972215176,1
143,1953,-12.56367683,4.221244812,1
143,1985,-12.33589363,4.323561192,1
143,2017,-11.34376907,-4.102451324,1
175,33,-23.96523285,-4.786973953,1
175,65,-21.60649681,-27.31689835,1
175,97,-21.15899277,-26.8338089,1
175,129,-20.28985405,-25.81936646,1
175,161,-20.27653885,-25.26935959,1
175,193,-20.22295189,-26.07295227,1
175,225,-20.39301491,-25.04806328,1
175,257,-21.61285591,-23.48773003,1
175,289,-22.84140205,-22.18683052,1
175,321,-22.10818672,-21.59380913,1
175,353,-22.76607895,-21.81344223,1
175,385,-22.4019146,-21.36128998,1
175,417,-21.8534565,-21.06406212,1
175,449,-21.88834953,-20.27025986,1
175,481,-21.9706955,-19.28766823,1
175,513,-22.57088852,-17.53456688,1
175,545,-24.50291824,-19.08024597,1
175,577,-25.24465752,-18.79461098,1
175,609,-24.45561981,-17.59133911,1
175,641,-23.94294739,-16.21120071,1
175,673,-22.27469063,-15.05670071,1
175,705,-19.86956978,-15.0384407,1
175,737,-20.24505424,-15.57350636,1
175,769,-20.92053986,-16.08635902,1
175,801,-20.83772469,-15.13234711,1
175,833,-21.01066971,-16.00130463,1
175,865,-21.06257439,-17.61011124,1
175,897,-20.45722008,-16.54798126,1
175,929,-19.98935509,-15.53952312,1
175,961,-19.24322128,-15.19241047,1
175,993,-18.91919708,-15.23455143,1
175,1025,-18.28166771,-15.36885357,1
175,1057,-16.29174042,-13.53192234,1
175,1089,-16.17770958,-10.63134098,1
175,1121,-17.06962585,-8.602703094,1
175,1153,-18.0134964,-7.113210678,1
175,1185,-19.30081177,-9.928150177,1
175,1217,-17.87419891,-8.969655037,1
175,1249,-17.19613647,-7.544458866,1
175,1281,-18.71647644,-5.817656517,1
175,1313,-19.15474319,-5.450027943,1
175,1345,-19.75019836,-5.437129021,1
175,1377,-19.31560898,-5.779359341,1
175,1409,-18.66964912,-6.227746964,1
175,1441,-18.22731781,-6.529436111,1
175,1473,-17.1639595,-5.625733376,1
175,1505,-14.93162537,-2.857450485,1
175,1537,-13.8144865,-3.742727518,1
175,1569,-13.95751953,-5.436289787,1
175,1601,-14.62403774,-7.136514187,1
175,1633,-14.89701366,-4.692566872,1
175,1665,-15.73434639,-2.87721777,1
175,1697,-15.88317013,-2.256579161,1
175,1729,-15.3358078,-2.138214588,1
175,1761,-14.34170818,-1.659002781,1
175,1793,-11.59411335,-1.84386766,1
175,1825,-12.11112595,-1.197663307,1
175,1857,-12.59177303,-0.9316593409,1
175,1889,-10.74369335,1.954879999,1
175,1921,-10.83246803,2.362564564,1
175,1953,-13.14569378,3.757037878,1
175,1985,-13.29985428,3.660529137,1
175,2017,-11.43630886,-2.769402504,1
207,33,-16.75204659,-5.266681671,1
207,65,-22.44412231,-26.53638268,1
207,97,-22.55116081,-26.15124893,1
207,129,-18.84207916,-25.75541878,1
207,161,-19.10160828,-25.37472534,1
207,193,-20.22098351,-26.3345089,1
207,225,-20.81971741,-25.85102654,1
207,257,-21.21577454,-24.302742,1
207,289,-21.73304749,-23.37239838,1
207,321,-21.87190628,-22.43206978,1
207,353,-22.39255714,-21.94202805,1
207,385,-22.31407547,-21.20750427,1
207,417,-21.87932205,-20.80765152,1
207,449,-22.00491524,-20.46383858,1
207,481,-21.91801643,-19.41903687,1
207,513,-21.47234535,-17.66583443,1
207,545,-21.6992569,-17.3906498,1
207,577,-23.32990646,-17.68546295,1
207,609,-22.60364723,-17.30358124,1
207,641,-22.42382813,-15.90337181,1
207,673,-21.57962799,-15.03086853,1
207,705,-19.815382,-15.27208519,1
207,737,-20.49139214,-15.96854782,1
207,769,-20.85041618,-16.24389267,1
207,801,-20.82773018,-16.09915352,1
207,833,-20.79721069,-16.77022934,1
207,865,-21.4981041,-16.46505928,1
207,897,-21.85595131,-14.9078474,1
207,929,-20.87344742,-15.31527805,1
207,961,-19.31450653,-15.57386208,1
207,993,-18.45376015,-16.15463448,1
207,1025,-18.11505508,-15.70167351,1
207,1057,-17.97098541,-14.21293926,1
207,1089,-17.61148262,-11.63468361,1
207,1121,-16.55132484,-9.126321793,1
207,1153,-16.56016541,-8.19698143,1
207,1185,-17.42306328,-8.735517502,1
207,1217,-17.23346329,-8.747558594,1
207,1249,-17.15054321,-6.876965046,1
207,1281,-17.62128067,-5.810482502,1
207,1313,-18.35345459,-5.739217281,1
207,1345,-19.87870598,-5.428229332,1
207,1377,-18.2475853,-5.774416447,1
207,1409,-16.74981689,-6.11339283,1
207,1441,-16.2072258,-5.88228941,1
207,1473,-15.48503208,-4.330489159,1
207,1505,-13.693717,-3.674088478,1
207,1537,-13.37777233,-4.128322124,1
207,1569,-12.49571419,-5.697079182,1
207,1601,-12.68809795,-5.709317207,1
207,1633,-14.17232323,-4.787388802,1
207,1665,-14.13253403,-3.351048946,1
207,1697,-14.5035038,-1.848933458,1
207,1729,-15.26812649,-1.557529926,1
207,1761,-15.50367737,-1.334217906,1
207,1793,-14.50510883,-0.5730549097,1
207,1825,-12.78864193,1.074389696,1
207,1857,-12.08673859,1.194208145,1
207,1889,-10.99349689,2.378905296,1
207,1921,-11.42684269,3.141656876,1
207,1953,-12.80793381,2.550172329,1
207,1985,-12.92459393,2.558675289,1
207,2017,-11.22480297,-0.3277089596,1
239,33,-16.25992012,-5.693916321,1
239,65,-22.90773964,-26.54974747,1
239,97,-22.47193336,-26.68877792,1
239,129,-19.48687553,-25.56076813,1
239,161,-20.58369827,-22.57507515,1
239,193,-22.12925148,-25.19054985,1
239,225,-21.68697548,-25.67889595,1
239,257,-19.99244499,-25.12508774,1
239,289,-20.32862663,-24.22080231,1
239,321,-21.86406898,-22.85181999,1
239,353,-22.33456421,-21.71659851,1
239,385,-21.67427635,-20.93781281,1
239,417,-21.70845222,-20.83451462,1
239,449,-22.47550774,-21.63440514,1
239,481,-22.60762787,-20.1997509,1
239,513,-22.19321823,-17.95300484,1
239,545,-22.27590179,-17.22699165,1
239,577,-22.70626831,-17.49814987,1
239,609,-21.86740303,-17.16304207,1
239,641,-21.33798409,-16.27760696,1
239,673,-21.11403656,-14.37223244,1
239,705,-20.96747017,-16.11134338,1
239,737,-19.72197533,-16.69176292,1
239,769,-19.41459274,-16.60669899,1
239,801,-20.31701851,-16.47999191,1
239,833,-20.39060593,-16.78318787,1
239,865,-20.90135193,-16.47188568,1
239,897,-21.92040443,-14.70092487,1
239,929,-21.5462513,-13.67763329,1
239,961,-19.62803078,-15.10213566,1
239,993,-18.20724678,-16.44662476,1
239,1025,-18.18647003,-15.47834301,1
239,1057,-17.10678291,-14.10247612,1
239,1089,-17.10416222,-11.81145668,1
239,1121,-15.69376945,-9.874770164,1
239,1153,-14.8100071,-8.467853546,1
239,1185,-16.54380035,-7.158125877,1
239,1217,-16.68791771,-7.632246494,1
239,1249,-16.90233803,-6.951585293,1
239,1281,-16.84490967,-6.284567356,1
239,1313,-17.22978783,-5.802503109,1
239,1345,-17.30823135,-5.265535831,1
239,1377,-16.51319313,-5.54544878,1
239,1409,-15.35490894,-6.125674248,1
239,1441,-14.1552515,-5.945497513,1
239,1473,-13.28011322,-5.019817352,1
239,1505,-12.33085442,-4.393857002,1
239,1537,-13.46388626,-4.146245956,1
239,1569,-13.00058174,-5.208797455,1
239,1601,-12.94524193,-5.163069725,1
239,1633,-14.45166397,-4.92595005,1
239,1665,-14.54808235,-4.354068279,1
239,1697,-14.88959312,-2.736343145,1
239,1729,-15.32561302,-1.472296476,1
239,1761,-16.69475937,-1.125148654,1
239,1793,-16.50098419,-0.3233413398,1
239,1825,-11.86751556,1.60813427,1
239,1857,-10.80689812,1.292743921,1
239,1889,-12.10576725,1.786339641,1
239,1921,-12.20557594,2.572784185,1
239,1953,-12.9655838,2.339613438,1
239,1985,-12.81605053,2.153177738,1
239,2017,-11.17198181,0.707775712,1
271,33,-15.73164177,-5.954551697,1
271,65,-22.800951,-24.96790886,1
271,97,-22.46293449,-25.94003296,1
271,129,-20.4600544,-25.44852257,1
271,161,-21.07863235,-23.7021122,1
271,193,-22.01286316,-24.66978264,1
271,225,-20.39850235,-25.76500893,1
271,257,-19.18397522,-25.73220062,1
271,289,-19.83808708,-24.49709702,1
271,321,-21.59729195,-23.1280098,1
271,353,-23.02444649,-21.80211258,1
271,385,-22.87609291,-21.59166527,1
271,417,-22.33616638,-21.49244118,1
271,449,-22.51695633,-21.98250389,1
271,481,-22.6039505,-20.80121231,1
271,513,-22.75115395,-19.12359238,1
271,545,-22.53057098,-17.36883163,1
271,577,-22.83811378,-17.20611382,1
271,609,-22.22186661,-16.78331566,1
271,641,-21.93261337,-16.61784935,1
271,673,-22.33230782,-15.16751289,1
271,705,-23.09531403,-16.19927216,1
271,737,-21.77425957,-17.08824539,1
271,769,-20.22576332,-16.16857147,1
271,801,-20.53682137,-15.93663788,1
271,833,-20.87897873,-15.76901436,1
271,865,-21.04148483,-14.95069027,1
271,897,-22.07410622,-14.14882469,1
271,929,-22.03549004,-12.71403503,1
271,961,-20.52119064,-14.24873829,1
271,993,-19.44833374,-15.60481453,1
271,1025,-18.40314102,-14.72419643,1
271,1057,-17.17883682,-13.47737122,1
271,1089,-16.53023338,-11.67082214,1
271,1121,-15.97343445,-11.0664835,1
271,1153,-15.99171448,-9.937584877,1
271,1185,-16.09262085,-7.802788734,1
271,1217,-15.8502121,-7.036588669,1
271,1249,-15.63897133,-7.249254704,1
271,1281,-16.09540176,-6.474938393,1
271,1313,-16.51679611,-5.856641769,1
271,1345,-15.9435091,-4.917820454,1
271,1377,-14.90488911,-4.957127571,1
271,1409,-14.01936245,-6.091340065,1
271,1441,-12.69381905,-6.227447987,1
271,1473,-12.89733601,-5.558485508,1
271,1505,-13.69058323,-4.863917351,1
271,1537,-13.78225994,-4.930745125,1
271,1569,-13.78879356,-5.919313431,1
271,1601,-14.0593977,-6.116921425,1
271,1633,-13.90017796,-5.379385948,1
271,1665,-14.79324341,-5.112996101,1
271,1697,-15.33433914,-3.655227423,1
271,1729,-15.15957355,-2.296293736,1
271,1761,-16.00623512,-1.429110289,1
271,1793,-15.38068295,-0.1824178994,1
271,1825,-14.46988678,0.5464767218,1
271,1857,-13.63350677,0.4228521585,1
271,1889,-13.02313137,1.026053071,1
271,1921,-12.80580616,1.668720007,1
271,1953,-12.60501575,1.994279861,1
271,1985,-12.17331123,2.354816198,1
271,2017,-11.65262699,0.7502117157,1
303,33,-22.78336143,-5.8307724,1
303,65,-21.811203,-24.62944221,1
303,97,-21.57390022,-25.25671196,1
303,129,-20.18009186,-25.36932564,1
303,161,-20.13996696,-25.43606186,1
303,193,-20.33146667,-26.42588615,1
303,225,-19.82638931,-26.33794975,1
303,257,-20.28666306,-26.08046341,1
303,289,-20.78017616,-26.76880074,1
303,321,-20.21652222,-24.27386475,1
303,353,-20.88454628,-22.22490692,1
303,385,-21.50691414,-21.39214134,1
303,417,-21.60069084,-20.81655502,1
303,449,-22.36193275,-20.5549202,1
303,481,-23.12890434,-20.50155258,1
303,513,-23.3558712,-19.64895821,1
303,545,-22.76049042,-18.41475296,1
303,577,-22.65800476,-17.05749321,1
303,609,-21.86393547,-16.70425797,1
303,641,-21.26078987,-16.85558891,1
303,673,-21.2705555,-16.73242378,1
303,705,-21.05441856,-17.30357742,1
303,737,-21.11881638,-16.8668766,1
303,769,-21.14116669,-15.57158089,1
303,801,-21.16411209,-15.78640938,1
303,833,-21.28606033,-15.21951199,1
303,865,-21.12043571,-14.33535004,1
303,897,-21.25576019,-12.93219566,1
303,929,-21.54439926,-13.23112583,1
303,961,-20.72411919,-14.54575348,1
303,993,-19.52197838,-15.48071575,1
303,1025,-18.64499283,-14.15089417,1
303,1057,-17.30173111,-12.30400181,1
303,1089,-15.8113842,-11.1809063,1
303,1121,-15.11827278,-10.49349499,1
303,1153,-16.11061096,-10.32635975,1
303,1185,-16.31900978,-8.976262093,1
303,1217,-13.69156361,-7.043356895,1
303,1249,-13.85857582,-7.424396515,1
303,1281,-15.05813026,-6.891939163,1
303,1313,-15.73578358,-6.830018044,1
303,1345,-14.84712124,-5.798311234,1
303,1377,-13.13529015,-5.056186199,1
303,1409,-11.87222099,-5.962397099,1
303,1441,-12.20793533,-6.470934868,1
303,1473,-12.5743494,-5.625602722,1
303,1505,-13.51282215,-5.472727776,1
303,1537,-13.37146759,-5.867084503,1
303,1569,-13.17231083,-6.958343506,1
303,1601,-14.09545231,-6.603919506,1
303,1633,-14.05815697,-5.291946888,1
303,1665,-14.17347908,-4.516616821,1
303,1697,-14.31962681,-3.163033485,1
303,1729,-14.54733467,-2.057616472,1
303,1761,-14.34680557,-0.9605730772,1
303,1793,-13.854949,-0.1495043039,1
303,1825,-14.88322353,0.4072088897,1
303,1857,-14.64305115,0.388551414,1
303,1889,-13.37287045,0.9418342113,1
303,1921,-12.42060089,1.221554756,1
303,1953,-11.65197754,1.472185969,1
303,1985,-10.45843887,2.384100676,1
303,2017,-14.03391457,-0.004967570305,1
335,33,-22.62194252,-5.251264572,1
335,65,-20.35352325,-25.91787148,1
335,97,-20.23120689,-25.79367447,1
335,129,-19.13730431,-25.57629395,1
335,161,-19.08926582,-25.74495506,1
335,193,-20.04553795,-26.9897747,1
335,225,-20.01158142,-27.1648407,1
335,257,-20.07664299,-26.81615448,1
335,289,-20.23367691,-28.57056236,1
335,321,-20.11982155,-26.13512993,1
335,353,-20.14297676,-22.84735298,1
335,385,-20.01475334,-21.94746017,1
335,417,-18.98830795,-21.22958755,1
335,449,-21.05720901,-20.43687248,1
335,481,-22.3629837,-20.00220299,1
335,513,-22.55336189,-19.49361801,1
335,545,-22.63375854,-19.15153503,1
335,577,-21.65680695,-17.37205887,1
335,609,-20.87450027,-17.62067604,1
335,641,-20.21444893,-17.82533264,1
335,673,-19.73459244,-17.50074196,1
335,705,-19.31035614,-17.89781761,1
335,737,-20.11722374,-17.2131691,1
335,769,-20.78198051,-16.42493439,1
335,801,-21.15263176,-16.36465073,1
335,833,-21.68127632,-16.44213486,1
335,865,-21.77944374,-14.91156292,1
335,897,-21.16148758,-13.50638103,1
335,929,-20.29541016,-14.20786381,1
335,961,-19.19506454,-14.83590221,1
335,993,-18.65393829,-15.55619335,1
335,1025,-17.86900902,-13.71803474,1
335,1057,-16.93599701,-11.83641529,1
335,1089,-15.67537308,-10.7196064,1
335,1121,-13.95178699,-9.701584816,1
335,1153,-15.06716156,-9.959319115,1
335,1185,-15.5332489,-10.00965309,1
335,1217,-15.5448513,-9.375919342,1
335,1249,-17.0512867,-8.045776367,1
335,1281,-17.49762726,-7.583172798,1
335,1313,-15.20113277,-7.873943329,1
335,1345,-13.60210609,-6.48803091,1
335,1377,-11.47146988,-5.363479137,1
335,1409,-10.52613449,-6.279233932,1
335,1441,-10.74152374,-7.019116402,1
335,1473,-11.12822533,-6.336760044,1
335,1505,-12.14381599,-6.178864956,1
335,1537,-12.42509937,-7.235165119,1
335,1569,-12.48266888,-7.923931122,1
335,1601,-13.2659893,-7.041061401,1
335,1633,-13.17859077,-4.944588661,1
335,1665,-13.03839874,-3.863439083,1
335,1697,-13.62231255,-2.81156683,1
335,1729,-14.52657604,-1.611787796,1
335,1761,-14.03376484,-0.6390989423,1
335,1793,-12.76640892,-0.4018777609,1
335,1825,-13.33514023,0.5960786343,1
335,1857,-14.09320545,1.425531149,1
335,1889,-12.88132,1.472966671,1
335,1921,-11.08063316,1.245034456,1
335,1953,-10.90725708,0.9920350313,1
335,1985,-11.29160786,2.388871193,1
335,2017,-14.48755455,-1.070523977,1
367,33,-21.31666183,-4.417634964,1
367,65,-19.62665558,-28.21038055,1
367,97,-19.90769577,-27.46564293,1
367,129,-18.77548981,-25.87887001,1
367,161,-18.76950264,-25.97476006,1
367,193,-19.13064766,-26.51161003,1
367,225,-19.12895203,-26.4236908,1
367,257,-19.47615814,-26.66469765,1
367,289,-20.28900528,-26.35328674,1
367,321,-20.48931122,-25.28581047,1
367,353,-20.14175987,-23.00162697,1
367,385,-19.60643196,-22.30973625,1
367,417,-19.56283951,-22.3585968,1
367,449,-20.18437958,-21.37566185,1
367,481,-20.35806656,-20.42024422,1
367,513,-20.56580353,-19.94392776,1
367,545,-20.61094284,-19.2535553,1
367,577,-20.52459335,-17.54668236,1
367,609,-19.80495262,-18.06400108,1
367,641,-18.89633751,-18.19744301,1
367,673,-19.68654251,-18.63048172,1
367,705,-19.76588058,-19.06551552,1
367,737,-19.91729164,-17.74516487,1
367,769,-20.61252403,-16.68918991,1
367,801,-20.80476761,-16.51986504,1
367,833,-21.01057243,-17.06909752,1
367,865,-21.16177559,-15.70190525,1
367,897,-20.62953568,-14.91389084,1
367,929,-19.62989998,-15.22380352,1
367,961,-18.15052414,-14.75181484,1
367,993,-17.36332893,-14.66271687,1
367,1025,-16.55562019,-13.27090549,1
367,1057,-16.07005501,-11.81689262,1
367,1089,-16.01211166,-10.19138622,1
367,1121,-15.46003246,-8.127450943,1
367,1153,-15.54938793,-8.906334877,1
367,1185,-15.39374161,-9.473925591,1
367,1217,-16.2520237,-9.467522621,1
367,1249,-19.92240143,-8.395343781,1
