PIVlab, ASCII chart output - 12-Oct-2024
FRAME: 43, filenames: A:[43]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi & B:[44]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
79,1825,-2.567106247,-1.787069678,1
79,1857,-3.019438267,-1.526122928,1
79,1889,-2.464287281,-0.7014096975,1
79,1921,-2.318675518,-0.494192481,1
79,1953,-2.252107143,0.1944560409,1
79,1985,-3.267444611,0.2519688606,1
79,2017,-1.898086071,-0.1660020947,1
111,33,-9.251117706,6.66223526,1
111,65,-3.373829126,-8.095663071,1
111,97,-3.021086931,-6.750083447,1
111,129,-2.342695236,-3.873002052,1
111,161,-0.5032287836,-2.995125294,1
111,193,-1.857028484,-5.672050476,1
111,225,-2.722197056,-6.82168293,1
111,257,-1.941008449,-6.255022049,1
111,289,-1.009482145,-6.290818691,1
111,321,-1.142747641,-5.659943104,1
111,353,-1.3732301,-5.558583736,1
111,385,-1.058156729,-5.284613132,1
111,417,-1.782925129,-4.426907063,1
111,449,-2.583375931,-4.374760628,1
111,481,-1.459408998,-5.301281929,1
111,513,-0.9821031094,-5.217301846,1
111,545,-0.1513813734,-3.615763664,1
111,577,0.2076928616,-3.315583706,1
111,609,-1.643977404,-5.055491924,1
111,641,-2.717317343,-5.303824902,1
111,673,-3.239713907,-5.354261398,1
111,705,-2.764835358,-6.040280819,1
111,737,-2.737184525,-6.225153446,1
111,769,-2.454611063,-5.584962845,1
111,801,-2.178453922,-5.602492332,1
111,833,-2.105927229,-5.575983047,1
111,865,-2.30258584,-5.474804878,1
111,897,-2.163943529,-5.24366045,1
111,929,-0.5909717083,-4.797798157,1
111,961,-1.252665758,-4.442681313,1
111,993,-5.33520031,-3.985845089,1
111,1025,-4.994934082,-3.817621231,1
111,1057,-3.476414204,-4.458091736,1
111,1089,-2.679063797,-5.185299873,1
111,1121,-2.570704222,-4.344156265,1
111,1153,-1.544075489,-3.820477486,1
111,1185,-1.4120543,-3.730483532,1
111,1217,-2.276026249,-3.727052212,1
111,1249,-1.527604103,-3.735459566,1
111,1281,-1.55462718,-4.104447842,1
111,1313,-1.735797524,-3.022943735,1
111,1345,-1.514801741,-1.805887461,1
111,1377,-1.147941828,-1.4881109,1
111,1409,-1.061565399,-1.019966245,1
111,1441,-1.060413837,-0.5970829725,1
111,1473,-1.45414257,0.1165578216,1
111,1505,-2.088313103,0.09252907336,1
111,1537,-1.650697589,-0.3666418493,1
111,1569,-1.390449762,-0.1315252185,1
111,1601,-1.635976791,-0.3333173096,1
111,1633,-2.177090168,-1.797118664,1
111,1665,-1.890426874,-2.527132988,1
111,1697,-0.9935387373,-2.820323944,1
111,1729,-0.005474925041,-3.693930626,1
111,1761,-0.384390831,-6.013292313,1
111,1793,-0.9005094767,-1.323568463,1
111,1825,-1.030397654,-0.8223441839,1
111,1857,-1.139671326,-0.7043541074,1
111,1889,-1.400940061,-0.5768947005,1
111,1921,-1.820813894,-0.5846772194,1
111,1953,-2.055830002,-0.3760330677,1
111,1985,-2.019439459,-0.1145599931,1
111,2017,-1.280168891,-0.218998,1
143,33,-3.211874008,-7.85114193,1
143,65,-2.577671766,-5.693881035,1
143,97,-2.616591215,-4.457136631,1
143,129,-2.806862593,10.01274109,1
143,161,-0.2832565308,-3.29231739,1
143,193,-0.8051309586,-5.643239975,1
143,225,-1.539196253,-5.624397755,1
143,257,-1.245244026,-5.404888153,1
143,289,-0.7307217121,-6.560594559,1
143,321,-1.306164622,-6.658850193,1
143,353,-1.146511436,-6.013736248,1
143,385,0.2734895945,-6.07694912,1
143,417,-1.188158274,-5.741933346,1
143,449,-1.690786839,-4.464570999,1
143,481,-1.36857748,-4.679003716,1
143,513,-0.2030216455,-4.653128624,1
143,545,-0.3905322552,-6.087926388,1
143,577,-1.612632871,-5.75057888,1
143,609,-2.877114773,-5.635361195,1
143,641,-3.800878048,-5.338372707,1
143,673,-3.754701853,-5.360862732,1
143,705,-3.42977953,-5.728244781,1
143,737,-3.04560709,-5.769917965,1
143,769,-2.63948822,-6.140394688,1
143,801,-2.181492329,-6.510469437,1
143,833,-2.115721941,-6.403303146,1
143,865,-1.940698385,-6.513666153,1
143,897,-1.572748661,-6.078300476,1
143,929,-1.731630325,-5.028191566,1
143,961,-2.701460361,-4.792888165,1
143,993,-3.725251436,-4.146055222,1
143,1025,-3.551932573,-4.794927597,1
143,1057,-2.502412081,-5.16145134,1
143,1089,-2.716730833,-4.640884399,1
143,1121,-2.575572968,-3.939070225,1
143,1153,-1.041888475,-3.556201935,1
143,1185,-1.267897367,-3.170113564,1
143,1217,-2.135413885,-3.335406065,1
143,1249,-1.750785589,-3.703323841,1
143,1281,-1.360338926,-3.51549983,1
143,1313,-1.379189968,-2.916379452,1
143,1345,-0.9421247244,-2.192619562,1
143,1377,0.2694926262,-1.906819582,1
143,1409,0.2982314825,-1.280306816,1
143,1441,-0.9997347593,-1.097363949,1
143,1473,-1.72395277,-0.7559639812,1
143,1505,-1.526249409,-0.06543438137,1
143,1537,-1.137663603,-0.1614410281,1
143,1569,-0.5874204636,0.8817235827,1
143,1601,-0.5726575851,0.06957840919,1
143,1633,-0.9607130289,-1.09704113,1
143,1665,-1.186208129,-0.9342557192,1
143,1697,-1.278806925,-1.561933637,1
143,1729,-1.115470171,-3.144100189,1
143,1761,-0.9966239929,-4.3383255,1
143,1793,-0.9926581383,-1.886651993,1
143,1825,-0.4483093023,-0.3806833029,1
143,1857,-0.6701048613,-0.1752440929,1
143,1889,-0.6967705488,-0.4514584541,1
143,1921,-1.15808177,-0.5111149549,1
143,1953,-1.480730534,-0.1546804756,1
143,1985,-0.3203628063,0.164713949,1
143,2017,-0.3134639263,-0.09678012133,1
175,33,-1.050688028,-1.572615385,1
175,65,-2.17205286,-3.878845692,1
175,97,-3.510488033,-3.302062988,1
175,129,-2.112464905,-3.161222458,1
175,161,-1.122229099,-4.13725853,1
175,193,-1.567754507,-5.492911339,1
175,225,-2.098348618,-4.587114811,1
175,257,-2.280802727,-4.363272667,1
175,289,-1.97981894,-6.162941933,1
175,321,-1.464313865,-7.503774643,1
175,353,-1.117880464,-5.834338665,1
175,385,-0.6336408854,-6.985280514,1
175,417,-1.701652765,-5.91455698,1
175,449,-1.581523418,-5.003942013,1
175,481,-0.9286001921,-4.097598076,1
175,513,-0.8091537952,-4.74250412,1
175,545,-1.168222666,-5.648168564,1
175,577,-2.09901762,-5.926183701,1
175,609,-3.262800694,-5.768780231,1
175,641,-4.160573959,-5.369105339,1
175,673,-4.82598114,-5.207278252,1
175,705,-4.337921619,-5.491951942,1
175,737,-3.257265329,-5.676335812,1
175,769,-2.646181107,-6.184124947,1
175,801,-2.509619474,-7.000369072,1
175,833,-2.674269915,-6.610287666,1
175,865,-2.989171505,-6.586114883,1
175,897,-2.484368563,-6.301426888,1
175,929,-2.856165409,-5.75045681,1
175,961,-3.099957228,-5.571081638,1
175,993,-2.734460354,-4.879925728,1
175,1025,-2.195779085,-5.258102894,1
175,1057,-1.119421482,-5.810790062,1
175,1089,-1.66625309,-5.057584286,1
175,1121,-3.257456064,-4.501551151,1
175,1153,-3.417524576,-4.527394295,1
175,1185,-3.113567114,-4.619267941,1
175,1217,-2.579587936,-3.851067305,1
175,1249,-2.270322323,-3.595307589,1
175,1281,-1.769857407,-3.362557888,1
175,1313,-0.8968315125,-2.884015799,1
175,1345,-0.288705647,-2.676814795,1
175,1377,-0.3783982396,-2.532841206,1
175,1409,-0.4543009996,-1.942322254,1
175,1441,-0.4813504219,-2.204027653,1
175,1473,-0.07071149349,-1.194988728,1
175,1505,-0.3909361362,-0.2987543941,1
175,1537,-0.7279696465,-0.6685183644,1
175,1569,-0.295101583,-0.620397985,1
175,1601,0.1153705716,-0.378487587,1
175,1633,-0.882599175,0.2953956127,1
175,1665,-1.146704674,0.7156149149,1
175,1697,-1.342261791,-0.7260077,1
175,1729,-1.119398832,-2.117917299,1
175,1761,-0.6992401481,-2.695945263,1
175,1793,-0.3724544942,-2.047729254,1
175,1825,0.4895136654,-1.013552904,1
175,1857,-0.00638332963,-0.3179871738,1
175,1889,-0.1056034267,-0.01327766478,1
175,1921,-0.6697500944,0.1691255718,1
175,1953,-1.95108521,0.3924931586,1
175,1985,-0.4827083349,0.7937018871,1
175,2017,-0.6811270118,-0.1515690982,1
207,33,2.916816235,5.58134079,1
207,65,-3.449139595,-4.192511559,1
207,97,-4.909501553,-5.14821434,1
207,129,-3.269608974,-4.985745907,1
207,161,-2.166466713,-5.692786217,1
207,193,-1.468459845,-4.404323578,1
207,225,-1.587768316,-3.991302967,1
207,257,-2.299417496,-3.480621338,1
207,289,-1.836565137,-5.181904316,1
207,321,-1.148211479,-6.00263834,1
207,353,-0.7617464066,-5.242767811,1
207,385,-0.169998765,-6.565704823,1
207,417,-0.7238177061,-5.599709988,1
207,449,-0.8908648491,-5.966482162,1
207,481,-0.577832818,-5.752281189,1
207,513,-1.167822361,-5.543801308,1
207,545,-2.024175644,-5.739292145,1
207,577,-2.168374062,-5.77504158,1
207,609,-2.820224047,-5.962853909,1
207,641,-3.966664076,-5.317297935,1
207,673,-4.263896942,-4.991682053,1
207,705,-3.8494277,-5.051312447,1
207,737,-3.203461885,-5.418779373,1
207,769,-2.923251152,-6.539299965,1
207,801,-3.181053638,-6.866734982,1
207,833,-3.284717798,-6.45857048,1
207,865,-3.306765079,-6.130081177,1
207,897,-3.973898649,-6.434865475,1
207,929,-4.295855522,-6.487383366,1
207,961,-2.937058687,-6.232175827,1
207,993,-2.163967133,-5.861627102,1
207,1025,-1.641951799,-5.785697937,1
207,1057,-0.5603936911,-5.41068697,1
207,1089,-1.614321709,-5.357755184,1
207,1121,-3.634694576,-5.053525925,1
207,1153,-4.153256893,-4.729416847,1
207,1185,-4.233613014,-4.665989876,1
207,1217,-3.558923244,-4.211992264,1
207,1249,-2.941208363,-3.982656479,1
207,1281,-2.305954218,-3.538068771,1
207,1313,-0.7829054594,-2.466895103,1
207,1345,-0.6690657139,-1.885587215,1
207,1377,-0.9800947905,-2.093961239,1
207,1409,-0.7642279863,-2.854160786,1
207,1441,0.05798637867,-2.588498592,1
207,1473,1.165718079,-0.6338871717,1
207,1505,-0.112903893,0.7378644943,1
207,1537,-0.8515812755,-1.033083677,1
207,1569,-0.6193729043,-1.813996315,1
207,1601,-0.5023870468,-0.8501163721,1
207,1633,-0.5700358748,0.6029812098,1
207,1665,0.003731489182,0.6399301291,1
207,1697,-0.8848955631,0.2226567268,1
207,1729,-1.274248362,-0.3422933817,1
207,1761,-0.2690364122,-1.142970562,1
207,1793,0.5003342032,-1.36061573,1
207,1825,0.0954875946,-1.094383717,1
207,1857,-0.2209297121,-0.3654461205,1
207,1889,0.1002696157,0.22713691,1
207,1921,-0.1721023917,0.3493212163,1
207,1953,-0.8884523511,0.3383351564,1
207,1985,-2.027835369,1.320995808,1
207,2017,-2.106541872,0.0101762414,1
239,33,7.299764633,5.791748047,1
239,65,-5.873027325,-5.945357323,1
239,97,-4.814127922,-6.290948868,1
239,129,-4.236312866,-5.151564121,1
239,161,-3.33298111,-5.326457977,1
239,193,0.5495893955,-4.015974522,1
239,225,0.3219693899,-1.708221912,1
239,257,-1.376251936,-2.510053635,1
239,289,-1.093186975,-3.73894453,1
239,321,0.1509075165,-3.897800446,1
239,353,0.07437872887,-4.849629879,1
239,385,0.2903444767,-5.681874752,1
239,417,-1.047039866,-5.490934849,1
239,449,-0.7054930925,-5.631604195,1
239,481,-1.087404728,-6.004512787,1
239,513,-1.537905216,-5.931853294,1
239,545,-1.919398308,-6.254086018,1
239,577,-2.275080681,-6.712377548,1
239,609,-2.724526882,-7.169034958,1
239,641,-3.421922684,-5.39196682,1
239,673,-3.432128906,-4.778243542,1
239,705,-2.962235451,-4.799056053,1
239,737,-2.799655914,-5.163017273,1
239,769,-3.19802618,-6.232396603,1
239,801,-3.622875214,-5.61166048,1
239,833,-3.444224358,-5.785355568,1
239,865,-3.225367308,-6.029564857,1
239,897,-3.466761589,-6.322887421,1
239,929,-4.137986183,-6.394745827,1
239,961,-3.429389,-6.198223114,1
239,993,-2.323026419,-6.237474442,1
239,1025,-1.491343141,-6.001978397,1
239,1057,-1.039089918,-5.699179173,1
239,1089,-2.588038445,-5.530538082,1
239,1121,-3.2184515,-5.327044487,1
239,1153,-3.330965042,-5.082901955,1
239,1185,-3.83433342,-4.854998112,1
239,1217,-3.541831493,-4.264204502,1
239,1249,-2.897813082,-3.581882477,1
239,1281,-2.044999599,-3.067144156,1
239,1313,-1.185137033,-2.251188755,1
239,1345,-1.083209157,-1.759891987,1
239,1377,-0.9558013678,-1.454716802,1
239,1409,-0.8351975679,-2.008347511,1
239,1441,-0.3889829516,-1.869140148,1
239,1473,0.6606225967,-1.460858226,1
239,1505,-0.07038256526,-0.978230834,1
239,1537,-0.4901247919,-0.8540883064,1
239,1569,-0.55140692,-1.058999181,1
239,1601,-0.4982821345,-0.5719612241,1
239,1633,-0.2935968637,0.1310107708,1
239,1665,-0.5431213379,0.4168423414,1
239,1697,-1.205649495,1.075789452,1
239,1729,-0.9739016294,0.1520335078,1
239,1761,-0.5363568068,-0.6389205456,1
239,1793,0.09210753441,-0.6038893461,1
239,1825,0.3078650236,-0.3838948309,1
239,1857,0.1134050488,0.0183551237,1
239,1889,0.02217134833,0.2261858135,1
239,1921,0.03547685593,0.1086333394,1
239,1953,-0.2261036336,-0.3662149906,1
239,1985,-1.90903163,-0.007493520156,1
239,2017,-3.18650198,0.09833861887,1
271,33,-1.632975578,2.022241116,1
271,65,-3.58273077,-5.173372269,1
271,97,-4.394317627,-6.269846916,1
271,129,-4.642757416,-5.887039661,1
271,161,-2.902138233,-5.400471687,1
271,193,0.5321352482,-4.845149517,1
271,225,0.7990908623,-2.986979961,1
271,257,-0.7786567211,-3.56363678,1
271,289,-1.10432446,-4.141132832,1
271,321,-0.3526803255,-4.424697876,1
271,353,-0.8005934358,-4.869463921,1
271,385,-0.1809031963,-5.727865696,1
271,417,-0.4926142693,-5.694367409,1
271,449,-0.9733738899,-5.41072607,1
271,481,-1.422547579,-5.689092636,1
271,513,-3.180484295,-4.979249477,1
271,545,-2.000283003,-6.292584419,1
271,577,-1.760506868,-7.244717121,1
271,609,-1.804802895,-7.586438179,1
271,641,-2.277412653,-5.686642647,1
271,673,-2.706820488,-4.48886919,1
271,705,-2.699900627,-4.841763973,1
271,737,-2.672782183,-5.368105412,1
271,769,-2.713689327,-5.766949654,1
271,801,-3.118942499,-5.156754494,1
271,833,-3.149404764,-5.196351051,1
271,865,-2.680539131,-5.472242355,1
271,897,-1.815044641,-5.539971828,1
271,929,-1.200810432,-5.390192986,1
271,961,-0.8872654438,-5.774921417,1
271,993,-1.73355484,-6.260176659,1
271,1025,-2.060857296,-6.301862717,1
271,1057,-2.48017025,-6.066397667,1
271,1089,-3.558844566,-6.351583481,1
271,1121,-3.377124548,-5.766066074,1
271,1153,-3.075865984,-5.359674931,1
271,1185,-3.219505787,-4.934114456,1
271,1217,-3.449780941,-4.572321892,1
271,1249,-3.60618639,-3.702022791,1
271,1281,-2.68958354,-2.509686708,1
271,1313,-1.616954565,-1.789566517,1
271,1345,-1.389129162,-1.393303871,1
271,1377,-1.845516205,-0.8590396643,1
271,1409,-1.88977766,-0.7763626575,1
271,1441,-1.114332199,-1.345554352,1
271,1473,-0.4241922498,-1.238942742,1
271,1505,-0.2222913504,-0.9751201868,1
271,1537,-0.3392966986,-0.929499507,1
271,1569,-0.5332627296,-0.7507671714,1
271,1601,-0.4547311664,-0.112785846,1
271,1633,-0.1852190495,0.3339771032,1
271,1665,-1.187262535,0.2445698082,1
271,1697,-1.869369745,0.9031510353,1
271,1729,-1.164895535,0.01707980037,1
271,1761,-1.100748539,-0.6669508815,1
271,1793,-0.1329900622,-0.295132935,1
271,1825,0.6779408455,0.107622534,1
271,1857,0.04034876823,0.3966912031,1
271,1889,0.3645704389,0.6942509413,1
271,1921,0.5626183748,0.05406719446,1
271,1953,-0.946726203,-1.045756817,1
271,1985,-1.984451175,-0.9575775266,1
271,2017,-1.766171098,-0.2307576835,1
303,33,4.996261597,0.3385912776,1
303,65,-4.774674892,-5.029921055,1
303,97,-4.992269516,-5.638168335,1
303,129,-4.584561348,-7.160418034,1
303,161,-1.977906466,-6.944093227,1
303,193,-1.055102229,-6.244162083,1
303,225,-0.9927545786,-5.551750183,1
303,257,-1.47170198,-4.708600998,1
303,289,-1.444469213,-4.683425426,1
303,321,-1.299821496,-4.763832092,1
303,353,-1.295031786,-4.876702785,1
303,385,0.8126469851,-5.586286068,1
303,417,2.058107615,-7.604586124,1
303,449,-0.7522088289,-5.74089241,1
303,481,-1.192509294,-5.808130264,1
303,513,-1.797712803,-5.845919609,1
303,545,-1.838425159,-7.008002758,1
303,577,-1.145197988,-7.357786655,1
303,609,-0.555265069,-6.024799824,1
303,641,-0.5153999329,-5.690356731,1
303,673,-1.292947054,-5.395326614,1
303,705,-1.979184031,-4.978611946,1
303,737,-1.916452169,-5.405948162,1
303,769,-2.238579988,-5.623903751,1
303,801,-3.186977148,-5.056046009,1
303,833,-3.337954283,-4.731962681,1
303,865,-2.805305958,-4.636294842,1
303,897,-2.35084796,-4.930953026,1
303,929,-1.854027748,-5.313176632,1
303,961,-0.4636862278,-5.550629616,1
303,993,-1.447710276,-5.868929863,1
303,1025,-2.60367322,-6.224898815,1
303,1057,-2.955460072,-6.336782455,1
303,1089,-3.193248749,-6.105388641,1
303,1121,-3.229775429,-5.091162682,1
303,1153,-2.821110249,-4.802241325,1
303,1185,-2.675797939,-4.858204365,1
303,1217,-3.480149508,-5.792152405,1
303,1249,-4.278170586,-4.025478363,1
303,1281,-3.49360013,-1.726904154,1
303,1313,-2.331696749,-1.128524184,1
303,1345,-2.081118584,-0.5815680027,1
303,1377,-2.326665163,-0.6117786169,1
303,1409,-2.138187408,-0.671892941,1
303,1441,-1.578307867,-0.8054867387,1
303,1473,-0.921987772,-0.4061826468,1
303,1505,-0.6884582043,-0.3693132401,1
303,1537,-0.7238266468,-0.7993487716,1
303,1569,-0.7166404724,-0.6203687787,1
303,1601,-0.6598809958,0.1514618546,1
303,1633,-0.7991494536,0.8777635098,1
303,1665,-1.269660354,0.9559960365,1
303,1697,-1.408320189,0.2689495683,1
303,1729,-1.255170226,-0.1789668798,1
303,1761,-1.385559201,-0.4255650938,1
303,1793,-0.8111855388,0.0233052969,1
303,1825,-0.1542271078,0.3452539742,1
303,1857,-0.001487068832,0.1327748299,1
303,1889,0.3780201674,0.02692376822,1
303,1921,0.9831991196,-0.7973129153,1
303,1953,-0.0319339186,-1.422216296,1
303,1985,-1.035602331,-1.271837473,1
303,2017,-2.014899254,-0.2254698575,1
335,33,-5.699425697,-0.6934452057,1
335,65,-4.572576523,-5.714416504,1
335,97,-2.887342215,-5.971104622,1
335,129,-2.728218079,-6.75982666,1
335,161,-1.986230373,-7.096205235,1
335,193,-1.6170609,-7.15565443,1
335,225,-1.828941107,-6.105408669,1
335,257,-2.530737638,-5.006119251,1
335,289,-1.676348209,-4.081596375,1
335,321,-1.868979931,-4.542562008,1
335,353,-2.829216003,-4.568279266,1
335,385,-0.4979977608,-5.07370472,1
335,417,0.3636341691,-6.904580593,1
335,449,-0.576513052,-6.087167263,1
335,481,0.100338757,-5.829513073,1
335,513,-0.002051711082,-5.547567368,1
335,545,-0.6696500778,-6.808657169,1
335,577,-0.8912644386,-6.395815849,1
335,609,-1.941607237,-5.229270935,1
335,641,-1.597094297,-5.92302227,1
335,673,-1.303198338,-6.446056366,1
335,705,-1.287987947,-5.862927914,1
335,737,-1.244296551,-5.874065876,1
335,769,-2.461302757,-5.663619518,1
335,801,-4.097808838,-5.169083118,1
335,833,-3.724904537,-4.662438393,1
335,865,-3.43602705,-4.545473099,1
335,897,-3.188274622,-5.107083797,1
335,929,-3.19022584,-5.196181774,1
335,961,-4.191968441,-5.240215778,1
335,993,-3.534016609,-5.508234024,1
335,1025,-3.658819199,-5.311295033,1
335,1057,-3.950882435,-6.021716595,1
335,1089,-3.055012941,-6.255526543,1
335,1121,-2.877322674,-4.921758652,1
335,1153,-2.876399517,-4.37335825,1
335,1185,-2.857419968,-4.848959446,1
335,1217,-3.319908857,-5.957321167,1
335,1249,-2.806053877,-3.228910208,1
335,1281,-2.873189449,-1.701368809,1
335,1313,-3.10955596,-1.683085203,1
335,1345,-2.316535711,-0.997918129,1
335,1377,-1.779182434,-1.100189447,1
335,1409,-1.808280706,-1.132045984,1
335,1441,-2.114885569,-0.06511878967,1
335,1473,-1.723577142,0.225474298,1
335,1505,-1.567089081,0.147621572,1
335,1537,-1.346606255,-0.4574069381,1
335,1569,-0.9146662951,-0.2152910829,1
335,1601,-0.8020069599,0.3145580888,1
335,1633,-1.276608109,1.661454678,1
335,1665,-1.624306083,3.045355797,1
335,1697,-1.724888444,-0.738699615,1
335,1729,-1.169113636,-0.4349424839,1
335,1761,-0.8999171257,-0.1988602132,1
335,1793,-0.8613602519,0.09700196981,1
335,1825,-0.7875505686,0.418243587,1
335,1857,-0.06491413713,0.02319687605,1
335,1889,1.037875652,-0.2353653014,1
335,1921,1.768175483,-2.125295639,1
335,1953,1.727689862,-3.213793755,1
335,1985,-0.9582404494,-2.359408617,1
335,2017,-2.134344578,-0.2245751619,1
367,33,-2.939898252,-1.390291691,1
367,65,-2.768902063,-6.7561903,1
367,97,-1.923816919,-6.005925655,1
367,129,-1.55807972,-6.120426178,1
367,161,-1.921246767,-6.220056057,1
367,193,-2.069239616,-5.894695759,1
367,225,-2.037014484,-6.083201885,1
367,257,-2.020469904,-5.132775784,1
367,289,-1.744772673,-4.957595825,1
367,321,-1.947299004,-4.162587643,1
367,353,-2.793857813,-4.115219593,1
367,385,-2.590738297,-6.825516701,1
367,417,-1.595139742,-7.736619949,1
367,449,-1.109012723,-7.233336926,1
367,481,-0.3209832311,-6.659658909,1
367,513,-0.3996806145,-5.479187012,1
367,545,-1.3390733,-5.872862816,1
367,577,-2.299240112,-6.01269865,1
367,609,-3.421785831,-5.700731754,1
367,641,-2.200414181,-6.387738228,1
367,673,-1.832204342,-6.543166161,1
367,705,-1.753959417,-6.145383835,1
367,737,-1.99313879,-6.318548203,1
367,769,-2.996766806,-6.437631607,1
367,801,-5.042901993,-5.96823597,1
367,833,-3.021845818,-4.846659184,1
367,865,-2.189003706,-4.677741528,1
367,897,-2.074926138,-4.919985771,1
367,929,-3.012429714,-4.938741684,1
