PIVlab, ASCII chart output - 12-Oct-2024
FRAME: 39, filenames: A:[39]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi & B:[40]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-3.107296467,3.582597733,1
47,65,-2.244394064,-2.32665062,1
47,97,-1.8656919,-3.193800211,1
47,129,-2.552471161,-4.855080605,1
47,161,-2.488655567,-6.137428284,1
47,193,-3.054140568,-4.501105309,1
47,225,-2.761547089,-2.623242855,1
47,257,-2.042423725,-1.8482337,1
47,289,-2.905340195,-2.33667326,1
47,321,-4.802016735,-3.57065773,1
47,353,-4.194264412,-3.050679207,1
47,385,-3.330400467,-2.895664692,1
47,417,-1.809501886,-3.385701895,1
47,449,-0.6732769012,-2.55045557,1
47,481,-1.425107956,-0.4608864784,1
47,513,-2.934945583,-0.2857842445,1
47,545,-3.187548161,-0.8390674591,1
47,577,-2.641656876,-1.507694244,1
47,609,-2.388566732,-1.812491417,1
47,641,-1.979818583,-3.01523304,1
47,673,-2.180345774,-3.957135201,1
47,705,-2.885938168,-4.088438511,1
47,737,-3.100138187,-4.574789524,1
47,769,-2.388067722,-5.009239197,1
47,801,-1.553013325,-4.766842842,1
47,833,-2.958217144,-4.562015533,1
47,865,-3.090254784,-4.12645483,1
47,897,-3.157374859,-4.618851185,1
47,929,-1.337623596,-8.870609283,1
47,961,-0.4706997871,-9.259677887,1
47,993,-0.4217466116,-4.902984619,1
47,1025,0.1085761786,-0.421400547,1
47,1057,-2.124745369,1.013242245,1
47,1089,-4.327745914,0.8442537785,1
47,1121,-4.220321178,0.5922441483,1
47,1153,-2.605752468,0.2823866606,1
47,1185,-2.97914362,-0.3352525234,1
47,1217,-3.634633541,-0.1629090309,1
47,1249,-2.809427023,0.4350805283,1
47,1281,-2.192802191,0.7758179903,1
47,1313,5.412782669,-11.64516735,1
47,1345,-1.74024868,-0.4367592931,1
47,1377,-1.263998508,-0.420211792,1
47,1409,-1.961489677,-0.2497684956,1
47,1441,-1.852661848,-1.911123157,1
47,1473,-1.370003462,-1.454569101,1
47,1505,-2.436970234,-1.347345471,1
47,1537,-1.546146393,-1.200835466,1
47,1569,-0.4656113386,-0.9227627516,1
47,1601,-1.31129849,-0.023026824,1
47,1633,-2.982974052,0.9870229363,1
47,1665,-4.319685936,1.749118805,1
47,1697,-4.721822739,1.273338318,1
47,1729,-4.725750446,0.4535173178,1
47,1761,-4.768642902,-0.4457089901,1
47,1793,-4.951038361,-0.9615009427,1
47,1825,-5.049919128,-3.0785501,1
47,1857,-5.126504898,-2.566441059,1
47,1889,-6.020746708,-1.082535386,1
47,1921,-6.947897911,-1.671016455,1
47,1953,-6.713606834,1.010435343,1
47,1985,-5.752013683,1.417002559,1
47,2017,-3.41916132,-3.514860153,1
79,33,-3.34384203,3.126219273,1
79,65,-2.207904577,-2.042513847,1
79,97,-1.630296469,-3.796357632,1
79,129,-1.213011265,-3.458539009,1
79,161,-1.888559341,-3.743546486,1
79,193,-2.055883169,-21.80389404,1
79,225,-2.486210823,-2.673295498,1
79,257,-2.577785492,-3.409416676,1
79,289,-3.089210987,-3.283285141,1
79,321,-3.335668325,-3.865047455,1
79,353,-3.442636967,-3.252349138,1
79,385,-2.675209761,-3.0543468,1
79,417,-2.514484644,-3.76095295,1
79,449,-3.203995228,-3.877945185,1
79,481,-3.095433235,-2.876765966,1
79,513,-2.969306946,-2.754664898,1
79,545,-2.938365698,-3.705988169,1
79,577,-3.311859369,-3.241448879,1
79,609,-3.357506752,-2.42807436,1
79,641,-2.645654917,-2.748808861,1
79,673,-2.540188313,-3.728898048,1
79,705,-3.148915768,-4.379223824,1
79,737,-3.646005392,-4.367904663,1
79,769,-4.085751534,-4.384626389,1
