PIVlab, ASCII chart output - 12-Oct-2024
FRAME: 12, filenames: A:[12]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi & B:[13]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-8.739122391,8.752864838,1
47,65,-4.7486763,-4.002248764,1
47,97,-4.854488373,-4.41885376,1
47,129,-4.394032478,-4.387123108,1
47,161,-3.893667221,-3.928824425,1
47,193,-2.872839451,-3.872026443,1
47,225,-1.821090937,-4.227577209,1
47,257,-0.9080224037,-5.37967205,1
47,289,-0.3074883223,-4.841653824,1
47,321,-0.6103268862,-2.641477823,1
47,353,-1.075507402,-1.902732968,1
47,385,-1.070407748,-0.79159832,1
47,417,-0.9336338043,-1.618500233,1
47,449,-0.1679627895,-3.924847126,1
47,481,0.1602656841,-5.730543613,1
47,513,-0.0493298769,-4.260585308,1
47,545,0.2684158683,-3.336815596,1
47,577,1.461452723,-3.847257853,1
47,609,1.953505874,-5.015101433,1
47,641,1.817059159,-6.418012619,1
47,673,1.366444588,-7.356147766,1
47,705,0.9715769291,-7.070734024,1
47,737,3.374657631,-6.230559349,1
47,769,5.246222019,-5.401777744,1
47,801,4.988105774,-4.581340313,1
47,833,6.107437134,-4.351819515,1
47,865,7.434576988,-4.463215828,1
47,897,8.234800339,-5.561899185,1
47,929,7.863739967,-6.369849682,1
47,961,6.753944397,-4.831125259,1
47,993,5.227490902,-5.540760994,1
47,1025,4.381464005,-4.982176781,1
47,1057,3.914006233,-3.346122265,1
47,1089,3.794195175,-2.743965149,1
47,1121,4.46736145,-2.898013115,1
47,1153,5.937837601,-2.665997982,1
47,1185,6.493361473,-4.601458549,1
47,1217,5.679702282,-4.573444843,1
47,1249,5.831827641,-4.579652786,1
47,1281,5.963162899,-4.252055168,1
47,1313,6.592969894,-3.771029949,1
47,1345,7.545063972,-4.367735386,1
47,1377,7.619857788,-3.309948921,1
47,1409,6.430395603,-3.148154259,1
47,1441,4.149529934,-3.416742325,1
47,1473,3.838696957,-4.216546059,1
47,1505,3.593769073,-4.379467964,1
47,1537,4.899279594,-5.663336277,1
47,1569,4.636124134,-5.593668938,1
47,1601,4.38377285,-5.712567329,1
47,1633,5.095728874,-6.885326862,1
47,1665,6.07969141,-7.493794918,1
47,1697,6.172894478,-6.940012455,1
47,1729,6.258891582,-6.067168713,1
47,1761,7.538323402,-6.185950756,1
47,1793,7.573742867,-7.64180088,1
47,1825,6.757711411,-8.99653244,1
47,1857,5.513781548,-10.02677917,1
47,1889,5.897981644,-9.912007332,1
47,1921,6.051386833,-9.100090027,1
47,1953,4.455695152,-8.830898285,1
47,1985,5.459454536,-6.276472569,1
47,2017,5.511733532,-2.011776924,1
79,33,-2.586737633,4.639392376,1
79,65,-5.084894657,-4.336606026,1
79,97,-5.656225681,-5.104732513,1
79,129,-5.846057892,-3.931356668,1
79,161,-4.71245575,-3.725655556,1
79,193,-3.342587709,-3.489121437,1
79,225,-2.44136405,-3.571057558,1
79,257,-2.574017048,-3.848749161,1
79,289,-1.346425056,-4.06202364,1
79,321,-0.5601687431,-2.703159571,1
79,353,-0.4954160452,-1.874575377,1
79,385,-1.28759551,-1.680386543,1
79,417,-0.4633288682,-2.701872826,1
79,449,0.4808084369,-4.765042782,1
79,481,0.9590697289,-6.727046013,1
79,513,0.5339379311,-5.995742798,1
79,545,0.395559907,-5.025508881,1
79,577,0.9683241844,-5.549293995,1
79,609,0.9863721132,-6.278171062,1
79,641,1.70359695,-4.253247261,1
79,673,2.313970804,-5.561131954,1
79,705,2.295700073,-6.205914497,1
79,737,4.579635143,-5.774002552,1
79,769,5.410032272,-4.981545448,1
79,801,5.526699543,-4.808531284,1
79,833,5.452477455,-4.513487339,1
79,865,5.328238487,-4.598103046,1
79,897,5.225271702,-5.165719509,1
79,929,4.670740128,-5.23546648,1
79,961,5.69658041,-5.15833807,1
79,993,6.131635189,-5.495430946,1
79,1025,6.78416729,-5.044279575,1
79,1057,6.998180389,-3.221403122,1
79,1089,6.999031067,-2.749462605,1
79,1121,7.668509007,-1.680488586,1
79,1153,7.47095871,-3.224990368,1
79,1185,7.702523708,-4.618488789,1
79,1217,7.205375195,-4.242413998,1
79,1249,6.720814228,-4.09450388,1
79,1281,6.990875244,-4.717300415,1
79,1313,7.534628868,-5.647330284,1
79,1345,8.615685463,-5.192741871,1
79,1377,7.783937931,-4.29565239,1
79,1409,6.217387676,-4.222147465,1
79,1441,5.067968369,-4.629827499,1
79,1473,4.368124485,-5.839821339,1
79,1505,3.943721771,-6.946511269,1
79,1537,4.589484692,-6.704139233,1
79,1569,5.442862511,-7.106970787,1
79,1601,5.543204784,-7.190004826,1
79,1633,5.876671314,-7.343002796,1
79,1665,6.49767828,-7.469122887,1
79,1697,6.546503544,-7.959699631,1
79,1729,6.074623585,-8.496192932,1
79,1761,6.770142555,-8.481769562,1
79,1793,7.104689598,-8.756836891,1
79,1825,6.748365402,-9.181120872,1
79,1857,6.353901386,-9.632838249,1
79,1889,5.965658665,-8.816513062,1
79,1921,5.727083683,-7.145701408,1
79,1953,3.810884476,-7.41485405,1
79,1985,3.9704175,-5.786273479,1
79,2017,5.210587978,-5.52187109,1
111,33,-4.32114315,-2.841011286,1
111,65,-6.553141594,-5.635938644,1
111,97,-7.366801262,-5.795103073,1
111,129,-6.596964359,-4.356156349,1
111,161,-5.020114899,-3.278058052,1
111,193,-4.020418644,-3.27832365,1
111,225,-3.354265451,-3.761481762,1
111,257,-3.23903203,-3.792175055,1
111,289,-1.921729803,-3.587376833,1
111,321,-0.5173983574,-2.93751359,1
111,353,-0.7103136778,-2.36462307,1
111,385,-0.3351157308,-2.450626135,1
111,417,0.616555512,-3.161453962,1
111,449,1.166457534,-3.852800369,1
111,481,1.809867859,-5.630487442,1
111,513,2.222315788,-6.250295162,1
111,545,1.725636244,-6.119921684,1
111,577,-0.5049282312,-5.932328701,1
111,609,-0.7061458826,-6.078353405,1
111,641,2.379032612,-5.634984493,1
111,673,3.022925138,-5.556967735,1
111,705,3.571902752,-5.919343948,1
111,737,4.585346222,-5.433808327,1
111,769,4.400631905,-4.986491203,1
111,801,4.695539474,-4.829005241,1
111,833,5.06036377,-3.992234707,1
111,865,4.768385887,-4.390273571,1
111,897,5.249534607,-3.358855724,1
111,929,5.120550156,-4.721072674,1
111,961,5.584141731,-6.347714901,1
111,993,6.287264824,-6.388391972,1
111,1025,6.714509487,-5.520255566,1
111,1057,7.889163494,-4.650196552,1
111,1089,8.117985725,-4.210196018,1
111,1121,7.629173279,-5.057014465,1
111,1153,6.964970589,-5.068711758,1
111,1185,7.20678854,-4.482206821,1
111,1217,7.511715889,-3.676485062,1
111,1249,7.8447752,-3.829795837,1
111,1281,7.43107748,-5.046415329,1
111,1313,7.475964546,-6.721617699,1
111,1345,7.436502457,-5.393033028,1
111,1377,6.962588787,-3.362782478,1
111,1409,5.910384178,-5.594988346,1
111,1441,5.049923897,-6.008690834,1
111,1473,3.944470882,-7.097467422,1
111,1505,3.939686775,-8.089722633,1
111,1537,5.170701027,-7.604866982,1
111,1569,5.250576019,-7.456868172,1
111,1601,5.746781349,-7.544474602,1
111,1633,6.847728252,-7.698791981,1
111,1665,7.668796539,-7.474607944,1
111,1697,7.954572678,-8.321556091,1
111,1729,7.516427517,-8.914992332,1
111,1761,7.196302891,-9.948638916,1
111,1793,7.413823128,-10.0165987,1
111,1825,7.231354237,-9.420312881,1
111,1857,6.779720783,-9.318179131,1
111,1889,5.821522236,-7.993505478,1
111,1921,5.009797573,-5.574049473,1
111,1953,4.623709679,-7.013698101,1
111,1985,4.317662239,-6.572313786,1
111,2017,5.17031908,-7.571922302,1
143,33,-3.147156,-3.540103436,1
143,65,-3.991140604,-5.898518562,1
143,97,-6.017420292,-7.469299793,1
143,129,-5.359044075,-5.070602417,1
143,161,-4.512697697,-3.750717163,1
143,193,-3.802385807,-4.138736248,1
143,225,-2.780495405,-4.414535046,1
143,257,-2.47119379,-4.827377319,1
