PIVlab, ASCII chart output - 12-Oct-2024
FRAME: 45, filenames: A:[45]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi & B:[46]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-21.8740387,2.248033524,1
47,65,-2.279170036,-4.777839184,1
47,97,-1.353740931,-5.729669094,1
47,129,-1.368394136,-5.176642418,1
47,161,-2.075307846,-6.302946091,1
47,193,-3.085102081,-5.824269295,1
47,225,-2.655624151,-4.082673073,1
47,257,-1.994982123,-3.431016684,1
47,289,-2.407914639,-2.668359756,1
47,321,-3.359739304,-2.181166649,1
47,353,-6.086444855,-1.686001539,1
47,385,-4.314662933,-3.60543561,1
47,417,-3.843929768,-4.302909851,1
47,449,-3.088371277,-4.71665144,1
47,481,-2.158141136,-4.487468243,1
47,513,-2.475982904,-4.149744034,1
47,545,-2.848905087,-3.852543831,1
47,577,-3.133636475,-3.814832687,1
47,609,-2.960696936,-3.435697079,1
47,641,-2.317461729,-2.487673521,1
47,673,-1.687121868,-1.605468273,1
47,705,-1.410220385,-2.261488438,1
47,737,-1.559084892,-4.144132614,1
47,769,-2.018570423,-4.745317459,1
47,801,-2.450535297,-5.422197819,1
47,833,-1.508556128,-5.521148205,1
47,865,-0.0495493412,-5.840621948,1
47,897,0.3264012337,-5.915473461,1
47,929,-0.3114324808,-4.311648369,1
47,961,-2.448031664,-2.804350138,1
47,993,-2.332473278,-3.239540339,1
47,1025,-2.172131538,-4.521057129,1
47,1057,-1.987738371,-5.71043396,1
47,1089,-2.713136673,-5.301853657,1
47,1121,-3.523067713,-4.298392296,1
47,1153,-3.387273073,-2.888427496,1
47,1185,-3.624961853,-1.415500879,1
47,1217,-4.777177811,-1.05346179,1
47,1249,-5.27746582,-0.8931412697,1
47,1281,-4.374608517,-2.427086353,1
47,1313,-3.495186329,-4.502334118,1
47,1345,-2.81089735,-3.59417367,1
47,1377,-2.903960228,-3.125113726,1
47,1409,-2.845377922,-2.146698713,1
47,1441,-3.098514795,-1.77699852,1
47,1473,-3.875932217,-1.410988331,1
47,1505,-4.039293766,-1.558329582,1
47,1537,-4.822769642,-2.122316837,1
47,1569,-4.110032082,-1.838333607,1
47,1601,-2.103990316,-2.483445168,1
47,1633,-0.5408613682,-2.485104084,1
47,1665,-1.751289368,-2.020907164,1
47,1697,-2.679512024,0.02805757523,1
47,1729,-3.20200491,0.6654771566,1
47,1761,-3.689722538,-0.1401520371,1
47,1793,-3.113759518,-1.36329484,1
47,1825,-2.704015732,-1.347743988,1
47,1857,-3.158418655,-1.371949673,1
47,1889,-4.411107063,-1.777657628,1
47,1921,-4.28745079,-1.435112953,1
47,1953,-4.418400764,-0.8588120937,1
47,1985,-2.676147461,-3.246304035,1
47,2017,-0.9992911816,-0.4580358863,1
79,33,-14.0693264,7.420860291,1
79,65,-0.5981612206,-12.33909702,1
79,97,-2.577715874,-6.6407938,1
79,129,-1.015138865,-6.642641068,1
79,161,-1.00161314,-6.648050785,1
79,193,-2.551519871,-5.416919231,1
79,225,-2.76455164,-4.292566776,1
79,257,-3.17952919,-3.874461651,1
79,289,-3.580806732,-3.195920229,1
79,321,-4.335884571,-2.990713596,1
79,353,-5.668859482,-3.381208658,1
79,385,-4.466988564,-4.218628883,1
79,417,-3.435213566,-4.786437511,1
79,449,-2.871709108,-4.231485367,1
79,481,-2.152037859,-3.610128403,1
79,513,-2.481657982,-4.148893356,1
79,545,-2.690363169,-3.574163437,1
79,577,-2.566001654,-3.878043652,1
79,609,-2.06174016,-4.300458908,1
79,641,-1.396960616,-4.05284214,1
79,673,-0.8450490236,-2.563728094,1
79,705,-0.1025369167,-2.210939169,1
79,737,-0.1433905363,-2.935248852,1
79,769,-1.769498229,-2.317940235,1
79,801,-1.415537477,-2.422216415,1
79,833,-0.7523485422,-3.720580578,1
79,865,-0.491127193,-4.169195175,1
79,897,-0.7861742973,-4.640996933,1
79,929,-0.7442141771,-4.199960232,1
79,961,-0.3885893822,-3.284360886,1
79,993,-0.8311077356,-1.897050619,1
79,1025,-2.213248491,-2.616459131,1
79,1057,-2.845591545,-6.370979786,1
79,1089,-2.468938828,-5.350047112,1
79,1121,-3.110661507,-4.066027164,1
79,1153,-2.880587339,-2.493983507,1
79,1185,-3.310956478,-1.872773886,1
79,1217,-3.679718494,-0.9799075127,1
79,1249,-3.950588226,-0.8401296139,1
79,1281,-4.586130619,-2.433418274,1
79,1313,-4.6160779,-2.66891098,1
79,1345,-3.938241005,-2.674577951,1
79,1377,-3.827484608,-3.514833689,1
79,1409,-3.661309242,-3.075639009,1
79,1441,-3.525482655,-3.40686655,1
79,1473,-4.25784874,-2.97958374,1
79,1505,-4.715365887,-2.151926994,1
79,1537,-4.853624821,-2.042223454,1
79,1569,-4.321487427,-1.78820622,1
79,1601,-2.53207159,-2.186213017,1
79,1633,-0.9074765444,-2.402684212,1
79,1665,-0.8144258261,-2.247983456,1
79,1697,-2.103337765,-0.1270315647,1
