PIVlab, ASCII chart output - 12-Oct-2024
FRAME: 19, filenames: A:[19]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi & B:[20]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-1.809342384,6.500700951,1
47,65,1.985260725,-5.006027699,1
47,97,-0.5289607048,-1.674188495,1
47,129,-3.450538158,-1.434117556,1
47,161,-1.847273469,-0.3738048077,1
47,193,-3.241134882,-0.2747709751,1
47,225,-4.128992081,-1.59416461,1
47,257,-3.485345364,-2.926933765,1
47,289,-1.854047537,-2.918400288,1
47,321,0.001200199127,-1.531162024,1
47,353,-1.284456968,-1.270328045,1
47,385,-2.568491697,-0.4421908855,1
47,417,-2.330231905,-0.5462193489,1
47,449,-0.5006616712,-1.028220654,1
47,481,1.328937411,-1.531010389,1
47,513,1.841898918,-1.946766853,1
47,545,3.547387123,-3.866261482,1
47,577,3.267018795,-3.906809092,1
47,609,2.238249302,-1.354979515,1
47,641,2.067241192,-0.3551231623,1
47,673,2.131388664,-2.202887535,1
47,705,4.3015728,-4.739215851,1
47,737,6.172124386,-4.112032413,1
47,769,6.328473568,-2.721832752,1
47,801,5.213456154,-3.371112347,1
47,833,4.330950737,-4.264344215,1
47,865,3.36506319,-4.051652908,1
47,897,4.043027401,-3.562137842,1
47,929,5.245225906,-3.217696667,1
47,961,5.270379543,-3.273444414,1
47,993,3.840666294,-3.274870872,1
47,1025,3.350673199,-3.740792274,1
47,1057,2.897411346,-3.645687103,1
47,1089,1.948606968,-3.591712475,1
47,1121,2.299367428,-5.64349699,1
47,1153,2.623692513,-6.947344303,1
47,1185,4.117716312,-6.000384331,1
47,1217,1.819151402,-5.734833717,1
47,1249,-1.696348667,-5.222365379,1
47,1281,-4.135274887,-3.999469519,1
47,1313,-5.045593262,-2.591833591,1
47,1345,-2.787073851,-4.581625938,1
47,1377,-0.08828279376,-6.460641861,1
47,1409,0.3693650961,-6.552355766,1
47,1441,1.017528296,-3.681890488,1
47,1473,1.67685771,-3.04505229,1
47,1505,2.424194336,-3.603750706,1
47,1537,2.499868631,-3.741982222,1
47,1569,2.786311626,-2.91832304,1
47,1601,2.664573669,-2.866075993,1
47,1633,2.601660967,-4.374165058,1
47,1665,2.871121407,-3.944669724,1
47,1697,2.673482895,-3.276761055,1
47,1729,1.558223486,-4.349468231,1
47,1761,0.5455652475,-4.8687644,1
47,1793,0.6922610998,-4.37882328,1
47,1825,0.7397360802,-2.930623055,1
47,1857,0.6316571236,-3.495090961,1
47,1889,1.14501214,-5.997587204,1
47,1921,2.06937933,-7.62072897,1
47,1953,2.386655807,-8.879909515,1
47,1985,1.297829747,-7.537795067,1
47,2017,-1.260314465,-0.1701221466,1
79,33,-6.102521896,3.014379978,1
79,65,-1.960337877,-3.757291317,1
79,97,-1.40957129,-1.899045467,1
79,129,-2.160581827,-1.575128317,1
79,161,-1.973433971,-0.8213067055,1
79,193,-3.402462959,-1.935958743,1
79,225,-3.833530903,-2.287678957,1
79,257,-3.386057854,-1.39163208,1
79,289,-3.278277874,-1.471328259,1
79,321,-2.998566389,-2.109574556,1
79,353,-3.634514809,-1.823773861,1
79,385,-3.845229387,-1.500289917,1
79,417,-2.727512121,-1.302451134,1
79,449,-1.101302385,-1.591501355,1
79,481,-0.1284599304,-2.065964699,1
79,513,0.3797270656,-1.99335742,1
79,545,1.269482493,-3.22257781,1
79,577,1.668379784,-2.349153519,1
79,609,2.244500637,-1.043619394,1
79,641,2.609400511,-0.8850750327,1
79,673,3.113176584,-1.331181049,1
79,705,3.883681297,-2.011693239,1
79,737,4.738911152,-2.026647806,1
79,769,4.758225441,-2.675854921,1
79,801,4.356134415,-3.574547291,1
79,833,4.246861458,-3.84302187,1
79,865,3.761823177,-3.620610952,1
79,897,3.855318069,-3.890811205,1
79,929,4.554485321,-3.466296196,1
79,961,5.313119888,-3.734100342,1
79,993,4.202980995,-4.791397095,1
79,1025,3.224576473,-4.146791458,1
79,1057,3.486046314,-3.171447754,1
79,1089,1.549073815,-4.516013145,1
79,1121,1.168917298,-6.172776222,1
79,1153,1.226835728,-6.775874615,1
79,1185,1.026593685,-6.289014339,1
79,1217,0.1891118288,-6.512253761,1
79,1249,-1.746847868,-6.076724529,1
79,1281,-3.526012897,-2.849586964,1
79,1313,-2.961066961,-2.159466267,1
79,1345,-1.085318089,-4.176285744,1
79,1377,0.2957221866,-4.664583206,1
79,1409,0.5390236378,-4.89849472,1
79,1441,1.136431217,-4.203801155,1
79,1473,1.703012228,-3.41540575,1
79,1505,1.718546152,-3.491569996,1
79,1537,1.86704278,-3.000888824,1
79,1569,2.197722673,-2.540928841,1
79,1601,2.51298666,-2.938940048,1
79,1633,1.986249447,-3.904436111,1
79,1665,1.672325253,-4.277126312,1
79,1697,1.360029101,-4.525344849,1
79,1729,0.01567721367,-5.009469986,1
79,1761,0.4242649078,-5.168951035,1
79,1793,0.5259167552,-4.695607662,1
79,1825,-0.05155041814,-5.054607391,1
79,1857,-0.428230226,-6.86622715,1
79,1889,0.172269702,-7.310418129,1
79,1921,0.9553382397,-7.150411129,1
79,1953,1.739525914,-7.29158926,1
79,1985,2.193461895,-6.487766266,1
79,2017,0.992130518,-2.526162624,1
111,33,-10.99298,1.61765337,1
111,65,-3.998934746,-4.420516968,1
111,97,-2.578485012,-2.914717197,1
111,129,-2.044301271,-2.807830095,1
111,161,-2.882333517,-3.107809782,1
111,193,-3.059952259,-3.476220369,1
111,225,-2.648237228,-2.844645262,1
111,257,-3.782112598,-2.128687382,1
111,289,-4.545086861,-2.275205612,1
111,321,-4.797925949,-2.619092941,1
111,353,-4.573075294,-2.732287884,1
111,385,-4.1410532,-2.564021111,1
111,417,-3.00290823,-2.361340523,1
111,449,-1.755514741,-2.511744738,1
111,481,-1.375134826,-2.390597582,1
111,513,-0.6619762778,-1.945833683,1
111,545,0.2344195843,-2.010865211,1
111,577,0.3366906643,-1.434829473,1
111,609,0.7750902176,-0.8587239981,1
111,641,1.671993017,-0.9980535507,1
111,673,2.792146921,-0.6153372526,1
111,705,3.225538254,-0.9217242002,1
111,737,3.27916646,-1.706565976,1
111,769,3.259669065,-2.290303707,1
111,801,3.829195499,-2.825378656,1
111,833,4.82859993,-3.159345627,1
111,865,4.744030952,-3.816049337,1
111,897,4.118842125,-4.11288166,1
111,929,4.245029926,-3.473320723,1
111,961,5.366849899,-3.872995377,1
111,993,3.999330759,-4.967596054,1
111,1025,2.756852388,-4.418427467,1
111,1057,2.222097635,-4.875105381,1
111,1089,0.6530172825,-5.231186867,1
111,1121,0.2211316824,-6.553603649,1
111,1153,-0.009245693684,-6.583462715,1
111,1185,-0.3356790543,-6.267989635,1
111,1217,-0.2016717345,-7.258863926,1
111,1249,-0.7549000978,-5.652109146,1
111,1281,-1.672634602,-1.720162868,1
111,1313,-0.3521664739,-2.46172905,1
111,1345,0.3443506658,-4.333231449,1
111,1377,0.5474523306,-4.259126663,1
111,1409,0.6985257864,-4.326397896,1
111,1441,1.495889187,-4.069372654,1
111,1473,1.798874974,-3.516078711,1
111,1505,1.410891175,-3.296727896,1
111,1537,1.92621994,-2.822348595,1
111,1569,2.376144648,-2.551855087,1
111,1601,2.076567173,-3.06633234,1
111,1633,1.626951098,-3.629135609,1
111,1665,1.402624607,-4.242231369,1
111,1697,1.239709735,-4.760464191,1
111,1729,0.9309830666,-5.153851986,1
111,1761,0.6705688238,-5.13248682,1
111,1793,0.2983694673,-5.353789806,1
111,1825,0.08101315796,-6.139370918,1
111,1857,0.2933459878,-6.520787239,1
111,1889,0.5543895364,-6.534054279,1
111,1921,0.4743007421,-6.922798157,1
111,1953,0.758813858,-6.636864662,1
111,1985,2.232040405,-5.243352413,1
111,2017,2.881140471,-4.070445061,1
143,33,-10.50213051,1.802680969,1
143,65,-5.163706779,-3.9540205,1
143,97,-3.057168484,-3.042742729,1
143,129,-2.262182236,-2.796179533,1
143,161,-4.417006969,-3.641484261,1
143,193,-4.251995564,-3.567764759,1
143,225,-4.316430092,-3.144642353,1
143,257,-4.878046036,-2.930018425,1
143,289,-5.263122559,-2.879277706,1
143,321,-5.64633894,-3.012174129,1
143,353,-5.452740192,-3.03073287,1
143,385,-4.493709087,-2.865637302,1
143,417,-3.322374582,-2.878635168,1
143,449,-2.284249544,-3.740793467,1
143,481,-1.372961283,-2.294232607,1
143,513,-0.5042908788,-1.551199198,1
143,545,-0.1373038888,-1.210594296,1
143,577,0.001475214958,-1.167433619,1
143,609,-0.3298689127,-1.334038734,1
143,641,-0.08705997467,-1.693436623,1
143,673,0.8452818394,-0.7394762039,1
143,705,2.003238678,-0.5306529999,1
143,737,2.67337513,-1.450939059,1
143,769,3.243748665,-2.409011841,1
143,801,4.136044025,-2.457956314,1
143,833,5.104054451,-2.691296339,1
143,865,5.325400829,-3.443024874,1
143,897,4.30893755,-4.181659698,1
143,929,3.483697414,-4.677176476,1
143,961,3.301860809,-4.4968853,1
143,993,2.355058432,-3.794507742,1
143,1025,2.532734871,-3.558062315,1
143,1057,1.143437624,-4.724098206,1
143,1089,-0.3244760036,-5.190730572,1
143,1121,-0.9260667562,-6.384962559,1
143,1153,-0.08023685217,-6.924798012,1
143,1185,-0.4354761243,-6.109972954,1
143,1217,0.1955026537,-6.323682308,1
143,1249,0.3035094738,-4.975744724,1
143,1281,0.3338807821,-4.178462982,1
143,1313,1.389627457,-4.922565937,1
143,1345,0.7027662992,-4.330593109,1
143,1377,0.5509098768,-4.155874252,1
143,1409,2.225306511,-4.253293037,1
143,1441,2.783742905,-3.63179636,1
143,1473,2.782194853,-3.207826138,1
143,1505,2.338581562,-2.563135624,1
143,1537,2.199250221,-2.334335089,1
143,1569,2.355643988,-2.401110172,1
143,1601,2.223975182,-3.200078011,1
143,1633,1.840730667,-3.567229271,1
143,1665,1.848885655,-3.937493801,1
143,1697,1.662158728,-4.436200142,1
143,1729,1.323352098,-5.411015511,1
143,1761,0.5123983622,-5.825367928,1
143,1793,-0.2643332183,-6.393038273,1
143,1825,-0.1440002322,-6.198712826,1
143,1857,0.05048546195,-7.657112122,1
143,1889,0.06613314152,-7.420694351,1
143,1921,-0.002680152655,-6.064119339,1
143,1953,-0.005290329456,-5.868970394,1
143,1985,0.51526016,-4.715459824,1
143,2017,1.586084962,-4.303033829,1
175,33,-17.76223946,2.382624865,1
175,65,-4.486561775,-3.807953119,1
175,97,-4.119865417,-3.175427675,1
175,129,-3.801600933,-3.3561759,1
175,161,-4.549932957,-3.407111883,1
175,193,-4.88148737,-3.398383379,1
175,225,-5.186235905,-4.052478313,1
175,257,-5.330325127,-3.621348858,1
175,289,-4.792826176,-3.801955938,1
175,321,-4.70887804,-4.649342537,1
175,353,-4.635910034,-3.289696932,1
175,385,-3.950475693,-2.885743618,1
175,417,-2.808333158,-2.779643774,1
175,449,-2.131901264,-3.227037907,1
175,481,-0.7404141426,-2.771778822,1
175,513,-0.6170794964,-1.60927248,1
175,545,-0.6593513489,-1.721812725,1
175,577,-0.3832744956,-2.197738171,1
175,609,-0.8279972076,-2.053857803,1
175,641,-2.072086811,-2.213488102,1
175,673,-1.1699121,-1.22228241,1
175,705,1.111078739,-1.086660385,1
175,737,1.987004995,-1.828034997,1
175,769,2.685964108,-2.209563971,1
175,801,3.568576813,-1.979549885,1
175,833,3.700903177,-2.559017658,1
175,865,4.129551411,-3.568244934,1
175,897,4.587612152,-4.406518936,1
175,929,3.193273306,-5.782444954,1
175,961,2.552601099,-5.307378292,1
175,993,2.93328023,-3.694929361,1
175,1025,3.186798096,-1.641150475,1
175,1057,2.172017574,-2.837674141,1
175,1089,1.386565447,-4.945026875,1
175,1121,1.314042449,-6.996957302,1
175,1153,0.5135082006,-7.280841351,1
175,1185,0.3801114559,-5.677694321,1
175,1217,1.114509344,-4.13236475,1
175,1249,1.146586299,-4.96173811,1
175,1281,0.9370908737,-5.23429203,1
175,1313,0.7044212818,-4.564642906,1
175,1345,0.406594336,-4.062335491,1
175,1377,0.9145842791,-3.847929955,1
175,1409,2.066501617,-3.589457989,1
175,1441,3.377053976,-2.921712399,1
175,1473,3.240309,-2.716447353,1
175,1505,3.239738703,-2.906153202,1
175,1537,3.311402559,-2.891228676,1
175,1569,3.065077543,-3.09300518,1
175,1601,2.540517807,-3.283506155,1
175,1633,2.150004387,-3.316078424,1
175,1665,2.07568121,-3.223248959,1
175,1697,1.683904171,-3.856096268,1
175,1729,0.7972195148,-4.882305622,1
175,1761,0.7197586894,-4.329722404,1
175,1793,0.7099018097,-4.611943722,1
175,1825,-0.03397661448,-5.431851387,1
175,1857,-0.004198074341,-6.915539265,1
175,1889,-0.01917991042,-6.129936695,1
175,1921,-0.7682402134,-4.436294556,1
175,1953,-0.4386395514,-4.239143372,1
175,1985,0.2078148723,-3.546248198,1
175,2017,0.4663340449,-3.38435936,1
207,33,-3.422727108,2.640484333,1
207,65,-4.528942585,-3.280719757,1
207,97,-4.145044804,-3.50676465,1
207,129,-3.752575874,-3.200138807,1
207,161,-3.731533051,-2.43111062,1
207,193,-4.592617035,-2.616408587,1
207,225,-5.396409035,-4.053593159,1
207,257,-6.472423077,-5.126114845,1
207,289,-5.025698185,-5.365665436,1
207,321,-3.991549492,-5.765225887,1
207,353,-4.534092903,-3.8707757,1
207,385,-4.513595104,-3.511244059,1
207,417,-4.777277946,-3.30833292,1
