PIVlab, ASCII chart output - 12-Oct-2024
FRAME: 27, filenames: A:[27]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi & B:[28]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
143,1825,-1.689252853,1.160673022,1
143,1857,-0.8451728821,0.2853835225,1
143,1889,-0.7513457537,-1.088412762,1
143,1921,-0.3850961924,-0.465294987,1
143,1953,0.2094916105,0.5633779764,1
143,1985,-0.9494792223,0.4717720747,1
143,2017,-1.273307562,-0.3181754947,1
175,33,-17.55880737,0.3856112957,1
175,65,-1.999336243,-9.269966125,1
175,97,-2.712059736,-7.957036018,1
175,129,-3.124880075,-6.83794117,1
175,161,-3.258774281,-6.763465881,1
175,193,-3.461303711,-7.249446392,1
175,225,-4.031084061,-6.333257675,1
175,257,-3.815262794,-5.652396679,1
175,289,-3.889399767,-5.208239555,1
175,321,-5.237012386,-6.24753046,1
175,353,-4.381042004,-7.600951195,1
175,385,-4.638963699,-5.967427254,1
175,417,-5.687954903,-5.683377743,1
175,449,-6.6924963,-6.331342697,1
175,481,-7.433135033,-7.258089066,1
175,513,-7.526100636,-8.31081295,1
175,545,-6.958055496,-7.351811409,1
175,577,-7.465867043,-5.799720287,1
175,609,-10.03272057,-5.053086281,1
175,641,-10.23652458,-5.711651325,1
175,673,-7.546194553,-6.619902134,1
175,705,-7.038958549,-7.253499985,1
175,737,-7.311097622,-6.87496376,1
175,769,-7.607094288,-6.254274845,1
175,801,-7.452561855,-5.431587219,1
175,833,-7.133754253,-3.949810028,1
175,865,-6.604254246,-2.752853394,1
175,897,-3.990178585,-3.687386036,1
175,929,-4.894208908,-3.829389334,1
175,961,-7.635396957,-3.53324914,1
175,993,-7.647219658,-3.133063316,1
175,1025,-6.644794941,-3.006304264,1
175,1057,-5.364963055,-3.048219681,1
175,1089,-4.073939323,-2.383376122,1
175,1121,-3.230888128,-0.62842381,1
175,1153,-2.351825714,-1.566606402,1
175,1185,-1.577906847,-2.130898237,1
175,1217,-1.416695952,-2.139617682,1
175,1249,-1.666247964,-2.120456219,1
175,1281,-2.468672991,-2.258389711,1
175,1313,-3.168815136,-1.555868864,1
175,1345,-3.425293446,-0.9734963179,1
175,1377,-3.078831196,-0.4796071649,1
175,1409,-3.138503551,0.03899657726,1
175,1441,-1.767788529,0.7102636099,1
175,1473,-0.4984465837,0.8814466596,1
175,1505,-0.6720244884,1.028253078,1
175,1537,-2.007439613,1.070883274,1
175,1569,-2.837329865,0.8615883589,1
175,1601,-1.425750852,1.118188381,1
175,1633,-0.2984337807,1.572516799,1
175,1665,-0.8363844156,0.2542096376,1
175,1697,-0.8670566082,-1.195370436,1
175,1729,-0.5440557003,-1.424064636,1
175,1761,-0.8356974125,-0.6508740187,1
175,1793,-0.5488259792,-0.1646717787,1
175,1825,-0.1071372926,0.8300569057,1
175,1857,-0.01065757871,0.4776992798,1
175,1889,0.67103827,-0.6705543995,1
175,1921,0.5025963783,-0.5651533604,1
175,1953,-0.1831852198,0.314293921,1
175,1985,-1.044410706,0.2399947345,1
175,2017,-2.317316771,-0.1966641247,1
207,33,-1.202110648,0.3325640559,1
207,65,-2.518919945,-7.549115658,1
207,97,-3.251383066,-6.790585995,1
207,129,-3.642791748,-6.971691132,1
207,161,-3.390837193,-7.24919939,1
207,193,-2.169261932,-8.254076958,1
207,225,-2.771225214,-6.974620342,1
207,257,-2.797784805,-5.279949665,1
207,289,-3.351982832,-6.11187458,1
207,321,-3.945473433,-5.607236862,1
207,353,-3.259131432,-5.897893906,1
207,385,-4.806206226,-5.804049492,1
207,417,-6.81003046,-6.17145586,1
207,449,-7.571995735,-6.924360752,1
207,481,-7.315406799,-7.499900818,1
207,513,-7.15256691,-9.342443466,1
207,545,-6.48351717,-9.174940109,1
207,577,-6.795149803,-8.019338608,1
207,609,-7.644030094,-7.242349148,1
207,641,-8.847322464,-6.001106739,1
207,673,-8.566741943,-6.364952087,1
207,705,-7.144627571,-6.991521835,1
207,737,-7.228282928,-6.554860115,1
207,769,-7.852562428,-5.98052454,1
207,801,-9.163813591,-5.535010338,1
207,833,-8.511581421,-4.552772522,1
207,865,-7.131015778,-3.891071796,1
207,897,-6.481938362,-3.985607147,1
207,929,-6.519538879,-3.630625725,1
207,961,-7.261820316,-3.809130669,1
207,993,-7.63579464,-3.384796143,1
207,1025,-6.87694025,-3.084844112,1
207,1057,-5.512441158,-2.631747723,1
207,1089,-4.384240627,-2.518070936,1
207,1121,-3.780392647,-1.706214905,1
207,1153,-3.245585442,-0.7648453712,1
207,1185,-3.300733566,-1.443927765,1
207,1217,-2.075689316,-1.092799425,1
207,1249,-1.931300879,-1.400091052,1
207,1281,-2.550183296,-1.416461229,1
207,1313,-3.493030071,-0.8610200882,1
207,1345,-3.27296257,-0.2938035727,1
207,1377,-3.296304464,0.4845442176,1
207,1409,-3.602592707,1.647810698,1
207,1441,-1.873685837,1.483967781,1
207,1473,-0.3588707447,0.8462737203,1
207,1505,-1.084895015,0.9294363856,1
207,1537,-2.013925076,1.256410718,1
207,1569,-2.10804224,1.015774131,1
207,1601,-0.9666154385,1.008009076,1
207,1633,-0.6657726765,1.175773621,1
207,1665,-1.068645239,0.5439200401,1
207,1697,0.01830291748,-1.192649603,1
207,1729,0.8674074411,-1.717218041,1
207,1761,-0.5349545479,-1.616733193,1
207,1793,-0.4179255366,-0.6036047339,1
207,1825,0.08328914642,0.9021517634,1
207,1857,-0.2114918828,1.138670921,1
207,1889,0.4836648107,0.5274372697,1
207,1921,0.4094370604,0.2487116456,1
207,1953,-0.3683767319,0.2322526574,1
207,1985,-1.305237293,0.09661610425,1
207,2017,-2.615505457,-0.252494812,1
239,33,-2.064386845,0.1128917933,1
239,65,-3.038863659,-5.05623436,1
239,97,-3.504727125,-5.858076096,1
239,129,-3.895444155,-6.994516373,1
239,161,-3.73071146,-7.256186008,1
239,193,-2.13748455,-8.816300392,1
239,225,-2.296763182,-7.536770821,1
239,257,-2.95806551,-6.886398792,1
239,289,-3.514249086,-8.066665649,1
239,321,-3.194753885,-6.261579037,1
239,353,-3.943440914,-5.017040253,1
239,385,-4.913987637,-5.639591217,1
239,417,-5.956590652,-6.882025242,1
239,449,-6.429545403,-7.407950878,1
239,481,-6.075269699,-7.148628712,1
239,513,-6.006953716,-8.507099152,1
239,545,-6.92164135,-8.256788254,1
239,577,-7.235988617,-8.506015778,1
239,609,-6.72799921,-8.01730442,1
239,641,-7.218664169,-7.233012199,1
239,673,-7.439916134,-6.8124156,1
239,705,-6.457370281,-6.850015163,1
239,737,-6.635321617,-6.632838249,1
239,769,-7.887684345,-6.350483418,1
239,801,-9.577547073,-5.620615005,1
239,833,-9.802743912,-4.674971104,1
239,865,-8.193881989,-5.121306419,1
239,897,-7.517141342,-4.889985085,1
239,929,-7.241277695,-4.567368984,1
239,961,-6.822171688,-4.280935287,1
239,993,-6.231285572,-3.887596607,1
239,1025,-6.114761829,-3.545612097,1
239,1057,-4.992772579,-2.267698765,1
239,1089,-3.302047253,-2.427051067,1
239,1121,-3.97443819,-2.063316345,1
239,1153,-3.857093573,-1.282881021,1
239,1185,-2.787069559,-1.189343929,1
239,1217,-2.290666342,-1.18240571,1
239,1249,-2.2784729,-0.8400320411,1
239,1281,-2.399010897,-0.2556455731,1
239,1313,-2.218651295,-0.0251070559,1
239,1345,-1.016461372,0.6857690811,1
239,1377,-1.520716429,1.309620142,1
239,1409,-2.612219572,1.623250127,1
239,1441,-3.052691936,1.588808179,1
239,1473,-1.756860971,0.7649943829,1
239,1505,-1.064495325,0.6103596687,1
239,1537,-1.668809295,1.268585324,1
239,1569,-1.545606494,1.697435737,1
239,1601,-1.129575849,1.373033404,1
239,1633,-0.8305828571,1.289769769,1
239,1665,-0.5387000442,0.7162069678,1
239,1697,0.4976637959,-1.457370639,1
239,1729,0.6482661963,-1.382369876,1
239,1761,0.6703851819,-1.625937104,1
239,1793,0.3035205007,-1.083158731,1
239,1825,0.005787581205,-0.7345458865,1
239,1857,-0.265455544,0.4111905992,1
239,1889,-0.4748164415,0.6223278642,1
239,1921,-0.4159213305,1.312834978,1
239,1953,-0.8631279469,1.043722868,1
239,1985,-1.513187647,0.1144131646,1
239,2017,-2.101471901,-0.9229528904,1
271,33,-2.295776129,-4.141077042,1
271,65,-3.420309305,-5.080443382,1
271,97,-3.82694602,-5.767036915,1
271,129,-3.407309055,-7.229739666,1
271,161,-4.429942131,-6.38404417,1
271,193,-4.143885612,-6.851655006,1
271,225,-3.152898788,-7.555275917,1
271,257,-2.876920223,-7.204306126,1
271,289,-3.662353039,-8.226368904,1
271,321,-3.744590282,-7.238462925,1
271,353,-4.109264374,-6.360726357,1
271,385,-5.177369118,-6.000013351,1
271,417,-4.759405613,-5.597718716,1
271,449,-3.892971992,-4.897304058,1
271,481,-4.51656723,-5.134297848,1
271,513,-6.111908436,-7.464671135,1
271,545,-6.889350414,-7.783708096,1
271,577,-7.212905884,-7.803569794,1
271,609,-7.259232998,-7.368762493,1
271,641,-7.029253483,-7.104346752,1
271,673,-6.499627113,-6.774447441,1
271,705,-6.137536049,-6.855375767,1
271,737,-6.640381336,-6.769444466,1
271,769,-8.008968353,-7.337957382,1
271,801,-9.041227341,-6.976020813,1
271,833,-8.928057671,-5.99221468,1
271,865,-8.13897419,-5.840973377,1
271,897,-7.387228966,-5.649742126,1
271,929,-6.695525646,-5.623657227,1
271,961,-6.001215935,-4.976023674,1
271,993,-5.356396198,-5.020227432,1
271,1025,-5.103000641,-4.664528847,1
271,1057,-5.382205963,-3.75195694,1
271,1089,-4.509045601,-2.861367702,1
271,1121,-5.195021629,-2.209526062,1
271,1153,-4.744329453,-1.925781369,1
271,1185,-2.616308689,-1.358484268,1
271,1217,-2.833097219,-1.635725498,1
271,1249,-2.668558836,-0.50742805,1
271,1281,-2.556295395,1.587239146,1
271,1313,-1.612478733,1.206605077,1
271,1345,-1.542140961,1.155928493,1
271,1377,-1.83993125,1.457878113,1
271,1409,-1.549578905,-0.5368187428,1
271,1441,-1.905104637,1.546923637,1
271,1473,-2.09417963,0.7807173729,1
271,1505,-1.816792607,0.8658690453,1
271,1537,-0.9251573086,1.278710723,1
271,1569,-0.5940903425,1.45329845,1
271,1601,-0.2306079268,1.395518422,1
271,1633,0.07607832551,1.187660813,1
271,1665,0.08498649299,0.6028900146,1
271,1697,0.0419235453,-1.478904366,1
271,1729,0.3633238077,-1.097143769,1
271,1761,0.9782463908,-0.7749940157,1
271,1793,0.266625613,-0.3418449461,1
271,1825,-0.8567584753,-0.7077507973,1
271,1857,-1.997151494,-0.4000435472,1
271,1889,-1.571409106,0.4584959149,1
271,1921,-1.28993845,2.179556131,1
271,1953,-1.779561281,2.324086666,1
271,1985,-2.121937752,-0.08255076408,1
271,2017,-1.322562933,-2.008875608,1
303,33,-2.232898235,-4.524652481,1
303,65,-2.778924465,-5.147981644,1
303,97,-3.144762039,-5.649544716,1
303,129,-2.759085655,-7.153228283,1
303,161,-3.595036268,-6.859392643,1
303,193,-5.021876335,-6.578268528,1
303,225,-4.466155529,-7.155237675,1
303,257,-3.05121994,-7.183469296,1
303,289,-3.664680004,-7.709858418,1
303,321,-3.847869158,-8.267167091,1
303,353,-3.801840067,-6.367253304,1
303,385,-4.203817368,-4.949200153,1
303,417,-3.947360039,-4.673478127,1
303,449,-3.655910969,-2.163399696,1
303,481,-4.131071568,-2.527287006,1
303,513,-6.466540337,-6.662735939,1
303,545,-7.204200745,-7.577246666,1
303,577,-6.752332687,-6.546732903,1
303,609,-6.731351852,-6.772622108,1
303,641,-6.052932262,-7.409479618,1
303,673,-5.468471527,-6.60732317,1
303,705,-5.457364082,-6.596556187,1
303,737,-6.723628044,-6.341283321,1
303,769,-8.806787491,-6.483712673,1
303,801,-9.618021965,-6.947414875,1
303,833,-8.15776062,-6.930774689,1
303,865,-7.716210365,-7.141057014,1
303,897,-7.054177284,-6.151443005,1
303,929,-6.331866264,-5.930922031,1
303,961,-5.430199623,-5.728962421,1
303,993,-4.475943089,-5.818329334,1
303,1025,-4.620491028,-5.503424644,1
303,1057,-4.624233723,-4.722617149,1
303,1089,-4.903133392,-3.776214123,1
303,1121,-6.398759842,-2.508102417,1
303,1153,-4.998073578,-2.069820166,1
303,1185,-4.136489868,-1.120667219,1
303,1217,-3.975718975,-0.9151426554,1
303,1249,-3.554945946,-0.4752471447,1
303,1281,-2.878687382,1.573441505,1
303,1313,-1.828877449,2.054377317,1
303,1345,-2.385425329,1.758252621,1
303,1377,-2.703879118,1.853090763,1
303,1409,-2.050115347,1.509126306,1
303,1441,-2.187814713,2.734980822,1
303,1473,-2.187006474,2.187868118,1
303,1505,-1.603714466,1.486127853,1
303,1537,-0.4412027597,1.264138699,1
303,1569,0.1110876799,0.980286479,1
303,1601,0.05471295118,1.173976541,1
303,1633,0.297870189,0.8288167119,1
303,1665,-0.04854479805,0.3451576829,1
303,1697,-0.6077080965,-0.2432523221,1
303,1729,-0.2756020725,-0.637868166,1
303,1761,0.1639661789,0.01638147235,1
303,1793,-0.2051514685,0.2710854411,1
303,1825,-1.169181824,0.3375157118,1
303,1857,-2.535972595,0.6228137016,1
303,1889,-2.200289726,1.450178146,1
303,1921,-1.926959276,3.735457659,1
303,1953,-3.547926188,2.14571023,1
303,1985,-4.437368393,1.621801972,1
303,2017,-2.399840355,-2.525337934,1
335,33,-18.82704353,4.277150154,1
335,65,-2.617779255,-6.361218452,1
335,97,-2.271765709,-6.246513367,1
335,129,-2.836969852,-6.855173588,1
335,161,-3.258232594,-7.15252018,1
335,193,-3.558900833,-6.613312244,1
335,225,-5.149919987,-6.251492023,1
335,257,-3.720466137,-6.939325333,1
335,289,-3.10199976,-7.888103962,1
335,321,-3.164212227,-7.993616581,1
335,353,-2.620424271,-5.225784779,1
335,385,-3.58991909,-5.048011303,1
335,417,-4.100122929,-5.035748959,1
335,449,-4.681239128,-3.406630516,1
335,481,-5.231189251,-5.509305954,1
335,513,-5.588185787,-7.838058949,1
335,545,-6.056710243,-8.097541809,1
335,577,-6.038264751,-6.932669163,1
335,609,-5.853003502,-6.889122009,1
335,641,-5.346304417,-7.389120579,1
335,673,-4.891406536,-6.70075655,1
335,705,-5.726721287,-6.22246027,1
335,737,-6.94929409,-6.295578957,1
335,769,-9.422300339,-6.377246857,1
335,801,-10.32265759,-6.695623875,1
335,833,-9.881175041,-7.029432297,1
335,865,-8.339442253,-7.136515141,1
335,897,-7.287942886,-6.067664146,1
335,929,-6.353885174,-6.210340023,1
335,961,-5.392148495,-6.198599815,1
335,993,-4.628555298,-6.872517109,1
335,1025,-4.574897289,-6.113846779,1
335,1057,-4.297688961,-4.98489666,1
335,1089,-4.004961967,-3.346840858,1
335,1121,-3.939479351,-1.518127918,1
335,1153,-3.169011831,-1.36250937,1
335,1185,-4.234681606,-0.2951832414,1
335,1217,-4.671322346,0.3351261616,1
335,1249,-4.676757813,-0.6751937866,1
335,1281,-3.734504223,-0.3593772054,1
335,1313,-2.580441236,1.139527917,1
335,1345,-2.652866125,2.028346777,1
335,1377,-3.06415534,2.266957045,1
335,1409,-3.524055481,2.315499306,1
335,1441,-3.511831284,3.655181885,1
335,1473,-3.198319674,3.582867622,1
335,1505,-2.332571268,2.078777075,1
335,1537,-1.169319391,1.269969463,1
335,1569,-0.522482574,1.594423771,1
335,1601,-0.1131212413,1.615047693,1
335,1633,0.2870332599,1.082070231,1
335,1665,0.3233342767,0.4063812792,1
335,1697,-0.1053090245,-0.1281048954,1
335,1729,-0.2557758391,-0.2560429573,1
335,1761,-0.2693193257,0.3281272054,1
335,1793,-0.2463846207,0.6505044699,1
335,1825,-0.9054837227,1.234222412,1
335,1857,-2.18959856,1.357649803,1
335,1889,-3.868862629,1.827474356,1
335,1921,-2.477786779,2.90163517,1
335,1953,-3.377255201,2.393187523,1
335,1985,-4.250231743,0.5794901252,1
335,2017,-2.076339483,-2.891348839,1
367,33,-21.91611862,0.4817478657,1
367,65,-2.665179729,-7.040579796,1
367,97,-2.305561781,-6.762381077,1
367,129,-2.874616861,-7.170874596,1
367,161,-2.771102667,-6.646753788,1
367,193,-2.361988544,-6.138028622,1
367,225,-3.204499483,-6.587663174,1
367,257,-2.89469552,-6.860263348,1
367,289,-2.351075649,-7.206787109,1
367,321,-1.61320281,-7.268461227,1
367,353,0.09819126129,-6.892559052,1
367,385,-3.023228168,-6.423848629,1
367,417,-4.163370132,-6.35835743,1
367,449,-5.344404697,-7.308322906,1
367,481,-5.270083427,-8.947750092,1
367,513,-5.103078365,-9.0014925,1
367,545,-5.100194454,-8.292432785,1
367,577,-5.447282791,-6.74392271,1
367,609,-5.544621944,-6.587769508,1
367,641,-5.609230995,-7.336726189,1
367,673,-5.770311832,-7.235469341,1
367,705,-6.215862751,-6.633213997,1
367,737,-7.310904503,-6.613180161,1
367,769,-9.308612823,-7.044633865,1
367,801,-10.32671642,-7.229224682,1
367,833,-10.66284847,-7.080453873,1
367,865,-10.32777309,-4.817589283,1
367,897,-8.353069305,-4.947125912,1
367,929,-6.915165901,-5.319410801,1
367,961,-5.404734612,-6.236336231,1
367,993,-3.962881565,-6.867858887,1
367,1025,-4.967964649,-5.657320976,1
367,1057,-4.909720421,-4.747565746,1
367,1089,-4.207906723,-3.443858385,1
367,1121,-3.634894848,-2.874010563,1
367,1153,-3.379805326,-1.296073318,1
