PIVlab, ASCII chart output - 12-Oct-2024
FRAME: 30, filenames: A:[30]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi & B:[31]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
79,65,-1.499925017,-6.479678631,1
79,97,-1.032672167,-7.738746166,1
79,129,-1.771616101,-8.035869598,1
79,161,-1.923956394,-7.601621151,1
79,193,-1.893368959,-5.619122982,1
79,225,-1.533300996,-5.426962852,1
79,257,-1.559853554,-6.033040047,1
79,289,-1.795795918,-6.33202076,1
79,321,-2.593425274,-6.914120674,1
79,353,-3.452206612,-7.52218008,1
79,385,-3.757953167,-7.346255779,1
79,417,-3.875524998,-6.47309494,1
79,449,-4.465897083,-6.346579075,1
79,481,-4.787745953,-5.642596245,1
79,513,-5.901988029,-4.342966557,1
79,545,-4.892707825,-3.992779255,1
79,577,-2.950394154,-5.218680382,1
79,609,-4.080411911,-5.483098984,1
79,641,-4.301439762,-5.338905334,1
79,673,-4.749965668,-5.466380119,1
79,705,-5.174075127,-5.730117321,1
79,737,-5.563238621,-5.528825283,1
79,769,-5.989823818,-5.70370245,1
79,801,-5.64303875,-6.02973032,1
79,833,-5.881367683,-6.461503506,1
79,865,-5.684657574,-6.428053379,1
79,897,-4.754852772,-5.855370522,1
79,929,-4.525626659,-5.260245323,1
79,961,-5.938281536,-5.126858234,1
79,993,-6.443548679,-4.764236927,1
79,1025,-4.914927959,-4.342684746,1
79,1057,-3.488245487,-4.372387409,1
79,1089,-3.798837185,-4.334071159,1
79,1121,-4.010814667,-2.414020538,1
79,1153,-4.282619476,-2.037127972,1
79,1185,-4.408187866,-2.063293219,1
79,1217,-3.975784779,-2.00889802,1
79,1249,-4.007809639,-2.006622314,1
79,1281,-4.988965511,0.04445564747,1
79,1313,-5.854468822,2.0574224,1
79,1345,-5.299446583,0.525075078,1
79,1377,-4.581803799,-0.8112008572,1
79,1409,-4.666798592,-1.250314951,1
79,1441,-4.893413067,-2.430379152,1
79,1473,-4.23561573,-2.885621548,1
79,1505,-3.196962357,-0.895195961,1
79,1537,-2.971589565,-0.1418673396,1
79,1569,-5.061773777,-0.1905754209,1
79,1601,-4.986633301,-0.5943932533,1
79,1633,-5.361217499,-0.7531921268,1
79,1665,-6.26129055,-0.7006136775,1
79,1697,-6.495213985,-0.9610164165,1
79,1729,-6.056506157,-0.418238759,1
79,1761,-3.80505228,0.444309622,1
79,1793,-4.772885323,1.324257135,1
79,1825,-5.99687767,0.8479033709,1
79,1857,-5.063165188,0.3198934197,1
79,1889,-4.293385983,-0.114493832,1
79,1921,-4.002548695,0.1725746095,1
79,1953,-4.328968525,0.5672054291,1
79,1985,-4.558228493,-0.1640278399,1
79,2017,-3.77210331,-1.441327095,1
111,33,-3.699373484,-0.3936038017,1
111,65,-1.155616999,-5.880362511,1
111,97,-1.063606858,-6.379036427,1
111,129,-1.94236362,-6.847775936,1
111,161,-2.118227959,-6.812477112,1
111,193,-2.155634403,-4.707429886,1
111,225,-2.003740072,-3.607416153,1
111,257,-2.180469751,-5.057473183,1
111,289,-2.387156487,-5.68637085,1
111,321,-2.692709923,-6.098782539,1
111,353,-3.676575661,-6.52196455,1
111,385,-4.255337715,-6.70277071,1
111,417,-4.248587608,-6.373592854,1
111,449,-4.459812641,-6.260888577,1
111,481,-4.684235573,-5.913105965,1
111,513,-4.504982948,-4.291492939,1
111,545,-4.169997692,-3.684540749,1
111,577,-4.944612026,-3.040025711,1
111,609,-5.588141441,-3.302016735,1
111,641,-5.831633091,-4.257918835,1
111,673,-5.930044174,-5.388671398,1
111,705,-6.316795349,-5.674318314,1
111,737,-6.104535103,-5.557333946,1
111,769,-5.881905556,-5.661886215,1
111,801,-5.949476242,-5.471607685,1
111,833,-5.398400307,-5.503684044,1
111,865,-5.397349358,-5.873646259,1
111,897,-5.20753336,-5.817418098,1
111,929,-5.007321358,-5.796710491,1
111,961,-4.823622704,-5.228935242,1
111,993,-4.909305573,-4.496772766,1
111,1025,-6.888422012,-2.49905014,1
111,1057,-5.661167145,-3.019461155,1
111,1089,-5.098361015,-4.147427082,1
111,1121,-6.070686817,-2.970202446,1
111,1153,-4.243504524,-2.281129122,1
111,1185,-3.77497673,-2.100996971,1
111,1217,-4.494827271,-3.218729973,1
111,1249,-3.863953114,-1.820149183,1
111,1281,-4.396764755,0.3259983063,1
111,1313,-5.775090694,2.2697649,1
111,1345,-5.379663467,-0.3321112394,1
111,1377,-3.893666744,-1.454623461,1
111,1409,-3.745275736,-1.900874615,1
111,1441,-3.663264751,-1.932613373,1
111,1473,-3.15197134,-1.264753342,1
111,1505,-3.014568329,1.002143264,1
111,1537,-3.852296829,1.846286774,1
111,1569,-4.512298107,0.3172566295,1
111,1601,-5.411028862,-0.6274766922,1
111,1633,-6.213843822,-0.6642000079,1
111,1665,-6.110218525,-1.173690557,1
111,1697,-5.522181511,-2.372982025,1
111,1729,-5.034119129,-0.7615106106,1
111,1761,-4.61698246,0.5367110968,1
111,1793,-5.657147884,0.1588354111,1
111,1825,-6.600324631,-0.03096064925,1
111,1857,-5.63626194,0.8625078201,1
111,1889,-4.355387688,0.2510796189,1
111,1921,-3.331372738,-0.05919674039,1
111,1953,-4.082514763,0.3185090423,1
111,1985,-4.563305855,-0.05087250471,1
111,2017,-5.301518917,-1.000581026,1
143,33,-4.007780075,0.7057173252,1
143,65,-2.788156271,-4.515818119,1
143,97,-0.9574705362,-5.622574806,1
143,129,-1.279480815,-6.424430847,1
143,161,-1.886304021,-6.754726887,1
143,193,-1.989200592,-4.449138641,1
143,225,-1.944236994,-3.331148624,1
143,257,-3.200149298,-3.645527363,1
143,289,-3.043876648,-5.646255016,1
143,321,-2.681162357,-6.17991066,1
143,353,-3.583789349,-5.960793495,1
143,385,-4.287686348,-6.158678055,1
143,417,-4.230009079,-6.020551682,1
143,449,-4.640566349,-6.043375492,1
143,481,-5.420687199,-6.068804264,1
143,513,-4.779078484,-4.389243603,1
143,545,-4.779346943,-3.85306263,1
143,577,-5.687217712,-3.68645978,1
143,609,-6.377193928,-2.553792238,1
143,641,-6.363290787,-3.097994804,1
143,673,-6.144869328,-5.261039257,1
143,705,-5.903305054,-5.819310188,1
143,737,-5.71595192,-5.454161167,1
143,769,-5.411117554,-5.654712677,1
143,801,-5.564469337,-7.083812714,1
143,833,-5.258066654,-6.266731739,1
143,865,-4.868677139,-7.70183897,1
143,897,-5.285637379,-6.881718636,1
143,929,-5.244502068,-6.037094116,1
143,961,-4.248293877,-4.811233044,1
143,993,-4.087437153,-5.051077843,1
143,1025,-5.921897888,-4.147809029,1
143,1057,-5.517090797,-3.239163399,1
143,1089,-3.419922352,-1.150626659,1
143,1121,-3.107140064,-2.131849289,1
143,1153,-3.840184689,-2.306943178,1
143,1185,-4.102026939,-1.934021711,1
143,1217,-4.350429058,-2.47705102,1
143,1249,-4.410209179,-1.866948843,1
143,1281,-4.710296631,-1.081925392,1
143,1313,-5.344861507,-1.041341066,1
143,1345,-4.670493603,-1.093415976,1
143,1377,-2.707655907,-2.181864262,1
143,1409,-3.124545574,-3.255962372,1
143,1441,-3.28947711,-1.935307741,1
143,1473,-2.477974176,-0.19343853,1
143,1505,-2.010868073,0.9145155549,1
143,1537,-3.30990243,0.2387117893,1
143,1569,-4.450908184,0.006140142679,1
143,1601,-5.690525055,0.2704257369,1
143,1633,-6.328511715,-0.04683053493,1
143,1665,-5.871197224,-1.471422553,1
143,1697,-4.997229099,-2.367041111,1
143,1729,-5.231001854,-0.9756766558,1
143,1761,-5.492302418,-0.402127862,1
143,1793,-5.644216537,-0.4490508437,1
143,1825,-5.890091419,0.07047379017,1
143,1857,-5.685141563,1.777219296,1
143,1889,-5.304280758,0.6457752585,1
143,1921,-4.887460709,-0.281152755,1
143,1953,-4.520769119,-0.05788734555,1
143,1985,-4.631113529,-0.03049179912,1
143,2017,-5.305904388,-0.3810850382,1
175,33,-4.723947048,-0.5825403333,1
175,65,-2.976804733,-4.304423332,1
175,97,-0.8353925943,-5.743886948,1
175,129,-0.277572751,-6.713301659,1
175,161,-1.656672597,-6.578436852,1
175,193,-2.673210382,-5.397985458,1
175,225,-2.493679762,-3.610678673,1
175,257,-2.272527218,-4.24461031,1
175,289,-1.420589209,-5.37388134,1
175,321,-2.55230689,-6.736140728,1
175,353,-3.370494366,-6.511574268,1
175,385,-3.826323748,-6.03555727,1
175,417,-4.022418022,-5.497762203,1
175,449,-5.399300575,-5.46105814,1
175,481,-6.109779358,-5.851052761,1
175,513,-5.47781229,-5.058185577,1
175,545,-5.569314003,-5.357541561,1
175,577,-5.251601696,-5.755839825,1
175,609,-5.125975132,-3.860954285,1
175,641,-5.697265148,-3.291122437,1
175,673,-6.197304249,-4.705091476,1
175,705,-5.567034721,-5.338692665,1
175,737,-4.998935223,-5.324957848,1
175,769,-4.64999342,-5.724014282,1
175,801,-4.448142052,-7.139867306,1
175,833,-5.29642868,-5.99279213,1
175,865,-5.118977547,-5.624479294,1
175,897,-5.070700169,-6.145471096,1
175,929,-5.487043858,-5.352192879,1
175,961,-5.286677837,-5.201970577,1
175,993,-4.93564558,-5.393666744,1
175,1025,-5.89328146,-4.034512997,1
175,1057,-5.538672447,-2.247590542,1
175,1089,-3.878338337,-0.0371389389,1
175,1121,-3.672551155,-1.417886734,1
175,1153,-4.46364975,-1.777829647,1
175,1185,-4.324214935,-2.396840096,1
175,1217,-3.908837795,-2.660049915,1
175,1249,-4.180523872,-2.050072193,1
175,1281,-4.718176842,-1.346738696,1
175,1313,-5.62013483,-0.9385143518,1
175,1345,-5.099723816,-1.38967967,1
175,1377,-3.062550545,-3.561072826,1
175,1409,-2.393726587,-3.757141113,1
175,1441,-3.102982998,-1.966273546,1
175,1473,-3.14897418,-0.8394862413,1
175,1505,-3.132385492,-0.7210707068,1
175,1537,-3.97287941,-1.384485006,1
175,1569,-5.13257885,-0.8960880041,1
175,1601,-5.778485775,0.2242873907,1
175,1633,-6.094755173,0.1432560086,1
175,1665,-5.964197636,-0.4394658804,1
175,1697,-6.675621986,-0.8445432782,1
175,1729,-6.158675671,-1.178467274,1
175,1761,-5.253472328,-0.7534701824,1
175,1793,-5.441434383,-0.9706088305,1
175,1825,-5.443523884,-0.1086756438,1
175,1857,-5.4346838,1.216796875,1
175,1889,-4.80445385,0.9512025118,1
175,1921,-4.904993057,0.594851613,1
175,1953,-4.633777618,-0.3092950881,1
175,1985,-4.08973074,-0.2012060583,1
175,2017,-4.143617153,0.02716977894,1
207,33,-4.002783298,-0.4204733372,1
207,65,-2.925462008,-6.010062218,1
207,97,-1.928896189,-7.360769749,1
207,129,-1.245335221,-7.483830929,1
207,161,-1.52126956,-6.874889851,1
207,193,-2.68679738,-5.891704559,1
207,225,-3.713478327,-5.320331097,1
207,257,-2.401801109,-5.149613857,1
207,289,-0.8653669357,-5.561402321,1
207,321,-1.983914137,-6.322448254,1
207,353,-3.418450117,-6.128448486,1
207,385,-3.56362009,-5.436347008,1
207,417,-3.81621027,-5.220616817,1
207,449,-4.777810097,-4.963150024,1
207,481,-4.714910984,-4.755911827,1
207,513,-4.748921871,-4.739958763,1
207,545,-5.089617252,-4.593911171,1
207,577,-5.439405441,-3.98873806,1
207,609,-4.38547802,-3.66471839,1
207,641,-4.377696991,-3.274344444,1
207,673,-5.283884048,-3.885115623,1
207,705,-5.286000252,-4.629748821,1
207,737,-4.966753483,-5.044905186,1
207,769,-4.571621418,-5.075776577,1
207,801,-4.207671165,-4.872937679,1
207,833,-4.650721073,-4.186071396,1
207,865,-4.771411896,-3.985920429,1
207,897,-4.800147533,-5.416920662,1
207,929,-5.676617146,-5.690657616,1
207,961,-5.514170647,-5.139788628,1
207,993,-5.121120453,-4.876421452,1
207,1025,-5.196379662,-3.871484041,1
207,1057,-4.754740715,-2.389890432,1
207,1089,-4.464058399,-2.872480392,1
207,1121,-4.683457375,-2.569159985,1
207,1153,-4.400360584,-2.189190149,1
207,1185,-3.517088175,-2.412105322,1
207,1217,-3.524188757,-2.465338469,1
207,1249,-3.698438168,-1.881293058,1
207,1281,-4.344716072,-1.044746518,1
207,1313,-5.201264858,-0.8947281837,1
207,1345,-4.642809868,-2.095387459,1
207,1377,-3.906274319,-3.844272852,1
207,1409,-3.531426668,-3.282581568,1
207,1441,-3.214107513,-1.832599998,1
207,1473,-3.583059549,-0.760892272,1
207,1505,-4.14956665,-0.7835181355,1
207,1537,-5.12355423,-0.4824994206,1
207,1569,-5.489106655,-0.6484149694,1
207,1601,-5.437970161,-0.8512646556,1
207,1633,-5.550232887,-1.026197433,1
207,1665,-5.697454453,-0.9349665046,1
207,1697,-6.125096321,-0.2601587176,1
207,1729,-6.060668468,-0.7014909983,1
207,1761,-6.0721488,-0.4036447406,1
207,1793,-6.15220499,-0.8960887194,1
207,1825,-5.725914478,-0.6441868544,1
207,1857,-5.86494875,0.9645941257,1
207,1889,-5.452923298,1.347760797,1
207,1921,-5.33714962,-0.09878355265,1
207,1953,-4.941598415,-0.7731783986,1
207,1985,-3.689397812,0.08574619889,1
207,2017,-3.568099022,0.2961633503,1
239,33,-5.424357414,-0.6051728725,1
239,65,-3.531607389,-7.020345211,1
239,97,-3.177664518,-8.779208183,1
239,129,-2.286290646,-7.772501945,1
239,161,-0.9891865253,-6.559408665,1
239,193,-1.577323914,-5.167081833,1
239,225,-3.900126696,-4.823462963,1
239,257,-3.045885324,-4.573503017,1
239,289,-1.125487566,-4.76099062,1
239,321,-2.077568769,-5.709126949,1
239,353,-3.639428854,-5.833324909,1
239,385,-4.566820145,-5.750180244,1
239,417,-3.60642767,-5.503001213,1
239,449,-3.509837866,-4.745100975,1
239,481,-4.130568504,-4.183714867,1
239,513,-3.993839264,-4.070040226,1
239,545,-4.319781303,-4.342105865,1
239,577,-5.258494377,-3.974634171,1
239,609,-4.80461216,-3.671853542,1
239,641,-4.625721455,-2.18593502,1
239,673,-4.874413013,-3.424528122,1
239,705,-5.349844456,-4.557398796,1
239,737,-5.247984409,-4.962293625,1
239,769,-4.667662144,-4.312355042,1
239,801,-4.705429554,-3.946416378,1
239,833,-4.925776005,-3.380515575,1
239,865,-4.168307304,-3.326105595,1
239,897,-4.17094183,-4.577769279,1
239,929,-5.028280735,-4.765875816,1
239,961,-5.16380024,-4.549417496,1
239,993,-5.128991604,-4.640564442,1
239,1025,-5.716454506,-4.294332504,1
239,1057,-4.007439613,-3.581470966,1
239,1089,-5.182077885,-4.136096001,1
239,1121,-5.173126698,-4.339557648,1
239,1153,-3.287888527,-2.672075033,1
239,1185,-2.94446063,-2.399106264,1
239,1217,-3.311426878,-2.117853165,1
239,1249,-3.4297719,-1.984632254,1
239,1281,-4.07738924,-0.8525166512,1
239,1313,-4.554511547,-0.7575955391,1
239,1345,-5.094997883,-2.364469528,1
239,1377,-4.491484642,-2.338908434,1
239,1409,-4.0283041,-1.681745291,1
239,1441,-3.648391724,-1.200456142,1
239,1473,-3.649192572,-0.352045536,1
239,1505,-4.298863888,-0.1914892793,1
239,1537,-4.817082405,1.099326968,1
239,1569,-5.175975323,0.01480919123,1
239,1601,-4.97539711,-1.221544743,1
239,1633,-4.465445995,-2.502126694,1
239,1665,-6.09278965,-2.012396812,1
239,1697,-6.601297379,-0.6947921515,1
239,1729,-6.679878235,-0.9820854664,1
239,1761,-6.581967354,-0.7387964725,1
239,1793,-6.306790352,-0.9205201864,1
239,1825,-6.088901997,-1.513175845,1
239,1857,-6.663007259,0.1181195974,1
239,1889,-6.145938396,0.722244978,1
239,1921,-5.742869854,-0.6449869275,1
239,1953,-4.797086716,-1.016905308,1
239,1985,-3.921114922,0.7289603949,1
239,2017,-4.014701843,-0.08109596372,1
271,33,-1.926521778,-0.3380248547,1
271,65,-3.282944679,-7.395597458,1
271,97,-3.282834291,-9.170600891,1
271,129,-2.744436264,-8.22010231,1
271,161,-1.932598829,-6.862304211,1
271,193,-1.933801413,-6.398802757,1
271,225,-4.885096073,-5.002512932,1
271,257,-3.334939957,-3.948155403,1
271,289,-0.3834507465,-3.063900471,1
271,321,-0.8182859421,-5.341742992,1
271,353,-2.241755009,-6.465216637,1
271,385,-3.259677887,-5.812751293,1
271,417,-1.807939291,-3.905705452,1
271,449,-1.034635305,-1.816401482,1
271,481,-4.126056671,-4.473291397,1
271,513,-4.736059189,-3.762983322,1
271,545,-4.862544537,-3.401394844,1
271,577,-5.468014717,-4.188427925,1
271,609,-4.734480381,-3.540050983,1
271,641,-5.047246456,-2.291167498,1
271,673,-5.289471149,-3.683105946,1
271,705,-5.123771191,-4.630651474,1
271,737,-5.014988899,-5.720395088,1
271,769,-4.80180788,-4.727948666,1
271,801,-3.848330498,-3.939884663,1
271,833,-3.64900732,-3.619924068,1
271,865,-3.888864517,-3.321292877,1
271,897,-4.51429224,-3.369151831,1
271,929,-5.403001308,-2.5358634,1
271,961,-5.431593418,-3.922256947,1
271,993,-5.407464504,-4.22616291,1
271,1025,-4.876268387,-4.027239323,1
271,1057,-4.725302219,-3.412813187,1
271,1089,-5.714696407,-3.086625099,1
271,1121,-4.860586643,-4.545314312,1
271,1153,-4.129015923,-2.990254641,1
271,1185,-3.425057411,-2.414151907,1
271,1217,-3.934375763,-2.399652958,1
271,1249,-4.313483715,-2.756305933,1
271,1281,-4.516321659,-0.6774511337,1
271,1313,-4.868997574,0.6013635397,1
271,1345,-6.062463284,-0.484254241,1
271,1377,-5.819220543,-0.6828399897,1
271,1409,-4.687860966,-0.4140480757,1
271,1441,-3.481446266,-0.3559345007,1
271,1473,-3.447902441,0.1074630618,1
271,1505,-4.479505062,0.1294046044,1
271,1537,-5.050478935,0.6693540215,1
271,1569,-5.105903149,-0.08383643627,1
271,1601,-4.933455467,-1.032847881,1
271,1633,-4.865172863,-1.657405853,1
271,1665,-5.917450428,-1.505849719,1
271,1697,-6.482326031,-1.275467396,1
271,1729,-7.377231598,-1.723784685,1
271,1761,-7.10765028,-1.91148746,1
271,1793,-6.575854778,-1.643614054,1
271,1825,-5.864304066,-2.423540831,1
271,1857,-5.486153603,-2.131008625,1
271,1889,-5.377425194,-0.9989681244,1
271,1921,-5.01483202,-0.868137598,1
271,1953,-4.535757065,-0.8912212253,1
271,1985,-3.80457592,-0.5441688895,1
271,2017,-3.305039406,-0.4362655878,1
303,33,-3.30894351,-4.955050468,1
303,65,-4.224090099,-7.453324318,1
303,97,-4.037804604,-8.760974884,1
303,129,-3.779718161,-8.453866959,1
303,161,-3.040748596,-7.478439331,1
303,193,-2.223627567,-8.169320107,1
303,225,-1.785569549,-5.880742073,1
303,257,-1.028377652,-4.737625122,1
303,289,-0.5816470385,-4.680700302,1
303,321,0.1594203711,-5.728769779,1
303,353,-1.29253304,-6.159026146,1
303,385,-2.198052645,-5.419524193,1
303,417,-0.9704153538,-3.907604694,1
303,449,-0.4952116013,-0.6188912392,1
303,481,-4.565293312,-4.058341503,1
303,513,-6.045126915,-4.615184784,1
303,545,-6.099415779,-3.125436783,1
303,577,-5.938990593,-5.017785072,1
303,609,-4.935816765,-4.338131428,1
303,641,-5.396334171,-3.79872942,1
303,673,-5.630512714,-4.205125809,1
303,705,-5.369003773,-4.764952183,1
303,737,-5.475124359,-5.797352791,1
303,769,-5.030722141,-4.720013618,1
303,801,-3.202014446,-4.1512537,1
303,833,-3.772996426,-4.207593441,1
303,865,-4.618973732,-4.130727768,1
303,897,-5.086453915,-3.587327719,1
303,929,-5.580372334,-2.605285168,1
303,961,-5.471628189,-3.595860243,1
303,993,-5.053572655,-3.643953323,1
303,1025,-4.39979887,-3.95034647,1
303,1057,-4.33814621,-3.875771761,1
303,1089,-4.86707592,-3.557442188,1
303,1121,-5.043226719,-3.964781523,1
303,1153,-4.914006233,-3.057701826,1
303,1185,-4.578076839,-2.376160622,1
303,1217,-5.004110336,-2.429280281,1
303,1249,-6.316793442,-2.657067537,1
303,1281,-5.471777916,-1.35301888,1
303,1313,-4.748085022,0.5198749304,1
303,1345,-5.204545498,1.291103363,1
303,1377,-4.863206863,0.852650404,1
303,1409,-3.834125519,0.4951590896,1
303,1441,-3.734723806,0.4950063229,1
303,1473,-3.753278255,1.187914252,1
303,1505,-4.370799541,1.058383942,1
303,1537,-5.279768944,0.7926529646,1
303,1569,-5.116641521,-0.005251511931,1
303,1601,-5.23133707,-0.9195289612,1
303,1633,-6.159007549,-1.631986141,1
303,1665,-6.388085365,-1.741913915,1
303,1697,-6.446187496,-1.627865314,1
303,1729,-7.214307785,-1.960837364,1
303,1761,-7.165699482,-2.276220083,1
303,1793,-7.127616405,-1.982198119,1
303,1825,-6.157099724,-2.42302227,1
303,1857,-5.451113701,-2.062544823,1
303,1889,-5.853081703,-1.467467189,1
303,1921,-4.839842796,-0.8852390051,1
303,1953,-4.221869946,-0.301849097,1
303,1985,-3.378628969,-0.2804421484,1
303,2017,-1.579806328,-0.5615995526,1
335,33,-3.82920742,-6.608712196,1
335,65,-4.263168335,-7.686546326,1
335,97,-4.503952026,-7.193113804,1
335,129,-2.728550196,-7.533658981,1
335,161,-1.421726346,-7.152051926,1
335,193,-1.058890939,-6.590034485,1
335,225,-0.8572968245,-5.731865883,1
335,257,-0.6522817612,-4.922482967,1
335,289,0.007417559624,-5.660063744,1
335,321,0.9427058101,-6.943594933,1
335,353,-1.115977407,-7.504835606,1
335,385,-2.713606358,-6.666972637,1
335,417,-2.237147808,-5.289821148,1
335,449,-2.351102591,-4.800426006,1
335,481,-3.714305401,-3.68186307,1
335,513,-4.329866409,-3.817537546,1
335,545,-4.869941711,-3.844935417,1
335,577,-4.719092846,-4.752734661,1
335,609,-5.214624882,-4.584402561,1
335,641,-5.96319294,-4.205870152,1
335,673,-5.689097404,-4.070018291,1
335,705,-5.612425804,-4.271987438,1
335,737,-5.638311863,-4.909672737,1
335,769,-5.213585854,-4.470122337,1
335,801,-5.181298256,-4.331651688,1
335,833,-5.754116058,-4.869292259,1
335,865,-5.606470585,-5.385455132,1
335,897,-5.533118248,-4.247706413,1
335,929,-5.754795551,-3.774804115,1
335,961,-5.162474155,-3.854767084,1
335,993,-3.644161701,-3.744689941,1
335,1025,-4.263278484,-3.785426617,1
335,1057,-4.313981056,-4.052814484,1
335,1089,-4.032055855,-3.804116488,1
335,1121,-3.98292017,-2.85530448,1
335,1153,-4.987518311,-2.701833963,1
335,1185,-5.006222725,-2.116261482,1
335,1217,-5.952057838,-2.147378206,1
335,1249,-7.0269804,-2.766145706,1
335,1281,-5.38434124,-1.671474338,1
335,1313,-3.640609741,0.4593821466,1
335,1345,-4.330747604,2.13484478,1
335,1377,-2.934746742,2.649313927,1
335,1409,-1.314915419,2.010353565,1
335,1441,-3.096997023,0.9652479887,1
335,1473,-3.849617958,1.748747706,1
335,1505,-4.059784412,1.454598904,1
335,1537,-4.976545811,0.5575559139,1
335,1569,-5.410225391,-0.03057278693,1
335,1601,-5.817976952,-0.7743445635,1
335,1633,-7.512662888,-1.544636011,1
335,1665,-7.702219009,-1.928536296,1
335,1697,-7.002955914,-1.904390335,1
335,1729,-6.826598644,-1.732631683,1
335,1761,-7.02466774,-1.655341744,1
335,1793,-6.961854935,-1.662832499,1
335,1825,-6.602247238,-2.096772671,1
335,1857,-6.662231445,-1.615152121,1
335,1889,-6.280563354,-1.220457792,1
335,1921,-4.737422466,-0.3490246534,1
335,1953,-3.09886837,-0.2029939294,1
335,1985,-1.973359585,-0.5285248756,1
335,2017,-1.100661278,-0.703524828,1
367,33,-3.791160822,-7.071984768,1
367,65,-3.90144062,-7.577985287,1
367,97,-2.955524206,-6.722856998,1
367,129,-1.580241919,-7.391670704,1
367,161,-1.308586836,-7.762709618,1
367,193,-0.8995724916,-6.469598293,1
367,225,-0.4458867908,-5.630280495,1
367,257,-0.3128718138,-5.293421268,1
367,289,-0.07851701975,-6.069021225,1
367,321,0.1510159969,-7.313828945,1
367,353,-0.8029171228,-11.47532463,1
367,385,1.4718889,-6.130123615,1
367,417,-0.218713522,-5.085600376,1
367,449,-1.397841454,-4.784598351,1
367,481,-2.193602562,-2.841890812,1
367,513,-2.828334808,-3.136649847,1
367,545,-3.764150381,-3.263529539,1
367,577,-4.310551167,-3.930116653,1
367,609,-4.452628136,-4.455521584,1
367,641,-5.39526844,-4.39456749,1
367,673,-5.334476471,-3.340992451,1
367,705,-5.183790207,-3.368436813,1
367,737,-5.272078991,-4.534069061,1
367,769,-5.010102749,-4.273487091,1
367,801,-5.626983643,-4.509464741,1
367,833,-7.112169266,-5.904658318,1
367,865,-6.856003284,-5.854328156,1
367,897,-5.93937397,-4.544874668,1
367,929,-5.70924902,-4.288243771,1
367,961,-4.908998013,-4.00685358,1
367,993,-4.416650772,-3.87700963,1
367,1025,-4.781914711,-3.602023602,1
367,1057,-4.188916206,-3.440677643,1
367,1089,-3.146246433,-3.602066278,1
