PIVlab, ASCII chart output - 12-Oct-2024
FRAME: 16, filenames: A:[16]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi & B:[17]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.220892072,3.538089752,1
47,65,-0.04564240575,-2.381371737,1
47,97,0.5351122618,-3.129763842,1
47,129,0.5094941258,-3.360655785,1
47,161,1.229777575,-2.504116535,1
47,193,0.4343825579,-1.238352895,1
47,225,1.416064024,-0.4963068962,1
47,257,2.13771987,-0.7930356264,1
47,289,1.949388027,-1.992929697,1
47,321,1.451364517,-2.011663437,1
47,353,1.081632137,-0.4763031006,1
47,385,2.081859112,-1.150507689,1
47,417,1.59199357,-0.7076098919,1
47,449,1.891422987,-0.08753353357,1
47,481,1.746895552,-0.214402318,1
47,513,1.870642424,-0.9903446436,1
47,545,3.040254354,-1.553825378,1
47,577,4.027204037,-3.301449299,1
47,609,5.073906422,-4.144370079,1
47,641,5.952880383,-3.874720573,1
47,673,7.159258842,-3.135956764,1
47,705,6.882292747,-3.560756683,1
47,737,5.8418293,-4.130663395,1
47,769,6.554099083,-4.736107826,1
47,801,6.90890646,-4.216796875,1
47,833,7.337396622,-4.880175591,1
47,865,7.762704372,-4.544539928,1
47,897,6.966622353,-4.713679314,1
47,929,6.082590103,-4.09469986,1
47,961,5.357934952,-3.173689842,1
47,993,3.978263378,-3.518315315,1
47,1025,4.02297163,-5.121813297,1
47,1057,5.957105637,-7.858403206,1
47,1089,5.816978455,-9.272969246,1
47,1121,4.17323494,-7.27357769,1
47,1153,2.943184853,-5.677346706,1
47,1185,3.526179314,-4.993897438,1
47,1217,5.249975681,-4.92393589,1
47,1249,5.445948124,-5.507400513,1
47,1281,2.075750828,-1.178692818,1
47,1313,1.993869066,0.510658741,1
47,1345,2.458066225,-1.074545383,1
47,1377,2.460218906,-1.434571028,1
47,1409,4.111170769,-2.60703969,1
47,1441,6.489002228,-2.478071213,1
47,1473,6.887681007,-4.004306316,1
47,1505,5.757385254,-4.718327522,1
47,1537,5.848572731,-4.00308466,1
47,1569,6.162906647,-4.039841652,1
47,1601,7.074847698,-3.48174572,1
47,1633,7.346941471,-2.846042156,1
47,1665,7.43480587,-4.57973671,1
47,1697,6.911975861,-6.296419621,1
47,1729,5.716268539,-6.843153,1
47,1761,5.774531841,-6.421653748,1
47,1793,6.112396717,-4.963111877,1
47,1825,5.67555666,-4.685214043,1
47,1857,5.672240734,-4.949733734,1
47,1889,5.728600979,-5.770381927,1
47,1921,5.045544624,-5.898492336,1
47,1953,3.858980179,-6.083067894,1
47,1985,4.349596977,-7.166561604,1
47,2017,7.539437771,-9.476415634,1
79,33,-0.3768264353,1.402672291,1
79,65,-0.4419173896,-3.279432058,1
79,97,-0.4540697336,-2.202820063,1
79,129,-0.4339624047,-0.9350068569,1
79,161,0.399461031,-1.259711862,1
79,193,0.2641997039,-1.143883944,1
79,225,0.6525403261,-1.047535419,1
79,257,1.143224478,-1.041670799,1
79,289,1.162832856,-0.8306145668,1
79,321,1.002144575,-1.141516447,1
79,353,0.7947915792,-1.193624258,1
79,385,0.9513100386,-1.419041872,1
79,417,1.304279327,-1.378379941,1
79,449,1.89093399,-1.25752449,1
79,481,2.47962141,-1.07831943,1
79,513,2.560521603,-0.9324983358,1
79,545,2.477756977,-1.009320974,1
79,577,4.275543213,-2.414964914,1
79,609,5.586061478,-3.042161226,1
79,641,6.608834743,-3.187170029,1
79,673,6.955137253,-2.347065926,1
79,705,6.217440605,-3.103064775,1
79,737,6.593970299,-3.849766016,1
79,769,6.801074028,-3.479921341,1
79,801,7.187087059,-3.526875973,1
79,833,7.932875156,-3.543328524,1
79,865,7.893707752,-3.250769854,1
79,897,6.856304169,-2.592729807,1
79,929,6.474248886,-2.385560751,1
79,961,6.079054832,-2.873361588,1
79,993,5.539902687,-2.377427101,1
79,1025,5.909797192,-4.489182472,1
79,1057,5.326477528,-5.962744713,1
79,1089,5.318716526,-6.294910431,1
79,1121,5.52534771,-4.970345974,1
79,1153,5.245974541,-4.798995972,1
79,1185,4.415657043,-3.779703617,1
79,1217,4.477448463,-4.523243904,1
79,1249,4.512484074,-4.425146103,1
79,1281,4.303285599,-2.438749313,1
79,1313,3.762926579,-1.822568178,1
79,1345,3.163561106,-1.117391825,1
79,1377,2.696154118,-2.547131777,1
79,1409,3.922949791,-4.422995567,1
79,1441,4.945151329,-4.541805744,1
79,1473,5.378138542,-5.338002682,1
79,1505,5.232468605,-6.319109917,1
79,1537,5.691959381,-5.594361782,1
79,1569,6.599047184,-5.052172661,1
79,1601,7.882350922,-4.366510868,1
79,1633,7.114907742,-3.832263947,1
79,1665,6.01627779,-4.781265736,1
79,1697,5.850931168,-5.148844719,1
79,1729,5.522128105,-6.121837616,1
79,1761,5.816550255,-6.01884222,1
79,1793,6.149115562,-5.080738544,1
79,1825,5.694375992,-4.280738354,1
79,1857,6.173321724,-6.47619009,1
79,1889,5.782175541,-6.842995167,1
79,1921,4.918923855,-6.891214848,1
79,1953,4.864881992,-7.137516022,1
79,1985,6.025723457,-7.212805748,1
79,2017,7.305878639,-7.686690331,1
111,33,-1.012506008,-0.5291967392,1
111,65,-0.4814888239,-2.894788742,1
111,97,-0.4293477833,-2.644737005,1
111,129,-0.1860128641,-0.6067771912,1
111,161,-0.004136025906,-0.7601656914,1
111,193,0.2463136017,-0.7172848582,1
111,225,0.2189375758,-0.8892561197,1
111,257,1.441237926,-0.929063201,1
111,289,1.372537374,-0.9694333076,1
111,321,0.8713158369,-1.223021507,1
111,353,0.7600511909,-1.080470204,1
111,385,0.801946044,-0.9440375566,1
111,417,0.8862663507,-1.801727295,1
111,449,1.893874645,-1.968112469,1
111,481,3.438188791,-1.355035067,1
111,513,2.995346069,-0.524220705,1
111,545,2.838624001,-0.1190671921,1
111,577,4.316776276,-0.9941403866,1
111,609,5.409379959,-1.195109963,1
111,641,7.258900642,-1.995844364,1
111,673,6.38429451,-2.216684818,1
111,705,5.5709939,-2.545619965,1
111,737,6.583425522,-3.008307695,1
111,769,6.634351254,-3.035596371,1
111,801,6.733073235,-3.228592873,1
111,833,7.2260499,-3.188042641,1
111,865,8.471916199,-3.023241758,1
111,897,10.50171185,6.666307926,1
111,929,5.722137928,-2.60746336,1
111,961,6.197654247,-2.738452911,1
111,993,6.320320606,-2.213705063,1
111,1025,6.012194633,-3.917122364,1
111,1057,5.086216927,-5.957262039,1
111,1089,4.173646927,-5.088318348,1
111,1121,5.762774944,-4.599607944,1
111,1153,5.752536774,-4.658820629,1
111,1185,5.391403675,-4.642259121,1
111,1217,4.381718159,-4.312202454,1
111,1249,3.953093529,-3.73389101,1
111,1281,4.426669121,-3.433873653,1
111,1313,4.449092865,-3.137203932,1
111,1345,3.803862572,-2.09922123,1
111,1377,3.947404385,-2.613621712,1
111,1409,3.882708549,-4.217244148,1
111,1441,3.340032578,-5.309017658,1
111,1473,3.534478188,-6.529325485,1
111,1505,3.549492836,-7.164475441,1
111,1537,5.656507969,-6.630200863,1
111,1569,6.486199379,-6.023481369,1
111,1601,6.884068966,-5.366317272,1
111,1633,6.849049091,-5.140209675,1
111,1665,6.491783142,-5.602541924,1
111,1697,6.64586544,-6.273527145,1
111,1729,6.807367802,-7.09580946,1
111,1761,6.463803291,-6.770967484,1
111,1793,6.164168358,-5.423109531,1
111,1825,5.492997646,-5.397969723,1
