PIVlab, ASCII chart output - 12-Oct-2024
FRAME: 26, filenames: A:[26]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi & B:[27]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-8.105316162,-76.30931854,1
47,65,-19.87114716,-17.44002151,1
47,97,-13.98351479,-10.80164528,1
47,129,-11.86438084,-6.447389603,1
47,161,-14.05291367,-14.98125648,1
47,193,-20.48534775,-23.18994141,1
47,225,-31.12900925,-25.51436806,1
47,257,-19.6413765,0.5423126221,1
47,289,-27.7744751,-30.64575005,1
47,321,-14.80951118,-12.24016666,1
47,353,-14.4099102,-12.14322567,1
47,385,-12.79258347,-12.21956635,1
47,417,-10.93623352,-12.20880508,1
47,449,-12.31427956,-13.30427647,1
47,481,-11.01990509,-13.58061218,1
47,513,-10.14294624,-13.45184708,1
47,545,-6.933635712,-12.72649002,1
47,577,-6.768274307,-10.55417633,1
47,609,-7.221429825,-9.731031418,1
47,641,-11.57671452,-10.7847414,1
47,673,-15.11756134,-10.09838104,1
47,705,-22.89798737,-27.95635605,1
47,737,-17.61302376,-9.649225235,1
47,769,-16.75009155,-9.028410912,1
47,801,-13.96315479,-14.7284708,1
47,833,-10.97155285,-18.72159958,1
47,865,-15.02122879,-15.75046539,1
47,897,-16.20758438,-15.14536476,1
47,929,-18.74491882,-12.73407364,1
47,961,-25.43943405,-4.676839828,1
47,993,-12.61800957,-5.658804893,1
47,1025,-31.72310638,-9.878461838,1
47,1057,-13.84008598,-9.200081825,1
47,1089,-1.342884064,-4.092427254,1
47,1121,-3.195999146,0.8296785355,1
47,1153,-13.6487484,-4.590252876,1
47,1185,-10.52429008,-0.6432039738,1
47,1217,-9.448160172,2.595899582,1
47,1249,-6.059745312,3.422235012,1
47,1281,-2.487261772,-0.6330068111,1
47,1313,-14.76104164,7.72362709,1
47,1345,-26.29678345,-0.7531957626,1
47,1377,-14.26929665,-22.97684479,1
47,1409,-6.141599655,-5.037808418,1
47,1441,-5.757945061,-4.06176424,1
47,1473,-4.537958145,-4.599646568,1
47,1505,-5.571852684,-2.561019897,1
47,1537,-7.355503559,-1.873230457,1
47,1569,-7.819052696,-1.779828787,1
47,1601,-7.164421082,-0.3188519478,1
47,1633,-7.825281143,-2.154980659,1
47,1665,-7.800517082,-3.116992235,1
47,1697,-4.559490681,-3.895059347,1
47,1729,-2.794676065,-2.398488283,1
47,1761,-5.6497612,0.2878928185,1
47,1793,-7.880224705,0.9054934978,1
47,1825,-8.497412682,21.29026222,1
47,1857,-8.350111008,-2.670345783,1
47,1889,-7.415941238,-0.7237763405,1
47,1921,-5.425354958,0.1627634764,1
47,1953,-7.169908524,-0.6049202681,1
47,1985,-8.483949661,-0.3276443481,1
47,2017,-5.020531654,-1.176336288,1
79,33,-9.662451744,8.143655777,1
79,65,-15.73040962,-5.91028595,1
79,97,-10.04902267,-14.6818409,1
79,129,-11.71646976,-11.39417267,1
79,161,-11.88431549,-5.660098076,1
79,193,-12.80151176,-12.21967316,1
79,225,-13.96874619,-12.18142605,1
79,257,-13.34755611,-11.92359924,1
79,289,-14.01380348,-12.92397308,1
79,321,-13.16153717,-13.97909737,1
79,353,-11.15337944,-12.37060165,1
79,385,-10.78347683,-12.61713696,1
79,417,-10.60754395,-12.70141602,1
79,449,-11.38634014,-14.01057339,1
79,481,-11.72425556,-12.64253807,1
79,513,-10.88547802,-12.49416828,1
79,545,-16.76551628,-10.14290333,1
79,577,-15.52959919,-8.584643364,1
79,609,-11.33376122,-11.91850948,1
79,641,-12.70107079,-12.51986694,1
79,673,-13.31560421,-11.23496819,1
79,705,-13.02587414,-11.43732548,1
79,737,-15.3113308,-13.86016178,1
79,769,-16.45269012,-9.706356049,1
79,801,-17.47066879,-12.83586979,1
79,833,-18.16821289,-13.44194317,1
79,865,-15.52192116,-13.15367794,1
79,897,-15.51082516,-12.54922104,1
79,929,-24.50082588,-16.45110703,1
79,961,-10.62394238,-9.412195206,1
79,993,-10.99803352,-9.389849663,1
79,1025,-19.0872345,-3.384916306,1
79,1057,-27.46523666,3.353914261,1
79,1089,5.895326614,-5.319211483,1
79,1121,-10.92518616,-5.857587814,1
79,1153,-10.26087189,-4.902596951,1
79,1185,-9.105913162,-2.747758865,1
79,1217,-8.055145264,-1.161767244,1
79,1249,-6.405660152,-0.775087595,1
79,1281,-4.37307024,-2.081992388,1
79,1313,-12.72168922,-0.07223141193,1
79,1345,-10.8961153,1.433559775,1
79,1377,4.897125244,6.874313831,1
79,1409,-4.950521469,-1.320544243,1
79,1441,-5.728918076,-3.24344635,1
79,1473,-3.206737995,-6.221283913,1
79,1505,-2.727309227,-3.427114248,1
79,1537,-4.484676361,-3.077185154,1
79,1569,-4.711946964,-2.380443335,1
79,1601,-4.404879093,-1.93040061,1
79,1633,-4.883100033,-1.862133265,1
79,1665,-5.899544239,-2.117143393,1
79,1697,-5.572489738,-2.192322969,1
79,1729,-5.755607128,-1.962949514,1
79,1761,-7.882606983,-1.680431485,1
79,1793,-7.558252811,-2.922588348,1
79,1825,-7.716807842,-2.351671696,1
79,1857,-6.675913811,-0.8247363567,1
79,1889,-5.942035675,-0.5871825814,1
79,1921,-5.028821468,-0.6247655153,1
79,1953,-11.14732265,-0.9452326298,1
79,1985,-4.851673126,-1.668748736,1
79,2017,-3.940256119,-2.532475471,1
111,33,-30.39430237,11.42109299,1
111,65,-12.44543457,-11.33308792,1
111,97,-9.843294144,-10.87661457,1
111,129,-11.22478485,-10.83926773,1
111,161,-10.43242073,-10.50345516,1
111,193,-21.91337585,-27.791008,1
111,225,-14.52460766,-15.06471443,1
111,257,-10.48388863,-10.6003046,1
111,289,-11.20711994,-12.37672806,1
111,321,-11.42562008,-13.0335989,1
111,353,-10.45340061,-11.60696602,1
111,385,-10.70016479,-11.74904728,1
111,417,-10.84862804,-13.35986423,1
111,449,-1.353178024,-8.251012802,1
111,481,-12.77902699,-12.02393055,1
111,513,-11.7445488,-12.77217102,1
111,545,-11.00576019,-13.25503349,1
111,577,-14.77881241,-13.42159748,1
111,609,-14.96834087,-13.22666836,1
111,641,-13.87114906,-12.03088951,1
111,673,-13.86021614,-11.40227127,1
111,705,-14.15820694,-11.34159565,1
111,737,-12.72670174,-12.68354702,1
111,769,-16.64397049,-11.91434765,1
111,801,-17.77925873,-11.91737938,1
111,833,-19.02994919,-11.14726448,1
111,865,-19.52049255,-10.03996658,1
111,897,-2.067438126,1.542715073,1
111,929,-15.35494804,-8.137338638,1
111,961,-14.69089603,-7.850779533,1
111,993,-10.65662479,-9.296947479,1
111,1025,-6.300437927,-10.58624268,1
111,1057,-11.0763464,13.3148613,1
111,1089,-6.853375435,-5.353854179,1
111,1121,-6.498285294,-5.200340271,1
111,1153,-7.927433014,-5.397723675,1
111,1185,-7.549326897,-4.054437637,1
111,1217,-7.24104166,-3.945299625,1
111,1249,-7.955447674,-6.171263695,1
111,1281,-9.449980736,15.59885406,1
111,1313,6.964352608,-11.85670185,1
111,1345,-7.112278461,-1.539469957,1
111,1377,-6.580139637,-1.209047079,1
111,1409,-5.825962067,-0.8589807749,1
111,1441,-5.461193085,-2.3829391,1
111,1473,-4.534564972,-4.164865494,1
111,1505,-2.190664768,-5.394632339,1
111,1537,-2.295270443,-4.957850456,1
111,1569,-4.376375675,-2.750072718,1
111,1601,-5.438107014,-1.418046236,1
111,1633,-5.853373051,-2.143599272,1
111,1665,-5.377710342,-1.999395609,1
111,1697,-5.771339417,-1.230715513,1
111,1729,-7.192809105,-2.190373182,1
111,1761,-8.114161491,-2.611109495,1
111,1793,-6.899197102,-3.814622641,1
111,1825,-6.654127598,-3.340666294,1
111,1857,-6.241632462,0.3575633764,1
111,1889,-5.78107357,-0.3100441694,1
111,1921,-4.860767841,-0.6878680587,1
111,1953,-4.116193771,-0.9481197596,1
111,1985,-5.061624527,-4.117948532,1
111,2017,-3.648286819,-2.948066473,1
143,33,-32.41188049,16.6557312,1
143,65,-12.0688591,-11.29311943,1
143,97,-10.58768463,-20.76281548,1
143,129,-9.319987297,-7.445666313,1
143,161,-9.689343452,-11.40423775,1
143,193,-11.81191063,-12.78118229,1
143,225,-15.31706238,-19.56498337,1
143,257,4.218255043,-0.7229423523,1
143,289,-10.8627739,-11.64138794,1
143,321,-13.4083519,-12.02622795,1
143,353,-10.99271297,-11.88441753,1
143,385,-10.60809612,-11.98346996,1
143,417,-11.13368607,-12.43457222,1
143,449,-9.64258194,-13.51531982,1
143,481,-9.074185371,-12.44378281,1
143,513,3.703438759,-0.2856483459,1
143,545,0.09027576447,-27.3520298,1
143,577,-14.76848698,-13.81485653,1
143,609,-14.15873718,-12.8105011,1
143,641,-13.97192669,-11.60814762,1
143,673,-14.38247967,-11.15855694,1
143,705,-15.2432394,-10.99701881,1
143,737,-15.24424458,1.695569038,1
143,769,-16.72592354,-11.30194092,1
143,801,-11.74700737,-21.79611015,1
143,833,-19.545681,-9.118602753,1
143,865,-21.55856514,-8.766363144,1
143,897,-38.2877388,-9.637823105,1
143,929,-19.18015099,-7.986724854,1
143,961,-14.90987587,-7.842455864,1
143,993,-12.2487011,-7.50071907,1
143,1025,-6.801625252,-26.13350868,1
143,1057,-8.298906326,-6.708986759,1
143,1089,-10.56286144,-7.133241177,1
143,1121,-8.970092773,-6.364433765,1
143,1153,-6.792333603,-7.982089043,1
143,1185,-3.612118721,-8.146881104,1
143,1217,-7.556431293,-5.237927437,1
143,1249,-8.341034889,-6.324187279,1
143,1281,-8.727777481,-7.947084904,1
143,1313,-10.43872929,-17.94113159,1
143,1345,-7.175577164,-3.57848835,1
143,1377,-7.214866638,-1.526764989,1
143,1409,-6.282325745,-1.186845303,1
143,1441,-6.500765324,0.07548689842,1
143,1473,-6.150074959,-1.434421539,1
143,1505,-2.516941071,-4.03802824,1
143,1537,-2.50605011,-3.92441988,1
143,1569,-5.110514164,-3.121078014,1
143,1601,-5.935843468,-3.120006323,1
143,1633,-5.765434742,-2.439062357,1
143,1665,-4.701681137,-1.759351254,1
143,1697,-5.458402157,-2.017433405,1
143,1729,-8.168766975,-2.992721319,1
143,1761,-23.18032455,7.421330452,1
143,1793,-6.197937489,-4.063062191,1
143,1825,9.203306198,6.131330013,1
143,1857,-6.734946251,0.3424254656,1
143,1889,-6.059402466,-0.6983439922,1
143,1921,-4.666503429,-1.083936214,1
143,1953,-3.488778591,-1.910316348,1
143,1985,-4.649833679,-1.890103459,1
143,2017,-4.023184776,-2.427944422,1
175,33,-13.59353256,11.36405563,1
175,65,-7.376172066,-14.57278252,1
175,97,-10.40830612,-13.65918827,1
175,129,-10.24004841,-11.75153446,1
175,161,-9.546195984,-12.07727146,1
175,193,-10.33018875,-13.39445972,1
175,225,6.720861435,-20.24369431,1
175,257,-7.482070923,-31.33952904,1
175,289,-14.6346283,-11.97498417,1
175,321,-15.23932743,-11.65907574,1
175,353,-8.330225945,-23.46332169,1
175,385,-10.91368008,-11.71772385,1
175,417,-11.07339859,-11.32891655,1
175,449,-11.21933937,-8.649054527,1
175,481,-13.13928318,-12.1519022,1
175,513,-16.16174889,-13.43658924,1
175,545,1.544534683,-4.507342339,1
175,577,-25.28452492,-27.29644394,1
175,609,-14.23546791,-9.231534004,1
175,641,-12.58665943,-10.58273697,1
175,673,-14.10976601,-9.458912849,1
175,705,-16.42387199,-10.36951542,1
175,737,-16.76196671,-10.03272247,1
175,769,-17.13602448,-10.21109009,1
175,801,-18.84183884,-8.665620804,1
175,833,-18.64032555,-6.796916008,1
175,865,-15.96002579,-7.289761543,1
175,897,-21.59324837,-8.414433479,1
175,929,-21.57335472,-8.256219864,1
175,961,-16.53928566,-8.403059006,1
175,993,-10.90167618,-8.599793434,1
175,1025,-10.27040195,-9.018003464,1
