PIVlab, ASCII chart output - 12-Oct-2024
FRAME: 1, filenames: A:[1]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi & B:[2]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
79,161,83.87586975,59.68541718,1
79,193,85.25959778,59.07048035,1
79,225,87.32505798,59.15740967,1
79,257,90.23562622,59.6245575,1
79,289,94.61421204,59.74245453,1
79,321,97.87080383,58.8781395,1
79,353,98.28263855,57.1593399,1
79,385,96.94314575,56.37583542,1
79,417,104.6596298,58.00764084,1
79,449,110.2018356,59.61019135,1
79,481,109.6518707,58.19286728,1
79,513,114.0189209,64.5789032,1
79,545,81.81330109,43.2297554,1
79,577,106.9818573,30.07754135,1
79,609,113.8797455,48.09802628,1
79,641,114.1607056,42.78921509,1
79,673,91.62702179,21.51101685,1
79,705,97.1625824,39.37077332,1
79,737,116.0138092,28.2755928,1
79,769,114.9697113,42.42520523,1
79,801,101.0974197,40.88114166,1
79,833,76.5335083,35.51184464,1
79,865,57.52121735,28.92453003,1
79,897,39.60758972,32.48374939,1
79,929,12.94756126,17.99781609,1
79,961,9.73217392,25.99839211,1
79,993,59.70651627,25.1687355,1
79,1025,68.1993103,13.13004684,1
79,1057,33.41121674,0.7472586632,1
79,1089,23.83406639,0.9028892517,1
79,1121,31.35819054,-14.39416027,1
79,1153,20.19542694,-23.68647003,1
79,1185,28.96291542,-16.27514076,1
79,1217,41.93259811,-41.31156921,1
79,1249,57.8293457,-42.04294586,1
79,1281,38.2383728,-24.98181152,1
79,1313,24.55371284,-36.97190094,1
79,1345,55.57976151,-40.38464355,1
79,1377,67.65765381,-32.42610931,1
79,1409,71.63012695,-26.8574295,1
79,1441,64.49338531,5.861555099,1
79,1473,55.02204895,-7.163790226,1
79,1505,43.14686584,-14.61358166,1
79,1537,79.40507507,-16.56634712,1
79,1569,72.33666992,-37.79011536,1
79,1601,86.30470276,-44.28259659,1
79,1633,62.13404465,-36.55428696,1
79,1665,59.38010788,-33.00876236,1
79,1697,75.15622711,-30.2544136,1
79,1729,90.87049103,-18.97874069,1
79,1761,97.18284607,-21.00317574,1
79,1793,98.85882568,-15.27839088,1
79,1825,92.82136536,-10.12199211,1
79,1857,76.27654266,-9.575023651,1
79,1889,87.8598938,-19.38607788,1
79,1921,84.08252716,-35.89026642,1
79,1953,82.19715881,1.259138107,1
79,1985,85.35821533,-4.685678482,1
79,2017,89.71934509,-3.793449402,1
111,33,47.65149307,56.47205734,1
111,65,78.72835541,65.82923889,1
111,97,82.36816406,64.78921509,1
111,129,84.78463745,61.840168,1
111,161,87.71994019,59.95354462,1
111,193,89.06136322,60.85269928,1
111,225,82.49170685,40.73773575,1
111,257,91.31156921,60.11585617,1
111,289,97.2673111,60.28360367,1
111,321,100.4978333,60.80594635,1
111,353,102.0329132,60.51860809,1
111,385,105.242836,60.29104614,1
111,417,106.6208954,59.54460526,1
111,449,106.5949097,58.23400497,1
111,481,106.897377,56.86898422,1
111,513,113.5055008,63.23983383,1
111,545,106.1911621,33.08609009,1
111,577,97.85075378,54.9779129,1
111,609,82.01852417,45.11836624,1
111,641,86.48161316,47.05624008,1
111,673,76.4081955,49.04029846,1
111,705,94.09664917,39.13274384,1
111,737,97.52786255,20.390028,1
111,769,116.868988,35.14822769,1
111,801,76.13647461,40.27983856,1
111,833,55.09990692,30.21796799,1
111,865,43.38484955,26.10368156,1
111,897,56.1054039,29.81557274,1
111,929,21.69879723,24.75776291,1
111,961,24.26426697,19.92172813,1
111,993,34.88970566,9.867399216,1
111,1025,44.0710144,0.04074573517,1
111,1057,82.25370789,1.399223328,1
111,1089,61.20491791,-11.8489151,1
111,1121,80.02583313,-17.69486237,1
111,1153,39.22705841,-27.83279991,1
111,1185,16.78647995,-12.08694458,1
111,1217,19.86827469,-17.06193161,1
111,1249,28.97463226,-29.87771797,1
111,1281,29.81497955,-47.34273529,1
111,1313,30.92210197,-41.4547348,1
111,1345,61.11328888,-38.17238617,1
111,1377,72.58952332,-22.73986053,1
111,1409,74.58061218,-23.1964798,1
111,1441,58.83665085,-11.21357155,1
111,1473,73.8719635,-18.20333099,1
111,1505,72.53463745,-5.091472626,1
111,1537,60.61608124,-1.888156891,1
111,1569,59.03430176,-10.04981995,1
111,1601,73.92012024,-25.00467491,1
111,1633,95.64601135,-25.98612404,1
111,1665,57.95919037,-23.30050659,1
111,1697,76.7781601,-44.54721832,1
111,1729,97.77361298,-16.21293068,1
111,1761,101.6628876,-19.97660065,1
111,1793,104.504776,-23.55865479,1
111,1825,102.9767151,-37.5482254,1
111,1857,98.96044922,-13.29918861,1
111,1889,100.9417496,-39.91941452,1
111,1921,97.17276001,-3.585687637,1
111,1953,92.7747345,-4.546220779,1
111,1985,91.40812683,-32.03297424,1
111,2017,83.9487381,-9.304439545,1
143,33,67.04305267,58.0381279,1
143,65,80.85136414,67.55002594,1
143,97,83.96234131,65.60266113,1
143,129,87.34950256,64.92631531,1
143,161,91.42869568,63.08902359,1
143,193,93.54266357,62.65292358,1
143,225,94.69506073,61.91112137,1
143,257,94.43292236,65.91555786,1
143,289,101.8116913,63.23411942,1
143,321,104.0594025,63.2414093,1
143,353,105.1551056,62.25081635,1
143,385,106.7555923,60.60095596,1
143,417,107.3837585,59.49274063,1
143,449,104.4664917,55.9033699,1
143,481,82.76367188,59.35568237,1
143,513,89.22424316,31.66171646,1
143,545,88.48612976,64.92546082,1
143,577,109.8797073,43.60128403,1
143,609,108.7163467,30.07357407,1
143,641,93.99442291,39.59452438,1
143,673,72.87536621,44.05886841,1
143,705,74.84114838,46.62200928,1
143,737,79.31889343,28.70682144,1
143,769,106.1258698,32.91373062,1
143,801,74.99203491,38.31964874,1
143,833,56.51389694,33.99108887,1
143,865,47.63483429,24.940485,1
143,897,39.19839859,22.6931839,1
143,929,53.02410126,27.25053978,1
143,961,71.84609985,18.9145813,1
143,993,76.8026123,14.27536964,1
143,1025,77.39730072,11.05812168,1
143,1057,88.57816315,0.6260566711,1
143,1089,77.31848145,-15.47447014,1
143,1121,80.3310318,-9.420681,1
143,1153,49.87301636,-11.15287971,1
143,1185,33.01953125,-16.31799889,1
143,1217,47.99178696,-35.48466873,1
143,1249,36.991642,-16.63066673,1
143,1281,35.23743057,-24.04290581,1
143,1313,61.12160873,-38.71116638,1
143,1345,63.03427505,-35.82946396,1
143,1377,39.06365967,-24.4747715,1
143,1409,55.56104279,-8.919084549,1
143,1441,61.73569107,-7.185178757,1
143,1473,67.88526917,-0.9689674377,1
143,1505,61.74583435,4.641300201,1
143,1537,60.37712097,-35.28372955,1
143,1569,68.03990173,-18.73586464,1
143,1601,79.22618103,-23.23116112,1
143,1633,83.49911499,-41.96154022,1
143,1665,94.88322449,-16.24599457,1
143,1697,94.18075562,-38.89390564,1
143,1729,99.65329742,-25.88764763,1
143,1761,100.6639862,-19.14708328,1
143,1793,101.1618042,-36.090065,1
143,1825,102.9798584,-38.42176819,1
143,1857,101.9655685,-41.26543045,1
143,1889,99.69580078,-34.27167892,1
143,1921,99.3616333,-7.012191772,1
143,1953,93.40164948,-42.18141174,1
143,1985,82.09100342,-20.22913361,1
143,2017,82.96703339,-17.88129616,1
175,33,53.80583954,53.97884369,1
175,65,83.2482605,69.02700806,1
175,97,87.67280579,69.73609924,1
175,129,90.68251801,68.11341858,1
175,161,93.11791229,65.98043823,1
175,193,99.09288025,65.40296936,1
175,225,101.4442291,63.25255585,1
175,257,100.7794647,65.76060486,1
175,289,102.5646744,65.20584106,1
175,321,105.9687576,63.7560997,1
175,353,102.2563477,58.3311882,1
175,385,103.0989685,58.63516998,1
175,417,101.5435028,56.40981293,1
175,449,98.30523682,53.36957932,1
175,481,87.89916992,58.78272247,1
175,513,94.93789673,41.37960052,1
175,545,104.3240814,46.58563995,1
175,577,86.44010925,55.58306503,1
175,609,85.12496948,48.39594269,1
175,641,75.89850616,51.89240265,1
175,673,70.12604523,40.02510071,1
175,705,69.62937164,38.00428772,1
175,737,80.69187927,38.07867432,1
175,769,103.7548523,21.64488792,1
175,801,91.05673218,42.75067139,1
175,833,88.40135193,40.27631378,1
175,865,66.86810303,42.34898376,1
175,897,66.57608032,23.66187668,1
175,929,48.4110527,28.34057999,1
175,961,62.69287109,5.684015274,1
175,993,62.2870636,0.5718507767,1
175,1025,82.36090088,-16.47959137,1
175,1057,80.52648926,8.982029915,1
175,1089,106.4848251,-18.16441154,1
175,1121,93.47634125,-16.0550499,1
175,1153,53.15327454,-10.84606934,1
175,1185,42.02479935,-15.47886467,1
175,1217,37.40510559,-19.81663322,1
175,1249,44.71844864,-10.76697731,1
175,1281,43.83174515,-13.77762413,1
175,1313,42.36312866,-37.65930939,1
175,1345,38.83952332,-31.33924675,1
175,1377,48.66109848,3.158983231,1
175,1409,46.4331665,-16.30173492,1
175,1441,59.24176788,5.486889839,1
175,1473,58.49011612,-23.08399582,1
175,1505,47.70401001,6.129871368,1
175,1537,60.99046326,-0.6767663956,1
175,1569,73.11793518,-25.54654121,1
175,1601,78.38801575,-2.192476273,1
175,1633,89.46518707,-10.20236969,1
175,1665,89.8265152,-35.32722855,1
175,1697,84.08213806,-13.57459641,1
175,1729,78.89998627,-10.36699677,1
175,1761,81.88237762,-14.58823776,1
175,1793,93.44271851,-21.58291626,1
175,1825,73.26776123,-26.62189865,1
175,1857,85.74649048,-41.59037018,1
175,1889,83.58343506,-44.23182678,1
175,1921,86.01058197,-43.01161957,1
175,1953,92.3682251,-45.43561172,1
175,1985,79.33132172,-20.10881042,1
175,2017,80.78974915,-24.08910561,1
207,33,63.01432037,49.94473267,1
207,65,90.98477936,47.48042679,1
207,97,92.02798462,73.68592834,1
207,129,92.17636108,72.06408691,1
207,161,73.97332001,74.40774536,1
207,193,99.84486389,74.21572876,1
207,225,68.03104401,65.26743317,1
207,257,102.6542206,44.23400116,1
207,289,106.2982483,67.59243774,1
207,321,91.5741272,43.48446655,1
207,353,76.15193939,49.40194702,1
207,385,109.2371368,63.44761276,1
207,417,110.0427399,62.3571434,1
207,449,91.69915009,69.85364532,1
207,481,95.95835876,29.307621,1
207,513,92.44902039,40.47718048,1
207,545,77.50675201,30.33443069,1
207,577,83.61441803,59.94312668,1
207,609,81.63066864,48.72015762,1
207,641,73.12173462,25.4469471,1
207,673,102.0531616,24.17234612,1
207,705,99.6077652,23.62573433,1
207,737,100.555191,21.39634323,1
207,769,89.98330688,10.05994225,1
207,801,90.38820648,9.134031296,1
207,833,77.91595459,40.81280899,1
207,865,86.06539917,9.699445724,1
207,897,55.48703766,28.54029274,1
207,929,67.2874527,6.471651077,1
207,961,88.52761841,17.25194168,1
207,993,89.73899841,11.21694565,1
207,1025,89.54495239,-0.0949485302,1
207,1057,67.96809387,-8.124811172,1
207,1089,82.1506958,-20.60186005,1
207,1121,92.16803741,-13.26178932,1
207,1153,81.64666748,-22.80950737,1
207,1185,63.14779282,-31.44422722,1
207,1217,35.2562027,-29.79759979,1
207,1249,45.69747925,-32.07883453,1
207,1281,48.21867752,-30.46873093,1
207,1313,62.29626846,-26.74690437,1
207,1345,62.35782623,-34.60786057,1
207,1377,76.63994598,-14.35374355,1
207,1409,39.07801056,-15.93190861,1
207,1441,75.83044434,-5.946556091,1
207,1473,56.01860046,-14.17693043,1
207,1505,57.35412979,18.73231506,1
207,1537,64.06411743,2.710373878,1
207,1569,79.71988678,-13.83804321,1
207,1601,90.77019501,-13.15174294,1
207,1633,92.16043091,-31.1776371,1
207,1665,84.04602814,-43.48838043,1
207,1697,59.62150574,-27.98137093,1
207,1729,78.51013184,-47.25393677,1
207,1761,95.5151825,-15.92649078,1
207,1793,104.1603928,-23.75137711,1
207,1825,76.85671234,-48.20458984,1
207,1857,70.64367676,-25.34336853,1
207,1889,91.32495117,-14.68506432,1
207,1921,83.86979675,-11.91216278,1
207,1953,78.27527618,-23.88438797,1
207,1985,105.7708588,-22.25643539,1
207,2017,80.74838257,-28.66189194,1
239,33,62.1846199,32.73126984,1
239,65,87.89396667,53.80351257,1
239,97,101.9020081,70.66602325,1
239,129,78.19464111,81.72111511,1
239,161,90.10549927,60.1124649,1
239,193,98.24009705,74.17288208,1
239,225,75.66830444,43.28585052,1
239,257,77.8451767,74.31690979,1
239,289,104.5946808,66.78409576,1
239,321,105.7830658,65.41866302,1
239,353,106.2181549,65.51693726,1
239,385,109.2136841,61.75490952,1
239,417,108.4542542,61.980793,1
239,449,82.97396088,66.25737762,1
239,481,72.06990051,54.53059006,1
239,513,93.37161255,41.32743835,1
239,545,91.3314209,37.84442902,1
239,577,81.68798828,59.09342575,1
239,609,78.99659729,49.05777359,1
239,641,97.57148743,52.60589981,1
239,673,103.8126221,25.09480286,1
239,705,77.5128479,26.01888084,1
239,737,72.22444153,28.76475143,1
239,769,83.21826172,46.04948425,1
239,801,100.1954956,16.33478928,1
239,833,69.13179016,14.00815964,1
239,865,87.82655334,6.174072266,1
239,897,86.39927673,1.737775803,1
239,929,69.37257385,7.680265427,1
239,961,78.4707489,10.91492081,1
239,993,76.50260925,11.28985786,1
239,1025,89.77681732,-14.03837013,1
239,1057,82.97246552,6.851288795,1
239,1089,70.11264038,-29.10266685,1
239,1121,80.12013245,-7.005589485,1
239,1153,65.44430542,-30.67998886,1
239,1185,44.32649994,-25.66386795,1
239,1217,78.04815674,-16.51277161,1
239,1249,65.959198,-16.54447365,1
239,1281,39.57008743,-26.76722527,1
239,1313,52.56715775,0.51512146,1
239,1345,62.06332397,-34.4230957,1
239,1377,59.27685928,-33.01449585,1
239,1409,57.31239319,-14.25762844,1
239,1441,55.32441711,-5.307748795,1
239,1473,46.18544769,-7.25120163,1
239,1505,77.889328,-0.3642940521,1
239,1537,56.08985138,5.446318626,1
239,1569,78.39054871,-23.32169342,1
239,1601,61.60282516,-7.041290283,1
239,1633,94.13238525,-25.34559441,1
239,1665,84.01312256,-43.93904877,1
239,1697,78.08989716,-43.28115082,1
239,1729,70.80582428,-26.8993988,1
239,1761,74.74365234,-27.77142906,1
239,1793,70.46337891,-44.79400635,1
239,1825,70.29803467,-28.2985878,1
239,1857,87.09088135,-21.09968948,1
239,1889,110.1260605,-30.48273468,1
239,1921,110.5772324,-29.58016586,1
239,1953,106.7483673,-20.96401978,1
239,1985,104.6100769,-21.50062943,1
239,2017,98.17904663,-50.52030182,1
271,33,73.16761017,35.03897476,1
271,65,84.60041046,59.65906143,1
271,97,87.87876892,65.64848328,1
271,129,72.35785675,75.42849731,1
271,161,87.22325897,40.2193222,1
271,193,82.34259033,73.39256287,1
271,225,85.09668732,74.96694946,1
271,257,80.00923157,36.72144318,1
271,289,98.16433716,53.83514023,1
271,321,99.81303406,52.95072556,1
271,353,104.2616196,63.02209854,1
271,385,105.0053558,61.82204819,1
271,417,98.85414124,44.12344742,1
271,449,94.56936646,66.35032654,1
271,481,107.5554504,45.82264709,1
271,513,94.41598511,61.25082016,1
271,545,72.10359955,28.26919937,1
271,577,71.45638275,26.5089798,1
271,609,76.63952637,49.35260773,1
271,641,93.61308289,24.27840042,1
271,673,76.79660034,26.33738899,1
271,705,77.96955109,27.38018608,1
271,737,83.79148865,25.7634201,1
271,769,93.28794098,41.38110733,1
271,801,61.98090363,18.24163055,1
271,833,65.84396362,5.122344971,1
271,865,83.42918396,-4.25955677,1
271,897,92.92151642,20.6200161,1
271,929,70.79005432,5.946720123,1
271,961,68.63664246,-6.79761076,1
271,993,90.51578522,14.57004356,1
271,1025,92.7374115,0.6804566383,1
271,1057,89.75474548,2.826116562,1
271,1089,53.22247314,1.363297462,1
271,1121,81.78231812,2.974822998,1
271,1153,70.00141907,-5.203167915,1
271,1185,82.23182678,-13.82518291,1
271,1217,56.01648712,-9.829606056,1
271,1249,77.91757202,-11.01039886,1
271,1281,52.33988953,-8.928531647,1
271,1313,52.41766357,-33.19552231,1
271,1345,50.80475616,-18.14923859,1
271,1377,59.02458954,3.059223175,1
271,1409,64.19093323,-30.1072197,1
271,1441,54.19485092,-10.25030041,1
271,1473,56.04410934,-3.795030594,1
271,1505,63.86847687,-25.72661209,1
271,1537,69.29645538,5.704753876,1
271,1569,70.35553741,-16.45499802,1
271,1601,61.27803421,-8.639383316,1
271,1633,57.32523346,-32.91876221,1
271,1665,76.48275757,-45.99853516,1
271,1697,72.61380768,-19.75828743,1
271,1729,62.3941803,-34.44282532,1
271,1761,76.484375,-28.11694336,1
271,1793,103.5836334,-45.5528717,1
271,1825,97.0480423,-35.41310501,1
271,1857,92.18798065,-48.51534271,1
271,1889,74.58274841,-39.48098373,1
271,1921,97.25496674,-24.7224884,1
271,1953,98.42835999,-49.14759064,1
271,1985,102.7206955,-22.89397812,1
271,2017,75.66434479,-46.23979568,1
303,33,78.47938538,37.23751068,1
303,65,82.54350281,59.58052063,1
303,97,79.41423798,63.90116882,1
303,129,84.76957703,77.31053162,1
303,161,86.45602417,74.26154327,1
303,193,84.78927612,45.80596161,1
303,225,93.16270447,43.27775955,1
303,257,70.75656128,66.86776733,1
303,289,93.98381042,53.26470184,1
303,321,100.04953,39.61061096,1
303,353,74.02896118,63.18220901,1
303,385,98.9954071,53.5912323,1
303,417,96.28367615,42.46522141,1
303,449,100.6764374,43.94114685,1
303,481,96.32110596,28.57756996,1
303,513,65.80770874,42.02215576,1
303,545,86.35773468,51.60732651,1
303,577,103.93367,40.46652222,1
303,609,91.70388794,43.33886719,1
303,641,91.27883911,22.5611248,1
303,673,80.50981903,50.86287689,1
303,705,85.58370209,11.17620087,1
303,737,74.49278259,22.7080555,1
303,769,75.39252472,4.712440491,1
303,801,100.5057526,13.20797348,1
303,833,83.82136536,33.13256073,1
303,865,64.14054871,21.98199272,1
303,897,96.88264465,23.76148605,1
303,929,102.0175934,-3.013843536,1
303,961,72.34050751,10.32746506,1
303,993,103.9278412,-5.973706245,1
303,1025,92.25047302,6.063076019,1
303,1057,78.1896286,2.319608688,1
303,1089,46.62853241,-23.0715065,1
303,1121,59.5917244,7.939717293,1
303,1153,62.93759155,-7.367016792,1
303,1185,54.39437866,-7.901665688,1
303,1217,76.63551331,-12.58834839,1
303,1249,80.22930908,-27.94361115,1
303,1281,64.4287262,-8.880134583,1
303,1313,44.69930267,-8.942137718,1
303,1345,77.90930176,-17.49973297,1
303,1377,81.50028992,-20.96700668,1
303,1409,59.21792603,-1.72410202,1
303,1441,57.20801544,-10.92539787,1
303,1473,59.54867172,-12.61483002,1
303,1505,70.00764465,-33.6615448,1
303,1537,70.89684296,-0.6246433258,1
303,1569,66.87501526,-39.06255341,1
303,1601,53.72455978,-25.51160622,1
303,1633,73.7053833,-44.7447319,1
303,1665,92.84515381,-15.5121727,1
303,1697,97.89723206,-22.98125839,1
303,1729,63.03054047,-35.03119659,1
303,1761,95.36486816,-18.5526123,1
303,1793,98.49403381,-50.25710297,1
303,1825,88.9490509,-61.39128494,1
303,1857,115.5318298,-47.35669708,1
303,1889,96.98352051,-51.98526764,1
303,1921,92.63830566,-48.23954391,1
303,1953,83.44570923,-41.93863678,1
303,1985,105.2654724,-24.09199524,1
303,2017,106.8446503,-57.05143738,1
335,33,92.49913025,68.55075073,1
335,65,96.8390274,50.51400757,1
335,97,79.0070343,62.29827118,1
335,129,81.6918335,75.45005035,1
335,161,79.21092987,70.16768646,1
335,193,64.21405792,66.54647064,1
335,225,94.12335205,51.39929962,1
335,257,87.36125183,34.21124268,1
335,289,100.8739929,55.54714203,1
335,321,67.47215271,65.04264832,1
335,353,75.2661438,62.53533936,1
335,385,74.47598267,63.9161377,1
335,417,75.1137085,63.5929184,1
335,449,86.26704407,29.54929543,1
335,481,96.27250671,56.3142395,1
335,513,92.8769455,54.49744797,1
335,545,86.58356476,52.14566422,1
335,577,84.1364212,51.70651627,1
335,609,75.78862762,27.62026787,1
335,641,87.65821838,18.83529091,1
335,673,100.283493,36.73358536,1
335,705,81.54161072,7.944509506,1
335,737,81.73561096,5.404233932,1
335,769,79.85411072,2.442337036,1
335,801,63.95616913,15.25761604,1
335,833,66.56140137,19.09733772,1
335,865,94.15858459,0.1468658447,1
335,897,104.5218811,-2.26708889,1
335,929,88.8574295,-18.25225449,1
335,961,91.39666748,-22.6625576,1
335,993,73.26644897,-7.807858944,1
335,1025,72.5811615,-9.459983826,1
335,1057,40.37215424,-11.08471775,1
335,1089,32.36819458,-14.09730721,1
335,1121,42.9070282,-14.18260193,1
335,1153,70.51191711,-5.009170532,1
335,1185,73.26081848,-6.552240372,1
335,1217,63.87401199,-26.27833176,1
335,1249,48.79072189,-22.45273781,1
335,1281,84.14642334,-7.018906593,1
335,1313,64.4278183,-9.505817413,1
335,1345,82.16700745,-22.34310913,1
335,1377,57.63053894,-13.83884811,1
335,1409,59.91309738,-4.193992615,1
335,1441,61.13575745,-14.728899,1
335,1473,46.56744385,-17.60459137,1
335,1505,79.76556396,-28.67221642,1
335,1537,73.98240662,-31.78748703,1
335,1569,69.84524536,-40.78533173,1
335,1601,75.40731812,-21.83327293,1
335,1633,79.36456299,-25.9005661,1
335,1665,84.69179535,-28.78611946,1
335,1697,88.1186142,-33.24864197,1
335,1729,77.3182373,-41.20150757,1
335,1761,95.48899078,-19.49468994,1
335,1793,108.8927612,-36.6728096,1
335,1825,116.2688599,-43.98121643,1
335,1857,118.2696304,-49.15295792,1
335,1889,86.0147171,-64.3792038,1
335,1921,84.43016052,-60.87593842,1
335,1953,81.97143555,-42.70300293,1
335,1985,77.49493408,-54.48902893,1
335,2017,96.58105469,-45.52964401,1
367,33,58.40854263,63.45624542,1
367,65,59.5062294,47.54896545,1
367,97,80.85231018,74.43571472,1
367,129,72.75460815,64.93827057,1
367,161,77.51728821,34.29766464,1
367,193,81.97103119,56.397789,1
367,225,92.85720825,45.30544662,1
367,257,87.23576355,68.96737671,1
367,289,79.64451599,36.72937012,1
367,321,64.49876404,62.68239975,1
367,353,70.99252319,61.98181534,1
367,385,94.7348938,36.71769333,1
367,417,69.58384705,61.73264694,1
367,449,95.13490295,57.40668869,1
367,481,94.02775574,57.00872803,1
367,513,64.58073425,34.81829071,1
367,545,88.66947937,51.3764801,1
367,577,84.52813721,16.47332001,1
367,609,70.57775116,28.5178318,1
367,641,69.51638794,26.2955761,1
367,673,78.73403931,35.65834045,1
367,705,98.74221802,32.57079315,1
367,737,78.05078888,5.168325424,1
367,769,79.64884949,1.504470825,1
367,801,89.18121338,13.405159,1
367,833,82.35224915,17.44533539,1
367,865,64.39535522,4.610829353,1
367,897,95.99415588,-11.37456703,1
367,929,107.4957733,-2.462744474,1
367,961,107.9626694,-5.814757824,1
367,993,74.46151733,-7.461705685,1
367,1025,72.54974365,-16.36642265,1
367,1057,53.6820755,0.5017156601,1
367,1089,59.15826797,-8.253229141,1
367,1121,67.95726013,-6.972933769,1
367,1153,86.65625,2.617493629,1
367,1185,85.89524841,-12.5062685,1
367,1217,54.43445587,-16.38898468,1
367,1249,84.78509521,-4.756399155,1
367,1281,51.55994415,-24.91407394,1
367,1313,71.34383392,-21.22464943,1
367,1345,52.8993988,-7.640773773,1
367,1377,58.30590057,-6.483341217,1
367,1409,61.09947586,-8.332300186,1
367,1441,66.74137878,-36.65431213,1
367,1473,60.82162476,-17.22495651,1
367,1505,63.69390869,-19.40723228,1
367,1537,71.58413696,-2.58722496,1
367,1569,70.08151245,-41.91490173,1
367,1601,75.5242157,-32.81752014,1
367,1633,88.33628845,-12.56422234,1
367,1665,75.12786102,-22.26508141,1
367,1697,67.53209686,-37.40958405,1
367,1729,72.49662781,-40.97460938,1
367,1761,100.3138275,-26.09063721,1
367,1793,95.73126221,-37.96640778,1
367,1825,107.8414764,-58.58914185,1
367,1857,107.0028381,-38.69741058,1
367,1889,103.7822571,-68.68363953,1
367,1921,89.83743286,-24.7736969,1
367,1953,74.92430878,-40.3361969,1
367,1985,109.6457825,-37.27354431,1
367,2017,102.0191116,-35.99301529,1
399,33,75.13113403,59.07424545,1
399,65,63.73838043,67.4372406,1
399,97,68.29141998,71.9256897,1
399,129,79.01818848,33.5570755,1
399,161,69.45941925,66.36663818,1
399,193,77.79518127,47.615242,1
399,225,85.62656403,47.81288528,1
399,257,93.10482788,53.44342804,1
399,289,86.41038513,31.63056564,1
399,321,76.4896698,28.68120193,1
399,353,81.98576355,59.70895767,1
399,385,88.39221191,56.67243576,1
399,417,72.90782928,26.1341095,1
399,449,73.14199829,29.4734478,1
399,481,90.63642883,25.17505264,1
399,513,87.03301239,56.92999649,1
399,545,69.68854523,44.53234482,1
399,577,88.46937561,35.58906555,1
399,609,73.15711975,20.20215416,1
399,641,76.2640686,38.10951233,1
399,673,76.21911621,33.28795624,1
399,705,70.02545166,8.344722748,1
399,737,78.75405884,5.308778763,1
399,769,79.3167572,1.992328644,1
399,801,99.69013977,16.2527523,1
399,833,81.94340515,18.00282669,1
399,865,94.87747192,-2.673354149,1
399,897,95.23747253,-4.745082855,1
399,929,98.31185913,19.40591812,1
