PIVlab, ASCII chart output - 12-Oct-2024
FRAME: 14, filenames: A:[14]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi & B:[15]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.157521963,1.625053644,1
47,65,0.4986457825,-1.714845896,1
47,97,0.02852344513,-3.139738083,1
47,129,-0.7842718363,0.04524028301,1
47,161,-0.2906213999,0.37987113,1
47,193,0.8158923388,0.6826307774,1
47,225,0.5662082434,0.05671477318,1
47,257,0.2862753868,-1.288110733,1
47,289,1.043648958,-2.145074368,1
47,321,1.419450879,-1.217913389,1
47,353,2.197653294,-1.698907256,1
47,385,2.831068039,-2.930832863,1
47,417,2.904981136,-1.283694029,1
47,449,3.52479887,0.1522532105,1
47,481,4.352645874,-0.3852303028,1
47,513,4.467953682,0.02855670452,1
47,545,4.726391792,-0.8285543919,1
47,577,4.273833752,-2.196777821,1
47,609,3.897114754,-0.9384099245,1
47,641,3.836681366,-1.467766762,1
47,673,4.42005825,-1.629411697,1
47,705,5.162278175,-1.286865354,1
47,737,5.063969135,-1.27766645,1
47,769,4.969166756,-2.295557976,1
47,801,5.881831169,-3.676296949,1
47,833,6.753615379,-3.545073986,1
47,865,6.405797005,-3.151199102,1
47,897,7.106537819,-2.768536568,1
47,929,7.789580345,-3.208146095,1
47,961,7.441740036,-4.974944592,1
47,993,5.411654472,-6.19881916,1
47,1025,4.127715588,-4.319860935,1
47,1057,3.797008753,-5.217011452,1
47,1089,4.198364735,-5.540280819,1
47,1121,4.146584988,-4.317894459,1
47,1153,3.741258621,-4.289932251,1
47,1185,3.582415104,-4.752121449,1
47,1217,4.916846752,-6.564603806,1
47,1249,6.334799767,-7.960531235,1
47,1281,6.819042683,-8.144799232,1
47,1313,8.522863388,-8.360850334,1
47,1345,8.570242882,-7.785868645,1
47,1377,7.501819611,-7.237888336,1
47,1409,7.775602341,-6.915479183,1
47,1441,6.560621738,-6.500329971,1
47,1473,6.645688534,-6.733261108,1
47,1505,8.628290176,-7.66377306,1
47,1537,8.096657753,-7.63018465,1
47,1569,8.930119514,-6.639163017,1
47,1601,7.762361526,-6.032799244,1
47,1633,7.963901043,-6.265685081,1
47,1665,8.651799202,-7.203857422,1
47,1697,8.04586792,-9.414955139,1
47,1729,7.204684258,-9.959226608,1
47,1761,6.757493019,-7.682954311,1
47,1793,6.555132866,-7.376927376,1
47,1825,7.054148197,-8.064096451,1
47,1857,7.37635994,-10.14295292,1
47,1889,6.273910522,-10.28197765,1
47,1921,4.881143093,-9.368100166,1
47,1953,4.868887424,-8.614220619,1
47,1985,5.139405727,-6.987174034,1
47,2017,4.387832642,-5.261809349,1
79,33,0.1955045164,1.390001416,1
79,65,0.7211754322,-0.3816588819,1
79,97,1.301775932,-1.587561131,1
79,129,1.464313507,-1.06556797,1
79,161,0.8532801867,-0.3287236691,1
79,193,1.369317889,0.08027857542,1
79,225,2.901891947,-1.532504201,1
79,257,2.165540457,-3.328973055,1
79,289,2.318638325,-3.208405972,1
79,321,2.544073582,-2.002681255,1
79,353,2.607215405,-2.108541965,1
79,385,3.457660913,-2.995913506,1
79,417,3.631351948,-1.313024759,1
79,449,3.97094655,-0.2697838545,1
79,481,4.353501797,-1.291698337,1
79,513,4.889291286,-1.119389653,1
79,545,5.892780781,-0.8636577129,1
79,577,4.895424366,-0.5424101353,1
79,609,4.380472183,-1.456737161,1
79,641,4.426943302,-1.860851407,1
79,673,5.019757748,-1.909572363,1
79,705,5.740147591,-1.704405427,1
79,737,5.866195679,-1.921816587,1
79,769,5.919112682,-2.622829437,1
79,801,6.024598598,-3.407839537,1
79,833,7.45181179,-4.47696209,1
79,865,8.348087311,-5.055675507,1
79,897,8.381718636,-4.495727062,1
79,929,7.851915359,-4.498987198,1
79,961,6.769042969,-5.133628845,1
79,993,6.696802139,-6.052325249,1
79,1025,6.54098177,-6.578456402,1
79,1057,6.309840202,-7.364731789,1
79,1089,7.506952286,-7.586287975,1
79,1121,8.269116402,-6.645067215,1
79,1153,6.752307892,-7.549759388,1
79,1185,5.571000099,-6.181731224,1
79,1217,6.068414211,-7.346830845,1
79,1249,7.055109501,-8.315087318,1
79,1281,7.225708961,-8.558632851,1
79,1313,8.133750916,-8.630290031,1
79,1345,8.188471794,-7.131847382,1
79,1377,7.720380783,-8.005687714,1
79,1409,7.69778347,-6.774230957,1
79,1441,7.448151112,-5.802402973,1
79,1473,7.826673031,-6.350715637,1
79,1505,7.981872559,-6.973592281,1
79,1537,7.770453453,-7.77867794,1
79,1569,8.983246803,-7.641084194,1
79,1601,8.858043671,-7.423950672,1
79,1633,8.695762634,-7.681322575,1
79,1665,8.816831589,-7.493667603,1
79,1697,8.907539368,-8.886743546,1
79,1729,9.041777611,-10.78001595,1
79,1761,8.894607544,-9.284430504,1
79,1793,8.130315781,-7.792129517,1
79,1825,6.397537708,-9.335564613,1
79,1857,6.815387249,-11.25183201,1
79,1889,6.026096821,-10.61267471,1
79,1921,5.526967525,-9.44261837,1
79,1953,5.681890488,-8.659823418,1
79,1985,5.710256577,-7.740531921,1
79,2017,4.954703331,-7.28605938,1
111,33,0.123652786,1.49162972,1
111,65,2.179162025,-0.1695181727,1
111,97,1.821340799,-1.622673512,1
111,129,2.343073845,-1.731812358,1
111,161,2.292403221,-0.8736255169,1
111,193,1.695021749,-0.6096824408,1
111,225,3.521029949,-2.22421217,1
111,257,3.565176964,-3.385706425,1
111,289,3.684365273,-3.947318077,1
111,321,3.591732502,-3.112761736,1
111,353,3.055698633,-2.342523575,1
111,385,2.911079884,-2.146508217,1
111,417,3.375031471,-1.632506609,1
111,449,3.61488986,-1.623935938,1
111,481,4.365187645,-2.198722363,1
111,513,4.895726204,-1.303771377,1
111,545,5.384987354,-0.9359332323,1
111,577,5.214602947,-2.023103952,1
111,609,4.372410297,-3.031921387,1
111,641,4.475615025,-2.871792793,1
111,673,5.010000706,-2.618909121,1
111,705,5.878324986,-2.397000313,1
111,737,6.187161446,-2.209126949,1
111,769,6.338517666,-1.890171528,1
111,801,6.25891304,-3.488293886,1
111,833,7.154609203,-5.076971531,1
111,865,7.924257755,-5.607591152,1
111,897,7.980086327,-5.874427319,1
111,929,7.561781883,-5.292229652,1
111,961,8.141498566,-4.28060627,1
111,993,7.985730171,-5.799696445,1
111,1025,6.362071991,-6.960958004,1
111,1057,7.342224121,-7.794536591,1
111,1089,7.577181816,-8.227635384,1
111,1121,8.700702667,-8.409059525,1
111,1153,7.58462429,-8.908081055,1
111,1185,7.128887653,-7.427519798,1
111,1217,7.382042885,-7.460354805,1
111,1249,7.830858231,-8.659087181,1
111,1281,7.998016357,-9.746326447,1
111,1313,8.322214127,-9.992645264,1
111,1345,8.371564865,-6.129130363,1
111,1377,8.372987747,-7.645244598,1
111,1409,8.161529541,-6.925379753,1
111,1441,7.677737713,-5.59639883,1
111,1473,7.883044243,-5.829779625,1
111,1505,7.845256805,-6.688796997,1
111,1537,7.809601307,-8.849692345,1
111,1569,8.259474754,-8.290024757,1
111,1601,8.867990494,-8.212499619,1
111,1633,9.049258232,-8.422048569,1
111,1665,9.681248665,-8.310864449,1
111,1697,9.963495255,-8.949576378,1
111,1729,10.62626553,-11.22614956,1
111,1761,10.62876701,-10.24555111,1
111,1793,10.60704327,-9.37128067,1
111,1825,10.20200253,-10.01202679,1
111,1857,6.817160606,-8.565844536,1
111,1889,5.858941078,-8.749074936,1
111,1921,5.761429787,-9.498808861,1
111,1953,6.369677544,-8.736937523,1
111,1985,6.206497669,-8.261436462,1
111,2017,5.824506283,-8.035024643,1
143,33,0.05413854122,1.56141305,1
143,65,2.696043968,0.05736601353,1
143,97,3.339464188,-0.5806466341,1
143,129,2.801391602,-0.9483968019,1
143,161,1.540030599,-1.107412457,1
143,193,0.2468161583,-1.595893979,1
143,225,1.328085661,-2.323306561,1
143,257,3.287668943,-3.017743349,1
143,289,4.535472393,-3.89596796,1
143,321,4.620923042,-3.527736187,1
143,353,3.244350195,-2.846781254,1
143,385,2.846897125,-2.239618063,1
143,417,3.446147442,-1.892781734,1
143,449,3.318613529,-2.040901184,1
143,481,3.434695721,-2.116682529,1
143,513,3.434302807,-1.885055542,1
143,545,4.236405849,-2.051190376,1
143,577,4.938829422,-2.982829094,1
143,609,4.851724625,-3.97200036,1
143,641,4.59237957,-3.63346076,1
143,673,5.02015686,-3.100123882,1
143,705,5.33657217,-3.024429083,1
143,737,5.196020126,-2.041313648,1
143,769,5.809342384,-1.940561056,1
143,801,6.595768452,-3.362272263,1
143,833,7.747630119,-5.364261627,1
143,865,7.695619583,-6.101996899,1
143,897,5.816074371,-5.849699497,1
