PIVlab, ASCII chart output - 12-Oct-2024
FRAME: 7, filenames: A:[7]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi & B:[8]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
143,129,-16.81233597,-18.90744591,1
143,161,-16.00595856,-18.67687798,1
143,193,-16.0340786,-17.76122665,1
143,225,-16.5918541,-17.17216301,1
143,257,-17.34690475,-16.89348602,1
143,289,-17.48067093,-16.52513123,1
143,321,-17.09003639,-16.22987556,1
143,353,-16.78090096,-15.62311554,1
143,385,-16.67911148,-15.45911789,1
143,417,-16.57299614,-15.32713032,1
143,449,-16.17015457,-15.06624222,1
143,481,-14.93335152,-13.98876667,1
143,513,-13.80499458,-14.06771851,1
143,545,-12.93227196,-13.86018085,1
143,577,-13.36027145,-14.17541218,1
143,609,-14.00720978,-15.40405464,1
143,641,-14.28078365,-14.23598862,1
143,673,-14.67167091,-11.7530365,1
143,705,-14.63500595,-12.58598518,1
143,737,-14.59615517,-11.65420055,1
143,769,-14.05387115,-10.00855732,1
143,801,-13.24721718,-9.697957993,1
143,833,-13.53873539,-10.10728264,1
143,865,-11.98476696,-10.20192242,1
143,897,-10.8487215,-10.47808456,1
143,929,-10.3694067,-10.27707577,1
143,961,-10.84527397,-11.33165455,1
143,993,-10.48685837,-11.94797611,1
143,1025,-10.24028778,-11.67420197,1
143,1057,-9.754260063,-10.64911461,1
143,1089,-8.42970562,-7.771807671,1
143,1121,-8.630811691,-5.799365044,1
143,1153,-7.83294487,-6.766744614,1
143,1185,-9.261865616,-7.318953514,1
143,1217,-10.27462292,-8.390900612,1
143,1249,-8.964618683,-8.413668633,1
143,1281,-9.048963547,-8.261281967,1
143,1313,-10.04210663,-8.120258331,1
143,1345,-10.61395741,-7.583833694,1
143,1377,-9.945409775,-6.714722633,1
143,1409,-9.077915192,-6.188074112,1
143,1441,-8.894044876,-6.440704346,1
143,1473,-9.287935257,-6.447687626,1
143,1505,-9.546807289,-5.329097748,1
143,1537,-9.54442215,-4.735751152,1
143,1569,-8.528112411,-6.199453354,1
143,1601,-8.88856411,-5.477948666,1
143,1633,-8.618970871,-5.808603287,1
143,1665,-7.888395309,-5.592092514,1
143,1697,-8.258231163,-4.627623558,1
143,1729,-8.328166962,-3.274809122,1
143,1761,-5.891074181,-1.940297365,1
143,1793,-4.849483967,-0.7268795967,1
143,1825,-6.854722023,0.2476712465,1
143,1857,-6.694453239,-0.4430537224,1
143,1889,-5.045521736,0.9687196016,1
143,1921,-3.037932396,0.9840649366,1
143,1953,-3.254789829,0.1901809871,1
143,1985,-3.901433945,1.398685098,1
143,2017,-5.773836613,0.3827079535,1
175,33,-34.94656372,2.206336975,1
175,65,-16.27454758,-15.4550972,1
175,97,-16.22455978,-17.85540962,1
175,129,-14.8727293,-19.65587997,1
175,161,-14.60284233,-20.06572342,1
175,193,-16.27936554,-18.39110184,1
175,225,-17.08023071,-17.39173698,1
175,257,-16.70195961,-17.43066788,1
175,289,-16.63992119,-16.69211006,1
175,321,-16.72998238,-16.04973984,1
175,353,-16.91780853,-16.01637268,1
175,385,-16.64742279,-15.5769825,1
175,417,-16.30225754,-15.05914879,1
175,449,-15.66398907,-14.49673367,1
175,481,-13.91201878,-12.79650021,1
175,513,-12.58326244,-12.60685539,1
175,545,-13.02191925,-13.24836922,1
175,577,-14.06083298,-14.3029604,1
175,609,-14.76518822,-15.58393192,1
175,641,-14.38925648,-14.36135674,1
175,673,-14.27228355,-13.32140827,1
175,705,-13.69410419,-13.43000412,1
175,737,-13.63364601,-11.96645164,1
175,769,-14.06529427,-9.974045753,1
175,801,-13.22034073,-9.354423523,1
175,833,-13.01141167,-10.00800514,1
175,865,-12.36903477,-10.52211189,1
175,897,-11.63081169,-10.70111275,1
175,929,-11.23778152,-11.18251896,1
175,961,-10.68515778,-11.71470451,1
175,993,-10.08564377,-12.16128349,1
175,1025,-10.31178379,-12.28192234,1
175,1057,-10.95446396,-11.13483238,1
175,1089,-10.91597652,-10.09250069,1
175,1121,-10.07173061,-8.334174156,1
175,1153,-9.323374748,-7.642077923,1
175,1185,-9.508247375,-8.182718277,1
175,1217,-9.970868111,-8.713560104,1
175,1249,-8.643081665,-8.588707924,1
175,1281,-8.468531609,-8.307320595,1
175,1313,-8.881100655,-8.152750969,1
175,1345,-9.827261925,-7.952103615,1
175,1377,-9.092918396,-7.419531822,1
175,1409,-7.945954323,-6.903963566,1
175,1441,-7.767570496,-7.174582958,1
175,1473,-7.875649929,-7.180337429,1
175,1505,-7.537240505,-8.033806801,1
175,1537,-6.909440041,-5.471396446,1
175,1569,-5.74450016,-4.383274078,1
175,1601,-6.529609203,-5.155964851,1
175,1633,-8.430357933,-5.398226261,1
175,1665,-8.362178802,-5.697686195,1
175,1697,-8.563374519,-6.187935829,1
175,1729,-8.525897026,-4.984920502,1
175,1761,-6.55292511,-2.332253456,1
175,1793,-6.651129723,-0.6225218773,1
175,1825,-7.779066563,0.460775286,1
175,1857,-7.010797501,0.2179920077,1
175,1889,-5.283473015,2.916073561,1
175,1921,-4.153401375,1.429491162,1
175,1953,-4.478841305,0.1011820287,1
175,1985,-4.899804115,0.3532842398,1
175,2017,-5.459497452,0.2779569626,1
207,33,-6.299541473,1.34455204,1
207,65,-15.951931,-15.23759937,1
207,97,-15.70952129,-16.94548607,1
207,129,-13.8309021,-19.37345695,1
207,161,-13.78206348,-19.62177086,1
207,193,-15.63466835,-18.76815605,1
207,225,-16.33226967,-16.98238945,1
207,257,-15.99352264,-17.54800987,1
207,289,-16.11997223,-17.2769165,1
207,321,-15.86548901,-16.14332199,1
207,353,-15.63487911,-16.43130684,1
207,385,-15.47887993,-15.92066765,1
207,417,-15.35962868,-14.96804047,1
207,449,-15.05383968,-14.04962158,1
207,481,-14.24102974,-13.95718765,1
207,513,-12.9032259,-13.27106094,1
207,545,-13.0952692,-13.52858543,1
207,577,-14.61837578,-15.07126427,1
207,609,-14.70012569,-15.40961742,1
207,641,-14.31162834,-13.90221119,1
207,673,-13.77286816,-14.07567692,1
207,705,-12.80222893,-13.32760525,1
207,737,-12.29082108,-11.61861992,1
207,769,-13.40050602,-9.850693703,1
207,801,-13.52231312,-10.48964596,1
207,833,-13.26722717,-10.80987167,1
207,865,-12.8484993,-10.96191311,1
207,897,-12.78774643,-11.52125549,1
207,929,-12.80762863,-11.66422367,1
207,961,-10.50308609,-11.87623119,1
207,993,-9.647462845,-12.4291048,1
207,1025,-9.6140728,-12.16859531,1
207,1057,-9.360746384,-10.61723042,1
207,1089,-10.40339088,-9.355769157,1
207,1121,-10.69992161,-9.019824982,1
207,1153,-10.1020813,-8.19715023,1
207,1185,-9.264137268,-8.896207809,1
207,1217,-8.665572166,-9.603061676,1
207,1249,-8.146557808,-9.440471649,1
207,1281,-7.336520195,-8.650839806,1
207,1313,-7.203540802,-8.134651184,1
207,1345,-7.660871506,-8.30467701,1
207,1377,-7.171169281,-8.333331108,1
207,1409,-6.755348682,-8.207422256,1
207,1441,-7.198245049,-7.817113876,1
207,1473,-7.383646488,-8.195710182,1
207,1505,-6.817234993,-7.916261196,1
207,1537,-6.400283813,-5.591110706,1
207,1569,-5.902827263,-3.594762802,1
207,1601,-6.820238113,-4.544319153,1
207,1633,-8.978357315,-4.851220131,1
207,1665,-8.932952881,-4.771456718,1
207,1697,-8.587538719,-6.107869148,1
207,1729,-8.646425247,-5.304950714,1
207,1761,-8.993143082,-2.513370991,1
207,1793,-8.365036964,-0.6720513105,1
207,1825,-7.695593357,0.1885699034,1
207,1857,-6.810205936,2.281874657,1
207,1889,-6.163953781,2.155905962,1
207,1921,-5.230901718,0.4172177315,1
207,1953,-5.748307705,0.2024362981,1
207,1985,-5.788018703,-0.1070718169,1
207,2017,-5.145860195,-0.2224317789,1
239,33,-6.790172577,-0.04817962646,1
239,65,-15.51288223,-15.66264534,1
239,97,-15.88282013,-16.9834938,1
239,129,-13.56736374,-19.37962914,1
239,161,-13.19139099,-19.73437119,1
239,193,-14.61452961,-19.17189789,1
239,225,-15.38066483,-17.24092674,1
239,257,-15.75229454,-15.92869377,1
239,289,-16.10294151,-16.86734581,1
239,321,-15.09076118,-16.84927368,1
239,353,-34.26266479,-16.776474,1
239,385,-14.28319263,-16.38954544,1
239,417,-14.35638809,-13.91296387,1
239,449,-14.47201729,-13.99860764,1
239,481,-14.43109798,-14.16584969,1
239,513,-14.0129509,-13.56758499,1
239,545,-13.4009285,-13.58115005,1
239,577,-13.08394146,-14.26612377,1
239,609,-12.48640442,-12.12328529,1
239,641,-13.6385231,-11.08727551,1
239,673,-13.35154057,-13.72933388,1
239,705,-11.99537182,-13.04300499,1
239,737,-12.96690655,-9.528467178,1
239,769,-14.21527672,-9.002096176,1
239,801,-14.11523151,-11.02559566,1
239,833,-13.21483994,-11.47941971,1
239,865,-12.38126183,-11.11031532,1
239,897,-12.88351822,-11.39884949,1
239,929,-11.79497147,-11.51123428,1
239,961,-10.22951603,-11.93283939,1
239,993,-8.644325256,-13.10698128,1
239,1025,-8.436048508,-12.48260975,1
239,1057,-9.115710258,-10.78942394,1
239,1089,-9.582859993,-9.959212303,1
239,1121,-9.600872993,-9.453186035,1
239,1153,-9.3543396,-8.626389503,1
239,1185,-9.106387138,-8.804606438,1
239,1217,-8.478860855,-8.300029755,1
239,1249,-7.369957447,-8.756473541,1
239,1281,-6.178670883,-9.179737091,1
239,1313,-5.798781872,-8.535179138,1
239,1345,-6.199878693,-8.494588852,1
239,1377,-5.99262476,-9.590466499,1
239,1409,-5.792448044,-9.764103889,1
239,1441,-6.137229919,-8.08779335,1
239,1473,-6.684723854,-7.352782726,1
239,1505,-6.936126232,-7.581073284,1
239,1537,-6.858335018,-6.205758095,1
239,1569,-7.103702068,-4.763542175,1
239,1601,-7.583823204,-4.809062004,1
239,1633,-8.547121048,-4.554560661,1
239,1665,-8.878623962,-4.083498001,1
239,1697,-8.80424881,-5.072603226,1
239,1729,-9.088446617,-5.545753956,1
239,1761,-10.50069618,-3.846984863,1
239,1793,-10.15945911,-2.813389778,1
239,1825,-7.52596426,-0.5867127776,1
239,1857,-6.683364868,1.200466752,1
239,1889,-6.136697292,0.3157149553,1
239,1921,-6.31594944,-0.5517754555,1
239,1953,-6.679480076,0.3825651705,1
239,1985,-6.100721836,-0.07175695896,1
239,2017,-5.007809162,-0.32501176,1
271,33,-18.72340393,-0.2124462128,1
271,65,-15.69270515,-16.55963516,1
271,97,-15.73381519,-16.87864113,1
271,129,-14.48878288,-19.35134506,1
271,161,-14.27205658,-19.80359268,1
271,193,-14.75046444,-19.19542313,1
271,225,-15.10055351,-18.70303917,1
271,257,-15.10125637,-17.54244614,1
271,289,-15.03689957,-18.13709641,1
271,321,-13.97693062,-18.09313965,1
271,353,-12.3210907,-17.07350731,1
271,385,-12.90579605,-15.62513161,1
271,417,-13.65001202,-13.60191345,1
271,449,-14.70314312,-14.44225311,1
271,481,-15.32595634,-14.0991745,1
271,513,-14.86953735,-13.84720516,1
271,545,-14.04263973,-14.24339676,1
271,577,-11.43722534,-13.62457275,1
271,609,-11.32836246,-13.09861279,1
271,641,-13.06477928,-13.02792358,1
271,673,-13.13894367,-12.90227604,1
271,705,-12.57477379,-12.4901886,1
271,737,-13.07673359,-9.504616737,1
271,769,-13.58036041,-10.78523731,1
271,801,-13.24081802,-11.27737713,1
271,833,-12.15901852,-11.48950386,1
271,865,-11.39542484,-11.61110115,1
271,897,-11.26166439,-11.87835026,1
271,929,-10.79717445,-12.2344408,1
271,961,-10.23107719,-12.59992123,1
271,993,-9.270185471,-12.66049767,1
271,1025,-9.077461243,-11.78086662,1
271,1057,-10.01645374,-10.76663399,1
271,1089,-9.804718018,-9.988135338,1
271,1121,-9.318279266,-9.359429359,1
271,1153,-9.078457832,-8.499962807,1
271,1185,-8.569306374,-8.760211945,1
271,1217,-7.093952656,-8.586011887,1
271,1249,-5.981184006,-8.584539413,1
271,1281,-6.271725655,-9.438570976,1
271,1313,-5.66535759,-9.062764168,1
271,1345,-4.827302933,-9.085384369,1
271,1377,-4.816248417,-10.39979935,1
271,1409,-5.226838112,-10.35725021,1
271,1441,-5.022110939,-7.804112434,1
271,1473,-5.267582417,-6.07189703,1
271,1505,-5.862948418,-5.695944786,1
271,1537,-6.083071709,-5.645283222,1
271,1569,-5.602007389,-5.04184866,1
271,1601,-5.75865078,-4.853821278,1
271,1633,-6.271766663,-4.575302124,1
271,1665,-7.438447952,-4.528413773,1
271,1697,-8.393084526,-4.815921783,1
271,1729,-9.060871124,-5.533017159,1
271,1761,-9.41391468,-4.487154007,1
271,1793,-8.926689148,-2.859879732,1
271,1825,-8.065281868,-1.379257202,1
271,1857,-7.402448654,-0.3502030373,1
271,1889,-6.453215599,-0.7291167974,1
271,1921,-6.132366657,-1.208693743,1
271,1953,-6.198658466,-0.5571243167,1
271,1985,-5.82424736,0.6062618494,1
271,2017,-4.916689873,0.1282185316,1
303,33,-20.77122307,0.1494655609,1
303,65,-15.18658543,-16.34892273,1
303,97,-14.86783695,-16.32765388,1
303,129,-14.58239079,-17.0125885,1
303,161,-14.81224823,-17.33591652,1
303,193,-15.72278309,-18.18502426,1
303,225,-16.11354828,-18.90344238,1
303,257,-12.90278435,-19.63459778,1
303,289,-13.65413952,-20.04747009,1
303,321,-13.16496468,-18.97313499,1
303,353,-11.98338985,-18.23443413,1
303,385,-12.33848953,-16.79634094,1
303,417,-13.70405388,-15.26503372,1
303,449,-14.5326128,-14.80769157,1
303,481,-14.96738911,-13.92683411,1
303,513,-15.42714691,-14.43595886,1
303,545,-14.07423019,-14.52469826,1
303,577,-12.72042179,-13.78834915,1
303,609,-12.38229752,-14.01403999,1
303,641,-12.94575691,-14.00351524,1
303,673,-12.67780972,-13.509902,1
303,705,-12.39702988,-13.03308678,1
303,737,-12.70703888,-12.97325611,1
303,769,-12.67441559,-12.68501377,1
303,801,-12.33865261,-11.63890076,1
303,833,-11.83792782,-11.64805603,1
303,865,-11.1036644,-11.9787302,1
303,897,-10.74133492,-12.29370785,1
303,929,-10.68385029,-12.4227705,1
303,961,-10.74070644,-12.13065529,1
303,993,-10.24927902,-11.81158447,1
303,1025,-9.331490517,-11.531847,1
303,1057,-9.214035988,-10.92323589,1
303,1089,-9.00727272,-9.43449688,1
303,1121,-8.834040642,-8.824174881,1
303,1153,-8.470776558,-8.578984261,1
303,1185,-7.426382542,-8.845452309,1
303,1217,-5.655545235,-9.162637711,1
303,1249,-4.520733833,-9.310990334,1
303,1281,-5.51223135,-9.597206116,1
303,1313,-5.627487183,-9.436953545,1
303,1345,-4.209897518,-9.585453033,1
303,1377,-4.16012907,-10.47703934,1
303,1409,-4.683914661,-10.19597721,1
303,1441,-4.846467495,-7.799547195,1
303,1473,-4.443158627,-6.413642406,1
303,1505,-4.967454433,-5.369272232,1
303,1537,-5.211095333,-5.579315186,1
303,1569,-4.598320484,-5.598004341,1
303,1601,-4.53713274,-5.336268425,1
303,1633,-4.867100716,-4.60148859,1
303,1665,-6.373461723,-4.538394451,1
303,1697,-7.569090843,-4.476285458,1
303,1729,-8.033493042,-4.021140099,1
303,1761,-7.359440327,-3.127977848,1
303,1793,-7.046786308,-2.090602875,1
303,1825,-7.486040115,-1.516185284,1
303,1857,-7.358788013,-0.5676506758,1
303,1889,-6.600493431,-1.064428449,1
303,1921,-6.026864529,-1.35613656,1
303,1953,-5.66216135,-0.8580254316,1
303,1985,-4.716509342,0.7654408216,1
303,2017,-5.355694771,0.2016119361,1
335,33,-1.686991692,-0.4819087982,1
335,65,-14.93906784,-16.25462914,1
335,97,-14.64789295,-15.85864353,1
335,129,-14.26936913,-16.45692635,1
335,161,-14.30933094,-16.86242485,1
335,193,-14.16218281,-17.39391518,1
335,225,-13.87119198,-18.21237946,1
335,257,-13.92061806,-18.98119354,1
335,289,-13.73282719,-18.43108749,1
335,321,-12.7641468,-16.97312546,1
335,353,-11.5511837,-17.75244904,1
335,385,-12.68157864,-17.64266777,1
335,417,-14.25459194,-16.92258644,1
335,449,-14.0680933,-16.06075478,1
335,481,-13.59782219,-15.25562382,1
335,513,-14.31859493,-15.31645679,1
335,545,-13.30811787,-14.6909771,1
335,577,-12.36829853,-15.05140877,1
335,609,-12.18311501,-15.20166016,1
335,641,-12.60780811,-14.62051773,1
335,673,-12.30417442,-14.77664089,1
335,705,-11.98484898,-14.37269688,1
335,737,-12.04499912,-13.70395947,1
335,769,-12.04539013,-12.62980747,1
335,801,-11.78469467,-12.25551414,1
335,833,-11.53696918,-12.30475616,1
335,865,-11.13045502,-12.64853573,1
335,897,-10.84959602,-13.47363281,1
335,929,-11.06077099,-13.36365986,1
335,961,-11.04503155,-11.86024666,1
335,993,-10.22094536,-11.5083828,1
335,1025,-9.191336632,-11.52297878,1
335,1057,-7.775449753,-11.26003456,1
335,1089,-7.629006386,-8.967123985,1
335,1121,-8.12553978,-9.338702202,1
335,1153,-8.821325302,-8.765140533,1
335,1185,-7.84115696,-8.364637375,1
335,1217,-4.17059803,-7.765425682,1
335,1249,-0.8151803017,-8.859282494,1
335,1281,-2.993767262,-9.249648094,1
335,1313,-4.693589211,-8.841946602,1
335,1345,-4.258508682,-9.254711151,1
335,1377,-4.022768497,-9.750989914,1
335,1409,-3.794338703,-10.39177418,1
335,1441,-3.851946831,-8.319314003,1
335,1473,-3.6328969,-7.250480175,1
335,1505,-3.603722572,-6.908079147,1
335,1537,-3.71263504,-6.738603115,1
335,1569,-3.589900732,-6.234220982,1
335,1601,-3.560860395,-6.157354355,1
335,1633,-3.554776669,-4.696457386,1
335,1665,-5.028418541,-4.521925926,1
335,1697,-6.343761444,-4.223721027,1
335,1729,-6.406362534,-3.550441504,1
335,1761,-6.156945229,-2.907302856,1
335,1793,-4.884691715,-0.6329147816,1
335,1825,-4.671020985,-0.7917046547,1
335,1857,-6.190116405,-0.7843236923,1
335,1889,-6.799461842,-1.864212275,1
335,1921,-6.880981922,-1.809915781,1
335,1953,-5.856466293,-0.6690618992,1
335,1985,-5.153315544,0.4397999048,1
335,2017,-5.112998009,0.1507704556,1
367,33,-0.9734458923,-0.300113678,1
367,65,-15.1761961,-16.36131477,1
367,97,-14.40551853,-15.43452263,1
367,129,-14.13578796,-15.88480186,1
367,161,-14.66682053,-15.92744255,1
367,193,-14.36870098,-16.27195168,1
367,225,-16.0366745,-17.63138199,1
367,257,-14.90615845,-18.66705513,1
367,289,-12.62893105,-17.71325493,1
367,321,-12.34910488,-16.26024246,1
367,353,-12.32477856,-16.68576431,1
367,385,-12.84325123,-17.31970024,1
367,417,-14.62646294,-17.90852928,1
367,449,-14.19203758,-17.27891541,1
367,481,-12.55930901,-17.44423866,1
367,513,-12.78282356,-16.46936798,1
367,545,-13.36182976,-15.45720196,1
367,577,-13.54841709,-16.16628838,1
367,609,-14.41923332,-16.28878784,1
367,641,-15.04494667,-15.68563747,1
367,673,-13.2680254,-16.6227932,1
367,705,-11.74705601,-15.33773422,1
367,737,-11.79471493,-14.24558258,1
367,769,-11.66013241,-13.1937809,1
367,801,-11.21750259,-12.84807491,1
367,833,-10.77202702,-13.13775444,1
367,865,-11.0158596,-13.77292633,1
367,897,-11.48125839,-14.56634521,1
367,929,-11.13803577,-14.57098103,1
367,961,-10.56914711,-12.94289303,1
367,993,-8.974878311,-11.69104862,1
367,1025,-7.752367973,-10.67245197,1
367,1057,-6.545897007,-9.725633621,1
367,1089,-5.69408989,-8.565413475,1
367,1121,-6.219696045,-9.34589386,1
367,1153,-5.964859486,-9.747034073,1
367,1185,-5.200831413,-8.117209435,1
