PIVlab, ASCII chart output - 12-Oct-2024
FRAME: 28, filenames: A:[28]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi & B:[29]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-4.236084938,11.59836769,1
47,65,-2.192883968,-2.070649385,1
47,97,-4.566307068,-4.83160305,1
47,129,-5.320841789,-6.510160923,1
47,161,-4.972202778,-4.54208231,1
47,193,-4.165615559,-6.310657978,1
47,225,-4.660231113,-6.548836231,1
47,257,-5.814220428,-5.67098999,1
47,289,-6.159135818,-4.918362617,1
47,321,-5.942976475,-4.754066467,1
47,353,-5.98514986,-4.770673752,1
47,385,-7.130390167,-4.722289562,1
47,417,-7.229217052,-3.932932854,1
47,449,-5.947277546,-3.294513226,1
47,481,-6.506912708,-2.867341995,1
47,513,-7.246879578,-2.818677425,1
47,545,-7.597561836,-3.114146233,1
47,577,-6.987434387,-3.928257942,1
47,609,-5.978016853,-3.00510025,1
47,641,-4.635009766,-1.980001926,1
47,673,-4.491129398,-1.785528421,1
47,705,-4.855909348,-1.362135887,1
47,737,-5.675854683,-2.641145468,1
47,769,-6.208511353,-2.241373539,1
47,801,-5.019371986,-2.490100622,1
47,833,-4.337546349,-0.5146353245,1
47,865,-3.995135784,-0.7293182611,1
47,897,-5.270493984,-0.133710146,1
47,929,-6.240909576,-0.5159913301,1
47,961,-5.964120865,-0.8324816227,1
47,993,-6.182581425,-2.46461153,1
47,1025,-6.07329464,-3.906753778,1
47,1057,-4.371889114,-2.138430595,1
47,1089,-5.220974922,-4.03151226,1
47,1121,-5.477132797,-4.738516808,1
47,1153,-4.393605232,-3.040436268,1
47,1185,-2.259593248,-1.698155403,1
47,1217,-1.532465935,-1.240081429,1
47,1249,-2.313192844,-0.7296600342,1
47,1281,-3.395670652,-0.03111493587,1
47,1313,-2.622721434,0.01239794493,1
47,1345,-2.503145933,0.7702894211,1
47,1377,-5.944231987,0.7957603931,1
47,1409,-4.094780922,1.080524445,1
47,1441,-2.92751503,0.1333110332,1
47,1473,-1.905169964,-2.47308898,1
47,1505,-1.400381088,-1.399559736,1
47,1537,-0.9519050121,-1.321198463,1
47,1569,-1.75543046,-0.6847833395,1
47,1601,-3.206089735,-0.6920051575,1
47,1633,-3.247427225,-2.030674219,1
47,1665,-3.862182856,-1.191436291,1
47,1697,-5.476877213,-0.5057837963,1
47,1729,-5.495203495,-0.7657862902,1
47,1761,-5.438100338,-1.679225683,1
47,1793,-4.078435898,-3.24727416,1
47,1825,-3.901866436,-2.850581169,1
47,1857,-3.405602455,-2.384672165,1
47,1889,-2.978263617,-0.9359600544,1
47,1921,-1.525616765,0.6632767916,1
47,1953,-0.5906160474,1.370493412,1
47,1985,-0.8321661949,-0.1355442703,1
47,2017,-1.679796696,-4.81778574,1
79,33,-20.73372078,7.153842449,1
79,65,-2.492486,-5.158503056,1
79,97,-3.574759007,-5.584568977,1
79,129,-3.283850908,-5.883294106,1
79,161,-4.647913933,-6.098940849,1
79,193,-5.178870201,-5.602843761,1
79,225,-5.571794987,-5.058405399,1
79,257,-6.262059689,-4.426553726,1
79,289,-5.908069611,-3.763115883,1
79,321,-5.454384327,-4.398105145,1
79,353,-5.771346092,-4.413683414,1
79,385,-6.52691555,-3.239443779,1
79,417,-6.800951481,-3.419469118,1
79,449,-6.242263794,-3.193632364,1
79,481,-6.261734009,-3.179129839,1
79,513,-6.04038763,-3.506728411,1
79,545,-6.20726347,-2.005785227,1
79,577,-6.146914005,-2.17027688,1
79,609,-4.633294582,-1.852915287,1
79,641,-4.42684269,-1.613642216,1
79,673,-5.400276184,-2.406064749,1
79,705,-6.548140049,-2.535068989,1
79,737,-6.337904453,-3.015115023,1
79,769,-6.583181381,-2.478058338,1
79,801,-6.074846745,-2.432921171,1
79,833,-5.897852898,-1.18825233,1
79,865,-4.939426899,0.3849042654,1
79,897,-4.835600376,-1.262023687,1
79,929,-5.184268475,-2.350448608,1
79,961,-5.332286358,-1.380921125,1
79,993,-5.671212196,-3.553846359,1
79,1025,-5.740791798,-4.643939972,1
79,1057,-5.412837029,-3.148385525,1
79,1089,-4.285605907,-3.217509985,1
79,1121,-4.521791935,-3.126834393,1
