PIVlab, ASCII chart output - 12-Oct-2024
FRAME: 17, filenames: A:[17]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi & B:[18]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.7859879136,-0.1929545403,1
47,65,-0.3764379621,0.1913940012,1
47,97,0.1843003333,-0.107611239,1
47,129,0.487450242,-0.925052762,1
47,161,0.2996548414,-0.9242851734,1
47,193,1.514484763,-1.10728085,1
47,225,0.6383319497,-0.7695326805,1
47,257,-0.51037395,-0.2028787136,1
47,289,-0.2827211618,-0.9299385548,1
47,321,0.4574100971,-2.204183102,1
47,353,1.431384325,-0.3502199054,1
47,385,2.209429264,3.155005693,1
47,417,1.942858219,1.470971465,1
47,449,0.2910792828,-1.053975701,1
47,481,1.134373426,-1.839590549,1
47,513,2.895069122,-0.9903523922,1
47,545,3.240305662,-2.424781799,1
47,577,3.211889982,-2.808969021,1
47,609,3.786761761,-1.814400911,1
47,641,3.50404644,-1.374442101,1
47,673,4.616641998,-1.235646844,1
47,705,5.643286705,-1.813020468,1
47,737,5.666806698,-2.336390972,1
47,769,5.803722858,-4.592426777,1
47,801,6.769169807,-5.509335518,1
47,833,7.587233067,-3.383098364,1
47,865,8.769165039,-2.480637074,1
47,897,9.612474442,-3.712977409,1
47,929,9.610331535,-4.426877022,1
47,961,9.849567413,-4.220025063,1
47,993,9.359111786,-4.856164932,1
47,1025,8.925945282,-4.295418739,1
47,1057,8.138997078,-2.354249954,1
47,1089,7.279746532,-1.413583517,1
47,1121,6.142150879,-2.371076822,1
47,1153,4.011083603,-4.141055107,1
47,1185,3.305295467,-2.66536212,1
47,1217,4.668281555,-1.499997616,1
47,1249,3.996824265,0.3700678349,1
47,1281,4.797963142,-0.9154717922,1
47,1313,4.499652386,-2.97835207,1
47,1345,4.921534538,-3.268424749,1
47,1377,4.485287189,-4.087231636,1
47,1409,2.628167391,-4.827807426,1
47,1441,1.854078293,-5.237001896,1
47,1473,2.951105833,-7.081830978,1
47,1505,2.834645271,-7.84962368,1
47,1537,2.817879438,-9.029221535,1
47,1569,3.874110699,-8.164323807,1
47,1601,4.338188648,-7.316100121,1
47,1633,3.474466324,-7.904605865,1
47,1665,2.105065584,-8.462628365,1
47,1697,1.0386796,-8.649026871,1
47,1729,1.870491028,-8.635822296,1
47,1761,2.742574692,-6.774005413,1
47,1793,3.610721588,-7.106564999,1
47,1825,2.821547985,-9.309409142,1
47,1857,1.07201767,-10.20304394,1
47,1889,-0.2471482754,-7.336925507,1
47,1921,1.310490608,-7.744053841,1
47,1953,2.478120327,-7.201369762,1
47,1985,3.035608292,-7.394476891,1
47,2017,0.5467433929,-12.33299065,1
79,33,-0.3424106836,0.7720038891,1
79,65,0.08556252718,0.2045325637,1
79,97,-0.1369066536,-0.2276400328,1
79,129,-1.698818684,-0.8636466265,1
79,161,-0.6436703205,-1.562244773,1
79,193,1.697848797,-0.7231152654,1
79,225,1.282138586,0.002242445946,1
79,257,0.9452767968,-0.223477006,1
79,289,0.8284689188,-1.525805831,1
79,321,1.225595713,-2.352892876,1
79,353,2.089025736,-1.427002549,1
79,385,2.763017893,0.1251522303,1
79,417,2.922945738,-0.6608714461,1
79,449,2.315416336,-1.337739825,1
79,481,2.392586708,-2.476785183,1
79,513,3.518375874,-3.095550299,1
79,545,3.746911526,-3.417691231,1
79,577,4.39494276,-2.232111216,1
79,609,5.732412338,-1.254915833,1
79,641,6.980627537,-1.121083021,1
79,673,7.103066921,-1.157792807,1
79,705,7.680655003,-1.849221468,1
79,737,7.240771294,-2.855388403,1
79,769,7.177030087,-3.983972788,1
79,801,8.715730667,-5.73657465,1
79,833,8.716573715,-5.282869339,1
79,865,8.731648445,-3.617064714,1
79,897,9.236783028,-3.346729994,1
79,929,9.384281158,-3.96639061,1
79,961,9.61131382,-4.359363556,1
79,993,8.984667778,-5.330656052,1
79,1025,7.239459038,-4.854505062,1
79,1057,5.799264431,-3.250620842,1
79,1089,6.355261803,-2.255759239,1
79,1121,5.003354073,-2.111695766,1
79,1153,2.192961216,-2.362574339,1
79,1185,3.221922874,-2.390079498,1
79,1217,3.025097609,-1.40850842,1
79,1249,2.918561935,-1.343875289,1
