PIVlab, ASCII chart output - 12-Oct-2024
FRAME: 31, filenames: A:[31]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi & B:[32]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.536117077,0.1632204056,1
47,65,-4.422399998,-3.870714664,1
47,97,-2.97984457,-4.838932037,1
47,129,-3.355366707,-6.696668625,1
47,161,-3.84242034,-3.646716356,1
47,193,-2.385492086,-3.895139456,1
47,225,-0.03381228447,-4.136697769,1
47,257,0.589887619,-3.141323566,1
47,289,-1.543063521,-2.725061893,1
47,321,-4.724127769,-3.981511593,1
47,353,-4.837058067,-5.430361271,1
47,385,-2.325903177,-5.491381645,1
47,417,-0.6129053831,-4.587075233,1
47,449,-1.199213505,-2.854108095,1
47,481,-2.682959318,-2.072937965,1
47,513,-3.378883362,-2.671679497,1
47,545,-3.3390975,-3.941763401,1
47,577,-3.225612164,-5.072110176,1
47,609,-3.845242739,-4.898805618,1
47,641,-5.042859077,-4.320647717,1
47,673,-5.107796192,-4.888005257,1
47,705,-6.14495039,-4.098804951,1
47,737,-6.90983963,-3.805160046,1
47,769,-7.299407959,-2.899983406,1
47,801,-7.895039558,-1.596690893,1
47,833,-7.794929504,-2.515535355,1
47,865,-7.778610229,-3.02545166,1
47,897,-7.122154236,-2.46263361,1
47,929,-5.804807186,-0.3815925121,1
47,961,-3.276659489,-2.374373436,1
47,993,-5.032769203,-4.562761784,1
47,1025,-6.80812645,-5.579026699,1
47,1057,-8.238464355,-5.131046295,1
47,1089,-8.603818893,-4.863958359,1
47,1121,-7.971860886,-5.304164886,1
47,1153,-6.978779793,-4.34566927,1
47,1185,-6.034370422,-3.535932541,1
47,1217,-5.937793255,-1.339616656,1
47,1249,-5.149017811,-0.7926585078,1
47,1281,-4.128027439,-1.111275434,1
47,1313,-5.439186573,-2.581116199,1
47,1345,-5.683589458,-2.572123766,1
47,1377,-4.168736458,-0.3467070162,1
47,1409,-5.543904781,1.498476505,1
47,1441,-8.05304718,0.8798758984,1
47,1473,-7.026275635,-0.7617494464,1
47,1505,-6.512530327,-1.124492645,1
47,1537,-6.405499458,-1.768983841,1
47,1569,-6.672355652,-2.007311821,1
47,1601,-7.602536201,-0.9663329124,1
47,1633,-7.959149361,-0.5965168476,1
47,1665,-7.395494461,-0.8561890721,1
47,1697,-6.087961674,0.1957301795,1
47,1729,-6.48806572,0.1890537739,1
47,1761,-5.241474152,-0.4092895389,1
47,1793,-3.285876274,-0.8060412407,1
47,1825,-5.424319267,0.0110039711,1
47,1857,-6.539492607,0.2038276196,1
47,1889,-7.090679169,0.4792618155,1
47,1921,-7.916736126,0.2918106318,1
47,1953,-8.742429733,-0.2997307181,1
47,1985,-8.820101738,-0.3269485235,1
47,2017,-10.4080658,-0.7771363854,1
79,33,-14.79928398,0.409965992,1
79,65,-5.503780365,-5.84070158,1
79,97,-4.780186653,-5.261994362,1
79,129,-3.728792191,-4.389910698,1
79,161,-2.67953825,-4.09851265,1
79,193,-2.201973438,-4.529714584,1
79,225,-2.050680161,-5.543684959,1
79,257,-2.358337164,-4.943710327,1
79,289,-3.13156867,-5.16486311,1
79,321,-3.750816345,-6.064891815,1
79,353,-3.388881445,-5.817440033,1
79,385,-0.8728933334,-5.126766205,1
79,417,-0.1305730343,-5.182970524,1
79,449,-2.18123436,-5.580820084,1
79,481,-2.814056873,-4.690629959,1
79,513,-3.332390547,-4.220341682,1
79,545,-3.256282806,-3.799640179,1
79,577,-3.593487978,-3.705146551,1
