PIVlab, ASCII chart output - 12-Oct-2024
FRAME: 22, filenames: A:[22]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi & B:[23]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,49.16543198,30.34676552,1
47,65,36.68582153,1.378416061,1
47,97,10.12821674,-20.35097313,1
47,129,-2.785622597,-13.91413689,1
47,161,-18.02029419,-11.91412163,1
47,193,-11.41194344,-6.532527924,1
47,225,-11.68258858,-5.953351021,1
47,257,-11.86618137,-12.52794361,1
47,289,-11.69042397,-11.15706825,1
47,321,-11.36481953,-10.9475441,1
47,353,-1.305394173,-28.06372452,1
47,385,-12.40526772,-10.28573418,1
47,417,-12.79491711,-10.70458412,1
47,449,-10.38865662,-6.467630386,1
47,481,-9.706459045,-14.1998024,1
47,513,-10.93704605,-9.575936317,1
47,545,-13.21139145,-7.558668613,1
47,577,-13.87661076,-6.373413086,1
47,609,-15.9944706,-5.407586098,1
47,641,-15.7708168,-7.953788757,1
47,673,-11.51309395,-12.25474548,1
47,705,-9.975547791,-11.65559578,1
47,737,-9.492211342,-7.655885696,1
47,769,-8.71225071,-3.703271866,1
47,801,-5.31657505,-4.14351511,1
47,833,-4.03358078,-3.549878597,1
47,865,-5.615280151,-4.999915123,1
47,897,-6.527873039,-6.781754971,1
47,929,-5.792411804,-9.941048622,1
47,961,-4.054243088,-5.733670235,1
47,993,-1.646320105,-2.415935516,1
47,1025,-1.890302896,-3.684005976,1
47,1057,14.10326958,4.637863636,1
47,1089,-6.502573013,-0.2228318453,1
47,1121,-4.508418083,-0.6132502556,1
47,1153,-3.756447315,0.07826566696,1
47,1185,-4.150280952,1.096708775,1
47,1217,-2.810677528,1.71771431,1
47,1249,-14.07519913,15.41672897,1
47,1281,-3.511033535,1.941603661,1
47,1313,-1.247363091,-0.0654592514,1
47,1345,0.1740765572,-2.395152569,1
47,1377,-1.441222191,-5.175509453,1
47,1409,-6.460406303,-16.8403511,1
47,1441,-3.720651388,-5.474102974,1
47,1473,-2.020899773,-5.674097538,1
47,1505,-0.4923126698,-7.996461868,1
47,1537,-0.7343802452,-7.766780853,1
47,1569,-4.417523861,-22.14361191,1
47,1601,-0.1177690029,0.0184340477,1
47,1633,-1.719186068,-3.190032482,1
47,1665,-1.681574702,0.7785630226,1
47,1697,-1.844739676,-4.832406521,1
47,1729,-0.7241976261,-4.691197395,1
47,1761,-0.5165801048,-4.124522686,1
47,1793,-2.556278229,-2.911382198,1
47,1825,-7.659394264,-21.87858582,1
47,1857,-5.272200108,-2.637376308,1
47,1889,-5.671077251,-3.229123116,1
47,1921,-8.11641407,-2.927241325,1
47,1953,-7.345956802,-3.423501015,1
47,1985,-2.33954525,-5.28636837,1
47,2017,7.168367386,-4.130672455,1
79,33,6.497282028,4.741056919,1
79,65,-15.25617886,-12.23210144,1
79,97,-20.25340652,-15.50439453,1
79,129,-14.48084354,-8.988445282,1
79,161,-19.65739441,-16.30958557,1
79,193,-9.160957336,-7.057724953,1
79,225,-11.0496645,-9.084200859,1
79,257,-13.77671528,-10.19104004,1
79,289,-13.25036526,-10.28989887,1
79,321,-12.71187782,9.478884697,1
79,353,-13.203475,-7.814767838,1
79,385,-12.23886967,-9.62208271,1
79,417,-10.86069393,-13.69461155,1
79,449,-11.82899284,-10.3991766,1
79,481,-15.34246635,-9.300525665,1
79,513,-16.67433548,-9.137112617,1
79,545,-16.20678329,-7.908982277,1
79,577,-13.35105324,-7.538802147,1
79,609,-12.65646267,-6.547550678,1
79,641,-14.18781281,-9.316777229,1
79,673,-13.65729237,-10.81995773,1
79,705,-12.51517868,-9.123528481,1
79,737,-11.49547958,-8.045181274,1
79,769,-6.248617172,-3.668567181,1
79,801,-18.29787254,9.396595001,1
79,833,-8.035590172,-3.099412918,1
79,865,-8.049963951,-4.107837677,1
79,897,-8.21213913,-4.476648808,1
79,929,-6.985978127,-6.148507118,1
79,961,-5.786380768,-3.258197308,1
79,993,-4.121032238,-5.801852703,1
79,1025,-4.537339211,-5.028646946,1
79,1057,-3.692018032,-2.228179455,1
79,1089,15.27334976,-8.076389313,1
79,1121,-4.859410286,-2.583210707,1
79,1153,-15.54533195,-13.37719822,1
79,1185,-3.955306768,-2.894331932,1
79,1217,-6.231878281,-4.017187119,1
79,1249,14.33890438,4.922347069,1
79,1281,0.3007023335,-1.663176298,1
79,1313,0.9121794701,-2.28016758,1
79,1345,4.873530388,-6.353494167,1
79,1377,-23.52810478,-2.827383995,1
79,1409,-3.729074001,-4.383972168,1
79,1441,-3.26783371,-2.671852589,1
79,1473,-3.011142492,-3.746592045,1
79,1505,-2.664377451,-5.797533035,1
79,1537,-2.051710129,-6.33423996,1
79,1569,-0.6750882864,-4.97916317,1
79,1601,-1.859396935,0.4756584167,1
79,1633,-2.254635334,-4.861489773,1
79,1665,-2.711838722,-4.568376064,1
79,1697,-1.505678654,-4.667254925,1
79,1729,-1.301296234,-4.133862495,1
