PIVlab, ASCII chart output - 12-Oct-2024
FRAME: 2, filenames: A:[2]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi & B:[3]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
79,737,74.4331131,47.19441605,1
79,769,77.64054871,45.92985916,1
79,801,80.96229553,42.84918594,1
79,833,81.94335938,42.377285,1
79,865,75.34404755,42.56598663,1
79,897,76.06000519,38.378685,1
79,929,73.49380493,32.31785583,1
79,961,76.72041321,35.38021851,1
79,993,76.4320755,36.56335068,1
79,1025,80.21678162,35.1932869,1
79,1057,81.77807617,29.8037262,1
79,1089,63.31199646,6.221918106,1
79,1121,88.07302856,5.904592514,1
79,1153,62.11816788,10.81428909,1
79,1185,81.68188477,8.958608627,1
79,1217,63.94132996,1.322343349,1
79,1249,69.36700439,-16.35757065,1
79,1281,63.83827209,-3.701420307,1
79,1313,86.01973724,-0.5807352066,1
79,1345,87.06549835,-3.831848145,1
79,1377,94.41854858,-16.64544868,1
79,1409,90.69358063,-29.16287041,1
79,1441,93.50241852,-28.68147087,1
79,1473,86.59751129,-12.08271408,1
79,1505,56.69415283,-30.56650352,1
79,1537,84.73780823,-39.33699036,1
79,1569,78.65385437,-43.71242523,1
79,1601,79.67536926,-45.55870056,1
79,1633,80.58194733,-43.64444733,1
79,1665,83.06268311,-41.07539368,1
79,1697,86.89250946,-43.72590637,1
79,1729,86.73997498,-49.96889114,1
79,1761,88.62513733,-53.50943756,1
79,1793,90.93409729,-56.12342072,1
79,1825,90.40996552,-55.46512604,1
79,1857,86.9512558,-53.74107361,1
79,1889,87.61045837,-55.55666351,1
79,1921,85.33647919,-56.59815979,1
79,1953,84.98768616,-52.75933456,1
79,1985,84.6114502,-54.77027893,1
79,2017,79.6007843,-38.20775223,1
111,33,87.01599884,64.93965149,1
111,65,86.11251831,66.87277985,1
111,97,84.7043457,63.81702042,1
111,129,84.31855011,63.10876465,1
111,161,83.6916275,63.22065353,1
111,193,84.33351898,62.6471138,1
111,225,83.12413025,63.56422806,1
111,257,80.68566895,59.97816467,1
111,289,81.11421204,59.44673538,1
111,321,77.13581848,55.82341003,1
111,353,74.65396118,53.79271698,1
111,385,75.5480957,52.02376938,1
111,417,73.85717773,49.93629456,1
111,449,74.42434692,50.39908218,1
111,481,73.9449234,50.17775726,1
111,513,72.99150085,49.02906418,1
111,545,72.39556885,47.81797791,1
111,577,71.93214417,47.23181534,1
111,609,71.68500519,47.03182602,1
111,641,70.11598206,46.14269257,1
111,673,67.44996643,45.16394806,1
111,705,68.75462341,46.21686554,1
111,737,71.492836,46.92613602,1
111,769,75.36947632,45.55297852,1
111,801,77.73153687,43.16591644,1
111,833,77.87416077,42.5376091,1
111,865,77.5993042,40.36384201,1
111,897,76.89376068,36.49739838,1
111,929,74.56932831,36.1370163,1
111,961,75.32893372,35.44007492,1
111,993,76.08685303,34.37994385,1
111,1025,94.90244293,29.70944023,1
111,1057,76.50982666,18.22092056,1
111,1089,84.94224548,18.3301506,1
111,1121,91.68662262,25.53831291,1
111,1153,86.91721344,5.106183052,1
111,1185,86.10488129,8.918591499,1
111,1217,91.25735474,4.343871117,1
111,1249,68.82105255,-18.12772369,1
111,1281,84.68019867,-0.8739786148,1
111,1313,87.8081131,-3.007583618,1
111,1345,88.16954041,-6.719546318,1
111,1377,85.93989563,-16.71276855,1
111,1409,87.02557373,-29.05777359,1
111,1441,90.87532043,-34.44215012,1
111,1473,91.09171295,-34.28321838,1
111,1505,83.7247467,-38.15293884,1
111,1537,82.45346069,-40.45266724,1
111,1569,77.38386536,-43.06647873,1
111,1601,76.86683655,-44.64611053,1
111,1633,79.58757019,-41.96648026,1
111,1665,80.86676025,-40.89378738,1
111,1697,83.72811127,-42.69874191,1
111,1729,86.09059143,-48.4028244,1
111,1761,87.1439743,-54.44904709,1
111,1793,86.57618713,-54.79286957,1
111,1825,85.57458496,-53.99817657,1
111,1857,83.2542572,-53.44154358,1
111,1889,82.66429901,-54.47763824,1
111,1921,81.73986816,-55.45561981,1
111,1953,80.7747345,-54.04820633,1
111,1985,82.90455627,-53.94368744,1
111,2017,79.59762573,-54.36730576,1
143,33,71.72563171,50.24263763,1
143,65,83.93582153,65.01590729,1
143,97,82.84346008,63.4878006,1
143,129,82.88260651,62.59752655,1
143,161,82.35668945,61.47983932,1
143,193,82.15548706,60.80160904,1
143,225,80.69139862,61.4015274,1
143,257,80.9083786,61.53636169,1
143,289,78.67411041,59.91576004,1
143,321,75.74441528,55.93312073,1
143,353,72.92402649,54.54704285,1
143,385,72.20943451,52.66013336,1
143,417,73.06965637,51.70981216,1
143,449,72.92333984,50.34738922,1
143,481,71.97106934,49.3754425,1
143,513,71.01914978,47.8180275,1
143,545,70.78862,46.46371078,1
143,577,68.49768066,46.48787689,1
143,609,67.98995209,45.70407104,1
143,641,67.07111359,45.13755798,1
143,673,65.28961182,45.65723038,1
143,705,66.02431488,45.44220352,1
143,737,68.7525177,45.48706818,1
143,769,70.29000854,44.32909775,1
143,801,72.64383698,42.95478058,1
143,833,72.57347107,46.04003525,1
143,865,74.55026245,40.29243469,1
143,897,78.6594696,35.66355515,1
143,929,73.89239502,37.19073486,1
143,961,71.99017334,36.36294937,1
143,993,76.56368256,34.4451828,1
143,1025,80.27632904,34.47714615,1
143,1057,88.48586273,19.55257225,1
143,1089,64.63792419,27.1090126,1
143,1121,65.11676025,24.54686356,1
143,1153,74.10827637,11.78556061,1
143,1185,74.32268524,10.77361298,1
143,1217,75.41251373,14.93336487,1
143,1249,81.7273407,-0.259553194,1
143,1281,81.69735718,-4.768105507,1
143,1313,84.35562134,-7.662734032,1
143,1345,84.60618591,-14.0317955,1
143,1377,81.74436951,-18.00799751,1
143,1409,76.80115509,-21.30312729,1
143,1441,74.62876892,-25.63514519,1
143,1473,82.56617737,-29.61896515,1
143,1505,79.99275208,-34.52669525,1
143,1537,79.09584808,-38.29684448,1
143,1569,77.97645569,-39.69033813,1
143,1601,77.97589874,-38.46973801,1
143,1633,78.84970093,-38.61493301,1
143,1665,79.21018219,-40.04748535,1
143,1697,81.99407196,-42.19064331,1
143,1729,83.3459549,-62.91770172,1
143,1761,83.63510132,-54.85652161,1
143,1793,83.79239655,-54.44862366,1
143,1825,83.88156128,-53.47633743,1
143,1857,80.84277344,-52.59726715,1
143,1889,80.72758484,-55.14386749,1
143,1921,81.01216125,-56.3771286,1
143,1953,80.07368469,-55.23249817,1
143,1985,81.22224426,-56.3411026,1
143,2017,80.05479431,-55.79694366,1
175,33,83.03567505,63.37474442,1
175,65,81.75828552,63.73245621,1
175,97,81.84131622,62.25615692,1
175,129,81.01315308,61.6805191,1
175,161,80.27838135,60.72555542,1
175,193,79.85884857,60.93428802,1
175,225,79.44395447,60.72849274,1
175,257,78.12818909,59.77047348,1
175,289,76.26887512,58.82180405,1
175,321,73.30633545,56.09485626,1
175,353,70.1545639,53.61159897,1
175,385,69.79145813,52.54671097,1
175,417,70.30705261,51.74802399,1
175,449,70.88010406,50.20872498,1
175,481,70.17288971,46.95103455,1
175,513,69.33397675,45.07884979,1
175,545,69.28791809,44.71435165,1
175,577,68.25704956,44.33395004,1
175,609,67.38342285,43.16945648,1
175,641,66.28414154,43.00431442,1
175,673,64.48362732,43.99308777,1
175,705,64.90394592,43.8568573,1
175,737,66.76823425,44.19940948,1
175,769,68.00537109,44.47749329,1
175,801,69.06933594,42.75201797,1
175,833,72.62960815,44.29501343,1
175,865,75.6685257,40.30327988,1
175,897,77.16740417,36.98409653,1
175,929,76.04818726,34.74617004,1
175,961,74.56626129,34.07828903,1
175,993,77.59877014,34.3518219,1
175,1025,78.28262329,31.97534943,1
175,1057,79.44169617,30.43010712,1
175,1089,81.3218689,19.69128418,1
175,1121,76.40176392,13.64337063,1
175,1153,73.14356232,11.20164585,1
175,1185,79.12654114,10.02015686,1
175,1217,82.52021027,5.075089455,1
175,1249,74.47624207,-6.862524509,1
175,1281,75.17996216,-6.852031708,1
175,1313,73.89150238,-10.17704582,1
175,1345,78.03252411,-14.36522865,1
175,1377,76.70861053,-17.91861725,1
175,1409,69.51810455,-21.20862579,1
175,1441,66.17178345,-21.81128883,1
175,1473,74.74398041,-26.22475433,1
175,1505,76.29740143,-31.60091782,1
175,1537,78.05361938,-34.75265121,1
175,1569,77.43582153,-37.13310242,1
175,1601,75.83175659,-37.19280243,1
175,1633,76.6915741,-37.99682617,1
175,1665,77.27970886,-39.12937546,1
175,1697,79.5320282,-40.46653748,1
175,1729,84.58945465,-51.76613617,1
175,1761,83.6134491,-54.28968811,1
175,1793,82.65875244,-53.9850769,1
175,1825,79.10043335,-53.2182312,1
175,1857,77.28659058,-52.17176056,1
175,1889,78.04605865,-55.66121674,1
175,1921,78.57952118,-57.83533859,1
175,1953,79.09416199,-58.29317856,1
175,1985,78.76876831,-59.00345612,1
175,2017,77.26446533,-60.95941162,1
207,33,81.5839386,61.62512207,1
207,65,79.97930908,62.44916534,1
207,97,79.66317749,61.76140594,1
207,129,80.01931763,61.88174057,1
207,161,78.84362793,61.11882019,1
207,193,76.66163635,61.35289001,1
207,225,76.37719727,60.54474258,1
207,257,73.96435547,58.89904785,1
207,289,71.65766907,56.03026962,1
207,321,68.65557861,53.53808975,1
207,353,67.23221588,52.42602921,1
207,385,67.18813324,53.02217484,1
207,417,68.4262085,51.45120621,1
207,449,69.09906006,49.78608322,1
207,481,69.14752197,47.08480835,1
207,513,69.12554932,44.55583954,1
207,545,67.76327515,43.66916656,1
207,577,67.29148102,42.8145752,1
207,609,66.19267273,42.24066544,1
207,641,65.02502441,40.54299545,1
207,673,64.71269989,41.5499115,1
207,705,64.1452713,42.68239594,1
207,737,64.64431,43.28611374,1
207,769,66.57218933,43.43922424,1
207,801,68.68710327,43.17778015,1
207,833,71.31558228,43.11861038,1
207,865,73.56121826,40.16988373,1
207,897,72.11433411,36.02341461,1
207,929,70.97264099,33.77714157,1
207,961,70.39906311,34.07620621,1
207,993,70.35217285,34.74710464,1
207,1025,72.47851563,31.85938835,1
207,1057,77.09454346,27.07275581,1
207,1089,80.26159668,18.15793991,1
207,1121,71.78251648,12.5477562,1
207,1153,69.95684052,9.892134666,1
207,1185,72.81867218,6.773748875,1
207,1217,79.23797607,2.394560814,1
207,1249,70.07415771,-6.72419405,1
207,1281,71.3521347,-6.886451244,1
207,1313,73.28582764,-12.24520016,1
207,1345,83.24131775,-9.278982162,1
207,1377,71.95123291,-15.71484947,1
207,1409,67.38907623,-19.31282997,1
207,1441,60.26538849,-20.45593071,1
207,1473,63.24719238,-20.08932495,1
207,1505,70.27278137,-24.77411079,1
207,1537,73.17506409,-31.61889648,1
207,1569,75.02503967,-36.11576462,1
207,1601,74.35097504,-36.97079086,1
207,1633,74.20896912,-38.40282059,1
207,1665,74.36834717,-39.63803482,1
207,1697,75.77383423,-41.36855698,1
207,1729,82.10055542,-48.79292679,1
207,1761,83.13790131,-52.28308105,1
207,1793,82.00852966,-52.83850861,1
207,1825,80.32557678,-52.29501343,1
207,1857,77.48685455,-53.25087738,1
207,1889,76.9009552,-56.34831238,1
207,1921,76.74360657,-57.00564575,1
207,1953,77.24739838,-60.0968132,1
207,1985,77.46801758,-62.01498795,1
207,2017,76.33794403,-64.83864594,1
239,33,72.09466553,53.54546738,1
239,65,79.58609772,63.16084671,1
239,97,76.65044403,60.86359406,1
239,129,76.8505249,61.13685608,1
239,161,75.74984741,61.07931137,1
239,193,75.04790497,60.80888367,1
239,225,72.42428589,59.11090469,1
239,257,69.97705078,56.91365814,1
239,289,66.81052399,54.99737167,1
239,321,63.05220795,50.99251938,1
239,353,63.21456909,50.46875,1
239,385,64.3639679,51.26667404,1
239,417,65.59048462,50.42163467,1
239,449,66.98867798,48.67335892,1
239,481,67.77703857,47.29346085,1
239,513,66.22544861,44.72732925,1
239,545,63.43046188,42.1818161,1
239,577,63.944767,42.29584885,1
239,609,63.8095665,41.76797104,1
239,641,63.93396378,41.13853455,1
239,673,64.24378967,41.7114563,1
239,705,64.64402771,41.48535538,1
239,737,64.75280762,42.34699249,1
239,769,65.77325439,42.52593994,1
239,801,67.7131424,43.35775757,1
239,833,69.39710999,42.38895798,1
239,865,70.84825134,39.52133942,1
239,897,69.57589722,36.42997742,1
239,929,67.63647461,33.44552231,1
239,961,65.93593597,33.33625412,1
239,993,65.51651764,34.63303375,1
239,1025,67.78610229,31.76630402,1
239,1057,72.20622253,22.09651184,1
239,1089,61.91639709,15.7888279,1
239,1121,65.7641983,9.542247772,1
239,1153,65.43281555,9.513926506,1
239,1185,67.61831665,6.424503326,1
239,1217,69.99855042,1.483159781,1
239,1249,70.42828369,-5.58817625,1
239,1281,77.40898132,12.74441338,1
239,1313,70.39277649,-0.08460330963,1
239,1345,70.99456787,-4.361397743,1
239,1377,75.6421051,-9.209875107,1
239,1409,61.96970749,-16.69643784,1
239,1441,60.37876129,-15.29755592,1
239,1473,65.10829163,-16.96586227,1
239,1505,69.79602051,-22.38715363,1
239,1537,71.40646362,-28.51549339,1
239,1569,72.58925629,-34.10916138,1
239,1601,72.54151917,-36.24064255,1
239,1633,71.80953979,-37.14437485,1
239,1665,72.59681702,-38.18684006,1
239,1697,75.57540894,-40.24045181,1
239,1729,80.75615692,-46.15990448,1
239,1761,81.41931915,-49.52151871,1
239,1793,79.22359467,-51.4508667,1
239,1825,88.21252441,-44.61087799,1
239,1857,76.5923233,-53.46533585,1
239,1889,75.06732941,-54.78232574,1
239,1921,74.68301392,-53.97683334,1
239,1953,74.84953308,-58.34358978,1
239,1985,75.26390076,-61.71989822,1
239,2017,74.03840637,-63.73593903,1
271,33,80.12613678,60.14348602,1
271,65,80.42636108,63.5403862,1
271,97,77.72901917,59.8936882,1
271,129,75.95428467,60.50907898,1
271,161,74.45210266,60.76450729,1
271,193,73.76173401,60.29401779,1
271,225,70.58482361,57.71905899,1
271,257,68.32341766,54.63360596,1
271,289,64.30027771,51.53174591,1
271,321,61.29413605,50.57436371,1
271,353,60.94263458,49.16228867,1
271,385,60.60396576,48.37539673,1
271,417,81.66067505,47.35424805,1
271,449,63.41385651,47.03800964,1
271,481,64.57685852,45.79376602,1
271,513,63.05065536,42.52057266,1
271,545,59.43488693,38.98379135,1
271,577,60.07430267,41.85018158,1
271,609,61.37197495,41.19459915,1
271,641,62.4728508,41.08283997,1
271,673,63.77084732,41.31361771,1
271,705,64.5222168,40.55514145,1
271,737,64.63382721,41.19944,1
271,769,65.88167572,41.49364471,1
271,801,67.47853851,41.63638306,1
271,833,68.76579285,40.24642563,1
271,865,69.60180664,38.81988144,1
271,897,68.59649658,35.83560181,1
271,929,67.01437378,32.82238388,1
271,961,64.88179016,32.43196106,1
271,993,65.22740173,34.57354355,1
271,1025,66.59613037,32.53662109,1
271,1057,68.34069824,22.37447929,1
271,1089,74.67022705,16.06878471,1
271,1121,64.23049164,9.340489388,1
271,1153,64.63869476,10.03430653,1
271,1185,67.09570313,6.944081306,1
271,1217,68.52426147,2.743724823,1
271,1249,68.81233978,-1.514581203,1
271,1281,68.97609711,-3.931550026,1
271,1313,70.52752686,-3.072741032,1
271,1345,70.10777283,-4.005770683,1
271,1377,67.62219238,-14.12691689,1
271,1409,58.10790253,-14.11696434,1
271,1441,61.65039444,-12.29663849,1
271,1473,67.68719482,-15.34972,1
271,1505,69.38293457,-21.90280533,1
271,1537,71.08338165,-28.80242729,1
271,1569,69.72723389,-32.13736725,1
271,1601,68.42611694,-34.17067337,1
271,1633,68.11827087,-34.53142548,1
271,1665,52.21508026,-35.48798752,1
271,1697,53.20535278,-37.32297516,1
271,1729,64.9919281,-39.55282974,1
271,1761,66.96440125,-43.62337494,1
271,1793,63.50127411,-50.66307068,1
271,1825,86.65261841,-35.40732956,1
271,1857,55.7951622,-53.63847733,1
271,1889,53.8926506,-49.00759125,1
271,1921,55.2707901,-49.89964676,1
271,1953,61.93247986,-49.3915596,1
271,1985,65.12242889,-53.85722733,1
271,2017,75.42386627,-73.17274475,1
303,33,77.39195251,46.96687317,1
303,65,77.89718628,59.71975708,1
303,97,74.81884003,59.73458099,1
303,129,74.29242706,61.09092331,1
303,161,73.2195282,59.93338776,1
303,193,72.52467346,59.03780746,1
303,225,70.45546722,55.87905884,1
303,257,69.11737061,51.16724396,1
303,289,66.50746155,50.62361145,1
303,321,63.76634216,49.63059235,1
303,353,61.41406631,47.98106766,1
303,385,59.38820267,46.43265152,1
303,417,58.22916412,45.90989304,1
303,449,59.89955902,43.84414291,1
303,481,60.19816589,42.74495697,1
303,513,58.35709763,39.95671844,1
303,545,57.04288101,38.74302673,1
303,577,56.3431015,39.5083046,1
303,609,57.423069,39.40452576,1
303,641,58.34517288,40.15826416,1
303,673,59.55150223,40.60243225,1
303,705,60.69024658,39.57675934,1
303,737,63.14604187,40.2822876,1
303,769,65.67626953,39.75645447,1
303,801,67.76957703,39.47250748,1
303,833,68.64789581,38.79893112,1
303,865,69.60739136,37.51673508,1
303,897,67.83721161,33.86602783,1
303,929,65.46780396,30.74773216,1
303,961,65.92398834,33.22825623,1
303,993,67.33309937,34.61062241,1
303,1025,67.48114014,34.25626373,1
303,1057,72.01034546,21.10405159,1
303,1089,74.66033936,16.8298645,1
303,1121,64.82169342,8.438611984,1
303,1153,67.97344971,8.731460571,1
303,1185,67.54187775,6.424423695,1
303,1217,67.15364075,3.182978153,1
303,1249,67.93049622,-0.4263954759,1
303,1281,67.65921021,-3.111325741,1
303,1313,68.99424744,-2.515703678,1
303,1345,70.31399536,-4.130004883,1
303,1377,65.78215027,-15.69541836,1
303,1409,65.48883057,-13.83280563,1
303,1441,65.73708344,-13.86599541,1
303,1473,67.12895203,-14.55739594,1
303,1505,70.28407288,-24.86717987,1
303,1537,67.73594666,-29.86973,1
303,1569,65.92376709,-31.78207397,1
303,1601,64.29151154,-31.35072708,1
303,1633,59.41024017,-28.91876602,1
303,1665,68.95301056,-53.96603012,1
303,1697,49.86756134,-33.56297684,1
303,1729,65.79821014,-58.74266434,1
303,1761,50.93132019,-47.60639572,1
303,1793,54.54655075,-50.7071228,1
303,1825,52.56816483,-51.1541748,1
303,1857,51.69254303,-52.87942505,1
303,1889,56.77527237,-60.12023544,1
303,1921,55.11206818,-45.28643417,1
303,1953,58.40992737,-46.42101288,1
303,1985,60.12456512,-48.23125839,1
303,2017,69.41298676,-62.66382599,1
335,33,81.23151398,46.51383209,1
335,65,83.96142578,46.90382385,1
335,97,70.99056244,60.42477798,1
335,129,72.00225067,59.52760315,1
335,161,71.53134155,58.63352966,1
335,193,74.15174866,58.92504501,1
335,225,72.51782227,54.72193909,1
335,257,69.08489227,51.41264343,1
335,289,65.80229187,48.61922455,1
335,321,61.23641586,46.98584366,1
335,353,58.62410736,46.53302765,1
335,385,57.75904846,46.26923752,1
335,417,58.00593185,45.10504532,1
335,449,57.00213623,42.02641296,1
335,481,54.06298828,40.65055084,1
335,513,50.81685638,38.08395004,1
335,545,53.69168854,59.41343689,1
335,577,53.62230301,38.2530098,1
335,609,52.78792953,37.57201004,1
335,641,52.33224487,38.71854782,1
335,673,52.1009407,37.86655807,1
335,705,54.34392166,38.12670135,1
335,737,61.12953949,39.54274368,1
335,769,64.51203918,38.22992706,1
335,801,67.82728577,38.73445511,1
335,833,69.3134613,38.47365189,1
335,865,69.32011414,36.28923035,1
335,897,67.39267731,32.11097717,1
335,929,66.09393311,30.8303833,1
335,961,66.98316956,33.60982132,1
335,993,67.65350342,34.7219162,1
335,1025,67.87709045,33.29570007,1
335,1057,68.91995239,22.22434044,1
335,1089,70.41564178,15.70835304,1
335,1121,67.94986725,11.31219292,1
335,1153,67.51789856,8.901549339,1
335,1185,67.29083252,5.995147228,1
335,1217,67.99073792,4.784033775,1
335,1249,67.22628784,0.6853927374,1
335,1281,66.60641479,-2.107114315,1
335,1313,65.67675781,-3.9889431,1
335,1345,73.47335815,7.878270149,1
335,1377,60.86412811,-19.93565559,1
335,1409,65.0335083,-17.99249268,1
335,1441,65.6202774,-16.01342583,1
335,1473,66.4336853,-14.99545097,1
335,1505,69.06259918,-24.74259186,1
335,1537,65.4161377,-31.7694149,1
335,1569,63.00054932,-30.60251236,1
335,1601,50.50341415,-38.96688843,1
335,1633,58.99559402,-47.47276306,1
335,1665,48.00541687,-32.02185059,1
335,1697,81.72923279,-48.1763916,1
335,1729,62.75735855,-57.23638916,1
335,1761,75.05931854,-46.50966644,1
335,1793,82.99238586,-47.58775711,1
335,1825,62.14095688,-41.7813797,1
335,1857,56.2142334,-45.20513153,1
335,1889,53.94762039,-44.84072113,1
335,1921,52.9789772,-43.67850494,1
335,1953,53.70515442,-44.5980835,1
335,1985,53.71013641,-44.25492477,1
335,2017,58.73315048,-57.34340668,1
367,33,69.54995728,57.52985001,1
367,65,69.48422241,58.02440643,1
367,97,68.5111084,58.22187805,1
367,129,69.34824371,57.47842407,1
367,161,71.07209778,56.50519562,1
367,193,73.83547974,57.07492065,1
367,225,72.73672485,53.65258408,1
367,257,68.43882751,51.08258438,1
367,289,64.14533997,49.35530472,1
367,321,60.72820282,47.65981293,1
367,353,59.25079346,46.6232872,1
367,385,58.85240173,45.88412476,1
367,417,56.83238983,44.18638229,1
367,449,53.8475647,41.94049072,1
367,481,40.15068436,53.98524475,1
367,513,39.43991852,50.62212753,1
367,545,47.80099106,58.23190689,1
367,577,50.70441818,38.79758072,1
367,609,50.10878372,37.67835617,1
367,641,50.40286636,37.69434738,1
367,673,49.61833191,37.61904144,1
367,705,49.56424332,38.14969635,1
367,737,55.24583054,40.21799469,1
367,769,61.7194519,39.25282288,1
367,801,67.74147034,38.71925354,1
367,833,72.22306824,39.08721161,1
367,865,71.98843384,36.75818253,1
367,897,69.44570923,34.88447189,1
367,929,67.02707672,32.84763718,1
367,961,66.82715607,33.8000679,1
367,993,67.108078,33.53104019,1
367,1025,67.44931793,32.24532318,1
367,1057,69.41635132,26.08535004,1
367,1089,69.6289978,13.19617081,1
367,1121,68.60124969,9.584947586,1
367,1153,68.23736572,6.424720764,1
367,1185,70.65634155,5.675214767,1
367,1217,52.27204514,-4.000739098,1
367,1249,65.87936401,0.9591730833,1
367,1281,64.48738098,-0.6997983456,1
367,1313,61.57157898,-4.157286644,1
367,1345,61.91294861,-10.35496235,1
367,1377,63.8104744,-15.50571918,1
367,1409,63.70945358,-18.96212006,1
367,1441,81.30358887,-8.674844742,1
367,1473,66.07194519,-22.42243576,1
367,1505,65.19224548,-25.94041252,1
367,1537,63.79141235,-32.37448883,1
367,1569,56.06053162,-26.75586891,1
367,1601,67.7325592,-37.03649521,1
367,1633,72.12728882,-49.98252106,1
367,1665,47.33750916,-34.53768158,1
367,1697,48.01160431,-33.43422318,1
367,1729,47.87940216,-33.56364441,1
367,1761,65.90678406,-42.33660126,1
367,1793,51.18276215,-45.11171722,1
367,1825,56.87520599,-40.34908676,1
367,1857,55.78624344,-41.63136292,1
367,1889,54.84965515,-41.89468002,1
367,1921,53.1538887,-38.85704422,1
367,1953,67.50126648,-51.16400528,1
367,1985,63.76078033,-29.5916748,1
367,2017,62.87233353,-49.81933594,1
399,33,68.42185974,55.29756927,1
399,65,67.42209625,52.76892853,1
399,97,52.39060974,49.08867645,1
399,129,51.68605423,54.65504074,1
399,161,69.45887756,54.80541611,1
399,193,70.9392395,56.14506149,1
399,225,69.95950317,53.53938675,1
399,257,67.01987457,51.04039383,1
399,289,63.10525894,49.60017395,1
399,321,60.95406342,49.22253418,1
399,353,60.09550858,47.2056427,1
399,385,58.09009552,44.95503235,1
399,417,55.2114563,41.86746216,1
399,449,53.02747345,39.86238861,1
399,481,35.63420486,40.48376846,1
399,513,62.29682922,48.80089569,1
399,545,32.97743988,47.43825912,1
399,577,48.91371155,38.60367966,1
399,609,48.93883514,39.39388657,1
399,641,50.03465652,37.87493134,1
399,673,50.67869568,37.83609009,1
399,705,50.58512115,39.06178284,1
399,737,53.21533203,40.37945938,1
399,769,56.78088379,40.05134964,1
399,801,64.80708313,39.20018005,1
399,833,64.78387451,31.58761787,1
399,865,67.61991882,37.22947311,1
399,897,67.82772827,36.03020096,1
399,929,67.57759094,34.93651962,1
399,961,67.10974121,34.58443832,1
399,993,66.73228455,34.05632019,1
399,1025,66.60285187,32.74198151,1
