PIVlab, ASCII chart output - 12-Oct-2024
FRAME: 8, filenames: A:[8]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi & B:[9]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
175,1505,-4.500368595,-7.354590893,1
175,1537,-4.38821125,-7.84061861,1
175,1569,-2.269773245,-7.16523695,1
175,1601,-3.074596167,-7.609424114,1
175,1633,-3.379096746,-7.57717514,1
175,1665,-2.963116169,-6.232011795,1
175,1697,-2.987119675,-5.403216839,1
175,1729,-3.335427284,-4.474778175,1
175,1761,-2.891801834,-3.234314919,1
175,1793,-2.640402555,-3.741737843,1
175,1825,-3.929360867,-5.897335529,1
175,1857,-5.797105312,-6.87931633,1
175,1889,-6.626059055,-6.538801193,1
175,1921,-7.009636879,-5.601051807,1
175,1953,-6.51148653,-3.556783676,1
175,1985,-5.085429668,-3.068086863,1
175,2017,-3.42283535,-2.761663675,1
207,33,-11.65678692,6.847737312,1
207,65,-12.72879219,-12.92184544,1
207,97,-12.4041729,-12.02722645,1
207,129,-12.58643913,-10.97698498,1
207,161,-12.98497391,-8.856411934,1
207,193,-12.98837948,-8.312994003,1
207,225,-14.51998997,-8.896141052,1
207,257,-14.78458977,-10.11056805,1
207,289,-13.23538685,-12.05754852,1
207,321,-12.43491459,-11.88350582,1
207,353,-12.35391808,-10.62073326,1
207,385,-13.01260853,-10.46006298,1
207,417,-13.06938744,-10.52084637,1
207,449,-12.3519001,-9.658927917,1
207,481,-12.26735306,-10.55877018,1
207,513,-12.98950386,-10.17805386,1
207,545,-14.88858509,-8.596470833,1
207,577,-15.94509602,-9.400250435,1
207,609,-14.35027695,-9.841618538,1
207,641,-12.30437183,-10.85361576,1
207,673,-11.93450928,-10.6977129,1
207,705,-11.42415047,-10.70129204,1
207,737,-10.78797436,-12.33427143,1
207,769,-10.13208389,-11.36530495,1
207,801,-9.420062065,-9.747656822,1
207,833,-8.324561119,-9.21838665,1
207,865,-7.716961861,-8.290823936,1
207,897,-7.581249237,-6.183884621,1
207,929,-7.442892075,-7.174377918,1
207,961,-6.701403618,-7.532313824,1
207,993,-6.178096771,-8.221293449,1
207,1025,-6.247514725,-8.764974594,1
207,1057,-6.131875515,-8.628814697,1
207,1089,-5.387452126,-8.290571213,1
207,1121,-3.746544838,-7.980550766,1
207,1153,-3.126300573,-7.746531963,1
207,1185,-2.936364174,-7.875588894,1
207,1217,-2.564110756,-7.85438633,1
207,1249,-2.04620409,-7.660813332,1
207,1281,-2.604673862,-8.664002419,1
207,1313,-2.749463558,-8.895567894,1
207,1345,-2.218216419,-8.458796501,1
207,1377,-2.560138702,-7.921487808,1
207,1409,-2.885503769,-7.6559515,1
207,1441,-3.024350405,-7.516673088,1
207,1473,-2.701282263,-7.157013893,1
207,1505,-2.847038507,-6.818501472,1
207,1537,-1.689103365,-6.581192017,1
207,1569,-0.9243412018,-6.336531162,1
207,1601,-1.711995125,-7.039349556,1
207,1633,-2.441535473,-6.390258789,1
207,1665,-2.275641441,-5.482330322,1
207,1697,-3.051156521,-5.402318478,1
207,1729,-4.066649914,-4.994669437,1
207,1761,-2.60974288,-4.524030685,1
207,1793,-3.22745347,-4.415925503,1
207,1825,-7.491395473,-5.762312889,1
207,1857,-6.639648438,-6.659518242,1
207,1889,-5.596923828,-7.758100986,1
207,1921,-5.898036003,-5.859668732,1
207,1953,-4.501364708,-4.913472176,1
207,1985,-4.161864281,-4.472391605,1
207,2017,-4.157786369,-4.386529922,1
239,33,-12.86080742,-14.41972256,1
239,65,-12.83065701,-13.40481758,1
239,97,-12.73645592,-12.94676876,1
239,129,-13.12905121,-12.35265732,1
239,161,-13.71388721,-10.27400684,1
239,193,-13.49540424,-9.114022255,1
239,225,-14.49695492,-8.394938469,1
239,257,-14.95947742,-9.48706913,1
239,289,-13.46867943,-10.74734783,1
239,321,-12.38405609,-10.93545437,1
239,353,-13.29985905,-10.07803059,1
239,385,-15.66216183,-10.12309742,1
239,417,-15.17057133,-10.26278114,1
239,449,-13.19100761,-10.20657539,1
239,481,-12.28710175,-10.08250713,1
239,513,-12.41730404,-9.911036491,1
239,545,-12.25300026,-9.542333603,1
239,577,-12.91278839,-10.0847187,1
239,609,-13.60595322,-10.15402031,1
239,641,-12.97235966,-10.80740261,1
239,673,-12.59463406,-10.54738903,1
239,705,-11.23894024,-10.4477911,1
239,737,-10.86302567,-9.871562004,1
239,769,-10.29765701,-11.05620766,1
239,801,-8.714830399,-9.643288612,1
239,833,-7.505771637,-9.082450867,1
239,865,-7.187685966,-8.605660439,1
239,897,-7.58526516,-7.201161385,1
239,929,-8.050625801,-7.671229362,1
239,961,-6.916320324,-8.176528931,1
239,993,-5.663818359,-8.88060379,1
239,1025,-4.74006176,-9.803601265,1
239,1057,-3.926226616,-8.782528877,1
239,1089,-4.024518967,-8.138240814,1
239,1121,-3.945118427,-7.337195873,1
239,1153,-3.293758631,-6.666733265,1
239,1185,-2.895149231,-7.135287762,1
239,1217,-2.576727152,-7.003340244,1
239,1249,-1.799498796,-7.092096329,1
239,1281,-1.671631336,-8.590035439,1
239,1313,-1.685147047,-10.27103138,1
239,1345,-1.622405171,-9.380334854,1
239,1377,-1.25271821,-8.130951881,1
239,1409,-1.434141278,-7.823436737,1
239,1441,-1.322371244,-7.83941555,1
239,1473,-0.5682162046,-7.026091099,1
239,1505,0.4778209925,-6.951458454,1
239,1537,1.033695221,-7.392279625,1
239,1569,-1.214095116,-7.035277843,1
239,1601,-1.822333217,-7.269719601,1
239,1633,-2.392174959,-6.192538738,1
239,1665,-2.654893875,-5.365922451,1
239,1697,-2.933120251,-5.760512829,1
239,1729,-3.595900774,-6.278953075,1
239,1761,-3.234844923,-5.95294857,1
239,1793,-3.451643944,-6.180661678,1
239,1825,-5.668559074,-7.010557175,1
239,1857,-5.094244957,-6.813922882,1
239,1889,-3.556795359,-5.492975712,1
239,1921,-3.306195974,-4.796983719,1
239,1953,-2.519009829,-5.076477051,1
239,1985,-2.758173227,-5.072832108,1
239,2017,-4.370360374,-5.251917839,1
271,33,-12.91625881,-12.15177822,1
271,65,-12.26519489,-13.48758888,1
271,97,-12.16914082,-13.35138226,1
271,129,-13.04773045,-12.60249805,1
271,161,-13.82495403,-11.62953377,1
271,193,-13.6883688,-10.36736488,1
271,225,-13.31657982,-9.574391365,1
271,257,-13.56812191,-10.17926979,1
271,289,-13.6956234,-9.953847885,1
271,321,-13.42043877,-10.0110693,1
271,353,-15.6376791,-10.3278141,1
271,385,-18.11473465,-8.615699768,1
271,417,-13.84535217,-10.56788349,1
271,449,-12.86225891,-10.59235573,1
271,481,-12.01738739,-10.41205502,1
271,513,-11.6749754,-10.03025627,1
271,545,-10.96286392,-9.779631615,1
271,577,-11.35354996,-10.12087536,1
271,609,-12.84032059,-10.5703373,1
271,641,-13.10978985,-10.81170559,1
271,673,-12.59331608,-10.75242805,1
271,705,-10.5521965,-10.52057076,1
271,737,-10.33634853,-10.28536606,1
271,769,-9.78027916,-10.81136322,1
271,801,-8.514322281,-10.0101757,1
271,833,-7.996015549,-9.711048126,1
271,865,-7.682340145,-8.792090416,1
271,897,-7.388335228,-7.176884651,1
271,929,-7.688204765,-8.161932945,1
271,961,-6.778271198,-8.855247498,1
271,993,-5.092295647,-9.052600861,1
271,1025,-3.885345936,-9.190705299,1
271,1057,-2.61482048,-8.585252762,1
271,1089,-3.464645386,-8.406147957,1
271,1121,-3.593074322,-7.080293179,1
271,1153,-2.68779707,-6.11447525,1
271,1185,-1.636225224,-6.896883011,1
271,1217,-0.825971961,-6.292173386,1
271,1249,-0.6057933569,-7.36477375,1
271,1281,-0.6175642014,-9.51448822,1
271,1313,-0.5608048439,-11.09525967,1
271,1345,-0.3790912628,-10.13630867,1
271,1377,-0.03216838837,-8.209104538,1
271,1409,0.05134391785,-6.677800179,1
271,1441,0.9432492256,-6.804419994,1
271,1473,1.685570478,-6.616661549,1
271,1505,1.288897753,-7.127494812,1
271,1537,1.046593547,-8.535341263,1
271,1569,-0.8195304871,-7.701756954,1
271,1601,-0.8712418079,-6.9702878,1
271,1633,-1.35449791,-6.468893051,1
271,1665,-2.195196629,-5.810703754,1
271,1697,-2.37313199,-5.617343426,1
271,1729,-2.421053886,-6.525200367,1
271,1761,-2.988866806,-7.338613033,1
271,1793,-2.898271084,-7.001928329,1
271,1825,-2.16055584,-6.559580803,1
271,1857,-2.120548725,-6.271419525,1
271,1889,-2.250632048,-5.791001797,1
271,1921,-2.420148134,-5.369226456,1
271,1953,-2.014631271,-5.060890198,1
271,1985,-1.617923021,-5.253920078,1
271,2017,-3.818968296,-4.853060722,1
303,33,-12.64296722,6.019862175,1
303,65,-11.82044125,-13.03920269,1
303,97,-11.90628433,-12.90514278,1
303,129,-12.57120419,-11.91093445,1
303,161,-13.27423859,-12.39118671,1
303,193,-14.40434361,-11.79386806,1
303,225,-14.28840733,-10.62045097,1
303,257,-13.70728874,-10.21001816,1
303,289,-13.38607597,-10.30825996,1
303,321,-11.15650177,-10.57728672,1
303,353,-10.68290901,-11.53201962,1
303,385,-14.99806499,-11.34255409,1
303,417,-13.83632469,-11.28339291,1
303,449,-12.81142712,-10.85668468,1
303,481,-11.22745228,-11.27300358,1
303,513,-9.802758217,-11.08795738,1
303,545,-11.4912262,-9.370018005,1
303,577,-11.84790993,-9.589166641,1
303,609,-12.32389545,-10.57102585,1
303,641,-11.89757442,-11.10088348,1
303,673,-11.30459785,-11.0189333,1
303,705,-10.52134037,-10.47014523,1
303,737,-9.814949989,-10.16849995,1
303,769,-9.57761097,-10.27314091,1
303,801,-9.003394127,-10.54517078,1
303,833,-8.235863686,-10.32181644,1
303,865,-8.006055832,-9.052781105,1
303,897,-7.627057076,-7.531558037,1
303,929,-7.0702281,-8.611744881,1
303,961,-5.698940277,-9.636412621,1
303,993,-4.276611328,-9.463671684,1
303,1025,-3.106100798,-7.731665611,1
303,1057,-1.716117382,-7.202721596,1
303,1089,-1.756572485,-7.997580051,1
303,1121,-2.190633774,-7.325904369,1
303,1153,-1.461984396,-7.048088074,1
303,1185,-0.1552752256,-7.388158321,1
303,1217,2.036859751,-7.680959225,1
303,1249,1.433081746,-8.43534565,1
303,1281,0.1037462652,-10.10368061,1
303,1313,1.001301169,-10.92687035,1
303,1345,2.230828285,-9.88847065,1
303,1377,2.95101881,-8.531736374,1
303,1409,2.4627707,-5.598049641,1
303,1441,0.9070044756,-5.347146511,1
303,1473,0.5952621102,-6.252543926,1
303,1505,0.5183663964,-7.38940382,1
303,1537,0.2254177332,-8.788806915,1
303,1569,-0.008955985308,-8.351345062,1
303,1601,-0.4358457327,-7.311392784,1
303,1633,-1.235827684,-6.849243164,1
303,1665,-2.152008057,-6.234123707,1
303,1697,-1.952944279,-5.766622066,1
303,1729,-1.063107967,-6.359256268,1
303,1761,-2.392059803,-7.769126415,1
303,1793,-1.687164187,-7.649358749,1
303,1825,-0.7470659018,-6.863301277,1
303,1857,-0.7838549614,-7.042665005,1
303,1889,-1.238528848,-6.377244949,1
303,1921,-1.67382133,-5.691718102,1
303,1953,-1.449016809,-5.166050434,1
303,1985,-0.4025866985,-5.296726704,1
303,2017,-1.931630373,-5.070812225,1
335,33,-22.52777481,0.1071748734,1
335,65,-10.31499481,-12.13438797,1
335,97,-12.27449703,-12.80239677,1
335,129,-12.70784378,-12.8276329,1
335,161,-12.99914455,-13.15075874,1
335,193,-14.02017021,-12.3594389,1
335,225,-14.13822937,-9.974274635,1
335,257,-13.49412727,-8.433934212,1
335,289,-12.67223263,-10.13599777,1
335,321,-10.80348396,-12.35752773,1
335,353,-11.40991783,-11.49078274,1
335,385,-13.24568462,-11.78673363,1
335,417,-13.46787071,-11.99350929,1
335,449,-13.38280106,-11.42521381,1
335,481,-11.55122662,-11.97582054,1
335,513,-10.58538246,-10.07836628,1
335,545,-12.46054363,-7.816607475,1
335,577,-13.45310402,-9.202762604,1
335,609,-12.55617619,-10.3123312,1
335,641,-10.67072392,-11.36599541,1
335,673,-11.01202106,-11.73476887,1
335,705,-10.4084816,-10.86503506,1
335,737,-9.883088112,-10.43876839,1
335,769,-9.633368492,-10.46339512,1
335,801,-8.974915504,-10.30487347,1
335,833,-8.289373398,-9.914014816,1
335,865,-8.509780884,-9.108123779,1
335,897,-8.124732971,-8.222072601,1
335,929,-6.419933796,-7.912026405,1
335,961,-5.161018848,-9.454738617,1
335,993,-4.181348801,-10.43560696,1
335,1025,-3.266400337,-8.163690567,1
335,1057,-1.66960001,-6.565156937,1
335,1089,-0.3268555403,-7.014183521,1
335,1121,-0.6315796375,-7.739393234,1
335,1153,-0.2706849575,-7.948636055,1
335,1185,1.849999905,-7.684157372,1
335,1217,4.751620293,-7.955076218,1
335,1249,2.361064911,-8.24840641,1
335,1281,1.19246912,-10.29649067,1
335,1313,2.332493544,-10.69319439,1
335,1345,3.538813591,-9.175575256,1
335,1377,3.261628866,-8.450785637,1
335,1409,2.483733654,-5.38559866,1
335,1441,0.5797104836,-6.145851135,1
335,1473,0.9888613224,-6.858013153,1
335,1505,1.065051556,-7.672073364,1
335,1537,0.9288929701,-8.234050751,1
335,1569,0.6820040941,-8.405522346,1
335,1601,-0.1292946935,-7.704863548,1
335,1633,-0.8186625242,-7.795341015,1
335,1665,-1.465990782,-6.588795662,1
335,1697,-2.016746521,-5.78226757,1
335,1729,-2.0889678,-6.383572102,1
335,1761,-1.823441267,-7.401729584,1
335,1793,-0.5301656723,-7.252571106,1
335,1825,0.6991024017,-7.117631912,1
335,1857,1.05073452,-8.556364059,1
335,1889,-0.2537100315,-6.738317013,1
335,1921,-0.9312717319,-5.205711842,1
335,1953,-0.879929781,-5.289886951,1
335,1985,-1.014576674,-5.608638763,1
335,2017,-1.362380266,-5.511520386,1
367,33,-26.84654617,0.1468658447,1
367,65,-11.85160923,-13.79028225,1
367,97,-12.25023174,-13.1853447,1
367,129,-12.57278061,-13.34057903,1
367,161,-12.96149826,-13.16736698,1
367,193,-13.35221958,-12.23184109,1
367,225,-13.84858036,-9.687028885,1
367,257,-13.60573959,-8.907402992,1
367,289,-12.40252209,-10.73595524,1
367,321,-11.27700424,-12.1351862,1
367,353,-11.94616604,-11.9185648,1
367,385,-13.00548649,-12.44176674,1
367,417,-13.26548386,-12.08735847,1
367,449,-13.13544846,-11.50658607,1
367,481,-12.29290104,-10.41615105,1
367,513,-11.97058773,-6.052703857,1
367,545,-12.77625847,-6.193135262,1
367,577,-13.46334839,-8.24393177,1
367,609,-12.03419495,-9.797063828,1
367,641,-11.17147541,-10.96460629,1
367,673,-11.24158192,-12.47883034,1
367,705,-11.14530087,-11.60447598,1
367,737,-10.1148386,-11.02790356,1
367,769,-9.497835159,-10.70522976,1
367,801,-8.605211258,-10.6345253,1
367,833,-7.71659565,-9.570709229,1
367,865,-9.545548439,-8.266851425,1
367,897,-9.34982872,-7.895595551,1
367,929,-6.472857952,-7.023817062,1
367,961,-4.892148018,-8.834115028,1
367,993,-3.743052483,-9.387127876,1
367,1025,-2.696969509,-8.444124222,1
367,1057,-1.45233047,-6.974164486,1
367,1089,-0.2795126438,-6.798810959,1
367,1121,0.05711919069,-6.75854063,1
367,1153,0.5230330229,-8.308012009,1
367,1185,1.772523999,-8.60997963,1
