PIVlab, ASCII chart output - 12-Oct-2024
FRAME: 35, filenames: A:[35]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi & B:[36]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-2.779494762,-0.6350704432,1
47,65,-3.078163385,-3.728287697,1
47,97,-1.787368298,-2.934381247,1
47,129,0.04975342751,-1.553234577,1
47,161,0.489144206,-1.904471874,1
47,193,-0.1721135378,-2.563818932,1
47,225,-0.699331522,-3.159998178,1
47,257,-0.9048461914,-3.635969162,1
47,289,-1.866165161,-2.718371391,1
47,321,-2.557976484,-3.312483311,1
47,353,-2.719131947,-4.624867916,1
47,385,-3.800814152,-6.058612347,1
47,417,-5.198763847,-4.168316841,1
47,449,-7.212779999,-3.497583389,1
47,481,-7.935175896,-2.797787666,1
47,513,-5.440877438,-2.457458496,1
47,545,-3.469419718,-2.531557322,1
47,577,-3.367170334,-1.757511854,1
47,609,-4.014136791,-3.334688425,1
47,641,-4.750230789,-4.451842308,1
47,673,-5.320212364,-3.555571556,1
47,705,-5.938983917,-1.849087596,1
47,737,-5.726484776,-1.180597782,1
47,769,-5.079222679,-2.085682869,1
47,801,-3.127220631,-4.023438931,1
47,833,-1.027259827,-3.313331604,1
47,865,-0.8129503727,-4.530703545,1
47,897,-1.862854481,-2.357563496,1
47,929,-2.175670862,-0.2034496069,1
47,961,-0.950191021,-0.1879194379,1
47,993,-2.392869234,-2.506637096,1
47,1025,-2.7359972,-5.235464096,1
47,1057,-1.451728582,-4.576651573,1
47,1089,-1.631800175,-4.119007111,1
47,1121,-2.430966377,-2.791938782,1
47,1153,-3.296699286,-0.905407548,1
47,1185,-3.418232918,0.1193270683,1
47,1217,-1.057709932,0.04468911886,1
47,1249,0.4082696438,0.354845047,1
47,1281,-0.1762993336,0.4814251661,1
47,1313,-1.306221008,0.7138515711,1
47,1345,-2.999921799,1.298779249,1
47,1377,-2.918427706,1.075508118,1
47,1409,-2.352824926,0.1087233424,1
47,1441,-3.729920864,-0.5043922067,1
47,1473,-5.382065773,-0.2593266964,1
47,1505,-5.196595192,0.523129344,1
47,1537,-4.722525597,0.9689148664,1
47,1569,-3.60210681,1.252362609,1
47,1601,-2.200922966,1.881643772,1
47,1633,-2.314068794,2.300691843,1
47,1665,-3.817354441,1.467658281,1
47,1697,-5.547276497,1.323875666,1
47,1729,-5.438181877,-0.1730365753,1
47,1761,-4.356777191,-1.373871565,1
47,1793,-2.969054699,1.118274212,1
47,1825,-0.9373264313,1.173238993,1
47,1857,-3.064932346,0.2612653971,1
47,1889,-3.821630478,-0.6924625635,1
47,1921,-3.967067242,-2.015630722,1
47,1953,-3.234991074,-2.098265171,1
