PIVlab, ASCII chart output - 12-Oct-2024
FRAME: 20, filenames: A:[20]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi & B:[21]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-10.72567749,-0.2370033264,1
47,65,-6.751917839,-6.817126274,1
47,97,-3.627627373,-7.242094517,1
47,129,-2.696655273,-5.92264986,1
47,161,-2.962353945,-6.108195782,1
47,193,-4.851630688,-5.996201515,1
47,225,-4.53248167,-4.95170784,1
47,257,-3.862899065,-3.98398304,1
47,289,-3.680658817,-3.888938427,1
47,321,-4.532223701,-4.113573551,1
47,353,-3.617922783,-3.908576965,1
47,385,-2.929086447,-4.43322134,1
47,417,-2.705259323,-5.049369812,1
47,449,-1.900730252,-5.454879761,1
47,481,-0.8994879723,-4.554494381,1
47,513,-0.2731545568,-3.381478786,1
47,545,-0.2928246856,-3.834550858,1
47,577,-0.8455986381,-2.287657261,1
47,609,-0.9374429584,-0.4898020029,1
47,641,-0.4385317564,0.1460891962,1
47,673,-0.04287689924,0.7717635632,1
47,705,-0.3960592747,0.4066028595,1
47,737,0.1995283365,-1.634148479,1
47,769,0.9347549677,-2.198585987,1
47,801,2.100930929,-2.241654158,1
47,833,2.689328194,-2.689885855,1
47,865,2.167076588,-3.453722477,1
47,897,3.326090813,-2.89198041,1
47,929,3.705599785,-2.946450472,1
47,961,3.568042278,-2.226784229,1
47,993,3.337132454,-3.053513288,1
47,1025,1.276612282,-3.690500498,1
47,1057,2.556703091,-1.585532427,1
47,1089,2.50570631,-2.184161186,1
47,1121,2.193905354,-2.530166149,1
47,1153,1.209976196,-2.455643415,1
47,1185,0.6190966368,-2.94631958,1
47,1217,1.359081984,-2.125537634,1
47,1249,1.436776757,-0.2655909061,1
47,1281,-0.3163368702,0.5271366835,1
47,1313,-0.5784785151,-0.02884244919,1
47,1345,-0.3056739569,-2.632957458,1
47,1377,-0.171934247,-3.139844418,1
47,1409,-0.8369261026,-2.796523571,1
47,1441,-0.6677029133,-2.108801365,1
47,1473,-2.006660461,-1.309451342,1
47,1505,-2.719614506,-1.279771566,1
47,1537,-2.333656788,-1.499882221,1
47,1569,-1.969162464,-2.267453671,1
47,1601,-2.230817318,-3.826939106,1
47,1633,-2.475291014,-4.203389168,1
47,1665,-1.996265173,-3.856968641,1
47,1697,-1.350453258,-3.0232687,1
47,1729,-0.2098330259,-2.751936197,1
47,1761,-0.6949834228,-2.258552551,1
47,1793,-1.646691322,-2.387430429,1
47,1825,-2.345355988,-3.84575367,1
47,1857,-2.000538588,-4.366400719,1
47,1889,-0.4747011662,-5.096013546,1
47,1921,0.2605931163,-3.273967743,1
47,1953,1.098515868,-2.215449572,1
47,1985,2.260519981,-3.409098625,1
47,2017,3.407520533,-9.045975685,1
79,33,-22.97616577,3.790472507,1
79,65,-5.558876514,-6.760000229,1
79,97,-5.016186237,-6.752058983,1
79,129,-1.574569464,-4.257845879,1
79,161,-1.916895151,-5.271413803,1
79,193,-3.988073826,-5.486961842,1
79,225,-4.653566837,-4.406707287,1
79,257,-4.902842045,-4.09359169,1
79,289,-5.547585487,-4.385774612,1
79,321,-6.517071724,-4.695626736,1
79,353,-4.76614666,-3.840432167,1
79,385,-3.490908861,-3.628783703,1
79,417,-2.566761732,-4.784209251,1
79,449,-1.758342743,-5.351177216,1
79,481,-1.457469583,-4.371626854,1
79,513,-1.321609139,-3.167326212,1
79,545,-1.470800757,-3.273891449,1
79,577,-1.123241425,-2.331974268,1
79,609,-0.4912346303,-1.30680871,1
79,641,0.04226766527,-0.7937536836,1
79,673,0.1442032754,0.01897543669,1
79,705,0.6335477233,0.1570833921,1
79,737,1.290466428,-0.672712326,1
79,769,1.511863947,-1.62675631,1
79,801,2.050745487,-2.407481909,1
79,833,2.113023043,-3.035943985,1
79,865,2.543670416,-3.388951778,1
79,897,2.872853518,-3.432880402,1
79,929,2.911023855,-3.019757032,1
79,961,2.351274252,-2.601762533,1
79,993,0.915725708,-3.29622817,1
79,1025,-0.3763449192,-2.70852375,1
79,1057,1.157947183,-0.9675171375,1
79,1089,0.361641407,-1.65957427,1
79,1121,-0.2165170908,-0.7445576191,1
79,1153,-0.0148255825,-1.758948565,1
79,1185,-0.1330460906,-3.219671249,1
79,1217,0.3649836183,-3.202600479,1
79,1249,0.2062523365,-1.431470871,1
79,1281,-3.795572281,-0.8164066076,1
79,1313,-1.045346379,0.3674476147,1
79,1345,0.244886443,-2.155302525,1
79,1377,-0.6208336353,-2.790931463,1
79,1409,-1.258530617,-2.49433589,1
79,1441,-1.084202766,-2.226010323,1
79,1473,-1.439257383,-1.821777821,1
79,1505,-2.178218842,-1.433660269,1
79,1537,-2.428898096,-2.714808464,1
79,1569,-2.437926769,-3.140357971,1
79,1601,-1.881876707,-2.961379766,1
79,1633,-0.7214366198,-3.332356691,1
79,1665,-0.7037703395,-3.183124781,1
79,1697,-0.536311388,-1.445203543,1
79,1729,-0.5876984,-2.329223394,1
79,1761,-0.8667933941,-2.179441929,1
79,1793,-1.082392693,-2.774287462,1
79,1825,-1.657794595,-3.143805027,1
79,1857,-2.151460171,-3.990408897,1
79,1889,-0.9578071237,-4.112911701,1
79,1921,-0.3006280959,-3.785993576,1
79,1953,0.08692187071,-3.473148823,1
79,1985,0.510838151,-3.818060398,1
79,2017,0.3803715706,-5.101826191,1
111,33,10.73306274,8.141904831,1
111,65,-2.906830788,-5.079586983,1
111,97,-2.850471973,-4.963617325,1
111,129,-1.557642698,-5.457985401,1
111,161,-2.286983967,-5.385438442,1
111,193,-4.355493069,-4.849071503,1
111,225,-5.39328289,-4.224737167,1
111,257,-5.51676178,-4.534098625,1
111,289,-6.122452736,-4.536486626,1
111,321,-5.590669632,-4.845579147,1
111,353,-4.680645466,-4.649589539,1
111,385,-3.934319258,-3.883798122,1
111,417,-2.250680685,-4.337239265,1
111,449,-0.8662037849,-5.259521484,1
111,481,-1.672982931,-4.259661674,1
111,513,-2.153327465,-3.303358078,1
111,545,-1.636004686,-2.664430141,1
111,577,-0.5833178163,-1.956114054,1
111,609,0.08335262537,-1.448938251,1
111,641,0.2607076168,-1.672332883,1
111,673,0.1501767337,-1.378988624,1
111,705,1.05205822,-0.6718782187,1
111,737,1.758100033,-0.9667143822,1
111,769,1.721916437,-2.089361906,1
111,801,2.008022785,-2.331816912,1
111,833,2.257317543,-3.010675192,1
111,865,2.366209745,-3.628085136,1
111,897,2.359678507,-3.539670229,1
111,929,2.52978754,-3.343724728,1
111,961,1.56626296,-3.289277554,1
111,993,0.04452562332,-3.551101923,1
111,1025,-0.6231356263,-3.233769894,1
111,1057,-0.7234115601,-2.834853411,1
111,1089,-0.0460858345,-2.350441456,1
111,1121,0.372104764,-1.886906624,1
111,1153,1.100407958,-2.601786375,1
111,1185,0.3476055861,-4.429174423,1
111,1217,-0.5306610465,-3.636525869,1
111,1249,-2.100374699,-2.29611063,1
111,1281,-0.8761373758,-1.715396881,1
111,1313,1.082873583,-1.877466917,1
111,1345,0.2812414765,-2.550392389,1
111,1377,-0.1699088663,-2.631734133,1
111,1409,-0.4666393995,-2.131169319,1
111,1441,-0.8847593665,-2.490908384,1
111,1473,-1.11537075,-2.994085789,1
111,1505,-1.885184169,-3.28914237,1
111,1537,-2.279225349,-3.388925076,1
111,1569,-2.475208759,-3.13598156,1
111,1601,-1.198550701,-2.572429419,1
111,1633,-0.5642510653,-2.396529913,1
111,1665,-0.3021929264,-2.107764482,1
111,1697,-0.7142052054,-0.8676657677,1
111,1729,-0.9448163509,-2.209973335,1
111,1761,-0.9750420451,-3.134609938,1
111,1793,-0.6499288678,-4.028316021,1
111,1825,-0.1562489271,-3.804864883,1
111,1857,-0.4055036902,-3.221819401,1
111,1889,-0.4119540155,-2.762341738,1
111,1921,0.129391402,-2.899693727,1
111,1953,0.4149019718,-3.983566284,1
111,1985,0.1317384243,-4.697290421,1
111,2017,-0.3897767067,-3.220855236,1
143,33,8.065797806,7.579331398,1
143,65,-4.607731342,-8.069169044,1
143,97,-2.944513321,-5.894951344,1
143,129,-3.162740707,-6.442163467,1
143,161,-3.93769145,-5.53489542,1
143,193,-5.083864212,-4.898341656,1
143,225,-6.217181206,-4.501137733,1
143,257,-6.340073586,-4.883764267,1
143,289,-5.72535181,-5.276806831,1
143,321,-4.657218933,-5.340083122,1
143,353,-4.019924164,-5.304572105,1
143,385,-3.770169735,-4.394539833,1
