PIVlab, ASCII chart output - 12-Oct-2024
FRAME: 40, filenames: A:[40]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi & B:[41]MAX_TimeSrs0141516_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-2.388931274,4.741015434,1
47,65,-0.9193220139,-3.644899845,1
47,97,-0.4002053738,-4.038516045,1
47,129,-1.037184954,-5.535717964,1
47,161,-1.083712816,-4.987259865,1
47,193,-0.5046895146,-4.850868225,1
47,225,-1.40042603,-3.146094084,1
47,257,-0.8763052225,-2.420376062,1
47,289,0.2846412659,-2.89094615,1
47,321,0.08897590637,-3.985317945,1
47,353,-0.1143250465,-3.618733644,1
47,385,0.9659903049,-3.474984169,1
47,417,0.914431572,-3.388305664,1
47,449,1.236939073,-4.139152527,1
47,481,1.207948685,-5.14857769,1
47,513,0.09682422876,-3.880934477,1
47,545,-0.5571708083,-3.559650421,1
47,577,-0.1395286918,-3.086218834,1
47,609,0.5739973783,-3.173823833,1
47,641,-0.5490720272,-3.868310928,1
47,673,-1.339737177,-2.578879118,1
47,705,-0.985791564,-1.783394098,1
47,737,-0.4017375708,-1.537912369,1
47,769,-0.3691912591,-2.429950476,1
47,801,-1.585181594,-8.11315155,1
47,833,-0.8416396379,-6.23899889,1
47,865,-0.9585000873,-5.301640987,1
47,897,-1.914672375,-4.195839882,1
47,929,-3.866293907,-2.665044785,1
47,961,-4.096302509,-3.329772949,1
47,993,-3.657091618,-4.558256149,1
47,1025,-1.856583357,-4.546892166,1
47,1057,0.1485061049,-3.664200306,1
47,1089,1.276447177,-4.210212231,1
47,1121,0.6224029064,-2.277081013,1
47,1153,0.4304884672,-0.4800207615,1
47,1185,1.484687805,-0.08440089226,1
47,1217,2.422779799,-0.6362191439,1
47,1249,2.748138189,-2.169957638,1
47,1281,0.4559156895,-2.760909557,1
47,1313,-0.6051762104,-1.260063052,1
47,1345,-1.47963357,-0.5070803165,1
47,1377,-1.433005095,-0.6889125705,1
47,1409,0.1643320918,-0.5311319828,1
47,1441,0.9264472723,1.872413635,1
47,1473,-0.4873399734,3.460963249,1
47,1505,-0.7604033947,2.02632308,1
47,1537,-0.5645363331,1.284875154,1
47,1569,0.6816555262,-0.4909831285,1
47,1601,-0.4565901756,-0.02726602554,1
47,1633,-1.867193222,0.418245554,1
47,1665,-1.439132452,0.8762772083,1
47,1697,-0.09596115351,0.3434128761,1
47,1729,1.620174885,-1.521250367,1
47,1761,0.3649593592,-2.606395483,1
47,1793,-3.393992662,0.1588885784,1
47,1825,-4.453236103,0.297932148,1
47,1857,-4.4345994,-0.3554610014,1
47,1889,-3.235210419,-0.3265612721,1
47,1921,-2.226809502,0.01153966784,1
47,1953,-1.253055215,-0.1238920689,1
47,1985,-1.442061186,0.1897835582,1
47,2017,2.562794685,-0.0630222559,1
79,33,-0.06379789114,2.385125399,1
79,65,-0.9126348495,-4.724424839,1
79,97,-2.249837875,-4.1924963,1
79,129,-1.906483173,-5.388522625,1
79,161,-0.8302662373,-7.296797752,1
79,193,1.284318447,-6.564220428,1
79,225,-0.7912333012,-4.012619495,1
79,257,-0.9253802896,-2.827733755,1
79,289,-0.6080252528,-3.192779064,1
79,321,-0.4399099946,-4.287187576,1
79,353,-1.660097003,-3.569591761,1
79,385,-1.832015991,-3.709279537,1
79,417,-0.9172341228,-3.951743126,1
79,449,-0.005933225155,-4.31856823,1
79,481,0.1716921926,-4.043615818,1
79,513,0.1775144339,-3.842160702,1
79,545,0.7257403135,-3.927130222,1
79,577,0.7654144168,-3.445099354,1
79,609,0.5257797241,-3.045912027,1
79,641,0.03029669821,-4.000609398,1
79,673,-0.5513729453,-2.568457842,1
79,705,-0.6831863523,-1.450001955,1
79,737,-0.5968465805,-2.280004978,1
79,769,-0.3773323298,-1.989125729,1
79,801,-0.2146082222,-3.529707909,1
79,833,-0.8480309844,-4.939957619,1
79,865,-1.275032997,-4.698458672,1
79,897,-1.299600124,-4.428141117,1
79,929,-1.813207626,-3.590677738,1
79,961,-2.868145704,-3.530037165,1
79,993,-2.547641754,-3.471487284,1
79,1025,-1.310036421,-3.28768611,1
79,1057,0.0756649971,-3.193172455,1
79,1089,1.413258791,-4.340981483,1
79,1121,0.3960895538,-2.514224529,1
79,1153,0.7078062296,-1.576152563,1
79,1185,0.2617617846,-1.567316771,1
79,1217,0.3590754271,-2.32314539,1
79,1249,0.6858655214,-2.473042011,1
79,1281,-0.4205919504,-1.66266489,1
79,1313,-1.019174457,-2.110056639,1
79,1345,-0.7074617147,-1.672859788,1
79,1377,-0.3238453865,-1.025963068,1
79,1409,-0.2476594448,-0.481246829,1
79,1441,-0.5750414729,0.753482759,1
79,1473,-1.137782574,2.274023056,1
79,1505,-1.461288929,1.525771976,1
79,1537,-1.066199541,0.9754066467,1
79,1569,-0.9795665741,-0.6031759381,1
79,1601,-1.149989963,-0.5005344152,1
79,1633,-1.298205137,0.503218174,1
79,1665,-0.7592009306,0.2450369,1
79,1697,0.7332748771,-2.639671564,1
79,1729,1.341295838,-3.973256826,1
79,1761,0.9108649492,-3.586364269,1
79,1793,-1.18539381,-1.173021317,1
79,1825,-3.030957699,-0.6518751383,1
79,1857,-3.794859171,-1.123786092,1
79,1889,-1.917047501,-1.713186741,1
79,1921,-1.026172161,-0.9244421124,1
79,1953,-0.8863446712,-0.001215755939,1
79,1985,-2.997409344,0.1509828568,1
79,2017,-4.032370567,-0.1356165409,1
111,33,0.3163993955,0.4875230789,1
111,65,-0.579577446,-5.937028408,1
111,97,-2.502607346,-4.245446205,1
111,129,-2.019178867,-5.232938766,1
111,161,-1.789484978,-5.923952103,1
111,193,0.5760891438,-4.26446104,1
111,225,-0.9951756001,-3.289014101,1
111,257,-1.770130157,-3.256971836,1
111,289,-1.447608948,-3.183461428,1
111,321,-1.499224901,-3.620587826,1
111,353,-2.383542061,-3.860563278,1
111,385,-2.967584133,-4.131816864,1
111,417,-1.933830619,-4.841725826,1
111,449,-1.084970713,-5.014620781,1
111,481,-0.7075916529,-4.090282917,1
111,513,-0.2597316802,-3.772499084,1
111,545,1.394476652,-3.831997633,1
111,577,1.51502955,-3.087302923,1
111,609,0.1442207992,-2.776770115,1
111,641,0.201347068,-2.736251354,1
111,673,-0.2347907126,-2.56260705,1
111,705,-0.6206458807,-2.555475473,1
111,737,-0.9691809416,-2.861279964,1
111,769,-0.5013549924,-2.136815548,1
111,801,-0.5396952033,-3.370569706,1
111,833,-0.5633606911,-3.799190283,1
111,865,-1.146882296,-4.189515114,1
111,897,-2.02758503,-4.818374157,1
111,929,-2.189846754,-3.943376303,1
111,961,-1.828934908,-3.207739115,1
111,993,-1.060920954,-2.332879305,1
111,1025,-0.886692524,-2.877633095,1
111,1057,-0.01103359461,-3.542993069,1
111,1089,0.3488504291,-2.952576876,1
111,1121,-0.05444568396,-2.090799809,1
111,1153,-0.08352988958,-1.668802738,1
111,1185,-1.191641092,-2.247437954,1
111,1217,-1.144878268,-3.689226866,1
111,1249,-0.733892262,-2.448984146,1
111,1281,-0.8893695474,-1.820147514,1
111,1313,-0.8283729553,-1.91994226,1
111,1345,-0.6304085851,-1.259587884,1
111,1377,-0.1570081115,-1.126026869,1
111,1409,-0.9864365458,-1.079804897,1
111,1441,-1.986588717,-0.5089558959,1
111,1473,-1.883111954,0.05388268828,1
111,1505,-2.460827112,-0.1705185473,1
111,1537,-1.73832953,0.2034493685,1
111,1569,-1.872739911,-0.4080406427,1
111,1601,-1.737488031,-1.568996072,1
111,1633,-0.9523479939,-0.4900583029,1
111,1665,-0.2102569342,-0.1510103941,1
111,1697,0.07425808907,-1.725953817,1
111,1729,-0.5576342344,-3.719110012,1
111,1761,-1.383681893,-4.395959854,1
111,1793,-2.383826494,-1.760804653,1
111,1825,-2.64325738,-1.694942951,1
111,1857,-2.263374805,-2.018326044,1
111,1889,-1.455553532,-1.85077548,1
111,1921,-1.393829226,-1.704535246,1
111,1953,-1.794692278,-0.2020425498,1
111,1985,-2.41423893,1.077230096,1
111,2017,-3.757179737,-0.1789222658,1
143,33,0.3658923209,0.2303469181,1
143,65,-0.4005654454,-4.672513962,1
143,97,-1.202640533,-4.940103531,1
143,129,-3.49054575,-4.815156937,1
143,161,-2.662020683,-4.38977766,1
143,193,0.268782258,-4.264215946,1
143,225,-0.7423529625,-5.237045765,1
143,257,-2.41289711,-3.50125742,1
143,289,-1.973499894,-3.672759056,1
143,321,-2.10960269,-3.689121485,1
143,353,-2.200915098,-4.289801598,1
143,385,-2.038888216,-4.298182011,1
143,417,-1.785741329,-4.052502155,1
143,449,-1.254688621,-4.92589426,1
143,481,-1.063810945,-4.523427486,1
143,513,-0.9538654089,-3.554036856,1
143,545,0.1666870713,-3.570032835,1
143,577,0.3375222683,-2.842998505,1
143,609,-0.3178453445,-2.735007048,1
143,641,-0.2196584791,-2.546241999,1
143,673,-0.4639222026,-2.769565821,1
143,705,-0.5315217972,-3.231097221,1
143,737,-0.2500950694,-3.499804974,1
143,769,0.03369823098,-3.593287945,1
143,801,-0.2644494772,-3.387658596,1
143,833,-0.1819636226,-3.896002769,1
143,865,-0.7023665905,-4.094367027,1
143,897,-1.479535103,-4.108784199,1
143,929,-2.179664135,-3.678505421,1
143,961,-1.33973825,-2.725235462,1
143,993,-0.6325542331,-2.831689596,1
143,1025,-0.3478345871,-3.156679392,1
143,1057,0.2916979194,-3.297909498,1
143,1089,0.2572499216,-2.837239742,1
143,1121,0.2786630392,-2.77737236,1
143,1153,-0.5635331869,-2.357965469,1
143,1185,-2.387572765,-2.618648529,1
143,1217,-1.883754134,-3.661302805,1
143,1249,-1.346092939,-2.21233654,1
143,1281,-1.257463336,-1.320411325,1
143,1313,-0.8076741695,-1.95919168,1
143,1345,-0.5970797539,-0.9738907814,1
143,1377,-0.5103756785,-1.089217663,1
143,1409,-1.328246832,-1.380164385,1
143,1441,-1.964282274,-0.7590322495,1
143,1473,-2.653823137,-1.296942115,1
143,1505,-3.309092045,-1.263380766,1
143,1537,-2.10422039,-0.2411972284,1
143,1569,-2.113749504,-0.3218396902,1
143,1601,-1.74175334,-1.149359226,1
143,1633,-1.343773961,-2.388495445,1
143,1665,-1.314150333,-1.909199953,1
143,1697,-1.319448948,-0.965195775,1
143,1729,-1.593958855,-0.9412660599,1
143,1761,-2.461364985,-2.119386673,1
143,1793,-3.803521633,-1.962496281,1
143,1825,-3.077949286,-2.523867607,1
143,1857,-1.460494518,-1.511097789,1
143,1889,-1.228807211,-0.3212634623,1
143,1921,-1.951411963,0.196449548,1
143,1953,-2.694518805,0.9122373462,1
143,1985,-2.962780476,1.20446682,1
143,2017,-3.326328278,-0.4670969248,1
175,33,0.3177537024,0.7088680267,1
175,65,-0.6995545626,-2.458325386,1
175,97,-0.7577237487,-3.84615159,1
