PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 19, filenames: A:[19]MAX_TimeSrs025_TgUtrmcherry.avi & B:[20]MAX_TimeSrs025_TgUtrmcherry.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-1.167596579,-0.06789386272,1
47,65,-1.353873253,0.3745419979,1
47,97,-1.449234366,0.5979988575,1
47,129,-0.5518307686,0.1231845617,1
47,161,0.2020418644,0.1836696863,1
47,193,0.832064271,0.01559841633,1
47,225,2.741661072,1.145678043,1
47,257,4.268360138,2.514019489,1
47,289,5.442776203,-15.76332188,1
47,321,-0.6176967621,-0.5772862434,1
47,353,2.505294323,0.4474411011,1
47,385,9.334496498,2.044077635,1
47,417,8.335229874,2.95670557,1
47,449,6.303993225,1.088249683,1
47,481,5.659144402,2.579046249,1
47,513,6.858748913,3.494998693,1
47,545,8.32941246,4.9544034,1
47,577,9.68268013,4.995347977,1
47,609,1.094806671,-0.00638961792,1
47,641,7.090211391,2.80244112,1
47,673,7.830486298,2.798403025,1
47,705,8.516027451,2.639569044,1
47,737,9.066340446,1.767692804,1
47,769,9.954723358,-0.1476223469,1
47,801,8.605449677,2.07708931,1
47,833,7.668494701,2.072490931,1
47,865,5.756099701,0.414593339,1
47,897,3.889899254,-0.8414412737,1
47,929,6.036831856,-1.3608706,1
47,961,7.973622799,-1.966483831,1
47,993,8.816188812,-0.8804656267,1
47,1025,7.595125198,-1.703342199,1
47,1057,6.607815266,-2.142454624,1
47,1089,6.831603527,-2.541003704,1
47,1121,6.246010303,-2.338971615,1
47,1153,5.873200417,-0.6619038582,1
47,1185,6.473481178,-2.113919735,1
47,1217,7.413329124,-2.920092106,1
47,1249,7.617426395,-3.022650957,1
47,1281,6.484904289,-4.110056877,1
47,1313,5.673270226,-3.637236595,1
47,1345,6.156462669,-3.160037518,1
47,1377,7.533618927,-2.830295324,1
47,1409,7.802124023,-2.838381052,1
47,1441,6.997367859,-4.058047295,1
47,1473,5.874632835,-4.532362938,1
