PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 24, filenames: A:[24]MAX_TimeSrs025_TgUtrmcherry.avi & B:[25]MAX_TimeSrs025_TgUtrmcherry.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.036052465,1.386184931,1
47,65,0.3722359836,-3.044993401,1
47,97,-0.1923630238,-2.962072849,1
47,129,-0.05280280113,-0.5418692231,1
47,161,-0.120369792,0.1737914085,1
47,193,0.2307988405,0.3866550922,1
47,225,0.7438352108,-0.3315392435,1
47,257,0.6466889381,-0.8403815031,1
47,289,0.2345663309,-0.6665543914,1
47,321,0.03214919567,0.1148992777,1
47,353,0.0350137651,-0.7837157249,1
47,385,0.2960755229,-1.00276351,1
47,417,-0.4065016806,-0.4175255299,1
47,449,-0.9960426092,-0.6749191284,1
47,481,-1.04608345,-8.900810242,1
47,513,0.1299524307,-0.1217930615,1
47,545,0.4845593274,0.01621153951,1
47,577,1.411320806,0.0294020772,1
47,609,2.172874928,-0.6968994141,1
47,641,3.43233633,-2.504230976,1
47,673,4.646108627,-2.603700876,1
47,705,4.753189087,-3.301597595,1
47,737,2.602976322,-2.304368973,1
47,769,0.6265072823,0.100548625,1
47,801,0.7440543175,0.1622602642,1
47,833,1.423480988,-0.13244766,1
47,865,6.666149139,1.156928301,1
47,897,8.178128242,1.243984938,1
47,929,0.5483407974,-0.5946118236,1
47,961,2.858752489,-1.455375195,1
47,993,1.169583797,0.0003435611725,1
47,1025,2.075044632,-0.1222610474,1
47,1057,2.855051756,-1.083508492,1
47,1089,2.213100433,-1.595786452,1
47,1121,1.185904503,-1.981654406,1
47,1153,0.5447864532,-2.176005363,1
47,1185,4.672477245,-3.029444218,1
47,1217,6.469863415,-1.479857802,1
47,1249,3.583990097,0.2761594057,1
47,1281,5.616127491,-1.139044046,1
47,1313,5.870398521,-1.083522677,1
47,1345,6.974290848,-2.653884888,1
47,1377,8.376514435,-3.581401825,1
47,1409,8.903166771,-4.730042458,1
47,1441,9.076999664,-3.669127703,1
47,1473,9.977916718,-2.078003407,1
47,1505,10.79680443,-2.348288536,1
47,1537,11.03572941,-3.246240616,1
47,1569,8.341159821,-3.89328146,1
47,1601,7.152353287,-5.786084652,1
47,1633,6.482012749,-5.66947031,1
47,1665,4.370286942,-4.424755096,1
47,1697,4.12932682,-4.019504547,1
47,1729,4.903826714,-3.905117989,1
47,1761,2.712698936,-5.020587444,1
47,1793,1.173696995,-4.555354595,1
47,1825,0.3944394588,-0.5076807737,1
47,1857,-0.2769925296,-0.8618807793,1
47,1889,-0.2595968246,-0.9335976839,1
47,1921,0.1633393466,-0.4473429918,1
47,1953,0.6331090927,0.04288810492,1
47,1985,1.543543577,-0.1681619585,1
47,2017,0.8621724844,-0.365948081,1
79,33,-0.1085146666,1.787178755,1
79,65,0.06473505497,-2.639122963,1
79,97,0.007815074176,-1.709438205,1
79,129,0.2421075851,-0.8126513958,1
79,161,-0.6453199387,-0.2780419588,1
79,193,-0.6511175036,-0.1671259999,1
79,225,-0.1096416116,-0.7113287449,1
79,257,-0.5135797262,-1.464037061,1
79,289,-0.2117508352,-0.6369509101,1
79,321,-0.1594099402,-0.1750136614,1
79,353,-0.1049278229,-0.2128455341,1
79,385,-0.01445606351,-0.6908595562,1
79,417,-0.2539759278,-1.275541067,1
79,449,-0.2718065679,-0.883890152,1
79,481,-0.4912093878,-9.681994438,1
79,513,0.4477055669,0.005923211575,1
79,545,0.3533920944,0.2216191292,1
79,577,0.4739324152,0.2800372243,1
79,609,0.7485493422,-1.059019804,1
79,641,1.73440671,-2.55621767,1
79,673,3.327319145,-2.507537603,1
79,705,3.786364079,-1.984742641,1
79,737,1.575090408,-0.8761771917,1
79,769,1.885746241,0.244158566,1
79,801,2.119859457,-0.01582967862,1
79,833,1.682750702,-0.5333890319,1
79,865,3.677844524,0.1520120203,1
79,897,7.069351673,0.7105126381,1
79,929,6.180799007,-1.20012176,1
79,961,4.416437149,-0.5295562148,1
79,993,3.187764406,0.3740782738,1
79,1025,3.497205019,-0.2203105986,1
79,1057,4.533539772,-0.9535793066,1
79,1089,4.812107563,-1.217897534,1
79,1121,3.937951088,-2.087400913,1
79,1153,4.101860523,-2.499809265,1
79,1185,3.716811895,-1.714971662,1
79,1217,4.252475739,-1.71657908,1
79,1249,5.8450737,-0.5355068445,1
79,1281,7.242640018,-1.084614396,1
79,1313,6.634093285,-0.7326527834,1
79,1345,5.913711071,-1.90149498,1
79,1377,8.170685768,-2.637688637,1
79,1409,8.100635529,-3.646376848,1
79,1441,7.300365448,-4.180045128,1
79,1473,7.441618919,-3.957230091,1
79,1505,7.021990776,-3.736507416,1
79,1537,7.148103714,-3.134254694,1
79,1569,0.8946752548,-3.211390018,1
79,1601,7.029019833,-4.304049969,1
79,1633,6.769476414,-3.828828812,1
79,1665,5.443031788,-3.409931183,1
79,1697,4.235010147,-2.962813854,1
79,1729,4.095551968,-2.467604637,1
79,1761,1.946103096,-2.903105736,1
79,1793,-0.1257271767,-1.980538011,1
79,1825,-0.1599468589,-0.7459862828,1
79,1857,-1.302133083,-0.4705237746,1
79,1889,-0.9355857968,-0.5309563875,1
79,1921,0.3552772403,-0.4860995412,1
79,1953,1.210762501,-0.8546777964,1
79,1985,1.734113932,-0.9949727058,1
79,2017,0.7395062447,-0.2537800074,1
111,33,-0.3309568465,1.854584336,1
111,65,-0.4529075325,-0.1224201098,1
111,97,0.05868366361,-0.9607332349,1
111,129,0.04400509596,-1.232098341,1
111,161,-0.3356336355,-0.5352975726,1
111,193,-0.2844662368,-0.1932607889,1
111,225,0.2174181342,-0.5430516005,1
111,257,0.7350640297,-0.7471283078,1
111,289,0.02627453208,-0.6450989842,1
111,321,-0.1382403672,-0.3983957469,1
111,353,0.1019949615,-0.09180495143,1
111,385,0.06261360645,-0.3650206625,1
111,417,0.5382935405,-0.8322710991,1
111,449,0.3577059209,-0.5726322532,1
111,481,0.2175841779,-0.2068602443,1
111,513,0.4304804802,0.1235848144,1
111,545,0.8299800158,0.2743293941,1
111,577,0.3734685183,0.08985634893,1
111,609,-0.1279895306,-0.9418854713,1
111,641,-0.02270770073,-1.677393794,1
111,673,2.398358107,-2.053431749,1
111,705,3.049291134,-1.421146393,1
111,737,2.045866013,-0.1033642888,1
111,769,1.619305253,-0.1838044524,1
111,801,1.357121587,-1.412406087,1
111,833,1.83607614,-1.292234182,1
111,865,2.131934166,-0.9133273363,1
111,897,8.489202499,-0.4307951033,1
111,929,6.431005478,-0.5289555788,1
111,961,4.292157173,0.7287180424,1
111,993,4.396952629,1.808112383,1
111,1025,4.058723927,-0.5706710815,1
111,1057,4.406889439,-1.565106511,1
111,1089,4.988666534,-1.452481627,1
111,1121,4.919802666,-2.70707655,1
111,1153,5.515239716,-2.979860783,1
111,1185,5.330331326,-1.454772472,1
111,1217,5.311155796,-2.089067936,1
111,1249,6.479043484,-1.316340089,1
111,1281,7.442941189,-1.134186029,1
111,1313,7.401776314,-1.558164954,1
111,1345,7.437458992,-1.745056391,1
111,1377,7.987030029,-2.313344479,1
111,1409,8.262191772,-1.970611572,1
111,1441,7.898797989,-3.517184973,1
111,1473,6.790705204,-4.708325863,1
111,1505,4.982315063,-4.585337639,1
111,1537,-4.279550076,-3.886231661,1
111,1569,-4.692373753,-3.645100594,1
111,1601,6.196005821,-3.713281393,1
111,1633,6.449236393,-4.029084682,1
111,1665,6.592794418,-3.066275358,1
111,1697,4.381999493,-1.426900625,1
111,1729,2.905953169,-1.745827794,1
111,1761,0.7056297064,-1.775123239,1
111,1793,0.1836574376,-0.9221411943,1
111,1825,-0.3426037431,-0.3446945548,1
111,1857,-1.168953776,-0.0574811995,1
111,1889,-1.307659984,0.05673891306,1
111,1921,0.2357374281,-0.3545784354,1
111,1953,0.929656148,-1.23224771,1
111,1985,0.9910642505,-0.6214762926,1
111,2017,0.8764699101,-0.2138683796,1
143,33,-0.01976230741,1.656598449,1
143,65,-0.2388630807,-0.162255317,1
143,97,-0.5077830553,-1.144334316,1
143,129,-0.7650644183,-1.73685205,1
143,161,-0.6066592336,-0.576574564,1
143,193,-0.4653916359,-0.534837544,1
143,225,-0.2563688159,-0.6668083668,1
143,257,0.1252193451,-0.9841687083,1
143,289,0.4350365996,-0.7371977568,1
143,321,0.1452051401,-0.1248561144,1
143,353,0.4163990021,0.3722961545,1
143,385,0.7132388353,-0.2119740844,1
143,417,0.3056173623,-0.4863706231,1
143,449,0.1115406901,-0.1389266253,1
143,481,0.1916122735,0.06970652938,1
143,513,0.2904068232,0.3484641612,1
143,545,-0.02010031044,0.4579390585,1
143,577,-0.1370337307,0.1643641591,1
143,609,0.1782842875,-0.1138317287,1
143,641,0.2358225584,-0.4246416092,1
143,673,1.11663568,-0.8060307503,1
143,705,1.501586318,-0.1949512362,1
143,737,1.823806643,0.1935079694,1
143,769,4.221901894,-0.7707558274,1
143,801,-16.56482124,-6.956696987,1
143,833,0.8803055286,-0.2459538579,1
143,865,2.388075352,-0.5560842752,1
143,897,6.011961937,-0.5085799098,1
143,929,6.798965454,0.4521362782,1
143,961,5.058815002,1.581782341,1
143,993,4.774106026,1.656034231,1
143,1025,4.728463173,-0.08097490668,1
143,1057,4.740054131,-1.414246917,1
143,1089,3.843290329,-2.294629574,1
143,1121,3.92292881,-2.508471966,1
143,1153,4.315758228,-1.9739573,1
143,1185,5.716666698,-1.303538561,1
143,1217,6.757544041,-1.77384007,1
143,1249,7.411820889,-1.682739615,1
143,1281,7.996469498,-1.189069629,1
143,1313,8.143761635,-2.030935764,1
143,1345,8.030948639,-2.547653675,1
143,1377,7.853982449,-2.474058867,1
143,1409,8.159732819,-2.39271307,1
143,1441,8.020915985,-3.248885393,1
143,1473,7.564137459,-3.395871878,1
143,1505,7.865176678,-2.276443481,1
143,1537,6.601682186,-3.1785326,1
143,1569,5.98617363,-3.567768812,1
143,1601,0.2222080231,0.1023313999,1
143,1633,6.19246006,-1.469812632,1
143,1665,5.993023396,-3.060043097,1
143,1697,5.103563309,-1.386427402,1
143,1729,1.99456799,-1.0300349,1
143,1761,0.4987767935,-0.4927342534,1
143,1793,0.2519330382,-0.3480781317,1
143,1825,-0.2420438379,-0.2749022841,1
143,1857,-0.6849739552,-0.00157122314,1
143,1889,-0.31210199,0.006867408752,1
143,1921,0.03657497466,-0.271299541,1
143,1953,0.4261650443,-0.3974537253,1
143,1985,0.9907387495,-0.1658030152,1
143,2017,0.6565263271,-0.1361250281,1
175,33,0.02913278341,1.296040058,1
175,65,0.008197903633,-0.5424851179,1
175,97,-0.3183898926,-0.8689444065,1
175,129,-0.3323747218,-0.9678695202,1
175,161,-0.2923471034,-0.3757911325,1
175,193,-0.4903180897,-0.3363820016,1
175,225,-1.058423162,-0.6094903946,1
175,257,-0.6119986773,-0.7531873584,1
175,289,-0.2112955451,-0.4374471307,1
175,321,-0.3328332901,-8.38151741,1
175,353,0.1839231551,-0.6008601189,1
175,385,0.514456749,-0.3437057734,1
175,417,0.3918625116,-0.5402266979,1
175,449,0.00806003809,-0.3069590628,1
175,481,-0.002453327179,0.1291227639,1
175,513,0.3581789136,0.4457829595,1
175,545,-0.2871180773,0.5317414403,1
175,577,0.1168724298,0.4845284224,1
175,609,0.666883707,0.1483949125,1
175,641,1.047068834,-0.3483386636,1
175,673,0.8877287507,-0.7926864624,1
175,705,0.7860093117,-0.4574808478,1
175,737,1.267830372,-0.3584100604,1
175,769,1.359800696,-0.5392153263,1
175,801,-5.497101307,0.2297101021,1
175,833,-0.7543771267,6.240321159,1
175,865,5.228869438,-0.9118579626,1
175,897,6.174379349,0.2069538236,1
175,929,6.821939945,0.817255199,1
175,961,6.790465832,1.074884653,1
175,993,5.282227993,0.7820937037,1
175,1025,5.438205719,0.3178070784,1
175,1057,5.846953869,-0.4860225916,1
175,1089,5.900787354,-2.03672266,1
175,1121,1.037421703,-0.1003180742,1
175,1153,4.113771439,-0.9334808588,1
175,1185,6.562371731,-1.710935712,1
175,1217,7.359919548,-2.370457411,1
175,1249,7.78393364,-1.623388052,1
175,1281,10.24556732,-1.748609662,1
175,1313,8.952390671,-2.239223719,1
175,1345,8.573980331,-2.413575411,1
175,1377,8.124394417,-2.54897356,1
175,1409,7.946196556,-2.932248592,1
175,1441,8.31594944,-3.295403004,1
175,1473,9.073595047,-3.354613781,1
175,1505,8.598234177,-2.647124529,1
175,1537,7.557421684,-2.441252708,1
175,1569,6.583806515,-3.03514576,1
175,1601,0.2179679871,-1.116577148,1
175,1633,5.68196249,-4.133267403,1
175,1665,4.359332085,-2.58054924,1
175,1697,3.981032372,-1.342538595,1
175,1729,1.801039815,-1.07047224,1
175,1761,0.7131049633,-0.1950629354,1
175,1793,0.57635355,-0.06118404865,1
175,1825,0.4149872959,-0.4162143767,1
175,1857,0.3237552941,-0.3812196851,1
175,1889,0.2064843476,-0.6198143959,1
175,1921,0.2067508996,-1.452608347,1
175,1953,0.5234014988,-1.376647472,1
175,1985,0.4302262366,-0.8748406172,1
175,2017,0.2301023901,-0.1961026192,1
207,33,-0.230352819,0.8961786032,1
207,65,-0.4175398946,-0.4332365394,1
207,97,-0.5817136765,-0.6405518651,1
