PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 59, filenames: A:[59]MAX_TimeSrs025_TgUtrmcherry.avi & B:[60]MAX_TimeSrs025_TgUtrmcherry.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,2.791695833,5.45282793,1
47,65,2.517725945,2.333616734,1
47,97,0.3599247932,0.540861845,1
47,129,-0.8338088989,-0.6965998411,1
47,161,-0.5815947056,0.01305386424,1
47,193,-0.5766177177,-0.01330006123,1
47,225,-0.4982554913,0.9209792614,1
47,257,-0.4613209963,1.267916203,1
47,289,-0.2743550539,0.6100121737,1
47,321,-0.1255680323,0.1568044424,1
47,353,0.368239969,0.8379817009,1
47,385,0.9101345539,1.589688063,1
47,417,0.4867876172,1.629574537,1
47,449,-0.2745181322,0.642347455,1
47,481,-0.3712666631,0.5952860117,1
47,513,-0.1372184157,0.8917902708,1
47,545,-0.1468917727,-0.09501373768,1
47,577,-0.40442729,-0.0569961369,1
47,609,-0.1831957698,0.8591525555,1
47,641,-0.4102399945,1.996914148,1
47,673,-0.836930275,2.318246841,1
47,705,-0.9746522903,1.442268848,1
47,737,-0.002267837524,-0.1343837976,1
47,769,0.4811354876,-0.6358560324,1
47,801,0.05831217766,-0.499117732,1
47,833,0.2603368163,-0.04346901178,1
47,865,0.7693657875,-0.02724033594,1
47,897,0.5802707672,-0.1525544226,1
47,929,0.5329605341,-0.1469150186,1
47,961,0.05563044548,-0.7964966297,1
47,993,1.741459131,-1.396109462,1
47,1025,3.393924713,-1.146433353,1
47,1057,1.991034031,0.5387724638,1
47,1089,6.240477085,-0.2345970869,1
47,1121,5.019227028,-1.152531505,1
47,1153,1.768889666,-1.521051288,1
47,1185,-0.1662255526,-0.5062153935,1
47,1217,-1.358842373,0.41866678,1
47,1249,-2.364657879,0.4828878641,1
47,1281,-1.792928696,0.3128849864,1
47,1313,-0.122790575,-0.3471844196,1
47,1345,0.4373040199,-1.357884169,1
47,1377,0.3040270209,-1.045500994,1
47,1409,-0.08120649308,-1.541177988,1
47,1441,-0.7093464136,-1.770527601,1
47,1473,-1.000328779,-1.41609621,1
47,1505,-0.689157784,-1.267615914,1
47,1537,-0.5791617036,-1.319664598,1
47,1569,-0.1988809705,-0.4964766502,1
47,1601,-0.1116735041,-1.127720594,1
47,1633,-0.8991421461,-1.970311642,1
47,1665,-1.890418768,-2.624586344,1
47,1697,-1.445796251,-1.582730293,1
47,1729,-1.482047915,-1.208655596,1
47,1761,-2.589715481,-1.220507503,1
47,1793,-4.095380306,-1.249567866,1
47,1825,-4.276864052,-1.901319504,1
47,1857,-3.434668064,-2.049884081,1
47,1889,-2.007490396,-1.170928478,1
47,1921,-1.20246172,-0.2377178073,1
47,1953,-0.7814872265,0.4005734324,1
47,1985,-0.9733813405,0.223623693,1
47,2017,-1.947395444,-2.333798885,1
79,33,0.0924294591,1.062196732,1
79,65,-1.355455637,2.479965448,1
79,97,-1.575716972,2.534596443,1
79,129,-0.3226464987,0.2021039724,1
79,161,-0.3334646225,0.2962293327,1
79,193,-0.1413558125,-0.7218194008,1
79,225,0.2210307419,0.01928198338,1
79,257,0.07094201446,0.4142512679,1
79,289,-0.09872220457,0.4377955198,1
79,321,-0.02338251472,0.4419835806,1
79,353,0.1924036592,0.8423908949,1
79,385,-0.06322836876,1.518371463,1
79,417,-0.4512187839,1.336170077,1
79,449,-0.6144729853,1.14785254,1
79,481,-1.062098384,1.814591408,1
79,513,-1.38812995,4.903321743,1
79,545,-1.716931581,1.046707988,1
79,577,-1.049617887,0.3351461291,1
79,609,-0.6139823198,0.7341187596,1
79,641,-1.05981946,1.107849598,1
79,673,-0.9435169101,1.064411163,1
79,705,-0.05082583427,0.9449295998,1
79,737,0.4468665123,-0.13129282,1
79,769,0.6130073667,-0.6207274199,1
79,801,0.2229312062,-0.8366649747,1
79,833,-0.07045918703,-0.8284509182,1
79,865,-0.1009195149,-0.4080632329,1
79,897,0.04825782776,-0.07071946561,1
79,929,3.454307795,0.5706017017,1
79,961,1.737351894,-0.08415754139,1
79,993,2.606145859,-0.6495750546,1
79,1025,3.027328014,-0.7132000923,1
79,1057,0.8918199539,-0.1976846755,1
79,1089,3.031694651,-1.070286751,1
79,1121,3.937691927,-1.951341748,1
79,1153,2.54997015,-0.7769528031,1
79,1185,1.243179798,0.2684211135,1
79,1217,0.2927629948,0.3826102018,1
79,1249,-0.5755677819,0.03195059299,1
79,1281,-0.5572429895,-0.1469054371,1
79,1313,0.12826325,-0.3174588382,1
79,1345,0.1646328866,-0.4335941076,1
79,1377,-0.1701350212,-1.172320962,1
79,1409,-0.3487288356,-1.570244074,1
79,1441,-0.4523859024,-1.386771679,1
79,1473,-0.3807400465,-1.064847231,1
79,1505,-0.2574165463,-0.9600482583,1
79,1537,-0.386909008,-0.4925742149,1
79,1569,-1.249361753,-0.02963995934,1
79,1601,-0.4142270386,-0.2317339778,1
79,1633,-0.7821061015,-0.04928183556,1
79,1665,-1.324251652,-1.051641345,1
79,1697,-0.928642869,-0.7303978205,1
79,1729,-0.8583418131,-0.3661913872,1
79,1761,-1.408380032,-0.8862708807,1
79,1793,-1.283073425,-0.6965843439,1
79,1825,-1.699886799,-0.9425590038,1
79,1857,-1.750113726,-1.077058077,1
79,1889,-1.390437126,-0.5397729874,1
79,1921,-0.5652710199,-0.5545077324,1
79,1953,-0.1168250442,-0.2534203529,1
79,1985,-0.1922701001,0.1233445406,1
79,2017,-0.7317955494,-0.6386047602,1
111,33,0.3481909037,0.0580303669,1
111,65,-0.238143146,2.182530403,1
111,97,0.06428101659,3.517410755,1
111,129,-0.0307456404,1.059982896,1
111,161,-0.09465773404,-0.05444929004,1
111,193,0.06726588309,-0.4124443531,1
111,225,0.2542676628,-0.241656065,1
111,257,0.1214200705,0.1644806713,1
111,289,0.2768113613,0.3578242362,1
111,321,0.03628123552,0.4639907479,1
111,353,-0.5660516024,1.066441536,1
111,385,-0.62525177,1.289026141,1
111,417,-0.8301789761,0.9376899004,1
111,449,-0.807629168,1.018033266,1
111,481,-0.8660877943,1.528954148,1
111,513,-1.713205218,4.4365592,1
111,545,-2.057715654,1.386885166,1
111,577,-1.258213162,0.4382741451,1
111,609,-0.5681542754,0.475338757,1
111,641,-1.189883351,0.6882959604,1
111,673,-1.06672287,0.9261956811,1
111,705,-0.5165928602,0.795778811,1
111,737,0.06636865437,0.07172852755,1
111,769,0.7746533751,-0.5288533568,1
111,801,2.469596386,-3.542732,1
111,833,0.0311768651,-1.070344448,1
111,865,0.1955507994,-0.4214023948,1
111,897,-0.07590526342,-0.01465326548,1
111,929,0.7831048965,1.075068474,1
111,961,2.404958248,2.786399841,1
111,993,3.369054794,0.2060429007,1
111,1025,5.089137077,-0.7028673291,1
111,1057,4.725860596,-0.7929584384,1
111,1089,2.271907091,-0.9739660025,1
111,1121,2.029850006,-0.1920062751,1
111,1153,2.252444744,0.2842268944,1
111,1185,2.656450987,0.5765032768,1
111,1217,1.492560625,0.471060425,1
111,1249,0.3970037103,0.03941822052,1
111,1281,0.004814118147,-0.07932331413,1
111,1313,0.2420430928,0.009688213468,1
111,1345,0.2015094012,-0.3726166785,1
111,1377,-0.05978665501,-0.7380051017,1
111,1409,-0.462923795,-0.900953114,1
111,1441,-0.261515677,-0.7821797132,1
111,1473,-0.1481814086,-0.7598577738,1
111,1505,-0.262658298,-0.4560126662,1
111,1537,-0.3725626171,0.6170768738,1
111,1569,-0.7180728912,0.3549929857,1
111,1601,-0.4100024998,-0.4437584579,1
111,1633,-0.5300238132,-0.467828393,1
111,1665,-1.191574216,0.007768034935,1
111,1697,-0.6892861724,0.3541484773,1
111,1729,-0.5214806199,0.08269694448,1
111,1761,-0.8164279461,-0.5446602106,1
111,1793,-1.06545043,-0.205447793,1
111,1825,-1.245622158,0.2639246881,1
111,1857,-1.12403965,-0.3583034873,1
111,1889,-0.4592773914,-0.004032731056,1
111,1921,-0.2927680016,-0.7638375759,1
111,1953,-0.1173397303,-0.6160996556,1
111,1985,-0.1340266168,0.09314277023,1
111,2017,-0.406781733,0.006777316332,1
143,33,-0.0588478446,-0.1225037575,1
143,65,0.1158086061,1.273718238,1
143,97,0.3614297509,3.148441553,1
143,129,0.006271705031,1.719856024,1
143,161,-0.304099381,0.2776839137,1
143,193,-0.1778480262,-0.0911526233,1
143,225,0.05003739893,-0.3112879992,1
143,257,-0.2457798719,-0.03637428582,1
143,289,-0.110695906,0.2517805398,1
143,321,0.1274846792,0.5076283216,1
143,353,-0.2857964337,1.058217287,1
143,385,-0.4759154916,1.042456865,1
143,417,-0.8724710345,0.9829690456,1
143,449,-0.9976718426,1.014846206,1
143,481,-0.8385435343,0.9197925329,1
143,513,-1.196542621,1.236593366,1
143,545,-2.413836002,3.70108223,1
143,577,-0.3112451434,0.4170686007,1
143,609,-0.4017410278,-0.9090638161,1
143,641,-0.7683439255,0.4688937664,1
143,673,-0.8890987635,0.7611379027,1
143,705,-0.7631113529,0.8700628877,1
143,737,-0.5754119158,0.4840854406,1
143,769,0.5325776339,-0.3927253485,1
143,801,0.8104391098,-0.9763091803,1
143,833,0.2047077417,-0.5910276175,1
143,865,0.2655107379,-0.3369021416,1
143,897,0.3095616102,-0.1554700732,1
143,929,0.9868329763,0.8569288254,1
143,961,2.609709024,1.934076786,1
143,993,3.171103477,0.3513741493,1
143,1025,4.973172188,-0.548274219,1
143,1057,4.546208382,-0.4527487159,1
143,1089,3.898693562,0.1534676999,1
143,1121,4.549654961,0.01847434044,1
143,1153,4.106641769,0.2710659504,1
143,1185,2.977206707,0.7528170347,1
143,1217,1.653449535,0.6279060841,1
143,1249,1.109284997,0.4278831482,1
143,1281,0.6645326614,0.05797055364,1
143,1313,0.3700819612,-0.1636355221,1
143,1345,0.1935214698,-0.2871046066,1
143,1377,-0.02489920706,-0.6259229183,1
143,1409,-0.03972657025,-0.5819826126,1
143,1441,0.1573137939,-0.5427170992,1
143,1473,-0.09693279862,-0.6791276336,1
143,1505,-0.2817160189,-0.1976909339,1
143,1537,-0.5415438414,0.4774819911,1
143,1569,-0.8642584682,0.04053223133,1
143,1601,-0.8649203181,-0.3553033471,1
143,1633,-0.7712503672,-0.4463818669,1
143,1665,-0.8384423852,0.4419649243,1
143,1697,-0.9481341839,1.558523774,1
143,1729,-0.8378534317,0.6106405258,1
