PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 60, filenames: A:[60]MAX_TimeSrs025_TgUtrmcherry.avi & B:[61]MAX_TimeSrs025_TgUtrmcherry.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.226986587,3.750894308,1
47,65,0.4950806797,0.8082861304,1
47,97,-0.001234285533,-0.8630566597,1
47,129,-0.4019619226,-0.8310166597,1
47,161,-0.01351726055,-0.04537785053,1
47,193,-0.4272928834,-0.07910740376,1
47,225,-0.3668186069,-0.4474303126,1
47,257,0.078361094,-0.379212141,1
47,289,0.1736697555,-0.1408233345,1
47,321,-0.5009272099,0.06652033329,1
47,353,-0.5275075436,0.5654448271,1
47,385,-0.4719920754,0.4986960888,1
47,417,-0.5387954712,0.01273047924,1
47,449,-0.2997882366,-0.06914103031,1
47,481,-0.04593640566,0.3584157228,1
47,513,-0.2733137608,0.4340264797,1
47,545,-5.145483971,0.7243508101,1
47,577,0.397372663,-0.5520379543,1
47,609,0.4495198727,-0.2077250481,1
47,641,-1.282255769,0.6736170053,1
47,673,-1.216492891,0.9134590626,1
47,705,-0.3211593628,-0.05586904287,1
47,737,0.08043521643,-0.1598488092,1
47,769,0.01125851274,0.2407391667,1
47,801,-0.4431408644,0.1089884788,1
47,833,0.2516883016,0.2280293405,1
47,865,0.8278107643,0.2720882893,1
47,897,0.3708093166,0.1354247332,1
47,929,0.849706471,1.083712697,1
47,961,1.652206302,0.4492652714,1
47,993,4.640564919,-0.806183815,1
47,1025,6.464793205,-1.581500053,1
47,1057,4.399366856,-2.356996536,1
47,1089,3.358380079,-0.7709050179,1
47,1121,3.701405764,-2.156848192,1
47,1153,3.569990635,-2.619121075,1
47,1185,1.376560807,-1.590021372,1
47,1217,-0.04547357559,-0.9018834829,1
47,1249,-3.480628252,-1.182459831,1
47,1281,-3.627824783,-1.583212137,1
47,1313,-1.400787115,-0.8937231302,1
47,1345,0.1819173098,-0.6622505188,1
47,1377,0.4611910582,0.1323662996,1
47,1409,-0.5828508139,1.11477828,1
47,1441,-1.548490524,-0.6078283191,1
47,1473,-1.671723127,-1.70506382,1
47,1505,-0.2543881834,-1.562208652,1
47,1537,0.8852546215,-2.128305912,1
47,1569,1.256417632,-1.953521252,1
47,1601,0.927778244,-1.395613194,1
47,1633,0.759979248,-1.166542768,1
47,1665,0.5722968578,-1.637351751,1
47,1697,0.3292059898,-2.127045393,1
47,1729,0.04101777077,-2.37268734,1
47,1761,0.009436577559,-2.27252388,1
47,1793,-0.849290967,-2.120036125,1
47,1825,-0.9190208316,-1.647489905,1
47,1857,-0.529723525,-1.254678965,1
47,1889,-0.7414764762,-0.2525894642,1
47,1921,-0.5375002027,-0.4472956359,1
47,1953,-0.7726778388,-0.009449511766,1
47,1985,-0.7249544859,0.2537876368,1
47,2017,0.1605291367,-0.8023920059,1
79,33,0.01414653659,0.6709302068,1
79,65,0.4325633049,0.5540821552,1
79,97,0.1264168322,0.05901628733,1
79,129,-0.2614969015,-0.6046648026,1
79,161,-0.165247947,0.1477554142,1
79,193,-0.3405655026,0.2858246565,1
79,225,-0.4329300821,-0.4237186611,1
79,257,-0.2097707987,-0.3628951907,1
79,289,-0.1133282855,0.1280950606,1
79,321,-0.4231700897,0.2286743522,1
79,353,-0.7839558721,0.6433723569,1
79,385,-1.058438659,0.7583690882,1
79,417,-0.8579203486,0.5088853836,1
79,449,-0.6793220043,0.4617943168,1
79,481,-0.5991869569,0.4227735102,1
79,513,-0.6246151328,-0.1934921443,1
79,545,-1.160771012,-0.2481484413,1
79,577,-0.2879558802,0.3848274052,1
79,609,0.4215681851,0.3520088494,1
79,641,-0.5069961548,0.8450422287,1
79,673,-0.2645527124,1.076041222,1
79,705,-0.0007585287094,0.4026929438,1
79,737,-0.3401265144,0.08841010928,1
79,769,0.01021191478,0.07027540356,1
79,801,-0.04036583006,0.1263255775,1
79,833,0.1467147022,0.1189639121,1
79,865,0.01613298059,0.2293189466,1
79,897,-0.245393157,0.5097021461,1
79,929,9.218021393,2.333906651,1
79,961,1.814694524,0.1765285134,1
79,993,3.193096161,-0.7297220826,1
79,1025,4.304772854,-1.533249378,1
79,1057,2.60567975,-1.526464939,1
79,1089,3.183361769,-0.6968713999,1
79,1121,4.129570484,-0.1522548199,1
79,1153,2.14883852,0.642154932,1
79,1185,1.404253244,-0.3140060902,1
79,1217,0.5804114938,-0.5991620421,1
79,1249,-0.6939857602,-0.9028111696,1
79,1281,-1.215121984,-0.7952152491,1
79,1313,-0.8947162628,-0.6466869116,1
79,1345,-1.116396666,-2.609771252,1
79,1377,-1.08055377,-1.099950314,1
79,1409,-1.413242221,-0.6472065449,1
79,1441,-1.969990015,-0.6131976247,1
79,1473,-1.390174866,-0.9265902042,1
79,1505,0.04224088788,-0.4447832108,1
79,1537,0.08254367113,-0.7648750544,1
79,1569,-0.1675240993,-0.6601477265,1
79,1601,0.002847075462,-0.3524609804,1
79,1633,0.0727725625,-0.1135843396,1
79,1665,0.3065165877,-0.07503604889,1
79,1697,0.1867900193,-0.6204152107,1
79,1729,0.03544779122,-0.847386837,1
79,1761,-0.1860621274,-0.8976101875,1
79,1793,-0.6619771123,-1.164930344,1
79,1825,-0.499517858,-1.24512434,1
79,1857,-0.673859477,-0.8564465642,1
79,1889,-1.099827051,-0.3158367276,1
79,1921,-0.560012877,-0.4994884133,1
79,1953,-0.2620214224,-0.1913470328,1
79,1985,-1.243382812,0.1003911272,1
79,2017,-0.8736664057,-0.3705837429,1
111,33,-0.04832820594,-0.09488433599,1
111,65,-0.3807363212,0.4315255582,1
111,97,-0.2982077599,0.7154853344,1
111,129,-0.1740680933,0.3872309923,1
111,161,-0.1996093839,0.3354180157,1
111,193,-0.4971424937,0.02468635142,1
111,225,-0.8799875975,-0.2207044661,1
111,257,-0.560988307,0.0965821892,1
111,289,-0.293279022,0.03272335231,1
111,321,-0.3497888148,0.3545770347,1
111,353,-0.707914114,0.7202359438,1
111,385,-0.9515208006,1.111019015,1
111,417,-1.355333447,0.9435149431,1
111,449,-1.631654263,0.7574519515,1
111,481,-1.112239003,0.824670434,1
111,513,-0.6150711775,-0.04436257482,1
111,545,-0.998274684,0.1171975136,1
111,577,-1.002147555,0.5506768823,1
111,609,0.08341044188,0.6541525126,1
111,641,0.3013384044,0.7614824176,1
111,673,0.08713628352,0.6873181462,1
111,705,0.123837769,0.5611773729,1
111,737,0.2443434894,0.1734466553,1
111,769,-0.1982800812,-0.1163767278,1
111,801,0.002218745649,-0.05706206709,1
111,833,0.0003148466349,0.05398137867,1
111,865,-0.3315399885,0.3581983745,1
111,897,-0.4460730255,0.5165087581,1
111,929,18.21175575,-9.7853899,1
111,961,4.435977936,1.026728392,1
111,993,3.119025946,-0.8426985741,1
111,1025,2.298088551,-2.134813309,1
111,1057,2.268982649,-1.467701554,1
111,1089,2.335248232,-0.6681780219,1
111,1121,2.54608655,0.06535750628,1
111,1153,2.240854263,0.2375656068,1
111,1185,1.85411036,0.3923253417,1
111,1217,1.080050111,-0.1481466591,1
111,1249,0.1449986696,-0.6666158438,1
111,1281,-0.528896451,-0.5492171049,1
111,1313,-2.027067184,-0.559838891,1
111,1345,-1.643342853,-1.177749753,1
111,1377,-1.77519536,-1.418902874,1
111,1409,-1.599021077,-1.080155134,1
111,1441,-1.242535591,-0.3710669279,1
111,1473,-0.8113509417,-0.9425113201,1
111,1505,-0.1764306426,-0.1655733287,1
111,1537,-0.6186027527,-0.02326402068,1
111,1569,-0.8224040866,-0.01740828156,1
111,1601,-0.01075082272,-0.1446626484,1
111,1633,0.1734170914,-0.03889030218,1
111,1665,0.2754606307,-0.02889555693,1
111,1697,0.06655974686,0.2057760954,1
111,1729,-0.2313781381,0.4353880882,1
111,1761,-0.3930583,-0.2719409466,1
111,1793,-0.5055619478,-0.5869979858,1
111,1825,-0.5807468891,-0.5492503643,1
111,1857,-0.8520299792,-0.36107108,1
111,1889,-1.253785729,-0.1750056446,1
111,1921,-0.6805872917,-0.3608230352,1
111,1953,-0.453009367,-0.1670130789,1
111,1985,-0.9640375376,0.05455973744,1
111,2017,-0.7501392365,-0.1537391394,1
143,33,0.2632679045,-0.09049654007,1
143,65,-0.4526380897,0.64421314,1
143,97,-0.424937427,1.353288651,1
143,129,-0.03537511826,0.8939766884,1
143,161,0.2327564359,0.5517426729,1
143,193,-0.04431436956,0.4157511592,1
143,225,-0.1483833343,0.1917938888,1
143,257,0.1647296846,0.632854104,1
143,289,0.0008206069469,0.237146467,1
143,321,-0.5802243948,0.5093970299,1
143,353,-1.2115767,1.660991192,1
143,385,-0.5275313854,1.098124385,1
143,417,-1.124181867,1.159168601,1
143,449,-1.458494902,1.124991536,1
143,481,-1.536585927,1.06626296,1
143,513,-1.460357189,0.3002556562,1
143,545,-6.552204609,-0.2499780655,1
143,577,-4.686355114,0.7896550894,1
143,609,-1.635267735,1.918622732,1
143,641,-0.01761797071,0.6277495027,1
143,673,0.04055641592,0.6321594119,1
143,705,-0.1211550981,0.6461974978,1
143,737,0.1562104374,0.3732452989,1
143,769,0.2178296894,0.08379334211,1
143,801,0.2532824874,0.01099918783,1
143,833,0.3135080338,0.1424155533,1
143,865,0.06502921879,0.5568941832,1
143,897,0.07040739059,0.5701321363,1
143,929,-0.2217594981,0.1684083343,1
143,961,4.44371748,1.420459032,1
143,993,2.31911397,-0.3438454866,1
143,1025,2.159676313,-1.644395351,1
143,1057,3.931793213,-1.088468432,1
143,1089,3.974999905,-0.0914042592,1
143,1121,2.501093388,0.3832269013,1
143,1153,1.877911329,0.4443477988,1
143,1185,1.911050916,0.7785070539,1
143,1217,1.095212817,0.1008389592,1
143,1249,-0.5032536983,-0.3658571541,1
143,1281,-2.005294323,-0.533667326,1
143,1313,-2.995629072,-0.4616519511,1
143,1345,-2.011032104,-1.09220314,1
143,1377,-1.862748384,-1.441394567,1
143,1409,-1.340294957,-1.422562003,1
143,1441,-15.90407944,-7.306570053,1
143,1473,-0.1478616297,-1.058561206,1
143,1505,-0.3139159679,-0.3059390783,1
143,1537,-0.5200853348,-0.02696558833,1
143,1569,0.002623602748,-0.1063150167,1
143,1601,0.2815768719,-0.2520155311,1
143,1633,0.4240555763,-0.04883164167,1
143,1665,0.2962396741,0.09228152037,1
143,1697,-0.438990593,0.7350111008,1
143,1729,-1.069432259,0.1697099805,1
143,1761,-0.8217164874,-0.1028731465,1
143,1793,-0.5201194286,0.04133582115,1
143,1825,-0.5413512588,0.04914820194,1
143,1857,-0.6043098569,-0.09452617168,1
143,1889,-0.7336221933,-0.04020659626,1
143,1921,-0.6967764497,-0.1247736514,1
143,1953,-0.405292213,0.05485893786,1
143,1985,-0.5164394379,0.2886564136,1
143,2017,-0.3380272388,-0.06503757834,1
175,33,0.9014954567,0.2311462164,1
175,65,0.1749919057,0.5638210177,1
175,97,-0.7514483929,1.343891859,1
175,129,-0.623483777,1.222559929,1
175,161,0.2230021358,0.8278446198,1
175,193,-0.06034454703,0.6660224795,1
175,225,-0.2797669768,0.2967739999,1
175,257,-0.05780261755,1.268592834,1
175,289,-0.05149587989,0.7802052498,1
175,321,-0.2791444659,0.7071632147,1
175,353,-0.6840113401,1.060520887,1
175,385,-0.6695535183,0.7455918789,1
175,417,-1.394554734,1.085053921,1
175,449,-1.570916772,1.664041877,1
175,481,-1.053941488,1.108009338,1
175,513,-2.007166386,0.3762152791,1
175,545,-7.901744843,-0.7239472866,1
175,577,-6.402235985,0.6143524647,1
175,609,-5.234607697,2.564921379,1
175,641,-0.8055209517,1.200779438,1
175,673,-0.008076965809,0.6963670254,1
175,705,-0.1045673862,1.297948599,1
175,737,-0.1230646372,0.8392837048,1
175,769,0.387047559,0.2380265296,1
175,801,0.3089837432,0.01832063496,1
175,833,0.1622800231,0.1646016836,1
175,865,0.4055954516,0.3885520697,1
175,897,0.7254672647,0.1264626831,1
175,929,0.1361601949,-0.03501687944,1
175,961,0.5821427107,-0.2459810376,1
175,993,2.38756299,-0.6575571299,1
175,1025,3.230780602,-1.144165754,1
175,1057,4.132658958,-0.8162494898,1
175,1089,3.924634218,-0.2740200162,1
175,1121,2.148218632,-0.1337697208,1
175,1153,1.334837794,0.5793503523,1
175,1185,0.9769773483,1.051615357,1
175,1217,0.230388999,0.1870890707,1
