PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 32, filenames: A:[32]MAX_TimeSrs025_TgUtrmcherry.avi & B:[33]MAX_TimeSrs025_TgUtrmcherry.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,5.174816608,8.374908447,1
47,65,-1.061724663,0.04078693688,1
47,97,0.5375601053,-2.763652563,1
47,129,0.1473064423,-2.064252615,1
47,161,0.1812537313,-1.70165658,1
47,193,0.2035906315,0.1652698517,1
47,225,0.3054733276,0.2362315059,1
47,257,0.3765873909,0.1298570633,1
47,289,0.5509904623,-0.08782705665,1
47,321,0.1378105581,-0.09934508801,1
47,353,-0.07294750214,-0.4506537318,1
47,385,-0.4870849252,-1.168920279,1
47,417,-0.5806996226,-1.764237404,1
47,449,-1.993597031,-4.572129726,1
47,481,0.4847818613,-0.07633531094,1
47,513,0.7572578192,0.4550360143,1
47,545,0.7111472487,0.545348525,1
47,577,0.04530972242,0.3257900476,1
47,609,-0.7851494551,0.2050952613,1
47,641,-1.22614646,-0.239753902,1
47,673,-1.003840685,-0.6886927485,1
47,705,-0.2160670161,-0.5521146059,1
47,737,0.3501636386,0.02125394344,1
47,769,0.2302222848,0.3124623299,1
47,801,0.2952655852,-0.4892824888,1
47,833,-0.1778167784,-1.815270543,1
47,865,-0.6472179294,-0.3089865744,1
47,897,-0.1273306012,0.1830034256,1
47,929,0.2418953478,2.177624702,1
47,961,0.3671069145,1.470049024,1
47,993,0.9211966395,-1.008299589,1
47,1025,0.4677681327,-0.861648798,1
47,1057,-0.03573361039,-0.03758367896,1
47,1089,-0.2018463463,0.4279474914,1
47,1121,-0.2895203233,0.6330353618,1
47,1153,-0.3329661191,0.07164287567,1
47,1185,0.05221933126,-0.2203079462,1
47,1217,0.2431071103,-0.497612834,1
47,1249,1.257316947,-2.894555569,1
47,1281,0.08633567393,-1.289876461,1
47,1313,-0.3383267522,-1.86100316,1
47,1345,-0.1789826155,-0.7024688721,1
47,1377,-0.4853208065,-0.6614205837,1
47,1409,-0.1169367135,-2.319395781,1
47,1441,-0.4593690932,0.2145102024,1
47,1473,0.02753740549,-0.3198080063,1
47,1505,0.4902241826,-1.118227124,1
47,1537,0.6446480155,-0.9435251951,1
47,1569,1.150850534,-1.095782757,1
47,1601,1.960890889,-3.375482559,1
47,1633,0.7558672428,-3.054472923,1
47,1665,-0.4703993797,-2.274283886,1
47,1697,0.6265537739,-0.444085598,1
47,1729,1.599182129,-1.593340397,1
47,1761,1.724217892,-1.720759988,1
47,1793,1.174899459,-0.7107605934,1
47,1825,-0.4132586718,-0.2911435366,1
47,1857,-1.723618865,-0.06796522439,1
47,1889,-1.144124508,0.1355700791,1
47,1921,0.7702645063,0.5379700065,1
47,1953,1.821037292,0.6341673136,1
47,1985,1.271319389,-0.009811505675,1
47,2017,-0.2871912718,-2.397038937,1
79,33,9.249706268,2.802918434,1
79,65,-0.1435672939,-0.7146490812,1
79,97,0.04895579815,-1.471445799,1
79,129,-0.4187632799,-0.5586502552,1
79,161,-0.04972571135,-0.100972414,1
79,193,0.03217595816,0.1517108083,1
79,225,0.03057640791,-0.3779785633,1
79,257,0.1440041661,-0.1164278835,1
79,289,0.1645392179,0.05640983582,1
79,321,-0.0549724251,-0.2188514173,1
79,353,-0.1764288843,-0.7221111655,1
79,385,-0.03743943572,-0.9163416624,1
79,417,-0.3841855824,-1.407588124,1
79,449,-0.7847834826,-1.829426289,1
79,481,0.3867307901,-0.09882414341,1
79,513,0.5035518408,0.1290213764,1
79,545,0.3633993566,-0.265817225,1
79,577,0.09464590251,-0.5878834724,1
79,609,-0.2716867328,-0.5342260003,1
79,641,-0.5548244715,-0.5090439916,1
79,673,-0.4975623786,-0.7500681281,1
79,705,-0.144216463,-0.5182062387,1
79,737,-0.01731841639,0.1069645882,1
79,769,0.04894903302,0.3602650762,1
79,801,0.1593192518,-0.6982009411,1
79,833,-0.07882419229,-3.293400526,1
79,865,-0.02304242551,-0.6981966496,1
79,897,0.1054401919,-0.5315924883,1
79,929,-0.136797756,0.2704696655,1
79,961,0.0880484581,0.2909531295,1
79,993,0.5827006102,-0.08754205704,1
79,1025,0.2516878545,-0.5276746154,1
79,1057,-0.03110156953,-0.5611659884,1
79,1089,-0.05137965828,0.05574780703,1
79,1121,0.8253464699,0.5265996456,1
79,1153,0.6245113611,-0.3869789839,1
79,1185,0.3698601425,-0.809808135,1
79,1217,0.1906378865,-1.815656662,1
79,1249,0.2747984529,-2.778878212,1
79,1281,-0.08172047138,-4.036706924,1
79,1313,-0.4661514461,-4.213089466,1
79,1345,-0.2217048705,-2.033124924,1
79,1377,-0.1907226145,-1.009847164,1
79,1409,-0.01660242677,-1.40722537,1
79,1441,-1.871606708,-2.225250244,1
79,1473,-0.6203888059,-2.222177744,1
79,1505,0.7853688002,-2.230280876,1
79,1537,0.7936857939,-1.32133472,1
79,1569,0.8620533943,-0.619486928,1
79,1601,1.885722041,-3.872376204,1
79,1633,2.030707836,-5.139512062,1
79,1665,3.374482393,-2.788604021,1
79,1697,3.040697098,-2.395966768,1
79,1729,2.423564434,-2.067600727,1
79,1761,1.677036524,-1.523890734,1
79,1793,0.1283327341,-1.186396241,1
79,1825,-0.7472347617,-0.5806177258,1
79,1857,-1.21351099,-0.0721975565,1
79,1889,-0.4269563556,0.031877473,1
79,1921,1.426733732,-0.3615714014,1
79,1953,2.409852982,-0.3686314523,1
79,1985,2.958893538,-0.1138967276,1
79,2017,2.438139915,-0.4193680286,1
111,33,0.4411687851,0.5429731011,1
111,65,0.8278576136,-0.6943645477,1
111,97,0.667331934,-1.429902315,1
111,129,0.1576092839,-0.3132544756,1
111,161,0.2646442652,0.2212052047,1
111,193,0.4553029239,-0.1554359496,1
111,225,0.05124490708,-0.5584809184,1
111,257,-0.1641241014,-0.3611756265,1
111,289,0.0444708392,-0.1074194908,1
111,321,0.266954571,-0.1778632849,1
111,353,-0.04883781821,-0.0962818861,1
111,385,0.08505081385,-0.6842070818,1
111,417,-0.1023607403,-0.6684949398,1
111,449,-0.145253852,-0.8849836588,1
111,481,0.430834502,-0.1955534816,1
111,513,0.3668494225,0.6322817802,1
111,545,-0.1525407881,-0.2083714306,1
111,577,-0.02674385905,-0.8934631348,1
111,609,0.3499872088,-1.273197889,1
111,641,-0.052609317,-0.4703118205,1
111,673,-0.009208887815,-0.1474918127,1
111,705,0.05871814489,-0.2644249797,1
111,737,-0.08049288392,-0.43996346,1
111,769,0.0148331672,0.1152051389,1
111,801,0.2009261549,-0.3588206768,1
111,833,0.4758074284,-0.2453686893,1
111,865,0.1825662851,-5.899213314,1
111,897,0.05660995841,-1.463043094,1
111,929,-0.1469910741,-0.05606019497,1
111,961,-0.1303789616,-0.2542828321,1
111,993,0.07139678299,-0.4711155891,1
111,1025,-0.2855460644,-0.7735897899,1
111,1057,-0.1736314744,-0.7266008258,1
111,1089,0.156437248,0.2509390116,1
111,1121,0.8357391953,0.4209960103,1
111,1153,1.163063526,-0.7027805448,1
111,1185,0.4141592085,-1.247258782,1
111,1217,-0.2169413567,-2.143420219,1
111,1249,0.2122861445,-3.061161041,1
111,1281,-0.004486724734,-4.207643509,1
111,1313,-0.6653348207,-4.836688042,1
111,1345,-0.8110827208,-0.758336544,1
111,1377,-0.4305313528,-1.044557333,1
111,1409,0.05448153988,-3.085965633,1
111,1441,0.1033301055,-3.264888525,1
111,1473,0.3834635019,-2.507149696,1
111,1505,1.219835758,-1.698989868,1
111,1537,0.4376105666,-0.593203783,1
111,1569,1.008967638,0.2176691294,1
111,1601,1.960808039,-3.561944008,1
111,1633,2.621264458,-4.687294006,1
111,1665,3.209856272,-2.754879951,1
111,1697,3.20213747,-2.448945045,1
111,1729,3.052592993,-1.625312686,1
111,1761,1.824555397,-1.34627676,1
111,1793,0.3330327272,-0.7187827229,1
111,1825,-0.5510619283,0.01732248068,1
111,1857,-0.8220377564,-0.09066738188,1
111,1889,-0.1492674202,-0.3902937174,1
111,1921,1.06434226,-0.7366917133,1
111,1953,2.124133587,-0.7705186605,1
111,1985,3.758288383,-0.3842093349,1
111,2017,2.707715034,-0.2564270496,1
143,33,0.0805978775,0.496253252,1
143,65,0.8745856881,-0.3038248122,1
143,97,1.202355146,-0.7588151097,1
143,129,0.5873451233,-0.4529318213,1
143,161,0.3628815413,0.1254931986,1
143,193,0.5877577662,-0.1851961613,1
143,225,0.06419020891,-0.3268823624,1
143,257,-0.2684734166,-0.2957822084,1
143,289,-0.1012177393,0.002449840307,1
143,321,-0.02875806391,0.3321336508,1
143,353,-0.2153960019,0.4491825998,1
143,385,0.09364575893,-0.3815550208,1
143,417,0.1998286694,-1.158080459,1
143,449,0.08315986395,-1.315803528,1
143,481,0.1065644324,-0.8003123999,1
143,513,0.813115418,-0.2068457603,1
143,545,0.1770446151,0.003065675497,1
143,577,-0.9907134175,-0.3195360899,1
143,609,-0.899728179,-0.6439974904,1
143,641,-0.01160278916,-0.9769006968,1
143,673,0.3997249901,-0.4863392115,1
143,705,0.3179146647,-0.5348051786,1
143,737,0.1489662826,-0.6648198366,1
143,769,0.4247139692,-0.2020269632,1
143,801,0.244941473,0.2479147911,1
143,833,0.5650323033,-0.03996688128,1
143,865,0.6414253712,-0.4640840292,1
143,897,0.7567239404,-1.422460318,1
143,929,1.058422327,-1.679273605,1
143,961,-0.03911268711,-0.7549197674,1
143,993,-0.2096614242,-0.901455164,1
143,1025,-0.150483638,-0.6540912986,1
143,1057,-0.00930082798,-0.5742848516,1
143,1089,-0.03754380345,-0.3324346542,1
143,1121,-0.2227970362,-0.05233192444,1
143,1153,0.3816567063,-0.9559134841,1
143,1185,0.08609521389,-1.386776924,1
143,1217,-0.3523179889,-1.624619961,1
143,1249,-0.03850379586,-2.522310019,1
143,1281,-0.179404676,-3.763184547,1
143,1313,-0.4635173976,-4.602958679,1
143,1345,-0.6442160606,-4.030069351,1
143,1377,-0.511928916,-3.761413574,1
143,1409,-0.1309195608,-3.65787077,1
143,1441,0.4325547814,-3.300840855,1
143,1473,1.446667075,-2.593183517,1
143,1505,2.86725688,-3.049707174,1
143,1537,0.8029153347,-1.19630897,1
143,1569,0.6629900932,-1.04707408,1
143,1601,1.933401942,-1.778992414,1
143,1633,4.041566372,-3.102316856,1
143,1665,4.596459389,-2.740874529,1
143,1697,2.46466279,-2.158603191,1
143,1729,2.309925079,-1.345521569,1
143,1761,0.9322847128,-0.6965204477,1
143,1793,-0.1097661555,0.2829130888,1
143,1825,-0.5463750362,0.06692737341,1
143,1857,-0.4302212,-0.160172537,1
143,1889,-0.1757157743,-1.126652002,1
143,1921,-0.03862559795,-0.5895261168,1
143,1953,0.787168026,-0.6574210525,1
143,1985,1.751948476,-0.6291977167,1
143,2017,1.781684399,-0.06789684296,1
175,33,-0.5343335867,1.413761616,1
175,65,-0.01244848967,-1.823157787,1
175,97,1.129712105,-3.06116581,1
175,129,1.065919876,-1.803740144,1
175,161,0.2415262461,-0.6932823658,1
175,193,-0.2616081238,-0.4126046896,1
175,225,-0.3295412362,0.02264642715,1
175,257,-0.2071903497,-0.06715282798,1
175,289,-0.4350586832,-0.3203795552,1
175,321,-0.4047669768,-0.7709598541,1
175,353,0.3602097631,-0.4342152774,1
175,385,0.1775194108,-0.06312674284,1
175,417,0.3558166623,-1.153662086,1
175,449,0.06952041388,-1.584305406,1
175,481,0.150977388,-0.981564045,1
175,513,0.7630455494,-0.8781736493,1
175,545,0.3335590363,-0.3527980447,1
175,577,-1.326639652,0.3929165304,1
175,609,-0.9179292917,0.09085381031,1
175,641,0.07146160305,-1.085885763,1
175,673,0.7512330413,-0.7828400731,1
175,705,0.7632132769,-0.9444180131,1
175,737,0.5995095968,-0.8360728621,1
175,769,0.6121929884,-0.6872884035,1
175,801,0.1363849044,-0.379191041,1
175,833,-0.1042924523,-1.123802781,1
175,865,0.1423372626,-0.967652142,1
175,897,0.7376206517,-1.303002715,1
175,929,1.26492691,-1.533695817,1
175,961,0.3485771418,-1.330305338,1
175,993,-0.1595675498,-1.18174088,1
175,1025,-0.1313291788,-1.009737849,1
175,1057,-0.1309850216,-0.7556301355,1
175,1089,-0.0625102967,-0.6223412752,1
175,1121,0.2503425181,-0.585545063,1
175,1153,0.8149451017,-1.12862134,1
175,1185,0.05899333954,-1.325334311,1
175,1217,-0.8466746807,0.2996944189,1
175,1249,-0.9642081857,-1.113463163,1
175,1281,-0.6186596751,-3.489614964,1
175,1313,-0.6945569515,-3.582285404,1
175,1345,-1.280406356,-3.847324133,1
175,1377,-0.4998447895,-3.774171114,1
175,1409,-0.03317569196,-3.967407703,1
175,1441,0.1432738602,-2.46592474,1
175,1473,0.4344284534,-1.390076399,1
175,1505,0.852476716,-0.7744274139,1
175,1537,0.545211792,-0.4253976345,1
175,1569,0.2655929327,-0.7789916396,1
175,1601,0.8264645338,-1.202770829,1
175,1633,4.274651051,-5.457153797,1
175,1665,2.588325262,-1.097164869,1
175,1697,1.422239065,-16.68597031,1
175,1729,1.418765545,-1.397162199,1
175,1761,-0.5054844022,-0.5166311264,1
175,1793,-0.932956934,0.371835202,1
175,1825,-0.3966806531,-0.0517911315,1
175,1857,-0.3246465921,-0.8056280613,1
175,1889,-0.3634674549,-1.189095259,1
175,1921,-0.3363032639,-0.7877112627,1
175,1953,0.09767282009,-0.9525075555,1
175,1985,0.4181044102,-0.3213995099,1
175,2017,0.2425476313,-0.08657085896,1
207,33,-0.7393220663,2.151059151,1
207,65,0.5610365272,-0.3698747456,1
207,97,1.512472034,-2.147051334,1
207,129,1.465314627,-2.248343468,1
207,161,0.9063464403,-1.196545601,1
207,193,0.3505360186,-0.7392978072,1
207,225,-0.503829062,0.1765675545,1
207,257,-0.4081310034,-0.03619718552,1
207,289,-0.1906443089,-0.6938727498,1
207,321,-0.0111868456,-1.16133368,1
207,353,0.006582468748,-0.8641836643,1
207,385,-0.3018559217,-0.1237587333,1
207,417,0.08157518506,-0.7895748019,1
207,449,0.2275766432,-1.495281696,1
207,481,0.3150881231,-1.272092819,1
207,513,-14.23490238,-2.074908495,1
207,545,-18.55393791,0.3811786175,1
207,577,-0.2200846225,0.6471551657,1
207,609,0.07131466269,0.2520026267,1
207,641,0.08506961167,-0.2343466282,1
207,673,-0.06710195541,-0.3595519066,1
207,705,0.6037884355,-0.8656320572,1
207,737,0.5855892897,-0.8554232121,1
207,769,0.2287428379,-0.6164591312,1
207,801,0.04663878679,-0.4612557292,1
207,833,0.01221477985,-1.210369945,1
207,865,0.3125711083,-1.266659975,1
207,897,0.5125151873,-0.9234000444,1
207,929,0.625087738,-0.6917610168,1
207,961,0.08785221726,-1.246576428,1
207,993,-0.4923105836,-1.320532203,1
207,1025,-0.4948713183,-1.244995952,1
207,1057,-0.2276097536,-0.8999080658,1
207,1089,0.2663639188,-0.9639088511,1
207,1121,0.8777695894,-1.132729053,1
207,1153,1.489927053,-1.018043041,1
207,1185,0.9363545179,-1.006277561,1
207,1217,-0.4980489314,-0.1401780844,1
207,1249,-0.8081433773,-1.011905432,1
207,1281,-0.6130322218,-1.96441102,1
207,1313,-0.5392387509,-3.198212147,1
207,1345,-0.9134768248,-3.222066402,1
207,1377,-0.9019193649,-2.358244419,1
207,1409,-0.2313244045,-1.300838947,1
207,1441,0.6333088875,-1.429770231,1
207,1473,-0.2372950912,0.01208138466,1
207,1505,0.1126335859,-0.01096123457,1
207,1537,0.03807240725,-0.1921910644,1
207,1569,0.03665241599,-0.2973416448,1
207,1601,0.360424161,-0.08148801327,1
207,1633,4.595762253,-3.421838284,1
207,1665,3.270022154,-2.314266443,1
207,1697,1.299522758,-0.8722923994,1
207,1729,0.8176509142,-0.8250470161,1
207,1761,0.2886009812,-0.765196681,1
207,1793,-0.02356156707,-0.3991280794,1
207,1825,-0.1958936453,-0.04974831641,1
207,1857,-0.1423667669,-0.4646421075,1
207,1889,-0.09076854587,-0.7886105776,1
207,1921,-0.02264288068,-0.5854882002,1
207,1953,0.2035372257,-0.4670123756,1
207,1985,0.3465436101,-0.1954677403,1
207,2017,-0.2216433883,-0.2160611749,1
239,33,-1.267228365,1.612736583,1
239,65,0.3293544948,-0.3204719424,1
239,97,1.121551037,-1.555652142,1
239,129,1.127625108,-1.831714511,1
239,161,0.7543751001,-1.486789346,1
239,193,0.1890365779,-1.322229505,1
239,225,-0.1461209357,-0.6679582596,1
239,257,-0.1801020652,-0.3523972631,1
239,289,0.1252734363,-0.420981884,1
239,321,0.3208203912,-0.2906492949,1
239,353,-0.06893773377,-0.3177082539,1
239,385,-0.6965274215,0.01109480858,1
239,417,0.3457027376,-0.4110751748,1
239,449,0.5488533378,-1.626274347,1
239,481,0.3919036388,-1.900092244,1
239,513,0.3755576015,-0.8766342998,1
239,545,0.6469906569,-0.7169438601,1
239,577,0.5428701639,-0.0872618258,1
239,609,0.164818719,-0.2834143937,1
239,641,0.2751380801,-0.4727520645,1
239,673,-0.2752610147,-0.04536610842,1
239,705,0.1924436688,-0.7165495753,1
239,737,0.5298026204,-0.7633050084,1
239,769,0.4981518984,-0.6526196003,1
239,801,0.2678105235,-0.1153902411,1
239,833,0.3038004041,-0.844700098,1
239,865,0.4148670435,-1.495288372,1
239,897,0.1577884555,-1.108956218,1
239,929,-0.3345956802,-0.8702119589,1
239,961,-0.002852400765,-1.154830098,1
239,993,-0.111699678,-1.37339139,1
239,1025,-0.1369105428,-1.558811307,1
239,1057,0.199868992,-1.625394464,1
239,1089,-0.2710191309,-2.550099611,1
239,1121,0.3345124125,-1.927334785,1
239,1153,2.192084312,-0.7566872835,1
239,1185,0.4068549275,-0.5587508678,1
239,1217,0.08480516821,-0.7208670378,1
239,1249,-0.0905726999,-1.084385157,1
239,1281,-0.07692864537,-1.406418681,1
239,1313,-0.5643953085,-2.617723465,1
239,1345,-1.087500811,-2.51091361,1
239,1377,-0.5492879748,-0.9707373381,1
239,1409,0.2260427177,-0.09785795212,1
239,1441,1.327899218,-0.631645143,1
239,1473,0.7517689466,-0.6852120161,1
239,1505,0.2807745636,-0.6121987104,1
239,1537,2.44109416,-7.474159718,1
239,1569,0.1907347143,-0.221945554,1
239,1601,0.45913589,-0.322066009,1
239,1633,3.425100327,-1.747547507,1
239,1665,2.331129074,-1.17883718,1
239,1697,1.542363882,-1.21405673,1
239,1729,0.7715960145,-1.025446892,1
239,1761,-0.4100055099,-0.4414660037,1
239,1793,-0.5069254041,-0.2015537322,1
239,1825,-0.3055838943,-0.1202305853,1
239,1857,-0.182630986,0.1544694304,1
239,1889,0.07583547384,-0.3587884307,1
239,1921,-0.1286671609,-0.1358924508,1
239,1953,-0.3374351561,0.4341714084,1
239,1985,0.333501488,0.04394099116,1
239,2017,0.1596495211,-0.02894753218,1
271,33,-0.3038110137,0.3489387035,1
271,65,0.4517700076,-0.3611678779,1
271,97,0.4708045125,-0.6576198339,1
271,129,0.3748363853,-0.8828983903,1
271,161,0.3850722909,-1.461687803,1
271,193,0.2974259257,-1.272678494,1
271,225,0.2840085626,-0.8794690371,1
271,257,0.04494188726,-0.6819219589,1
271,289,-0.2260846198,-0.4000782967,1
271,321,0.03464989364,-0.520547092,1
271,353,0.4396143258,-0.7463933229,1
271,385,0.3947016299,-0.856020391,1
271,417,0.1326210648,-0.5683312416,1
271,449,0.193902418,-1.558241725,1
271,481,0.30979985,-1.523516774,1
271,513,0.5258325934,-1.008487701,1
271,545,0.7036442161,-0.1719145775,1
271,577,0.348870635,0.2250634432,1
271,609,0.3508754075,-0.3783520758,1
271,641,0.7471028566,-0.8586771488,1
271,673,0.622384429,-0.8189001083,1
271,705,0.1091380119,-0.5328838825,1
271,737,0.4951885939,-1.007709146,1
271,769,0.5679277182,-1.071652412,1
271,801,0.4216549397,-0.750868082,1
271,833,0.6019529104,-1.150651693,1
271,865,1.678678751,-2.48978281,1
271,897,0.2784468234,-0.8016366959,1
271,929,-0.2655881643,-1.132232308,1
271,961,-0.1029266119,-1.31214726,1
271,993,-0.08918890357,-1.604067087,1
271,1025,-0.01833967865,-1.709785104,1
271,1057,0.519882679,-3.441112995,1
271,1089,-0.08910934627,-3.159175634,1
271,1121,0.160804376,-1.92117691,1
271,1153,0.3871535361,-0.6707347631,1
271,1185,0.1971057951,-0.916734457,1
271,1217,-0.06584558636,-1.136214256,1
271,1249,-0.4548768997,-1.659016013,1
271,1281,0.01660090685,-1.883342743,1
271,1313,-0.3693947494,-2.229909897,1
271,1345,-0.6947438717,-2.144039631,1
271,1377,0.4734426141,-0.776766181,1
271,1409,0.6931374669,-0.3333230019,1
271,1441,0.7663111687,-0.2813692093,1
271,1473,0.7714972496,-0.8133119941,1
271,1505,0.5033479929,-0.613347888,1
271,1537,0.08299812675,0.3799481988,1
271,1569,0.436119318,0.9122651815,1
271,1601,0.9029028416,-0.3637728393,1
271,1633,1.538811684,-0.384839952,1
271,1665,2.285672903,-0.9698786736,1
271,1697,2.217885017,-1.428346038,1
271,1729,0.9975322485,-0.988250494,1
271,1761,-0.07378324866,-0.2935709953,1
271,1793,-0.5687772036,0.2687443495,1
271,1825,-0.2457329333,-0.1969208717,1
271,1857,0.04300935566,-0.2961801291,1
271,1889,0.129768908,-0.4899855256,1
271,1921,0.0573265925,-0.5291602612,1
